match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Sri Lanka Vs Australia,Australia,Steven Smith,2,0,13,0,6.50,5,2,0,0,0,T20I # 202
Sri Lanka Vs Australia,Australia,Shane Watson,4,0,41,1,10.25,6,4,2,0,0,T20I # 202
Sri Lanka Vs Australia,Sri Lanka,Nuwan Kulasekara,4,0,39,2,9.75,9,3,2,3,0,T20I # 202
Sri Lanka Vs Australia,Sri Lanka,Suranga Lakmal,3,0,23,1,7.66,8,2,1,1,0,T20I # 202
Sri Lanka Vs Australia,Sri Lanka,Dilruwan Perera,4,0,26,3,6.50,11,2,1,1,0,T20I # 202
Sri Lanka Vs Australia,Sri Lanka,Dhammika Prasad,3,0,37,0,12.33,5,4,1,0,0,T20I # 202
Sri Lanka Vs Australia,Sri Lanka,Tillakaratne Dilshan,3,0,26,0,8.66,6,1,1,0,0,T20I # 202
Sri Lanka Vs Australia,Sri Lanka,Rangana Herath,3,0,11,1,3.66,7,0,0,0,0,T20I # 202
Sri Lanka Vs Australia,Australia,Brett Lee,4,0,39,3,9.75,9,6,0,1,1,T20I # 203
Sri Lanka Vs Australia,Australia,Steve O'Keefe,4,0,33,1,8.25,6,4,0,0,0,T20I # 203
Sri Lanka Vs Australia,Australia,Mitchell Johnson,4,0,35,1,8.75,9,6,0,0,0,T20I # 203
Sri Lanka Vs Australia,Australia,Steven Smith,3,0,27,1,9.00,6,1,2,0,0,T20I # 203
Sri Lanka Vs Australia,Australia,David Hussey,1,0,7,0,7.00,1,0,0,1,0,T20I # 203
Sri Lanka Vs Australia,Australia,John Hastings,4,0,14,3,3.50,12,0,0,1,0,T20I # 203
Sri Lanka Vs Australia,Sri Lanka,Nuwan Kulasekara,3,0,26,0,8.66,9,3,1,0,1,T20I # 203
Sri Lanka Vs Australia,Sri Lanka,Thisara Perera,2,0,21,1,10.50,2,3,0,0,0,T20I # 203
Sri Lanka Vs Australia,Sri Lanka,Dilruwan Perera,3,0,26,0,8.66,8,2,2,0,0,T20I # 203
Sri Lanka Vs Australia,Sri Lanka,Rangana Herath,4,0,31,1,7.75,14,1,3,1,0,T20I # 203
Sri Lanka Vs Australia,Sri Lanka,Ajantha Mendis,4,1,16,6,4.00,15,0,1,0,0,T20I # 203
Sri Lanka Vs Australia,Sri Lanka,Jeevan Mendis,4,0,23,0,5.75,10,1,1,0,0,T20I # 203
India Vs England,England,Tim Bresnan,4,0,33,1,8.25,13,3,2,2,0,T20I # 204
India Vs England,England,Jade Dernbach,3.4,0,22,4,6.00,12,4,0,0,0,T20I # 204
India Vs England,England,Stuart Broad,4,0,37,2,9.25,11,5,1,1,0,T20I # 204
India Vs England,England,Samit Patel,3,0,34,0,11.33,2,0,3,0,0,T20I # 204
India Vs England,England,Graeme Swann,4,0,28,1,7.00,5,2,0,0,0,T20I # 204
India Vs England,England,Ravi Bopara,1,0,4,1,4.00,3,0,0,0,0,T20I # 204
India Vs England,India,Praveen Kumar,4,0,27,1,6.75,9,4,0,0,0,T20I # 204
India Vs England,India,Vinay Kumar,3.3,0,35,0,10.00,6,5,0,1,0,T20I # 204
India Vs England,India,Munaf Patel,4,0,25,2,6.25,10,2,1,0,0,T20I # 204
India Vs England,India,Ravichandran Ashwin,4,0,37,0,9.25,7,4,0,3,0,T20I # 204
India Vs England,India,Virat Kohli,3,0,22,1,7.33,6,2,0,1,0,T20I # 204
India Vs England,India,Rohit Sharma,1,0,16,0,16.00,1,2,1,0,0,T20I # 204
Pakistan Vs Zimbabwe,Zimbabwe,Chris Mpofu,4,0,59,0,14.75,5,9,2,0,0,T20I # 205
Pakistan Vs Zimbabwe,Zimbabwe,Kyle Jarvis,4,0,30,1,7.50,9,3,0,1,0,T20I # 205
Pakistan Vs Zimbabwe,Zimbabwe,Ray Price,4,0,35,1,8.75,9,0,1,6,0,T20I # 205
Pakistan Vs Zimbabwe,Zimbabwe,Elton Chigumbura,3,0,31,0,10.33,4,3,1,1,0,T20I # 205
Pakistan Vs Zimbabwe,Zimbabwe,Hamilton Masakadza,2,0,22,0,11.00,6,2,2,0,0,T20I # 205
Pakistan Vs Zimbabwe,Zimbabwe,Chamu Chibhabha,3,0,17,1,5.66,6,1,0,0,1,T20I # 205
Pakistan Vs Zimbabwe,Pakistan,Sohail Tanvir,3,0,24,1,8.00,5,2,0,3,0,T20I # 205
Pakistan Vs Zimbabwe,Pakistan,Sohail Khan,2,0,13,2,6.50,5,0,1,1,0,T20I # 205
Pakistan Vs Zimbabwe,Pakistan,Aizaz Cheema,3,0,21,1,7.00,5,1,0,3,0,T20I # 205
Pakistan Vs Zimbabwe,Pakistan,Yasir Shah,3,0,31,0,10.33,3,4,0,0,0,T20I # 205
Pakistan Vs Zimbabwe,Pakistan,Mohammad Hafeez,2.2,0,10,4,4.28,9,0,1,0,0,T20I # 205
Pakistan Vs Zimbabwe,Pakistan,Saeed Ajmal,2,0,10,1,5.00,5,1,0,0,0,T20I # 205
Pakistan Vs Zimbabwe,Zimbabwe,Prosper Utseya,4,0,33,0,8.25,7,3,1,0,0,T20I # 206
Pakistan Vs Zimbabwe,Zimbabwe,Kyle Jarvis,4,0,15,3,3.75,11,0,0,0,0,T20I # 206
Pakistan Vs Zimbabwe,Zimbabwe,Chamu Chibhabha,4,0,38,1,9.50,4,4,0,1,0,T20I # 206
Pakistan Vs Zimbabwe,Zimbabwe,Ray Price,4,0,27,1,6.75,9,4,0,0,0,T20I # 206
Pakistan Vs Zimbabwe,Zimbabwe,Elton Chigumbura,4,0,28,1,7.00,6,0,0,2,0,T20I # 206
Pakistan Vs Zimbabwe,Pakistan,Sohail Tanvir,4,0,36,1,9.00,9,3,2,1,0,T20I # 206
Pakistan Vs Zimbabwe,Pakistan,Sohail Khan,4,0,31,0,7.75,12,3,1,1,0,T20I # 206
Pakistan Vs Zimbabwe,Pakistan,Saeed Ajmal,4,1,21,1,5.25,16,2,0,2,0,T20I # 206
Pakistan Vs Zimbabwe,Pakistan,Junaid Khan,4,0,23,2,5.75,13,4,0,0,0,T20I # 206
Pakistan Vs Zimbabwe,Pakistan,Mohammad Hafeez,3,0,11,3,3.66,10,1,0,0,0,T20I # 206
Pakistan Vs Zimbabwe,Pakistan,Yasir Shah,1,0,8,0,8.00,2,1,0,0,0,T20I # 206
West Indies Vs England,England,Tim Bresnan,2,0,26,0,13.00,4,2,2,1,0,T20I # 207
West Indies Vs England,England,Steven Finn,2,0,16,0,8.00,6,3,0,0,0,T20I # 207
West Indies Vs England,England,Jade Dernbach,4,0,20,1,5.00,14,2,0,1,0,T20I # 207
West Indies Vs England,England,Samit Patel,4,0,23,2,5.75,12,1,1,0,0,T20I # 207
West Indies Vs England,England,Graeme Swann,4,0,30,1,7.50,9,1,2,1,0,T20I # 207
West Indies Vs England,England,Ravi Bopara,3.4,0,10,4,2.72,14,0,0,0,0,T20I # 207
West Indies Vs England,West Indies,Daren Sammy,3,0,20,0,6.66,7,2,0,0,0,T20I # 207
West Indies Vs England,West Indies,Fidel Edwards,2,0,25,0,12.50,6,3,1,1,2,T20I # 207
West Indies Vs England,West Indies,Andre Russell,2,0,21,0,10.50,5,2,1,1,0,T20I # 207
West Indies Vs England,West Indies,Devendra Bishoo,4,0,28,0,7.00,7,2,0,1,1,T20I # 207
West Indies Vs England,West Indies,Chris Barnwell,2,0,12,0,6.00,4,1,0,0,0,T20I # 207
West Indies Vs England,West Indies,Nkrumah Bonner,2,0,18,0,9.00,3,0,1,0,2,T20I # 207
West Indies Vs England,West Indies,Dwayne Smith,0.2,0,4,0,12.00,1,1,0,0,0,T20I # 207
West Indies Vs England,England,Tim Bresnan,3,0,12,0,4.00,11,1,0,1,0,T20I # 208
West Indies Vs England,England,Samit Patel,4,0,22,2,5.50,14,2,1,0,0,T20I # 208
West Indies Vs England,England,Jade Dernbach,3,0,19,1,6.33,8,2,0,1,0,T20I # 208
West Indies Vs England,England,Scott Borthwick,4,0,15,1,3.75,12,0,0,0,0,T20I # 208
West Indies Vs England,England,Graeme Swann,2,0,8,0,4.00,6,0,0,0,0,T20I # 208
West Indies Vs England,England,Ravi Bopara,4,0,36,1,9.00,5,2,1,0,0,T20I # 208
West Indies Vs England,West Indies,Krishmar Santokie,3,0,17,1,5.66,9,2,0,0,0,T20I # 208
West Indies Vs England,West Indies,Garey Mathurin,4,0,9,3,2.25,17,0,0,0,0,T20I # 208
West Indies Vs England,West Indies,Devendra Bishoo,3.4,0,22,1,6.00,13,2,1,0,0,T20I # 208
West Indies Vs England,West Indies,Daren Sammy,2,0,9,0,4.50,8,1,0,0,0,T20I # 208
West Indies Vs England,West Indies,Andre Russell,2,0,14,1,7.00,5,1,0,1,0,T20I # 208
West Indies Vs England,West Indies,Dwayne Smith,2,0,14,0,7.00,4,2,0,0,0,T20I # 208
West Indies Vs Bangladesh,Bangladesh,Abdur Razzak,4,0,27,2,6.75,14,1,2,2,0,T20I # 209
West Indies Vs Bangladesh,Bangladesh,Shafiul Islam,4,0,19,2,4.75,11,1,0,1,0,T20I # 209
West Indies Vs Bangladesh,Bangladesh,Rubel Hossain,4,0,32,1,8.00,8,1,2,0,0,T20I # 209
West Indies Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,25,2,6.25,13,3,1,0,0,T20I # 209
West Indies Vs Bangladesh,Bangladesh,Naeem Islam,4,0,23,1,5.75,10,1,1,1,0,T20I # 209
West Indies Vs Bangladesh,West Indies,Ravi Rampaul,3.5,0,28,2,7.30,10,2,1,1,0,T20I # 209
West Indies Vs Bangladesh,West Indies,Daren Sammy,4,0,30,1,7.50,8,1,1,2,1,T20I # 209
West Indies Vs Bangladesh,West Indies,Andre Russell,2,0,17,0,8.50,5,3,0,1,0,T20I # 209
West Indies Vs Bangladesh,West Indies,Anthony Martin,3,0,20,1,6.66,7,1,1,0,0,T20I # 209
West Indies Vs Bangladesh,West Indies,Marlon Samuels,4,0,14,2,3.50,12,0,0,0,0,T20I # 209
West Indies Vs Bangladesh,West Indies,Carlos Brathwaite,3,0,25,1,8.33,5,3,0,0,0,T20I # 209
South Africa Vs Australia,Australia,Doug Bollinger,4,0,23,1,5.75,12,2,0,2,0,T20I # 210
South Africa Vs Australia,Australia,Pat Cummins,4,0,25,3,6.25,11,3,0,2,0,T20I # 210
South Africa Vs Australia,Australia,Shane Watson,4,0,26,1,6.50,11,4,0,0,0,T20I # 210
South Africa Vs Australia,Australia,James Pattinson,4,0,32,1,8.00,13,3,2,1,0,T20I # 210
South Africa Vs Australia,Australia,David Hussey,3,0,25,0,8.33,3,1,1,0,0,T20I # 210
South Africa Vs Australia,Australia,Steve O'Keefe,1,0,9,0,9.00,2,0,1,0,0,T20I # 210
South Africa Vs Australia,South Africa,Lonwabo Tsotsobe,4,0,21,1,5.25,16,0,2,1,0,T20I # 210
South Africa Vs Australia,South Africa,Morne Morkel,4,0,24,1,6.00,11,2,0,1,1,T20I # 210
South Africa Vs Australia,South Africa,Rusty Theron,3.3,0,42,0,12.00,1,6,0,0,0,T20I # 210
South Africa Vs Australia,South Africa,Johan Botha,4,0,22,1,5.50,10,2,0,0,0,T20I # 210
South Africa Vs Australia,South Africa,Robin Peterson,3,0,29,1,9.66,7,2,2,0,0,T20I # 210
South Africa Vs Australia,South Africa,Jean-Paul Duminy,1,0,4,0,4.00,2,0,0,0,0,T20I # 210
Zimbabwe Vs New Zealand,New Zealand,Kyle Mills,4,0,15,2,3.75,15,2,0,0,0,T20I # 211
Zimbabwe Vs New Zealand,New Zealand,Doug Bracewell,4,0,26,1,6.50,14,2,1,0,1,T20I # 211
Zimbabwe Vs New Zealand,New Zealand,Jacob Oram,4,0,25,1,6.25,9,1,0,1,0,T20I # 211
Zimbabwe Vs New Zealand,New Zealand,Luke Woodcock,4,0,30,1,7.50,5,3,0,0,0,T20I # 211
Zimbabwe Vs New Zealand,New Zealand,Nathan McCullum,3,0,17,2,5.66,9,1,1,0,0,T20I # 211
Zimbabwe Vs New Zealand,New Zealand,James Franklin,1,0,10,0,10.00,2,1,0,0,2,T20I # 211
Zimbabwe Vs New Zealand,Zimbabwe,Kyle Jarvis,3,0,32,0,10.66,9,2,2,3,1,T20I # 211
Zimbabwe Vs New Zealand,Zimbabwe,Ray Price,3.3,0,26,0,7.42,9,1,2,0,0,T20I # 211
Zimbabwe Vs New Zealand,Zimbabwe,Elton Chigumbura,3,0,28,0,9.33,4,2,1,1,0,T20I # 211
Zimbabwe Vs New Zealand,Zimbabwe,Prosper Utseya,2,0,10,0,5.00,5,1,0,0,0,T20I # 211
Zimbabwe Vs New Zealand,Zimbabwe,Chamu Chibhabha,1,0,20,0,20.00,0,1,2,0,0,T20I # 211
Zimbabwe Vs New Zealand,Zimbabwe,Hamilton Masakadza,1,0,10,0,10.00,2,0,1,0,0,T20I # 211
Australia Vs South Africa,South Africa,Lonwabo Tsotsobe,4,0,11,2,2.75,16,0,0,2,0,T20I # 212
Australia Vs South Africa,South Africa,Morne Morkel,4,0,37,2,9.25,12,1,4,1,0,T20I # 212
Australia Vs South Africa,South Africa,Wayne Parnell,4,0,44,0,11.00,6,3,3,0,0,T20I # 212
Australia Vs South Africa,South Africa,Rusty Theron,4,0,28,2,7.00,11,2,1,2,0,T20I # 212
Australia Vs South Africa,South Africa,Johan Botha,4,0,26,1,6.50,6,2,0,1,0,T20I # 212
Australia Vs South Africa,Australia,Doug Bollinger,4,0,36,1,9.00,11,7,0,1,0,T20I # 212
Australia Vs South Africa,Australia,Pat Cummins,4,1,27,2,6.75,13,3,0,3,0,T20I # 212
Australia Vs South Africa,Australia,James Pattinson,4,0,17,2,4.25,14,1,0,1,0,T20I # 212
Australia Vs South Africa,Australia,David Hussey,2.1,0,20,1,9.23,5,0,2,0,0,T20I # 212
Australia Vs South Africa,Australia,Steve O'Keefe,4,0,35,1,8.75,7,2,2,0,0,T20I # 212
Australia Vs South Africa,Australia,Mitchell Marsh,1,0,11,0,11.00,1,0,1,1,0,T20I # 212
New Zealand Vs Zimbabwe,Zimbabwe,Chris Mpofu,4,0,40,0,10.00,10,2,2,3,0,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,Kyle Jarvis,4,0,36,2,9.00,7,3,1,0,2,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,Ray Price,4,0,34,0,8.50,8,3,1,1,0,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,Elton Chigumbura,2,0,17,0,8.50,4,2,0,1,0,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,Prosper Utseya,3,0,45,0,15.00,4,2,4,0,1,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,Chamu Chibhabha,1,0,9,0,9.00,1,1,0,0,0,T20I # 213
New Zealand Vs Zimbabwe,New Zealand,Doug Bracewell,3.5,0,25,3,6.52,13,3,1,0,0,T20I # 213
New Zealand Vs Zimbabwe,New Zealand,Graeme Aldridge,4,0,45,1,11.25,7,6,1,0,0,T20I # 213
New Zealand Vs Zimbabwe,New Zealand,Jacob Oram,3,0,27,1,9.00,7,4,0,1,0,T20I # 213
New Zealand Vs Zimbabwe,New Zealand,Luke Woodcock,2,0,20,0,10.00,6,1,2,0,0,T20I # 213
New Zealand Vs Zimbabwe,New Zealand,Nathan McCullum,3,0,23,3,7.66,6,0,2,0,0,T20I # 213
New Zealand Vs Zimbabwe,New Zealand,Rob Nicol,1,0,11,0,11.00,1,0,1,0,0,T20I # 213
India Vs England,England,Steven Finn,4,0,22,3,5.50,15,2,1,0,0,T20I # 214
India Vs England,England,Tim Bresnan,4,1,19,2,4.75,15,3,0,0,0,T20I # 214
India Vs England,England,Jade Dernbach,4,0,26,0,6.50,10,2,1,0,0,T20I # 214
India Vs England,England,Samit Patel,3,0,13,1,4.33,9,0,0,0,0,T20I # 214
India Vs England,England,Graeme Swann,2,0,23,0,11.50,2,2,1,0,0,T20I # 214
India Vs England,England,Ravi Bopara,3,1,16,2,5.33,10,2,0,1,0,T20I # 214
India Vs England,India,Ravichandran Ashwin,4,0,20,0,5.00,12,2,0,1,0,T20I # 214
India Vs England,India,Yusuf Pathan,3,0,34,1,11.33,4,3,2,0,0,T20I # 214
India Vs England,India,Ravindra Jadeja,4,1,9,1,2.25,18,0,0,1,0,T20I # 214
India Vs England,India,Praveen Kumar,1,0,13,0,13.00,0,2,0,0,0,T20I # 214
India Vs England,India,Vinay Kumar,2,0,19,0,9.50,6,1,2,0,0,T20I # 214
India Vs England,India,Virat Kohli,2.4,0,13,1,4.87,8,1,0,0,0,T20I # 214
India Vs England,India,Suresh Raina,2,0,9,1,4.50,5,0,0,1,0,T20I # 214
Sri Lanka Vs Pakistan,Pakistan,Umar Gul,29,14.50,3,2,3,0,4,0,4,0,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,Sohail Tanvir,30,7.50,6,0,4,0,0,0,4,0,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,Aizaz Cheema,22,5.50,11,4,2,0,0,0,4,0,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,Saeed Ajmal,21,5.25,4,1,0,0,1,0,3,0,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,Shahid Afridi,20,6.66,3,0,1,0,0,0,13,14,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,Mohammad Hafeez,1,0,92.85,1,19,15,4,0,126.66,33,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,Lasith Malinga,4,0,36,1,9.00,12,4,2,0,0,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,Thisara Perera,3,0,20,1,6.66,7,2,0,1,0,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,Dilhara Fernando,2,0,8,1,4.00,5,0,0,0,0,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,Ajantha Mendis,3,0,20,1,6.66,6,0,1,0,0,T20I # 215
Pakistan Vs Bangladesh,Bangladesh,Shafiul Islam,3,0,20,0,6.66,9,3,0,1,0,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Abdur Razzak,4,0,25,1,6.25,17,0,2,2,0,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,1,24,2,6.00,13,4,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Farhad Reza,1,0,10,0,10.00,0,1,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Rubel Hossain,2,0,17,0,8.50,4,2,0,0,1,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Nasir Hossain,2,0,14,1,7.00,4,0,0,1,0,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Mahmudullah,1,0,10,0,10.00,0,1,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,Alok Kapali,3,0,12,2,4.00,8,0,0,1,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Mohammad Hafeez,4,0,11,2,2.75,15,0,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Umar Gul,2,0,7,1,3.50,8,0,0,2,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Saeed Ajmal,4,0,19,0,4.75,16,1,1,2,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Shahid Afridi,4,0,15,1,3.75,12,0,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Aizaz Cheema,2,0,9,1,4.50,7,1,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Sohail Tanvir,2,0,11,0,5.50,6,1,0,0,0,T20I # 216
Pakistan Vs Bangladesh,Pakistan,Shoaib Malik,2,0,7,2,3.50,8,0,0,1,0,T20I # 216
