match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
South Africa Vs Australia,South Africa,Wayne Parnell,1.4,0,17,1,10.20,4,0,2,1,0,T20I # 363
South Africa Vs Australia,South Africa,Jean-Paul Duminy,1,0,5,2,5.00,2,0,0,1,0,T20I # 363
England Vs West Indies,West Indies,Krishmar Santokie,4,0,27,2,6.75,12,3,1,0,0,T20I # 364
England Vs West Indies,West Indies,Sheldon Cottrell,4,0,37,2,9.25,7,4,1,2,0,T20I # 364
England Vs West Indies,West Indies,Sunil Narine,4,0,34,1,8.50,12,4,1,1,0,T20I # 364
England Vs West Indies,West Indies,Dwayne Bravo,3,0,35,0,11.66,8,1,4,0,0,T20I # 364
England Vs West Indies,West Indies,Andre Russell,1,0,11,0,11.00,1,0,1,0,0,T20I # 364
England Vs West Indies,West Indies,Daren Sammy,2,0,14,0,7.00,5,2,0,0,0,T20I # 364
England Vs West Indies,West Indies,Marlon Samuels,2,0,7,0,3.50,6,0,0,0,0,T20I # 364
England Vs West Indies,England,Jade Dernbach,4,1,38,1,9.50,11,4,2,1,0,T20I # 364
England Vs West Indies,England,Chris Jordan,4,0,39,3,9.75,10,7,0,2,0,T20I # 364
England Vs West Indies,England,Stephen Parry,4,0,32,0,8.00,6,3,1,0,0,T20I # 364
England Vs West Indies,England,James Tredwell,4,0,18,0,4.50,14,2,0,0,0,T20I # 364
England Vs West Indies,England,Ravi Bopara,4,0,28,2,7.00,10,3,1,0,0,T20I # 364
South Africa Vs Australia,Australia,Mitchell Starc,4,1,16,2,4.00,16,0,1,1,0,T20I # 365
South Africa Vs Australia,Australia,Nathan Coulter-Nile,4,0,33,0,8.25,9,1,2,1,1,T20I # 365
South Africa Vs Australia,Australia,Glenn Maxwell,4,0,19,2,4.75,14,2,0,1,0,T20I # 365
South Africa Vs Australia,Australia,Moises Henriques,3,0,15,1,5.00,9,2,0,0,0,T20I # 365
South Africa Vs Australia,Australia,Brad Hogg,4,0,31,2,7.75,8,1,2,0,0,T20I # 365
South Africa Vs Australia,Australia,Shane Watson,1,0,11,0,11.00,0,0,1,0,0,T20I # 365
South Africa Vs Australia,South Africa,Jean-Paul Duminy,2,0,27,0,13.50,2,2,2,0,0,T20I # 365
South Africa Vs Australia,South Africa,Lonwabo Tsotsobe,2,0,19,0,9.50,3,2,0,0,0,T20I # 365
South Africa Vs Australia,South Africa,Beuran Hendricks,3,0,21,1,7.00,6,3,0,0,0,T20I # 365
South Africa Vs Australia,South Africa,Wayne Parnell,2,0,15,1,7.50,5,2,0,1,0,T20I # 365
South Africa Vs Australia,South Africa,Imran Tahir,4,0,21,2,5.25,7,1,0,0,0,T20I # 365
South Africa Vs Australia,South Africa,Albie Morkel,2,0,26,0,13.00,2,2,2,0,0,T20I # 365
Afghanistan Vs Bangladesh,Bangladesh,Mashrafe Mortaza,2,0,8,1,4.00,9,1,0,2,0,T20I # 366
Afghanistan Vs Bangladesh,Bangladesh,Al-Amin Hossain,2,0,18,0,9.00,7,2,1,0,1,T20I # 366
Afghanistan Vs Bangladesh,Bangladesh,Shakib Al Hasan,3.1,0,8,3,2.52,14,1,0,0,0,T20I # 366
Afghanistan Vs Bangladesh,Bangladesh,Mahmudullah,4,1,8,1,2.00,18,0,0,0,0,T20I # 366
Afghanistan Vs Bangladesh,Bangladesh,Abdur Razzak,4,0,20,2,5.00,12,2,0,0,0,T20I # 366
Afghanistan Vs Bangladesh,Bangladesh,Sabbir Rahman,1,0,1,0,1.00,5,0,0,0,0,T20I # 366
Afghanistan Vs Bangladesh,Bangladesh,Farhad Reza,1,0,2,1,2.00,5,0,0,1,0,T20I # 366
Afghanistan Vs Bangladesh,Afghanistan,Mohammad Nabi,3.66,12,0,0,1,0,0,1,0,7,T20I # 366
Afghanistan Vs Bangladesh,Afghanistan,Shapoor Zadran,7.00,2,1,0,0,0,0,2,0,17,T20I # 366
Afghanistan Vs Bangladesh,Afghanistan,Karim Sadiq,8.50,5,1,0,1,0,0,2,0,13,T20I # 366
Afghanistan Vs Bangladesh,Afghanistan,Dawlat Zadran,6.50,6,1,0,0,2,0,3,0,14,T20I # 366
Afghanistan Vs Bangladesh,Afghanistan,Samiullah Shinwari,4.66,12,1,1,1,0,0,1,0,15,T20I # 366
Nepal Vs Hong Kong,Hong Kong,Tanwir Afzal,2,0,15,0,7.50,5,2,0,0,0,T20I # 367
Nepal Vs Hong Kong,Hong Kong,Haseeb Amjad,4,0,25,3,6.25,13,2,1,1,0,T20I # 367
Nepal Vs Hong Kong,Hong Kong,Najeeb Amar,3,0,29,1,9.66,5,4,0,0,0,T20I # 367
Nepal Vs Hong Kong,Hong Kong,Nadeem Ahmed,4,0,26,2,6.50,10,2,0,1,0,T20I # 367
Nepal Vs Hong Kong,Hong Kong,Irfan Ahmed,4,0,34,0,8.50,9,4,0,4,0,T20I # 367
Nepal Vs Hong Kong,Hong Kong,Aizaz Khan,3,0,18,0,6.00,8,2,0,2,0,T20I # 367
Nepal Vs Hong Kong,Nepal,Paras Khadka,2,0,7,1,3.50,8,1,0,0,0,T20I # 367
Nepal Vs Hong Kong,Nepal,Sompal Kami,3,0,13,2,4.33,11,2,0,0,0,T20I # 367
Nepal Vs Hong Kong,Nepal,Jitendra Mukhiya,2,0,12,1,6.00,7,2,0,0,0,T20I # 367
Nepal Vs Hong Kong,Nepal,Basant Regmi,4,0,14,3,3.50,17,2,0,0,0,T20I # 367
Nepal Vs Hong Kong,Nepal,Shakti Gauchan,4,0,9,3,2.25,17,0,0,0,0,T20I # 367
Nepal Vs Hong Kong,Nepal,Sagar Pun,2,0,13,0,6.50,2,0,0,0,0,T20I # 367
Zimbabwe Vs Ireland,Ireland,Paul Stirling,4,0,24,0,6.00,10,1,1,1,0,T20I # 368
Zimbabwe Vs Ireland,Ireland,Alex Cusack,4,0,53,1,13.25,6,4,4,0,0,T20I # 368
Zimbabwe Vs Ireland,Ireland,Max Sorensen,1,0,11,0,11.00,2,2,0,0,0,T20I # 368
Zimbabwe Vs Ireland,Ireland,George Dockrell,4,0,18,2,4.50,11,1,0,0,0,T20I # 368
Zimbabwe Vs Ireland,Ireland,Andy McBrine,4,0,26,2,6.50,8,1,1,0,0,T20I # 368
Zimbabwe Vs Ireland,Ireland,Kevin O'Brien,3,0,26,0,8.66,5,4,0,0,0,T20I # 368
Zimbabwe Vs Ireland,Zimbabwe,Prosper Utseya,4,0,38,0,9.50,3,3,1,1,0,T20I # 368
Zimbabwe Vs Ireland,Zimbabwe,Tafadzwa Kamungozi,2,0,17,0,8.50,2,2,0,0,0,T20I # 368
Zimbabwe Vs Ireland,Zimbabwe,Tendai Chatara,4,0,20,1,5.00,12,2,0,1,0,T20I # 368
Zimbabwe Vs Ireland,Zimbabwe,Tinashe Panyangara,4,1,37,4,9.25,11,6,1,0,0,T20I # 368
Zimbabwe Vs Ireland,Zimbabwe,Sean Williams,4,0,27,1,6.75,8,1,1,1,0,T20I # 368
Zimbabwe Vs Ireland,Zimbabwe,Hamilton Masakadza,2,0,20,0,10.00,2,3,0,0,0,T20I # 368
United Arab Emirates Vs Netherlands,Netherlands,Michael Swart,2,0,19,1,9.50,3,1,1,1,0,T20I # 369
United Arab Emirates Vs Netherlands,Netherlands,Timm van der Gugten,4,0,24,2,6.00,13,4,0,1,0,T20I # 369
United Arab Emirates Vs Netherlands,Netherlands,Mudassar Bukhari,3,0,24,0,8.00,7,3,0,1,0,T20I # 369
United Arab Emirates Vs Netherlands,Netherlands,Logan van Beek,3,0,30,0,10.00,5,3,0,3,0,T20I # 369
United Arab Emirates Vs Netherlands,Netherlands,Pieter Seelaar,2,0,13,0,6.50,3,1,0,0,0,T20I # 369
United Arab Emirates Vs Netherlands,Netherlands,Ahsan Malik,3.5,0,16,3,4.17,11,1,0,0,0,T20I # 369
United Arab Emirates Vs Netherlands,Netherlands,Tom Cooper,2,0,18,2,9.00,4,1,1,0,0,T20I # 369
United Arab Emirates Vs Netherlands,United Arab Emirates,Manjula Guruge,4,0,39,0,9.75,8,6,1,0,0,T20I # 369
United Arab Emirates Vs Netherlands,United Arab Emirates,Shadeep Silva,4,0,38,1,9.50,6,3,2,0,0,T20I # 369
United Arab Emirates Vs Netherlands,United Arab Emirates,Amjad Javed,4,0,27,0,6.75,10,1,2,0,0,T20I # 369
United Arab Emirates Vs Netherlands,United Arab Emirates,Kamran Shazad,4,0,19,2,4.75,12,2,0,0,0,T20I # 369
United Arab Emirates Vs Netherlands,United Arab Emirates,Rohan Mustafa,2.5,0,25,0,8.82,5,4,0,0,0,T20I # 369
Hong Kong Vs Afghanistan,Afghanistan,Shapoor Zadran,4,0,27,2,6.75,10,4,0,0,0,T20I # 370
Hong Kong Vs Afghanistan,Afghanistan,Gulbadin Naib,2,0,23,0,11.50,5,3,1,2,0,T20I # 370
Hong Kong Vs Afghanistan,Afghanistan,Amir Hamza,4,0,32,2,8.00,9,1,1,1,0,T20I # 370
Hong Kong Vs Afghanistan,Afghanistan,Samiullah Shinwari,3,0,17,0,5.66,10,1,1,0,0,T20I # 370
Hong Kong Vs Afghanistan,Afghanistan,Dawlat Zadran,3,0,24,1,8.00,11,2,1,0,2,T20I # 370
Hong Kong Vs Afghanistan,Afghanistan,Mohammad Nabi,4,0,27,2,6.75,10,3,0,1,0,T20I # 370
Hong Kong Vs Afghanistan,Hong Kong,Tanwir Afzal,3,0,19,1,6.33,8,3,0,0,0,T20I # 370
Hong Kong Vs Afghanistan,Hong Kong,Haseeb Amjad,4,0,35,1,8.75,8,6,0,1,0,T20I # 370
Hong Kong Vs Afghanistan,Hong Kong,Nadeem Ahmed,3,0,22,0,7.33,5,2,0,1,0,T20I # 370
Hong Kong Vs Afghanistan,Hong Kong,Irfan Ahmed,3,0,15,0,5.00,8,1,0,0,0,T20I # 370
Hong Kong Vs Afghanistan,Hong Kong,Nizakat Khan,2,0,23,0,11.50,6,0,2,1,0,T20I # 370
Hong Kong Vs Afghanistan,Hong Kong,Aizaz Khan,3,0,39,1,13.00,4,0,4,0,1,T20I # 370
Nepal Vs Bangladesh,Bangladesh,Mashrafe Mortaza,4,0,23,1,5.75,12,2,0,0,0,T20I # 371
Nepal Vs Bangladesh,Bangladesh,Al-Amin Hossain,4,0,17,2,4.25,17,2,0,4,0,T20I # 371
Nepal Vs Bangladesh,Bangladesh,Farhad Reza,3,0,27,1,9.00,7,4,0,2,0,T20I # 371
Nepal Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,22,0,5.50,9,2,0,0,0,T20I # 371
Nepal Vs Bangladesh,Bangladesh,Nasir Hossain,3,0,22,0,7.33,8,3,0,2,0,T20I # 371
Nepal Vs Bangladesh,Bangladesh,Abdur Razzak,2,0,12,0,6.00,4,1,0,1,0,T20I # 371
Nepal Vs Bangladesh,Nepal,Sompal Kami,2,0,21,0,10.50,5,1,2,0,0,T20I # 371
Nepal Vs Bangladesh,Nepal,Paras Khadka,3,0,23,0,7.66,7,2,1,0,0,T20I # 371
Nepal Vs Bangladesh,Nepal,Shakti Gauchan,4,0,40,0,10.00,9,3,3,0,0,T20I # 371
Nepal Vs Bangladesh,Nepal,Jitendra Mukhiya,2,0,16,0,8.00,3,2,0,0,0,T20I # 371
Nepal Vs Bangladesh,Nepal,Basant Regmi,3,0,14,1,4.66,10,0,1,0,0,T20I # 371
Nepal Vs Bangladesh,Nepal,Sagar Pun,1.3,0,16,0,10.66,2,1,1,0,0,T20I # 371
Netherlands Vs Zimbabwe,Zimbabwe,Prosper Utseya,4,0,24,2,6.00,13,4,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Zimbabwe,Tinashe Panyangara,4,0,38,1,9.50,6,6,0,1,0,T20I # 372
Netherlands Vs Zimbabwe,Zimbabwe,Tendai Chatara,3,0,14,0,4.66,11,2,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Zimbabwe,Natsai M'shangwe,4,0,24,1,6.00,8,2,0,2,0,T20I # 372
Netherlands Vs Zimbabwe,Zimbabwe,Sean Williams,4,0,22,0,5.50,6,1,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Zimbabwe,Hamilton Masakadza,1,0,11,0,11.00,1,0,1,1,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Mudassar Bukhari,4,0,26,0,6.50,6,2,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Timm van der Gugten,4,0,22,1,5.50,10,1,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Ahsan Malik,4,0,30,1,7.50,11,2,1,1,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Logan van Beek,3,0,32,0,10.66,1,4,0,3,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Peter Borren,2,0,12,0,6.00,1,0,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Pieter Seelaar,2,0,9,2,4.50,6,0,0,0,0,T20I # 372
Netherlands Vs Zimbabwe,Netherlands,Tom Cooper,1,0,13,0,13.00,3,0,2,0,0,T20I # 372
United Arab Emirates Vs Ireland,Ireland,Paul Stirling,3,1,12,2,4.00,14,0,0,2,0,T20I # 373
United Arab Emirates Vs Ireland,Ireland,Max Sorensen,3,0,24,0,8.00,8,3,1,0,0,T20I # 373
United Arab Emirates Vs Ireland,Ireland,Tim Murtagh,4,0,20,1,5.00,12,2,0,1,0,T20I # 373
United Arab Emirates Vs Ireland,Ireland,Alex Cusack,4,0,30,0,7.50,8,3,0,0,1,T20I # 373
United Arab Emirates Vs Ireland,Ireland,George Dockrell,1,0,10,0,10.00,2,0,1,0,0,T20I # 373
