match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Afghanistan Vs Zimbabwe,Afghanistan,3,Asghar Afghan,0,1,16,17,2,out,T20I # 475
Afghanistan Vs Zimbabwe,Afghanistan,4,Karim Sadiq,0,94.11,11,1,3,out,T20I # 475
Afghanistan Vs Zimbabwe,Afghanistan,5,Mohammad Nabi,236.36,37,2,3,185.00,out,T20I # 475
Afghanistan Vs Zimbabwe,Afghanistan,6,Gulbadin Naib,1,2,0,50.00,1,out,T20I # 475
Afghanistan Vs Zimbabwe,Afghanistan,7,Najibullah Zadran,2,0,50.00,14,5,out,T20I # 475
Afghanistan Vs Zimbabwe,Afghanistan,8,Mirwais Ashraf,1,1,3,0,28,not_out,T20I # 475
Afghanistan Vs Zimbabwe,Afghanistan,9,Rashid Khan,9.33,9,1,3,0,not_out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,1,Peter Moor,137.50,18,3,0,180.00,out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,2,Hamilton Masakadza,19,17,2,111.76,49,out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,3,Chamu Chibhabha,37,2,132.43,19,19,out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,4,Richmond Mutumbami,1,1,8,7,0,out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,5,Malcolm Waller,1,114.28,5,1,1,not_out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,6,Sikandar Raza,220.00,4,32,8.00,11,out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,7,Elton Chigumbura,2,1,2,1,0,out,T20I # 475
Afghanistan Vs Zimbabwe,Zimbabwe,8,Luke Jongwe,22,22.00,3,0,2,out,T20I # 475
Sri Lanka Vs New Zealand,Sri Lanka,1,Danushka Gunathilaka,8,6,1,0,133.33,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,2,Tillakaratne Dilshan,28,26,4,0,107.69,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,3,Shehan Jayasuriya,3,10,0,0,30.00,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,4,Dinesh Chandimal,2,4,0,0,50.00,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,5,Angelo Mathews,81,49,7,4,165.30,not_out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,6,Milinda Siriwardana,0,1,0,0,0.00,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,7,Kithuruwan Vithanage,1,4,0,0,25.00,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,8,Thisara Perera,6,10,0,0,60.00,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,9,Isuru Udana,0,2,0,0,0.00,out,T20I # 476
Sri Lanka Vs New Zealand,Sri Lanka,10,Jeffrey Vandersay,8,8,1,0,100.00,not_out,T20I # 476
Sri Lanka Vs New Zealand,New Zealand,1,Martin Guptill,63,25,6,5,252.00,out,T20I # 476
Sri Lanka Vs New Zealand,New Zealand,2,Kane Williamson,32,21,3,0,152.38,not_out,T20I # 476
Sri Lanka Vs New Zealand,New Zealand,3,Colin Munro,50,14,1,7,357.14,not_out,T20I # 476
Afghanistan Vs Zimbabwe,Afghanistan,1,Mohammad Shahzad,118,67,8,176.11,5,not_out,T20I # 477
Afghanistan Vs Zimbabwe,Afghanistan,2,Usman Ghani,13,0,38.46,18,12,out,T20I # 477
Afghanistan Vs Zimbabwe,Afghanistan,3,Asghar Afghan,2,1,12,5,2,out,T20I # 477
Afghanistan Vs Zimbabwe,Afghanistan,4,Karim Sadiq,0,240.00,6,0,1,out,T20I # 477
Afghanistan Vs Zimbabwe,Afghanistan,5,Shafiqullah,133.33,22,1,2,183.33,out,T20I # 477
Afghanistan Vs Zimbabwe,Afghanistan,6,Mohammad Nabi,13,6,1,216.66,4,out,T20I # 477
Afghanistan Vs Zimbabwe,Afghanistan,7,Gulbadin Naib,0,36,10,2,2,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,1,Chamu Chibhabha,2,5,1,3,0,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,2,Hamilton Masakadza,0,33.33,1,0,0,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,3,Richmond Mutumbami,0.00,1,0,0,20.00,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,4,Malcolm Waller,0,2,0,0.00,35,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,5,Sikandar Raza,32,2,109.37,5,3,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,6,Elton Chigumbura,1,0,3,4,0,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,7,Peter Moor,0,75.00,7,1,0,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,8,Luke Jongwe,142.85,2,0,0,100.00,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,9,Graeme Cremer,3,0,7.00,9,0,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,10,Tendai Chisoro,2,0,3.1,1,15,out,T20I # 477
Afghanistan Vs Zimbabwe,Zimbabwe,11,Donald Tiripano,4.73,10,1,0,0,not_out,T20I # 477
Pakistan Vs New Zealand,Pakistan,1,Mohammad Hafeez,61,47,2,129.78,16,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,2,Ahmed Shehzad,14,2,114.28,0,2,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,3,Sohaib Maqsood,0,0,20,18,1,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,4,Shoaib Malik,1,111.11,14,1,1,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,5,Umar Akmal,171.42,23,2,2,287.50,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,6,Shahid Afridi,18,9,1,200.00,2,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,7,Imad Wasim,3,0,66.66,2,4,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,8,Sarfaraz Ahmed,0,0,1,1,0,out,T20I # 478
Pakistan Vs New Zealand,Pakistan,9,Wahab Riaz,0,100.00,1,31,7.75,not_out,T20I # 478
Pakistan Vs New Zealand,Pakistan,10,Umar Gul,14,3,2,0,4,not_out,T20I # 478
Pakistan Vs New Zealand,New Zealand,1,Martin Guptill,56,27,6,207.40,0,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,2,Kane Williamson,2,0,0.00,3,5,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,3,Colin Munro,0,0,0,4,0,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,4,Corey Anderson,0,0.00,4,0,0,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,5,Grant Elliott,0.00,1,0,0,20.00,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,6,Luke Ronchi,10,5,0,200.00,2,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,7,Mitchell Santner,2,0,100.00,0,3,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,8,Todd Astle,0,0,4,0,31,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,9,Matt Henry,7.75,10,0,2,0,out,T20I # 478
Pakistan Vs New Zealand,New Zealand,10,Adam Milne,4,0,4.50,11,1,not_out,T20I # 478
Pakistan Vs New Zealand,New Zealand,11,Trent Boult,0,0,4,0,38,out,T20I # 478
Zimbabwe Vs Bangladesh,Zimbabwe,1,Vusi Sibanda,46,39,2,117.94,79,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,2,Hamilton Masakadza,53,9,149.05,14,8,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,3,Malcolm Waller,2,0,6,8,0,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,4,Sikandar Raza,0,75.00,3,0,0,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,5,Elton Chigumbura,100.00,0,0,0,0.00,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,6,Luke Jongwe,2,6,0,33.33,7,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,7,Sean Williams,2,0,350.00,4,0,out,T20I # 479
Zimbabwe Vs Bangladesh,Zimbabwe,8,Peter Moor,37,9.25,5,0,0,not_out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,1,Tamim Iqbal,0,140.00,36,4,1,out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,2,Soumya Sarkar,127.77,6,0,0,85.71,out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,3,Sabbir Rahman,26,19,0,136.84,20,out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,4,Shuvagata Hom,13,2,153.84,7,3,out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,5,Mushfiqur Rahim,0,1,7,5,1,out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,6,Shakib Al Hasan,0,140.00,0,25,6.25,not_out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,7,Mahmudullah,5,2,0,0,3,out,T20I # 479
Zimbabwe Vs Bangladesh,Bangladesh,8,Nurul Hasan,0,24,6,2,0,not_out,T20I # 479
Pakistan Vs New Zealand,Pakistan,1,Mohammad Hafeez,19,23,2,1,82.60,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,2,Ahmed Shehzad,9,8,1,0,112.50,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,3,Sohaib Maqsood,18,23,1,1,78.26,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,4,Shoaib Malik,39,30,5,0,130.00,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,5,Umar Akmal,56,27,4,4,207.40,not_out,T20I # 480
Pakistan Vs New Zealand,Pakistan,6,Shahid Afridi,7,3,0,1,233.33,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,7,Imad Wasim,8,4,0,1,200.00,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,8,Sarfaraz Ahmed,1,2,0,0,50.00,out,T20I # 480
Pakistan Vs New Zealand,Pakistan,9,Wahab Riaz,0,0,0,0,-,not_out,T20I # 480
Pakistan Vs New Zealand,New Zealand,1,Martin Guptill,87,58,9,4,150.00,not_out,T20I # 480
Pakistan Vs New Zealand,New Zealand,2,Kane Williamson,72,48,11,0,150.00,not_out,T20I # 480
Bangladesh Vs Zimbabwe,Bangladesh,1,Tamim Iqbal,23,17,3,1,135.29,out,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,2,Soumya Sarkar,43,33,4,3,130.30,out,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,3,Sabbir Rahman,43,30,1,3,143.33,not_out,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,4,Mahmudullah,1,3,0,0,33.33,out,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,5,Mushfiqur Rahim,24,20,1,0,120.00,out,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,6,Shakib Al Hasan,27,17,2,1,158.82,not_out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,1,Vusi Sibanda,21,17,2,1,123.52,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,2,Hamilton Masakadza,30,28,3,2,107.14,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,3,Richmond Mutumbami,7,11,0,0,63.63,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,4,Sean Williams,7,6,1,0,116.66,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,5,Malcolm Waller,29,21,3,1,138.09,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,6,Peter Moor,9,14,0,0,64.28,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,7,Neville Madziva,0,4,0,0,0.00,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,8,Graeme Cremer,8,12,0,0,66.66,out,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,9,Wellington Masakadza,6,8,0,0,75.00,not_out,T20I # 481
Zimbabwe Vs Bangladesh,Zimbabwe,1,Hamilton Masakadza,20,14,5,0,142.85,out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,2,Vusi Sibanda,44,33,6,1,133.33,out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,3,Richmond Mutumbami,20,14,1,1,142.85,out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,4,Sean Williams,32,26,2,1,123.07,out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,5,Malcolm Waller,49,23,2,4,213.04,out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,6,Sikandar Raza,7,6,1,0,116.66,out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,7,Peter Moor,10,4,0,1,250.00,not_out,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,8,Graeme Cremer,0,0,0,0,-,not_out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,1,Imrul Kayes,1,3,0,0,33.33,out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,2,Soumya Sarkar,25,21,3,1,119.04,out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,3,Sabbir Rahman,50,32,9,0,156.25,out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,4,Mosaddek Hossain,15,19,1,0,78.94,out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,5,Shakib Al Hasan,3,10,0,0,30.00,out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,6,Mahmudullah,6,4,0,0,150.00,out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,7,Muktar Ali,19,15,1,1,126.66,not_out,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,8,Nurul Hasan,30,17,5,0,176.47,not_out,T20I # 482
New Zealand Vs Pakistan,New Zealand,1,Martin Guptill,42,19,6,2,221.05,out,T20I # 483
New Zealand Vs Pakistan,New Zealand,2,Kane Williamson,33,34,3,1,97.05,out,T20I # 483
New Zealand Vs Pakistan,New Zealand,3,Colin Munro,4,3,0,0,133.33,out,T20I # 483
New Zealand Vs Pakistan,New Zealand,4,Corey Anderson,82,42,6,4,195.23,not_out,T20I # 483
New Zealand Vs Pakistan,New Zealand,5,Ross Taylor,6,4,1,0,150.00,out,T20I # 483
New Zealand Vs Pakistan,New Zealand,6,Grant Elliott,19,14,1,1,135.71,out,T20I # 483
New Zealand Vs Pakistan,New Zealand,7,Luke Ronchi,1,2,0,0,50.00,out,T20I # 483
New Zealand Vs Pakistan,New Zealand,8,Mitchell Santner,2,3,0,0,66.66,not_out,T20I # 483
New Zealand Vs Pakistan,Pakistan,1,Mohammad Hafeez,2,4,0,0,50.00,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,2,Ahmed Shehzad,8,6,1,0,133.33,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,3,Mohammad Rizwan,4,4,1,0,100.00,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,4,Shoaib Malik,14,6,3,0,233.33,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,5,Sarfaraz Ahmed,41,36,5,0,113.88,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,6,Umar Akmal,5,13,0,0,38.46,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,7,Shahid Afridi,8,8,0,1,100.00,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,8,Imad Wasim,0,1,0,0,0.00,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,9,Anwar Ali,8,7,1,0,114.28,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,10,Wahab Riaz,4,5,0,0,80.00,out,T20I # 483
New Zealand Vs Pakistan,Pakistan,11,Mohammad Amir,1,7,0,0,14.28,not_out,T20I # 483
Zimbabwe Vs Bangladesh,Zimbabwe,1,Vusi Sibanda,4,5,1,0,80.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,2,Hamilton Masakadza,93,58,8,5,160.34,not_out,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,3,Richmond Mutumbami,32,25,3,1,128.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,4,Malcolm Waller,36,18,1,3,200.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,5,Sikandar Raza,2,5,0,0,40.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,6,Elton Chigumbura,5,9,0,0,55.55,not_out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,1,Tamim Iqbal,1,2,0,0,50.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,2,Soumya Sarkar,11,7,1,1,157.14,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,3,Sabbir Rahman,1,4,0,0,25.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,4,Imrul Kayes,18,14,2,1,128.57,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,5,Shakib Al Hasan,4,3,1,0,133.33,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,6,Mahmudullah,54,41,5,2,131.70,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,7,Nurul Hasan,15,15,1,0,100.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,8,Mashrafe Mortaza,22,12,1,2,183.33,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,9,Abu Hider,14,10,1,1,140.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,10,Arafat Sunny,10,5,2,0,200.00,out,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,11,Taskin Ahmed,1,1,0,0,100.00,not_out,T20I # 484
India Vs Australia,India,1,Rohit Sharma,31,20,4,1,155.00,out,T20I # 485
India Vs Australia,India,2,Shikhar Dhawan,5,8,0,0,62.50,out,T20I # 485
India Vs Australia,India,3,Virat Kohli,90,55,9,2,163.63,not_out,T20I # 485
India Vs Australia,India,4,Suresh Raina,41,34,3,1,120.58,out,T20I # 485
India Vs Australia,India,5,MS Dhoni,11,3,1,1,366.66,not_out,T20I # 485
India Vs Australia,Australia,1,Aaron Finch,44,33,4,2,133.33,out,T20I # 485
India Vs Australia,Australia,2,David Warner,17,9,2,1,188.88,out,T20I # 485
India Vs Australia,Australia,3,Steven Smith,21,14,3,0,150.00,out,T20I # 485
India Vs Australia,Australia,4,Travis Head,2,5,0,0,40.00,out,T20I # 485
India Vs Australia,Australia,5,Chris Lynn,17,16,0,1,106.25,out,T20I # 485
India Vs Australia,Australia,6,Shane Watson,12,10,0,1,120.00,out,T20I # 485
India Vs Australia,Australia,7,Matthew Wade,5,7,0,0,71.42,out,T20I # 485
India Vs Australia,Australia,8,James Faulkner,10,7,0,1,142.85,out,T20I # 485
India Vs Australia,Australia,9,Kane Richardson,9,7,0,0,128.57,out,T20I # 485
India Vs Australia,Australia,10,Cameron Boyce,3,6,0,0,50.00,out,T20I # 485
India Vs Australia,Australia,11,Shaun Tait,1,3,0,0,33.33,not_out,T20I # 485
India Vs Australia,India,1,Rohit Sharma,60,47,5,2,127.65,out,T20I # 486
India Vs Australia,India,2,Shikhar Dhawan,42,32,3,2,131.25,out,T20I # 486
India Vs Australia,India,3,Virat Kohli,59,33,7,1,178.78,not_out,T20I # 486
India Vs Australia,India,4,MS Dhoni,14,9,2,0,155.55,out,T20I # 486
India Vs Australia,India,5,Suresh Raina,0,0,0,0,-,not_out,T20I # 486
India Vs Australia,Australia,1,Aaron Finch,74,48,8,2,154.16,out,T20I # 486
India Vs Australia,Australia,2,Shaun Marsh,23,23,2,0,100.00,out,T20I # 486
India Vs Australia,Australia,3,Chris Lynn,2,4,0,0,50.00,out,T20I # 486
India Vs Australia,Australia,4,Glenn Maxwell,1,2,0,0,50.00,out,T20I # 486
India Vs Australia,Australia,5,Shane Watson,15,11,2,0,136.36,out,T20I # 486
India Vs Australia,Australia,6,Matthew Wade,16,15,0,1,106.66,not_out,T20I # 486
India Vs Australia,Australia,7,James Faulkner,10,7,0,1,142.85,out,T20I # 486
India Vs Australia,Australia,8,John Hastings,4,6,0,0,66.66,out,T20I # 486
India Vs Australia,Australia,9,Andrew Tye,4,4,1,0,100.00,out,T20I # 486
Scotland Vs Hong Kong,Scotland,1,George Munsey,17,10,1,170.00,0,out,T20I # 487
Scotland Vs Hong Kong,Scotland,2,Kyle Coetzer,3,0,0.00,7,5,out,T20I # 487
Scotland Vs Hong Kong,Scotland,3,Matthew Cross,1,0,10,7,1,out,T20I # 487
Scotland Vs Hong Kong,Scotland,4,Matt Machan,0,142.85,9,0,0,out,T20I # 487
Scotland Vs Hong Kong,Scotland,5,Richie Berrington,55.55,4,0,0,57.14,out,T20I # 487
Scotland Vs Hong Kong,Scotland,6,Preston Mommsen,16,14,1,114.28,6,out,T20I # 487
Scotland Vs Hong Kong,Scotland,7,Calum MacLeod,6,0,100.00,2,0,out,T20I # 487
Scotland Vs Hong Kong,Scotland,8,Rob Taylor,8,4.00,1,2,0,not_out,T20I # 487
Scotland Vs Hong Kong,Hong Kong,1,Jamie Atkinson,13,9.75,0,1,0,out,T20I # 487
Scotland Vs Hong Kong,Hong Kong,2,Anshy Rath,15,15.00,0,2,0,not_out,T20I # 487
Scotland Vs Hong Kong,Hong Kong,3,Babar Hayat,11,5.50,0,1,0,not_out,T20I # 487
Scotland Vs Hong Kong,Scotland,1,George Munsey,0,3,0,0.00,70,out,T20I # 488
Scotland Vs Hong Kong,Scotland,2,Kyle Coetzer,40,5,175.00,27,21,out,T20I # 488
Scotland Vs Hong Kong,Scotland,3,Matthew Cross,4,0,6,9,1,out,T20I # 488
Scotland Vs Hong Kong,Scotland,4,Matt Machan,0,66.66,16,0,1,out,T20I # 488
Scotland Vs Hong Kong,Scotland,5,Richie Berrington,87.50,13,2,0,108.33,out,T20I # 488
Scotland Vs Hong Kong,Scotland,6,Preston Mommsen,2,4,0,50.00,8,out,T20I # 488
Scotland Vs Hong Kong,Scotland,7,Calum MacLeod,6,1,133.33,0,1,out,T20I # 488
Scotland Vs Hong Kong,Scotland,8,Rob Taylor,0,0,11,6,0,out,T20I # 488
Scotland Vs Hong Kong,Scotland,9,Safyaan Sharif,1,183.33,2,0,0,out,T20I # 488
Scotland Vs Hong Kong,Scotland,10,Mark Watt,100.00,4,21,5.25,2,not_out,T20I # 488
Scotland Vs Hong Kong,Scotland,11,Brad Wheal,0,4,36,9.00,0,not_out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,1,Jamie Atkinson,15,0,46.66,56,22,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,2,Anshy Rath,1,7,20,17,2,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,3,Babar Hayat,1,117.64,9,0,0,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,4,Mark Chapman,44.44,8,1,0,88.88,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,5,Nizakat Khan,1,2,0,50.00,4,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,6,Kinchit Shah,0,15,2,0,4,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,7,Tanwir Afzal,0,20,0,0,4,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,8,Aizaz Khan,1,49,0,0,3.4,out,T20I # 488
Scotland Vs Hong Kong,Hong Kong,9,Waqas Barkat,0,22,2,0,3,out,T20I # 488
Australia Vs India,Australia,1,Usman Khawaja,14,6,2,0,233.33,out,T20I # 489
Australia Vs India,Australia,2,Shane Watson,124,71,10,6,174.64,not_out,T20I # 489
Australia Vs India,Australia,3,Shaun Marsh,9,12,1,0,75.00,out,T20I # 489
Australia Vs India,Australia,4,Glenn Maxwell,3,5,0,0,60.00,out,T20I # 489
Australia Vs India,Australia,5,Travis Head,26,19,1,1,136.84,out,T20I # 489
Australia Vs India,Australia,6,Chris Lynn,13,9,2,0,144.44,out,T20I # 489
Australia Vs India,Australia,7,Cameron Bancroft,0,0,0,0,-,not_out,T20I # 489
Australia Vs India,India,1,Rohit Sharma,52,38,5,1,136.84,out,T20I # 489
Australia Vs India,India,2,Shikhar Dhawan,26,9,4,1,288.88,out,T20I # 489
Australia Vs India,India,3,Virat Kohli,50,36,2,1,138.88,out,T20I # 489
Australia Vs India,India,4,Suresh Raina,49,25,6,1,196.00,not_out,T20I # 489
Australia Vs India,India,5,Yuvraj Singh,15,12,1,1,125.00,not_out,T20I # 489
Netherlands Vs United Arab Emirates,Netherlands,1,Michael Swart,9,8,0,112.50,35,out,T20I # 490
Netherlands Vs United Arab Emirates,Netherlands,2,Stephan Myburgh,26,6,134.61,48,45,out,T20I # 490
Netherlands Vs United Arab Emirates,Netherlands,3,Wesley Barresi,2,2,43,28,4,out,T20I # 490
Netherlands Vs United Arab Emirates,Netherlands,4,Peter Borren,1,153.57,8,1,0,out,T20I # 490
Netherlands Vs United Arab Emirates,Netherlands,5,Pieter Seelaar,100.00,6,0,0,100.00,out,T20I # 490
Netherlands Vs United Arab Emirates,Netherlands,6,Max O'Dowd,0,1,0,0.00,3,not_out,T20I # 490
Netherlands Vs United Arab Emirates,Netherlands,7,Mudassar Bukhari,0,17,0,1,4,not_out,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,1,Muhammad Kaleem,0,0.00,5,0,0,out,T20I # 490
