match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Pakistan Vs New Zealand,New Zealand,Mitchell McClenaghan,4,0,23,2,5.75,13,2,1,1,0,T20I # 480
Pakistan Vs New Zealand,New Zealand,Todd Astle,1,0,13,0,13.00,1,1,1,0,0,T20I # 480
Pakistan Vs New Zealand,New Zealand,Grant Elliott,4,0,36,1,9.00,4,3,1,0,0,T20I # 480
Pakistan Vs New Zealand,Pakistan,Umar Gul,2,0,18,0,9.00,5,1,1,1,0,T20I # 480
Pakistan Vs New Zealand,Pakistan,Mohammad Amir,3,0,34,0,11.33,6,7,0,0,0,T20I # 480
Pakistan Vs New Zealand,Pakistan,Imad Wasim,4,0,32,0,8.00,6,4,0,0,0,T20I # 480
Pakistan Vs New Zealand,Pakistan,Shahid Afridi,4,0,38,0,9.50,9,4,2,0,0,T20I # 480
Pakistan Vs New Zealand,Pakistan,Wahab Riaz,3,0,30,0,10.00,5,2,1,1,0,T20I # 480
Pakistan Vs New Zealand,Pakistan,Shoaib Malik,1.4,0,13,0,7.80,4,2,0,0,0,T20I # 480
Bangladesh Vs Zimbabwe,Zimbabwe,Brian Vitori,4,0,29,0,7.25,10,4,0,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,Neville Madziva,3,0,30,0,10.00,6,2,2,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,Taurai Muzarabani,4,0,35,1,8.75,12,3,2,2,0,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,Wellington Masakadza,4,0,32,1,8.00,6,1,2,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,Graeme Cremer,4,0,29,1,7.25,10,0,2,1,0,T20I # 481
Bangladesh Vs Zimbabwe,Zimbabwe,Sean Williams,1,0,9,0,9.00,1,1,0,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,Shuvagata Hom,3,0,18,1,6.00,7,0,1,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,Shakib Al Hasan,4,0,26,0,6.50,10,2,1,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,Al-Amin Hossain,3,0,21,1,7.00,9,2,1,0,0,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,Mustafizur Rahman,3.5,0,19,2,4.95,17,2,1,1,0,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,Mashrafe Mortaza,4,0,25,1,6.25,11,2,0,0,1,T20I # 481
Bangladesh Vs Zimbabwe,Bangladesh,Sabbir Rahman,2.1,0,11,3,5.07,6,1,0,1,0,T20I # 481
Zimbabwe Vs Bangladesh,Bangladesh,Abu Hider,4,0,40,2,10.00,11,5,2,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,Mohammad Shahid,3,0,32,1,10.66,8,5,1,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,Muktar Ali,2,0,17,0,8.50,3,2,0,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,Mashrafe Mortaza,4,0,37,0,9.25,7,3,2,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,32,3,8.00,10,1,2,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,Mosaddek Hossain,2,0,10,0,5.00,3,0,0,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Bangladesh,Mahmudullah,1,0,17,0,17.00,0,1,1,1,0,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,Tendai Chisoro,4,0,15,1,3.75,12,1,0,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,Brian Vitori,4,0,45,0,11.25,7,8,0,1,0,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,Taurai Muzarabani,3,0,41,0,13.66,5,7,1,1,0,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,Sean Williams,3,0,27,0,9.00,5,2,1,0,1,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,Graeme Cremer,4,0,18,3,4.50,12,1,0,0,0,T20I # 482
Zimbabwe Vs Bangladesh,Zimbabwe,Sikandar Raza,2,0,7,2,3.50,7,0,0,1,0,T20I # 482
New Zealand Vs Pakistan,Pakistan,Anwar Ali,3,0,31,0,10.33,5,4,1,0,0,T20I # 483
New Zealand Vs Pakistan,Pakistan,Mohammad Amir,4,0,35,0,8.75,7,3,1,0,0,T20I # 483
New Zealand Vs Pakistan,Pakistan,Imad Wasim,4,0,42,0,10.50,3,3,2,0,0,T20I # 483
New Zealand Vs Pakistan,Pakistan,Wahab Riaz,4,0,43,2,10.75,8,6,1,1,1,T20I # 483
New Zealand Vs Pakistan,Pakistan,Shahid Afridi,4,0,27,1,6.75,10,0,2,0,0,T20I # 483
New Zealand Vs Pakistan,Pakistan,Shoaib Malik,1,0,16,0,16.00,1,1,1,2,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Corey Anderson,3,0,17,2,5.66,9,2,0,0,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Trent Boult,3,0,32,1,10.66,6,4,1,1,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Adam Milne,3.1,1,8,3,2.52,15,1,0,0,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Mitchell Santner,1,0,7,0,7.00,2,1,0,0,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Mitchell McClenaghan,3,0,15,0,5.00,8,1,0,1,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Grant Elliott,2,0,7,3,3.50,6,0,0,1,0,T20I # 483
New Zealand Vs Pakistan,New Zealand,Colin Munro,1,0,13,0,13.00,0,2,0,1,0,T20I # 483
Zimbabwe Vs Bangladesh,Bangladesh,Mashrafe Mortaza,4,0,40,1,10.00,7,5,1,0,0,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,Abu Hider,4,0,33,1,8.25,8,3,1,3,0,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,Arafat Sunny,3,0,27,0,9.00,8,2,2,0,0,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,Taskin Ahmed,4,0,32,1,8.00,8,1,2,1,0,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,35,1,8.75,10,2,2,2,0,T20I # 484
Zimbabwe Vs Bangladesh,Bangladesh,Sabbir Rahman,1,0,11,0,11.00,0,0,1,0,0,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,Tendai Chisoro,4,0,17,3,4.25,13,2,0,0,0,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,Neville Madziva,4,0,34,4,8.50,11,5,1,1,0,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,Luke Jongwe,3,0,35,1,11.66,6,4,2,1,0,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,Sikandar Raza,3,0,31,2,10.33,7,1,2,3,0,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,Graeme Cremer,4,0,27,0,6.75,8,1,1,1,0,T20I # 484
Zimbabwe Vs Bangladesh,Zimbabwe,Elton Chigumbura,1,0,16,0,16.00,0,1,1,0,0,T20I # 484
India Vs Australia,Australia,Shaun Tait,4,0,45,0,11.25,11,5,2,6,0,T20I # 485
India Vs Australia,Australia,Kane Richardson,4,0,41,0,10.25,5,4,0,0,0,T20I # 485
India Vs Australia,Australia,James Faulkner,4,0,43,1,10.75,3,3,2,0,0,T20I # 485
India Vs Australia,Australia,Shane Watson,4,0,24,2,6.00,11,3,0,1,0,T20I # 485
India Vs Australia,Australia,Cameron Boyce,3,0,23,0,7.66,3,1,1,0,0,T20I # 485
India Vs Australia,Australia,Travis Head,1,0,9,0,9.00,1,1,0,0,0,T20I # 485
India Vs Australia,India,Ashish Nehra,4,0,30,1,7.50,12,4,1,0,0,T20I # 485
India Vs Australia,India,Ravichandran Ashwin,4,0,28,2,7.00,8,1,1,1,0,T20I # 485
India Vs Australia,India,Jasprit Bumrah,3.3,0,23,3,6.57,10,2,1,1,0,T20I # 485
India Vs Australia,India,Ravindra Jadeja,4,0,21,2,5.25,8,1,0,0,0,T20I # 485
India Vs Australia,India,Hardik Pandya,3,0,37,2,12.33,5,1,2,6,0,T20I # 485
India Vs Australia,India,Yuvraj Singh,1,0,10,0,10.00,1,0,1,0,0,T20I # 485
India Vs Australia,Australia,Shane Watson,3,0,17,0,5.66,8,2,0,1,0,T20I # 486
India Vs Australia,Australia,John Hastings,3,0,35,0,11.66,7,6,1,0,0,T20I # 486
India Vs Australia,Australia,Scott Boland,4,0,30,0,7.50,9,2,1,0,0,T20I # 486
India Vs Australia,Australia,James Faulkner,3,0,35,0,11.66,3,5,1,0,0,T20I # 486
India Vs Australia,Australia,Andrew Tye,4,0,28,1,7.00,7,2,0,0,0,T20I # 486
India Vs Australia,Australia,Nathan Lyon,1,0,15,0,15.00,0,0,1,0,1,T20I # 486
India Vs Australia,Australia,Glenn Maxwell,2,0,17,1,8.50,1,0,1,0,0,T20I # 486
India Vs Australia,India,Ashish Nehra,4,0,34,0,8.50,6,4,0,0,0,T20I # 486
India Vs Australia,India,Jasprit Bumrah,4,0,37,2,9.25,9,7,0,1,0,T20I # 486
India Vs Australia,India,Ravindra Jadeja,4,0,32,2,8.00,5,0,2,0,0,T20I # 486
India Vs Australia,India,Ravichandran Ashwin,4,0,27,1,6.75,11,0,2,2,0,T20I # 486
India Vs Australia,India,Hardik Pandya,2,0,17,1,8.50,4,2,0,1,0,T20I # 486
India Vs Australia,India,Yuvraj Singh,2,0,7,1,3.50,6,0,0,0,0,T20I # 486
Scotland Vs Hong Kong,Hong Kong,Haseeb Amjad,24,12.00,0,1,0,2,0,13,6.50,0,T20I # 487
Scotland Vs Hong Kong,Hong Kong,Tanwir Afzal,0,2,0,1,9,4.50,0,0,2,0,T20I # 487
Scotland Vs Hong Kong,Hong Kong,Aizaz Khan,12,6.00,0,1,0,20,7,2,1,285.71,T20I # 487
Scotland Vs Hong Kong,Hong Kong,Nadeem Ahmed,20,17,2,1,0,117.64,26,14,2,2,T20I # 487
Scotland Vs Hong Kong,Hong Kong,Anshy Rath,185.71,1,0,0,13,13.00,0,0,1.2,0,T20I # 487
Scotland Vs Hong Kong,Hong Kong,Haseeb Amjad,0,4,0,3,40,10.00,0,0,4,0,T20I # 488
Scotland Vs Hong Kong,Hong Kong,Tanwir Afzal,40,10.00,3,1,0,4,0,23,5.75,2,T20I # 488
Scotland Vs Hong Kong,Hong Kong,Aizaz Khan,0,0,1,1,0,0,0.00,1,3,0,T20I # 488
Scotland Vs Hong Kong,Hong Kong,Anshy Rath,0,33.33,1,1,6,0,0,16.66,4,5,T20I # 488
Scotland Vs Hong Kong,Hong Kong,Nadeem Ahmed,1,0,80.00,3,17,23,2,0,73.91,7,T20I # 488
Australia Vs India,India,Ashish Nehra,4,0,32,1,8.00,9,2,2,0,0,T20I # 489
Australia Vs India,India,Jasprit Bumrah,4,0,43,1,10.75,7,6,0,0,2,T20I # 489
Australia Vs India,India,Ravichandran Ashwin,4,0,36,1,9.00,6,2,1,1,0,T20I # 489
Australia Vs India,India,Ravindra Jadeja,4,0,41,1,10.25,7,2,3,0,0,T20I # 489
Australia Vs India,India,Yuvraj Singh,2,0,19,1,9.50,3,1,1,0,0,T20I # 489
Australia Vs India,India,Hardik Pandya,2,0,24,0,12.00,2,3,0,3,0,T20I # 489
Australia Vs India,Australia,Shaun Tait,4,0,46,0,11.50,6,4,1,4,0,T20I # 489
Australia Vs India,Australia,Scott Boland,3,0,34,0,11.33,3,5,0,2,0,T20I # 489
Australia Vs India,Australia,Shane Watson,4,0,30,1,7.50,7,3,0,1,0,T20I # 489
Australia Vs India,Australia,Andrew Tye,4,0,51,0,12.75,7,5,2,0,0,T20I # 489
Australia Vs India,Australia,Cameron Boyce,4,0,28,2,7.00,10,1,1,0,0,T20I # 489
Australia Vs India,Australia,Glenn Maxwell,1,0,10,0,10.00,1,0,1,0,0,T20I # 489
Netherlands Vs United Arab Emirates,United Arab Emirates,Qadeer Ahmed,0,25,6.25,0,2,1,1,0,9,9.00,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,Mohammad Naveed,0,0,4,1,0,34,8.50,1,0,3,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,Farhan Ahmed,0,32,10.66,0,0,0,3,0,19,6.33,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,Mohammad Shahzad,0,0,2,1,0,18,9.00,0,0,2,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,Ahmed Raza,4,0,0,0,50.00,4,5,1,0,80.00,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,Rohan Mustafa,0,2,0,2,0,0.00,0,6,0,0,T20I # 490
Netherlands Vs United Arab Emirates,United Arab Emirates,Fahad Tariq,0.00,49,44,0,4,3,111.36,0,1,0,T20I # 490
United Arab Emirates Vs Scotland,Scotland,Alasdair Evans,6.00,0,0,1,4,0,32,8.00,1,1,T20I # 491
United Arab Emirates Vs Scotland,Scotland,Safyaan Sharif,4,0,35,4,8.75,1,0,4,0,26,T20I # 491
United Arab Emirates Vs Scotland,Scotland,Josh Davey,6.50,0,0,0,0,1,0,0,0.00,15,T20I # 491
United Arab Emirates Vs Scotland,Scotland,Mark Watt,15,2,0,0,100.00,20,19,1,2,105.26,T20I # 491
United Arab Emirates Vs Scotland,Scotland,Michael Leask,12,10,2,2,0,120.00,56,42,4,2,T20I # 491
Scotland Vs Netherlands,Netherlands,Michael Swart,0,0,0,1,4,0,32,8.00,8,3,T20I # 492
Scotland Vs Netherlands,Netherlands,Vivian Kingma,0,0,0,1,4,0,40,10.00,10,3,T20I # 492
Scotland Vs Netherlands,Netherlands,Ahsan Malik,1,1,0,1,4,0,16,4.00,8,0,T20I # 492
Scotland Vs Netherlands,Netherlands,Paul van Meekeren,0,2,0,0,4,1,20,5.00,13,1,T20I # 492
Scotland Vs Netherlands,Netherlands,Michael Rippon,1,0,0,1,2,0,15,7.50,1,1,T20I # 492
Scotland Vs Netherlands,Netherlands,Peter Borren,0,0,0,0,0,1,0,0,0.00,26,T20I # 492
Scotland Vs Netherlands,Scotland,Alasdair Evans,0,3.2,0,1,23,6.90,6,3,0,0,T20I # 492
Scotland Vs Netherlands,Scotland,Michael Leask,0,4,0,1,27,6.75,12,0,2,4,T20I # 492
Scotland Vs Netherlands,Scotland,Safyaan Sharif,0,4,0,1,22,5.50,9,1,0,0,T20I # 492
Scotland Vs Netherlands,Scotland,Mark Watt,0,2,0,5,7,3.50,7,0,0,1,T20I # 492
Papua New Guinea Vs Ireland,Ireland,Max Sorensen,0,3,0,1,22,7.33,3,0,3,0,T20I # 493
Papua New Guinea Vs Ireland,Ireland,Craig Young,17,5.66,0,2,0,4,0,10,2.50,0,T20I # 493
Papua New Guinea Vs Ireland,Ireland,Stuart Thompson,0,2,0,0,10,5.00,1,0,15,11,T20I # 493
Papua New Guinea Vs Ireland,Ireland,Andy McBrine,3,0,136.36,2,3,3,0,0,100.00,3,T20I # 493
Papua New Guinea Vs Ireland,Ireland,Kevin O'Brien,4,0,0,2,75.00,45,33,6,0,136.36,T20I # 493
Papua New Guinea Vs Ireland,Ireland,George Dockrell,19,16,0,1,1,118.75,5,6,0,0,T20I # 493
Ireland Vs Papua New Guinea,Papua New Guinea,Assad Vala,0,17,8.50,2,0,0,1,0,15,15.00,T20I # 494
Ireland Vs Papua New Guinea,Papua New Guinea,Norman Vanua,0,0,2,0,0,15,7.50,0,0,1,T20I # 494
Ireland Vs Papua New Guinea,Papua New Guinea,John Reva,0,9,9.00,0,0,0,2,0,11,5.50,T20I # 494
Ireland Vs Papua New Guinea,Papua New Guinea,Mahuru Dai,0,0,1,0,0,8,8.00,1,0,25,T20I # 494
Ireland Vs Papua New Guinea,Papua New Guinea,Charles Amini,15,1,2,0,166.66,6,4,1,0,150.00,T20I # 494
Ireland Vs Papua New Guinea,Papua New Guinea,Pipi Raho,8,7,1,3,0,114.28,6,7,0,0,T20I # 494
Ireland Vs Papua New Guinea,Papua New Guinea,Nosaina Pokana,85.71,0,3,0,0,0,0.00,2,2,0,T20I # 494
Papua New Guinea Vs Ireland,Ireland,Andy McBrine,0,0,1,1,0,11,11.00,0,0,4,T20I # 495
Papua New Guinea Vs Ireland,Ireland,Tim Murtagh,0,15,3.75,3,0,0,4,0,19,4.75,T20I # 495
Papua New Guinea Vs Ireland,Ireland,Max Sorensen,0,0,3,0,0,25,8.33,2,0,8,T20I # 495
Papua New Guinea Vs Ireland,Ireland,George Dockrell,9,1,0,2,88.88,5,9,0,0,55.55,T20I # 495
Papua New Guinea Vs Ireland,Ireland,Paul Stirling,27,32,2,1,0,84.37,15,16,2,0,T20I # 495
Papua New Guinea Vs Ireland,Ireland,Kevin O'Brien,93.75,0,1,1,0,0,0.00,9,15,0,T20I # 495
India Vs Sri Lanka,Sri Lanka,Kasun Rajitha,4,0,29,3,7.25,13,3,1,2,0,T20I # 496
India Vs Sri Lanka,Sri Lanka,Thisara Perera,3,1,10,0,3.33,14,0,1,1,0,T20I # 496
India Vs Sri Lanka,Sri Lanka,Sachithra Senanayake,3,0,18,1,6.00,10,1,1,2,0,T20I # 496
India Vs Sri Lanka,Sri Lanka,Dushmantha Chameera,3.5,0,14,2,3.65,13,1,0,1,0,T20I # 496
India Vs Sri Lanka,Sri Lanka,Dasun Shanaka,3,0,16,3,5.33,8,1,0,1,0,T20I # 496
India Vs Sri Lanka,Sri Lanka,Seekkuge Prasanna,2,0,11,0,5.50,5,1,0,1,0,T20I # 496
India Vs Sri Lanka,India,Ashish Nehra,3,0,21,2,7.00,10,2,1,1,0,T20I # 496
India Vs Sri Lanka,India,Jasprit Bumrah,4,1,19,0,4.75,14,1,1,0,0,T20I # 496
India Vs Sri Lanka,India,Ravindra Jadeja,3,0,18,0,6.00,9,1,1,0,0,T20I # 496
India Vs Sri Lanka,India,Hardik Pandya,3,0,18,0,6.00,11,3,0,1,0,T20I # 496
India Vs Sri Lanka,India,Ravichandran Ashwin,3,0,13,2,4.33,9,1,0,0,0,T20I # 496
India Vs Sri Lanka,India,Suresh Raina,2,0,13,1,6.50,6,0,1,0,0,T20I # 496
India Vs Sri Lanka,Sri Lanka,Kasun Rajitha,0,3,0,0,33,11.00,4,2,1,4,T20I # 497
India Vs Sri Lanka,Sri Lanka,Thisara Perera,0,4,0,3,40,10.00,6,2,3,0,T20I # 497
India Vs Sri Lanka,Sri Lanka,Sachithra Senanayake,0,4,0,1,38,9.50,7,5,0,2,T20I # 497
India Vs Sri Lanka,Sri Lanka,Dushmantha Chameera,0,3,0,2,21,7.00,2,0,1,0,T20I # 497
India Vs Sri Lanka,Sri Lanka,Seekkuge Prasanna,0,1,0,0,6,6.00,4,1,0,0,T20I # 497
India Vs Sri Lanka,Sri Lanka,Milinda Siriwardana,0,1,0,0,12,12.00,1,2,0,0,T20I # 497
India Vs Sri Lanka,Sri Lanka,Dasun Shanaka,0,2,7,0,0,0,28.57,0,1,0,T20I # 497
India Vs Sri Lanka,India,Ravichandran Ashwin,0,19,6.33,3,7,1,1,0,0,4,T20I # 497
India Vs Sri Lanka,India,Ashish Nehra,0,24,6.00,2,7,0,1,0,0,2,T20I # 497
India Vs Sri Lanka,India,Yuvraj Singh,0,22,11.00,0,1,0,2,0,0,3,T20I # 497
India Vs Sri Lanka,India,Ravindra Jadeja,0,17,5.66,2,10,1,1,1,0,1,T20I # 497
Ireland Vs United Arab Emirates,United Arab Emirates,Mohammad Naveed,0,0,4,1,0,41,10.25,0,0,4,T20I # 498
Ireland Vs United Arab Emirates,United Arab Emirates,Qadeer Ahmed,0,17,4.25,1,0,0,2,0,21,10.50,T20I # 498
Ireland Vs United Arab Emirates,United Arab Emirates,Amjad Javed,0,0,3,3,0,24,8.00,0,0,7,T20I # 498
