match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
New Zealand Vs India,India,Shivam Dube,2,0,16,1,8.00,4,1,1,0,0,T20I # 1034
New Zealand Vs India,India,Ravindra Jadeja,4,0,18,2,4.50,9,0,0,2,0,T20I # 1034
New Zealand Vs India,New Zealand,Tim Southee,3.3,0,20,2,5.71,12,2,1,0,0,T20I # 1034
New Zealand Vs India,New Zealand,Hamish Bennett,3,0,29,0,9.66,8,2,1,1,0,T20I # 1034
New Zealand Vs India,New Zealand,Blair Tickner,3,0,34,0,11.33,3,2,2,0,0,T20I # 1034
New Zealand Vs India,New Zealand,Mitchell Santner,4,0,19,0,4.75,10,1,0,0,0,T20I # 1034
New Zealand Vs India,New Zealand,Ish Sodhi,4,0,33,1,8.25,5,0,2,2,0,T20I # 1034
India Vs New Zealand,New Zealand,Tim Southee,4,0,39,0,9.75,7,2,2,2,0,T20I # 1035
India Vs New Zealand,New Zealand,Hamish Bennett,4,0,54,3,13.50,4,3,4,0,0,T20I # 1035
India Vs New Zealand,New Zealand,Scott Kuggeleijn,2,0,10,0,5.00,5,1,0,0,0,T20I # 1035
India Vs New Zealand,New Zealand,Mitchell Santner,4,0,37,1,9.25,5,2,2,0,0,T20I # 1035
India Vs New Zealand,New Zealand,Ish Sodhi,4,0,23,0,5.75,8,2,0,0,0,T20I # 1035
India Vs New Zealand,New Zealand,Colin de Grandhomme,2,0,13,1,6.50,3,1,0,0,0,T20I # 1035
India Vs New Zealand,India,Shardul Thakur,3,0,21,2,7.00,10,1,2,0,0,T20I # 1035
India Vs New Zealand,India,Mohammed Shami,4,0,32,2,8.00,9,2,2,0,0,T20I # 1035
India Vs New Zealand,India,Jasprit Bumrah,4,0,45,0,11.25,8,6,2,0,0,T20I # 1035
India Vs New Zealand,India,Yuzvendra Chahal,4,0,36,1,9.00,8,4,1,0,0,T20I # 1035
India Vs New Zealand,India,Ravindra Jadeja,4,0,23,1,5.75,11,0,2,0,0,T20I # 1035
India Vs New Zealand,India,Shivam Dube,1,0,14,0,14.00,0,1,1,0,0,T20I # 1035
India Vs New Zealand,New Zealand,Tim Southee,4,0,28,1,7.00,7,1,0,2,0,T20I # 1036
India Vs New Zealand,New Zealand,Scott Kuggeleijn,4,0,39,1,9.75,12,4,2,3,1,T20I # 1036
India Vs New Zealand,New Zealand,Mitchell Santner,4,0,26,1,6.50,11,1,1,0,0,T20I # 1036
India Vs New Zealand,New Zealand,Hamish Bennett,4,0,41,2,10.25,7,6,0,1,0,T20I # 1036
India Vs New Zealand,New Zealand,Ish Sodhi,4,0,26,3,6.50,8,2,0,0,0,T20I # 1036
India Vs New Zealand,India,Shardul Thakur,4,0,33,2,8.25,9,4,1,1,0,T20I # 1036
India Vs New Zealand,India,Navdeep Saini,4,0,29,0,7.25,12,3,1,1,0,T20I # 1036
India Vs New Zealand,India,Jasprit Bumrah,4,0,20,1,5.00,11,2,0,0,0,T20I # 1036
India Vs New Zealand,India,Yuzvendra Chahal,4,0,38,1,9.50,4,1,2,1,0,T20I # 1036
India Vs New Zealand,India,Washington Sundar,2,0,24,0,12.00,3,3,1,0,0,T20I # 1036
India Vs New Zealand,India,Shivam Dube,2,0,14,0,7.00,3,0,1,0,0,T20I # 1036
India Vs New Zealand,New Zealand,Tim Southee,3,1,0,0,4,0,25,6.25,14,1,T20I # 1037
India Vs New Zealand,New Zealand,Scott Kuggeleijn,1,1,0,2,4,0,21,5.25,11,2,T20I # 1037
India Vs New Zealand,New Zealand,Hamish Bennett,0,0,0,1,4,0,28,7.00,9,1,T20I # 1037
India Vs New Zealand,New Zealand,Ish Sodhi,2,0,0,0,4,0,36,9.00,5,1,T20I # 1037
India Vs New Zealand,New Zealand,Mitchell Santner,2,0,0,0,2,6,0,0,33.33,15,T20I # 1037
India Vs New Zealand,India,Washington Sundar,0,4,0,1,23,5.75,14,4,0,0,T20I # 1037
India Vs New Zealand,India,Jasprit Bumrah,0,4,0,3,38,9.50,8,3,2,2,T20I # 1037
India Vs New Zealand,India,Navdeep Saini,0,4,0,2,28,7.00,7,1,1,1,T20I # 1037
India Vs New Zealand,India,Shardul Thakur,0,1,0,2,34,34.00,0,2,4,0,T20I # 1037
Qatar Vs Uganda,Uganda,Charles Waiswa,1,2,3,0,8,0,2,0,32,16.00,T20I # 1038
Qatar Vs Uganda,Uganda,Trevor Bukenya,3,5,1,0,1,3,4,0,25,6.25,T20I # 1038
Qatar Vs Uganda,Uganda,Frank Nsubuga,13,2,1,1,1,0,4,0,22,5.50,T20I # 1038
Qatar Vs Uganda,Uganda,Henry Ssenyondo,11,3,0,0,0,0,4,0,45,11.25,T20I # 1038
Qatar Vs Uganda,Uganda,Roger Mukasa,5,0,5,0,0,0,4,0,37,9.25,T20I # 1038
Qatar Vs Uganda,Uganda,Deusdedit Muhumuza,4,3,1,0,0,0,8,21,1,0,T20I # 1038
Qatar Vs Uganda,Qatar,Awais Malik,7.25,13,3,2,1,3,0,4,0,18,T20I # 1038
Qatar Vs Uganda,Qatar,Gayan Munaweera,4.50,10,0,1,0,2,0,4,0,34,T20I # 1038
Qatar Vs Uganda,Qatar,Iqbal Hussain,8.50,14,5,1,1,3,0,2,0,35,T20I # 1038
Qatar Vs Uganda,Qatar,Mohammed Nadeem,17.50,3,2,1,4,0,0,2,0,12,T20I # 1038
South Africa Vs England,England,Moeen Ali,4,0,22,1,5.50,9,1,0,0,0,T20I # 1039
South Africa Vs England,England,Tom Curran,3,0,41,1,13.66,4,5,2,1,0,T20I # 1039
South Africa Vs England,England,Mark Wood,3,0,32,1,10.66,5,3,1,0,1,T20I # 1039
South Africa Vs England,England,Chris Jordan,3,0,28,2,9.33,7,2,2,0,0,T20I # 1039
South Africa Vs England,England,Adil Rashid,4,0,23,1,5.75,9,2,0,0,0,T20I # 1039
South Africa Vs England,England,Ben Stokes,3,0,24,1,8.00,4,2,0,2,1,T20I # 1039
South Africa Vs England,South Africa,Dale Steyn,4,0,33,1,8.25,9,6,0,0,0,T20I # 1039
South Africa Vs England,South Africa,Lungi Ngidi,4,0,30,3,7.50,9,2,1,0,0,T20I # 1039
South Africa Vs England,South Africa,JJ Smuts,1,0,22,0,22.00,1,2,2,0,0,T20I # 1039
South Africa Vs England,South Africa,Andile Phehlukwayo,4,0,32,2,8.00,3,3,0,0,0,T20I # 1039
South Africa Vs England,South Africa,Tabraiz Shamsi,4,0,25,0,6.25,6,2,0,0,0,T20I # 1039
South Africa Vs England,South Africa,Beuran Hendricks,3,0,33,2,11.00,5,5,1,0,0,T20I # 1039
Qatar Vs Uganda,Uganda,Frank Nsubuga,0,1,0,0,4,0,36,9.00,9,4,T20I # 1040
Qatar Vs Uganda,Uganda,Charles Waiswa,1,0,1,1,4,0,18,4.50,9,0,T20I # 1040
Qatar Vs Uganda,Uganda,Henry Ssenyondo,0,0,0,0,4,0,37,9.25,7,1,T20I # 1040
Qatar Vs Uganda,Uganda,Frank Akankwasa,3,0,0,1,4,0,41,10.25,9,4,T20I # 1040
Qatar Vs Uganda,Uganda,Trevor Bukenya,2,2,0,1,8,13,1,0,61.53,24,T20I # 1040
Qatar Vs Uganda,Qatar,Gayan Munaweera,1,0,1,0,4,0,21,5.25,14,0,T20I # 1040
Qatar Vs Uganda,Qatar,Awais Malik,1,0,0,2,4,0,30,7.50,10,3,T20I # 1040
Qatar Vs Uganda,Qatar,Musawar Shah,1,1,0,0,4,0,28,7.00,12,1,T20I # 1040
England Vs South Africa,South Africa,Bjorn Fortuin,2,0,15,0,7.50,5,1,1,0,0,T20I # 1041
England Vs South Africa,South Africa,Beuran Hendricks,3,0,45,0,15.00,4,4,3,1,0,T20I # 1041
England Vs South Africa,South Africa,Lungi Ngidi,4,0,48,3,12.00,8,5,3,0,0,T20I # 1041
England Vs South Africa,South Africa,Andile Phehlukwayo,4,0,47,2,11.75,5,2,4,0,0,T20I # 1041
England Vs South Africa,South Africa,Tabraiz Shamsi,4,0,30,1,7.50,7,2,1,1,0,T20I # 1041
England Vs South Africa,South Africa,Dwaine Pretorius,3,0,17,1,5.66,6,0,1,0,0,T20I # 1041
England Vs South Africa,England,Moeen Ali,3,0,36,0,12.00,5,2,3,0,0,T20I # 1041
England Vs South Africa,England,Tom Curran,4,0,45,2,11.25,8,2,4,1,0,T20I # 1041
England Vs South Africa,England,Chris Jordan,4,0,31,2,7.75,6,1,1,1,0,T20I # 1041
England Vs South Africa,England,Adil Rashid,3,0,34,0,11.33,5,1,3,0,0,T20I # 1041
England Vs South Africa,England,Mark Wood,4,0,39,2,9.75,8,2,3,1,0,T20I # 1041
England Vs South Africa,England,Ben Stokes,2,0,16,1,8.00,4,1,1,0,0,T20I # 1041
Uganda Vs Qatar,Qatar,Gayan Munaweera,1,0,3,1,0,19,6.33,-,-,-,T20I # 1042
Uganda Vs Qatar,Qatar,Awais Malik,6,0,4,1,0,20,5.00,-,-,-,T20I # 1042
Uganda Vs Qatar,Qatar,Musawar Shah,0,0,4,1,0,20,5.00,-,-,-,T20I # 1042
Uganda Vs Qatar,Qatar,Mohammed Nadeem,0,0,4,0,0,41,10.25,-,-,-,T20I # 1042
Uganda Vs Qatar,Qatar,Iqbal Hussain,0,0,1,2,0,11,11.00,-,-,-,T20I # 1042
Uganda Vs Qatar,Qatar,Muhammad Tanveer,0,0,44,0,33,7,1,133.33,23,13,T20I # 1042
Uganda Vs Qatar,Uganda,Frank Nsubuga,4,0,34,1,8.50,-,-,-,0,0,T20I # 1042
Uganda Vs Qatar,Uganda,Charles Waiswa,3.4,1,13,2,3.54,-,-,-,0,0,T20I # 1042
Uganda Vs Qatar,Uganda,Henry Ssenyondo,4,0,19,0,4.75,-,-,-,1,1,T20I # 1042
South Africa Vs England,England,Moeen Ali,1,0,11,0,11.00,1,2,0,0,0,T20I # 1043
South Africa Vs England,England,Tom Curran,4,0,33,2,8.25,9,3,1,2,0,T20I # 1043
South Africa Vs England,England,Mark Wood,3,0,47,1,15.66,4,5,3,3,0,T20I # 1043
South Africa Vs England,England,Chris Jordan,4,0,49,0,12.25,7,3,4,2,0,T20I # 1043
South Africa Vs England,England,Adil Rashid,4,0,42,1,10.50,3,1,3,1,0,T20I # 1043
South Africa Vs England,England,Ben Stokes,4,0,35,2,8.75,5,1,2,1,0,T20I # 1043
South Africa Vs England,South Africa,Dale Steyn,4,0,43,0,10.75,9,6,2,0,0,T20I # 1043
South Africa Vs England,South Africa,Lungi Ngidi,4,0,55,2,13.75,6,3,5,1,0,T20I # 1043
South Africa Vs England,South Africa,Andile Phehlukwayo,3.1,0,34,1,10.73,6,3,2,1,0,T20I # 1043
South Africa Vs England,South Africa,Tabraiz Shamsi,3,0,40,1,13.33,3,3,3,1,0,T20I # 1043
South Africa Vs England,South Africa,Dwaine Pretorius,4,0,40,1,10.00,5,3,2,0,0,T20I # 1043
South Africa Vs England,South Africa,Bjorn Fortuin,1,0,14,0,14.00,1,1,1,0,0,T20I # 1043
Malaysia Vs Hong Kong,Hong Kong,Aizaz Khan,1,2,0,1,11,5.50,0,0,3,0,T20I # 1044
Malaysia Vs Hong Kong,Hong Kong,Mohsin Khan,15,5.00,0,0,0,3,0,21,7.00,0,T20I # 1044
Malaysia Vs Hong Kong,Hong Kong,Kinchit Shah,0,4,0,1,33,8.25,0,0,1,0,T20I # 1044
Malaysia Vs Hong Kong,Hong Kong,Ehsan Khan,11,11.00,0,0,0,26,21,3,0,123.80,T20I # 1044
Malaysia Vs Hong Kong,Hong Kong,Aftab Hussain,4,5,0,1,0,80.00,1,2,0,0,T20I # 1044
Malaysia Vs Hong Kong,Hong Kong,Haroon Arshad,50.00,0,3,0,0,0,0.00,18,14,2,T20I # 1044
Malaysia Vs Hong Kong,Hong Kong,Kinchit Shah,15,3.75,1,0,0,2,0,15,7.50,1,T20I # 1045
Malaysia Vs Hong Kong,Hong Kong,Aizaz Khan,0,3,0,2,26,8.66,2,0,4,0,T20I # 1045
Malaysia Vs Hong Kong,Hong Kong,Nasrulla Rana,27,6.75,0,0,0,3,0,27,9.00,0,T20I # 1045
Malaysia Vs Hong Kong,Hong Kong,Ehsan Khan,0,1,0,0,4,4.00,0,0,0,1,T20I # 1045
Malaysia Vs Hong Kong,Hong Kong,Aftab Hussain,0,0,0.00,2,2,5,0,0,40.00,0,T20I # 1045
Malaysia Vs Hong Kong,Hong Kong,Waqas Barkat,1,0,0,1,0.00,4,15,0,0,26.66,T20I # 1045
Malaysia Vs Hong Kong,Hong Kong,Haroon Arshad,10,15,1,0,0,66.66,9,11,1,0,T20I # 1045
Australia Vs South Africa,South Africa,Dale Steyn,4,0,31,2,7.75,11,5,0,2,0,T20I # 1046
Australia Vs South Africa,South Africa,Lungi Ngidi,3,0,37,1,12.33,7,4,2,1,0,T20I # 1046
Australia Vs South Africa,South Africa,Kagiso Rabada,3,0,45,0,15.00,4,6,2,2,0,T20I # 1046
Australia Vs South Africa,South Africa,Andile Phehlukwayo,4,0,35,1,8.75,8,4,1,2,0,T20I # 1046
Australia Vs South Africa,South Africa,Tabraiz Shamsi,4,0,31,2,7.75,6,0,1,5,0,T20I # 1046
Australia Vs South Africa,South Africa,JJ Smuts,2,0,15,0,7.50,2,1,0,0,0,T20I # 1046
Australia Vs South Africa,Australia,Mitchell Starc,3,0,23,1,7.66,12,3,0,3,0,T20I # 1046
Australia Vs South Africa,Australia,Kane Richardson,3,0,20,0,6.66,7,1,1,0,0,T20I # 1046
Australia Vs South Africa,Australia,Pat Cummins,2,0,13,2,6.50,6,2,0,0,0,T20I # 1046
Australia Vs South Africa,Australia,Adam Zampa,2.3,0,9,2,3.60,7,0,0,0,0,T20I # 1046
Australia Vs South Africa,Australia,Ashton Agar,4,0,24,5,6.00,12,2,1,0,0,T20I # 1046
Iran Vs United Arab Emirates,United Arab Emirates,Junaid Siddique,1,2,0.66,1,11,0,0,0,0,4,T20I # 1047
Iran Vs United Arab Emirates,United Arab Emirates,Sultan Ahmed,1,8,2.00,1,3,0,0,0,0,4,T20I # 1047
Iran Vs United Arab Emirates,United Arab Emirates,Zahoor Khan,1,6,1.50,1,-,-,-,0,0,4,T20I # 1047
Iran Vs United Arab Emirates,United Arab Emirates,Rohan Mustafa,0,24,6.00,2,-,-,-,1,0,3,T20I # 1047
Iran Vs United Arab Emirates,United Arab Emirates,Ahmed Raza,0,15,5.00,2,-,-,-,1,0,15,T20I # 1047
Iran Vs United Arab Emirates,United Arab Emirates,Waheed Ahmed,15,3,0,1,100.00,41,18,8,1,227.77,T20I # 1047
Iran Vs United Arab Emirates,Iran,Naiem Bameri,10.50,-,-,0,-,2,0,0.3,0,5,T20I # 1047
Qatar Vs Maldives,Maldives,Ibrahim Hassan,-,0,0,0,3,0,24,8.00,-,-,T20I # 1048
Qatar Vs Maldives,Maldives,Ameel Mauroof,-,1,0,1,3,0,33,11.00,-,-,T20I # 1048
Qatar Vs Maldives,Maldives,Leem Shafeeg,-,1,0,0,4,0,46,11.50,-,-,T20I # 1048
Qatar Vs Maldives,Maldives,Umar Adam,-,0,0,1,2,0,33,16.50,-,-,T20I # 1048
Qatar Vs Maldives,Maldives,Nilantha Cooray,-,0,0,0,2,0,15,7.50,-,-,T20I # 1048
Qatar Vs Maldives,Maldives,Ibrahim Rizan,-,0,0,0,3,0,32,10.66,-,-,T20I # 1048
Qatar Vs Maldives,Maldives,Ihala Kumara,-,1,0,2,1,3,0,0,33.33,26,T20I # 1048
Qatar Vs Maldives,Qatar,Gayan Munaweera,0,4,0,0,21,5.25,-,-,-,0,T20I # 1048
Qatar Vs Maldives,Qatar,Awais Malik,0,4,0,2,16,4.00,-,-,-,0,T20I # 1048
Qatar Vs Maldives,Qatar,Mohammed Nadeem,0,4,0,2,16,4.00,-,-,-,0,T20I # 1048
Qatar Vs Maldives,Qatar,Tamoor Sajjad,0,1,0,2,8,8.00,-,-,-,0,T20I # 1048
Saudi Arabia Vs Kuwait,Kuwait,Muhammad Ansar,34,8.50,-,3,-,-,0,0,4,1,T20I # 1049
Saudi Arabia Vs Kuwait,Kuwait,Wasantha Kumaranayaka,3,0.75,-,1,-,-,0,0,3,0,T20I # 1049
Saudi Arabia Vs Kuwait,Kuwait,Mohammed Aslam,19,6.33,-,2,-,-,3,0,3,0,T20I # 1049
Saudi Arabia Vs Kuwait,Kuwait,Sayed Monib,17,5.66,-,2,-,-,1,0,84,38,T20I # 1049
Saudi Arabia Vs Kuwait,Kuwait,Shiraz Khan,11,5,221.05,1,4,6,1,0,66.66,24,T20I # 1049
Saudi Arabia Vs Kuwait,Saudi Arabia,Adil Butt,-,-,0,1,0,1,0,17,17.00,-,T20I # 1049
Saudi Arabia Vs Kuwait,Saudi Arabia,Usman Ali,-,-,2,0,0,3,0,35,11.66,-,T20I # 1049
Saudi Arabia Vs Kuwait,Saudi Arabia,Abdul Wahid,-,-,0,0,0,2,0,31,15.50,-,T20I # 1049
Bahrain Vs Oman,Oman,Bilal Khan,23,11.50,-,3,-,-,0,0,2,0,T20I # 1050
Bahrain Vs Oman,Oman,Kaleemullah,9,4.50,-,0,-,-,1,0,2,0,T20I # 1050
Bahrain Vs Oman,Oman,Mohammad Nadeem,8,4.00,-,0,-,-,0,0,4,0,T20I # 1050
Bahrain Vs Oman,Oman,Wasim Ali,16,4.00,-,0,-,-,0,0,4,0,T20I # 1050
Bahrain Vs Oman,Oman,Khawar Ali,18,4.50,-,4,-,-,1,0,38,44,T20I # 1050
Bahrain Vs Oman,Oman,Aamir Kaleem,5,0,86.36,2,35,27,3,1,129.62,5,T20I # 1050
Bahrain Vs Oman,Bahrain,Imran Anwar,-,1,0,0,2,0,11,5.50,-,-,T20I # 1050
Bahrain Vs Oman,Bahrain,Sathaiya Veerapathiran,-,1,0,0,4,0,16,4.00,-,-,T20I # 1050
Bahrain Vs Oman,Bahrain,Sarfaraz Ali,-,0,0,0,1,0,8,8.00,-,-,T20I # 1050
Bahrain Vs Oman,Bahrain,Abdul Majid,-,0,0,2,1.2,0,6,4.50,-,-,T20I # 1050
Malaysia Vs Hong Kong,Hong Kong,Aizaz Khan,0,2,0,1,20,10.00,2,1,4,0,T20I # 1051
Malaysia Vs Hong Kong,Hong Kong,Kinchit Shah,27,6.75,0,1,0,2,0,19,9.50,0,T20I # 1051
Malaysia Vs Hong Kong,Hong Kong,Nasrulla Rana,0,2,0,0,28,14.00,1,0,2,0,T20I # 1051
Malaysia Vs Hong Kong,Hong Kong,Aftab Hussain,12,6.00,0,3,0,1,2,0,0,50.00,T20I # 1051
Malaysia Vs Hong Kong,Hong Kong,Ehsan Khan,10,12,0,0,0,83.33,4,12,0,0,T20I # 1051
Malaysia Vs Hong Kong,Hong Kong,Waqas Barkat,33.33,60,47,0,3,2,127.65,2,3,0,T20I # 1051
Malaysia Vs Hong Kong,Hong Kong,Haroon Arshad,0,66.66,38,4,31,3,0,122.58,6,5,T20I # 1051
