match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
New Zealand Vs England,England,11,Jade Dernbach,4,0,2.25,0,0,out,T20I # 302
West Indies Vs Australia,West Indies,1,Chris Gayle,8,7,0,1,114.28,out,T20I # 303
West Indies Vs Australia,West Indies,2,Johnson Charles,57,35,7,1,162.85,out,T20I # 303
West Indies Vs Australia,West Indies,3,Darren Bravo,32,27,3,0,118.51,out,T20I # 303
West Indies Vs Australia,West Indies,4,Kieron Pollard,26,17,2,1,152.94,out,T20I # 303
West Indies Vs Australia,West Indies,5,Dwayne Bravo,13,13,0,0,100.00,out,T20I # 303
West Indies Vs Australia,West Indies,6,Andre Russell,23,11,3,0,209.09,not_out,T20I # 303
West Indies Vs Australia,West Indies,7,Daren Sammy,20,7,1,2,285.71,out,T20I # 303
West Indies Vs Australia,West Indies,8,Narsingh Deonarine,6,3,1,0,200.00,not_out,T20I # 303
West Indies Vs Australia,Australia,1,Aaron Finch,4,6,0,0,66.66,out,T20I # 303
West Indies Vs Australia,Australia,2,Shaun Marsh,21,19,0,1,110.52,out,T20I # 303
West Indies Vs Australia,Australia,3,Adam Voges,51,33,2,2,154.54,out,T20I # 303
West Indies Vs Australia,Australia,4,George Bailey,15,11,2,0,136.36,out,T20I # 303
West Indies Vs Australia,Australia,5,Ben Rohrer,16,14,0,1,114.28,out,T20I # 303
West Indies Vs Australia,Australia,6,Brad Haddin,22,11,1,2,200.00,out,T20I # 303
West Indies Vs Australia,Australia,7,James Faulkner,7,6,0,0,116.66,out,T20I # 303
West Indies Vs Australia,Australia,8,Ben Cutting,0,1,0,0,0.00,out,T20I # 303
West Indies Vs Australia,Australia,9,Nathan Coulter-Nile,16,11,0,2,145.45,not_out,T20I # 303
West Indies Vs Australia,Australia,10,Clint McKay,6,8,0,0,75.00,not_out,T20I # 303
New Zealand Vs England,New Zealand,1,Hamish Rutherford,11,10,2,0,110.00,out,T20I # 304
New Zealand Vs England,New Zealand,2,Martin Guptill,59,55,2,1,107.27,out,T20I # 304
New Zealand Vs England,New Zealand,3,Brendon McCullum,26,20,3,0,130.00,out,T20I # 304
New Zealand Vs England,New Zealand,4,Ross Taylor,6,4,0,1,150.00,out,T20I # 304
New Zealand Vs England,New Zealand,5,Grant Elliott,15,12,0,1,125.00,out,T20I # 304
New Zealand Vs England,New Zealand,6,Colin Munro,1,3,0,0,33.33,out,T20I # 304
New Zealand Vs England,New Zealand,7,James Franklin,15,14,3,0,107.14,out,T20I # 304
New Zealand Vs England,New Zealand,8,Nathan McCullum,0,1,0,0,0.00,out,T20I # 304
New Zealand Vs England,New Zealand,9,Ian Butler,1,1,0,0,100.00,not_out,T20I # 304
New Zealand Vs England,England,1,Michael Lumb,3,1,12.66,0,0,not_out,T20I # 304
New Zealand Vs England,England,2,Alex Hales,2.4,0,15.37,1,0,not_out,T20I # 304
Zimbabwe Vs West Indies,Zimbabwe,1,Vusi Sibanda,13,12,3,0,108.33,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,2,Hamilton Masakadza,9,12,0,1,75.00,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,3,Brendan Taylor,0,3,0,0,0.00,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,4,Craig Ervine,34,39,5,0,87.17,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,5,Malcolm Waller,49,34,4,2,144.11,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,6,Chamu Chibhabha,8,9,1,0,88.88,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,7,Tinotenda Mutombodzi,2,3,0,0,66.66,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,8,Prosper Utseya,2,5,0,0,40.00,out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,9,Natsai M'shangwe,5,3,1,0,166.66,not_out,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,10,Kyle Jarvis,0,0,0,0,-,not_out,T20I # 305
Zimbabwe Vs West Indies,West Indies,1,Johnson Charles,26,14,6,0,185.71,out,T20I # 305
Zimbabwe Vs West Indies,West Indies,2,Lendl Simmons,63,49,1,6,128.57,not_out,T20I # 305
Zimbabwe Vs West Indies,West Indies,3,Darren Bravo,0,4,0,0,0.00,out,T20I # 305
Zimbabwe Vs West Indies,West Indies,4,Dwayne Bravo,38,30,3,1,126.66,not_out,T20I # 305
Pakistan Vs South Africa,Pakistan,1,Nasir Jamshed,13,13,2,0,100.00,out,T20I # 306
Pakistan Vs South Africa,Pakistan,2,Ahmed Shehzad,46,25,6,2,184.00,out,T20I # 306
Pakistan Vs South Africa,Pakistan,3,Mohammad Hafeez,86,51,9,4,168.62,out,T20I # 306
Pakistan Vs South Africa,Pakistan,4,Umar Akmal,11,6,1,0,183.33,out,T20I # 306
Pakistan Vs South Africa,Pakistan,5,Shoaib Malik,7,5,1,0,140.00,out,T20I # 306
Pakistan Vs South Africa,Pakistan,6,Shahid Afridi,19,13,3,0,146.15,not_out,T20I # 306
Pakistan Vs South Africa,Pakistan,7,Kamran Akmal,1,3,0,0,33.33,out,T20I # 306
Pakistan Vs South Africa,Pakistan,8,Umar Gul,1,4,0,0,25.00,out,T20I # 306
Pakistan Vs South Africa,Pakistan,9,Saeed Ajmal,0,0,0,0,-,not_out,T20I # 306
Pakistan Vs South Africa,South Africa,1,AB de Villiers,36,22,4,2,163.63,out,T20I # 306
Pakistan Vs South Africa,South Africa,2,Henry Davids,7,6,1,0,116.66,out,T20I # 306
Pakistan Vs South Africa,South Africa,3,Faf du Plessis,6,4,0,0,150.00,out,T20I # 306
Pakistan Vs South Africa,South Africa,4,Chris Morris,0,1,0,0,0.00,out,T20I # 306
Pakistan Vs South Africa,South Africa,5,Justin Ontong,0,1,0,0,0.00,out,T20I # 306
Pakistan Vs South Africa,South Africa,6,Farhaan Behardien,0,1,0,0,0.00,out,T20I # 306
Pakistan Vs South Africa,South Africa,7,David Miller,9,15,0,0,60.00,out,T20I # 306
Pakistan Vs South Africa,South Africa,8,Robin Peterson,13,14,1,0,92.85,out,T20I # 306
Pakistan Vs South Africa,South Africa,9,Rory Kleinveldt,22,7,1,3,314.28,out,T20I # 306
Pakistan Vs South Africa,South Africa,10,Kyle Abbott,2,2,0,0,100.00,out,T20I # 306
Pakistan Vs South Africa,South Africa,11,Lonwabo Tsotsobe,0,1,0,0,0.00,not_out,T20I # 306
Afghanistan Vs Scotland,Afghanistan,1,Karim Sadiq,4,5,0,80.00,0,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,2,Nawroz Mangal,2,0,0.00,55,46,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,3,Mohammad Shahzad,6,1,30,37,2,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,4,Asghar Afghan,1,81.08,10,1,1,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,5,Gulbadin Naib,150.00,7,1,0,100.00,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,6,Mohammad Nabi,8,5,0,160.00,4,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,7,Samiullah Shinwari,5,0,80.00,6,3,out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,8,Mirwais Ashraf,0,0,4,1,30,not_out,T20I # 307
Afghanistan Vs Scotland,Afghanistan,9,Hamid Hassan,7.50,0,4,0,27,not_out,T20I # 307
Afghanistan Vs Scotland,Scotland,1,Richie Berrington,3,7,0,42.85,6,out,T20I # 307
Afghanistan Vs Scotland,Scotland,2,Calum MacLeod,5,0,120.00,4,0,out,T20I # 307
Afghanistan Vs Scotland,Scotland,3,Neil Carter,28,7.00,0,4,0,out,T20I # 307
Afghanistan Vs Scotland,Scotland,4,Kyle Coetzer,24,6.00,0,2,0,out,T20I # 307
Afghanistan Vs Scotland,Scotland,5,Matt Machan,10,5.00,0,3,0,not_out,T20I # 307
Afghanistan Vs Scotland,Scotland,6,Preston Mommsen,15,5.00,0,3,0,out,T20I # 307
Afghanistan Vs Scotland,Scotland,7,Moneeb Iqbal,13,4.33,0,4,0,out,T20I # 307
West Indies Vs Zimbabwe,West Indies,1,Lendl Simmons,41,39,1,2,105.12,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,2,Johnson Charles,10,8,2,0,125.00,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,3,Dwayne Bravo,24,25,1,1,96.00,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,4,Chris Barnwell,7,10,0,0,70.00,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,5,Kieron Pollard,45,24,3,3,187.50,not_out,T20I # 308
West Indies Vs Zimbabwe,West Indies,6,Daren Sammy,19,12,2,1,158.33,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,7,Andre Russell,0,1,0,0,0.00,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,8,Denesh Ramdin,0,1,0,0,0.00,out,T20I # 308
West Indies Vs Zimbabwe,West Indies,9,Sunil Narine,1,1,0,0,100.00,not_out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,1,Chamu Chibhabha,13,15,2,0,86.66,out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,2,Vusi Sibanda,5,8,0,0,62.50,out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,3,Hamilton Masakadza,53,51,6,0,103.92,not_out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,4,Brendan Taylor,4,5,0,0,80.00,out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,5,Craig Ervine,15,16,1,0,93.75,out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,6,Malcolm Waller,7,10,0,0,70.00,out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,7,Tinotenda Mutombodzi,1,3,0,0,33.33,out,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,8,Prosper Utseya,11,12,2,0,91.66,not_out,T20I # 308
Scotland Vs Afghanistan,Scotland,1,Richie Berrington,0,3,0,0.00,31,out,T20I # 309
Scotland Vs Afghanistan,Scotland,2,Calum MacLeod,37,2,83.78,9,12,out,T20I # 309
Scotland Vs Afghanistan,Scotland,3,Kyle Coetzer,1,0,39,28,3,out,T20I # 309
Scotland Vs Afghanistan,Scotland,4,Matt Machan,1,139.28,9,0,0,out,T20I # 309
Scotland Vs Afghanistan,Scotland,5,Preston Mommsen,88.88,31,4,0,124.00,out,T20I # 309
Scotland Vs Afghanistan,Scotland,6,Moneeb Iqbal,4,5,0,80.00,0,out,T20I # 309
Scotland Vs Afghanistan,Scotland,7,David Murphy,1,0,0.00,4,1,not_out,T20I # 309
Scotland Vs Afghanistan,Scotland,8,Majid Haq,22,5.50,0,3,0,out,T20I # 309
Scotland Vs Afghanistan,Afghanistan,1,Karim Sadiq,0,32,5,0,2,out,T20I # 309
Scotland Vs Afghanistan,Afghanistan,2,Nawroz Mangal,0,25,1,0,2,out,T20I # 309
Scotland Vs Afghanistan,Afghanistan,3,Mohammad Shahzad,0,19,1,0,3.3,out,T20I # 309
Scotland Vs Afghanistan,Afghanistan,4,Samiullah Shinwari,0,20,0,0,3,not_out,T20I # 309
Scotland Vs Afghanistan,Afghanistan,5,Mirwais Ashraf,0,20,0,0,3,not_out,T20I # 309
Kenya Vs Canada,Kenya,1,Alex Obanda,22,15,1,146.66,3,out,T20I # 310
Kenya Vs Canada,Kenya,2,Duncan Allan,10,0,30.00,6,7,out,T20I # 310
Kenya Vs Canada,Kenya,3,Morris Ouma,1,0,0,1,0,out,T20I # 310
Kenya Vs Canada,Kenya,4,Collins Obuya,0,0.00,4,0,0,out,T20I # 310
Kenya Vs Canada,Kenya,5,Tanmay Mishra,50.00,48,2,2,137.14,out,T20I # 310
Kenya Vs Canada,Kenya,6,Rakep Patel,6,6,0,100.00,26,not_out,T20I # 310
Kenya Vs Canada,Kenya,7,Ragheb Aga,29,2,89.65,2,7,out,T20I # 310
Kenya Vs Canada,Kenya,8,Nelson Odhiambo,0,0,4,6,0,out,T20I # 310
Kenya Vs Canada,Kenya,9,Shem Ngoche,0,66.66,0,0,0,out,T20I # 310
Kenya Vs Canada,Kenya,10,Elijah Otieno,-,4,36,9.00,1,out,T20I # 310
Kenya Vs Canada,Kenya,11,Hiren Varaiya,0,4,10,2.50,0,not_out,T20I # 310
Kenya Vs Canada,Canada,1,Hiral Patel,109.09,16,2,0,160.00,out,T20I # 310
Kenya Vs Canada,Canada,2,Rizwan Cheema,2,0,8.50,1,0,out,T20I # 310
Kenya Vs Canada,Canada,3,Ruvindu Gunasekera,4,0,4.50,1,0,out,T20I # 310
Kenya Vs Canada,Canada,4,Nitish Kumar,3.3,0,6.85,0,0,out,T20I # 310
Kenya Vs Canada,Canada,5,Raza-ur-Rehman,2,0,11.00,1,0,out,T20I # 310
Kenya Vs Canada,Canada,6,Jimmy Hansra,4,0,5.75,1,0,not_out,T20I # 310
Kenya Vs Canada,Canada,7,Usman Limbada,1,0,9.00,1,0,not_out,T20I # 310
Kenya Vs Canada,Kenya,1,Alex Obanda,12,14,0,85.71,15,out,T20I # 311
Kenya Vs Canada,Kenya,2,Irfan Karim,17,2,88.23,13,13,out,T20I # 311
Kenya Vs Canada,Kenya,3,Morris Ouma,2,0,11,17,0,out,T20I # 311
Kenya Vs Canada,Kenya,4,Collins Obuya,0,64.70,15,1,0,out,T20I # 311
Kenya Vs Canada,Kenya,5,Tanmay Mishra,126.66,23,2,1,135.29,out,T20I # 311
Kenya Vs Canada,Kenya,6,Rakep Patel,31,23,1,134.78,1,out,T20I # 311
Kenya Vs Canada,Kenya,7,Ragheb Aga,4,0,25.00,2,0,out,T20I # 311
Kenya Vs Canada,Kenya,8,Nehemiah Odhiambo,16,8.00,0,4,0,not_out,T20I # 311
Kenya Vs Canada,Canada,1,Rizwan Cheema,2,0,50.00,21,12,out,T20I # 311
Kenya Vs Canada,Canada,2,Hiral Patel,3,0,4,7,0,out,T20I # 311
Kenya Vs Canada,Canada,3,Ruvindu Gunasekera,0,57.14,0,0,0,out,T20I # 311
Kenya Vs Canada,Canada,4,Nitish Kumar,-,4,0,0,66.66,out,T20I # 311
Kenya Vs Canada,Canada,5,Raza-ur-Rehman,0,2,0,0.00,4,out,T20I # 311
Kenya Vs Canada,Canada,6,Jimmy Hansra,0,22,1,0,4,out,T20I # 311
Kenya Vs Canada,Canada,7,Usman Limbada,0,29,0,0,3,not_out,T20I # 311
Kenya Vs Canada,Canada,8,Hamza Tariq,0,26,0,0,4,out,T20I # 311
Kenya Vs Canada,Canada,9,Junaid Siddiqui,0,17,0,0,3.5,out,T20I # 311
Sri Lanka Vs Bangladesh,Sri Lanka,1,Kusal Perera,64,44,5,4,145.45,out,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,2,Dilshan Munaweera,5,5,1,0,100.00,out,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,3,Dinesh Chandimal,9,13,0,0,69.23,out,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,4,Lahiru Thirimanne,5,7,0,0,71.42,out,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,5,Angelo Mathews,30,27,1,0,111.11,not_out,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,6,Jeevan Mendis,37,17,2,3,217.64,out,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,7,Thisara Perera,22,7,2,2,314.28,not_out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,1,Mohammad Ashraful,43,27,4,2,159.25,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,2,Shamsur Rahman,0,1,0,0,0.00,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,3,Jahurul Islam,11,9,2,0,122.22,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,4,Mushfiqur Rahim,39,29,3,1,134.48,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,5,Nasir Hossain,8,5,1,0,160.00,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,6,Mahmudullah,31,18,3,1,172.22,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,7,Mominul Haque,26,16,2,1,162.50,not_out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,8,Sohag Gazi,9,7,1,0,128.57,out,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,9,Abdur Razzak,6,8,0,0,75.00,not_out,T20I # 312
Netherlands Vs Kenya,Netherlands,1,Stephan Myburgh,41,32,1,128.12,89,out,T20I # 313
Netherlands Vs Kenya,Netherlands,2,Michael Swart,55,6,161.81,25,13,out,T20I # 313
Netherlands Vs Kenya,Netherlands,3,Tom Cooper,3,1,4,6,0,out,T20I # 313
Netherlands Vs Kenya,Netherlands,4,Mudassar Bukhari,0,66.66,1,0,0,out,T20I # 313
Netherlands Vs Kenya,Netherlands,5,Tom de Grooth,100.00,3,0,0,50.00,out,T20I # 313
Netherlands Vs Kenya,Netherlands,6,Wesley Barresi,4,7,0,57.14,3,not_out,T20I # 313
Netherlands Vs Kenya,Netherlands,7,Daan van Bunge,0,29,0,0,4,not_out,T20I # 313
Netherlands Vs Kenya,Kenya,1,Alex Obanda,2,2,0,100.00,3,out,T20I # 313
Netherlands Vs Kenya,Kenya,2,Tanmay Mishra,1,0,300.00,4,0,out,T20I # 313
Netherlands Vs Kenya,Kenya,3,Morris Ouma,28,7.00,0,3,0,out,T20I # 313
Netherlands Vs Kenya,Kenya,4,Collins Obuya,22,7.33,0,4,0,not_out,T20I # 313
Netherlands Vs Kenya,Kenya,5,Rakep Patel,39,9.75,0,2,0,out,T20I # 313
Netherlands Vs Kenya,Kenya,6,Ragheb Aga,19,9.50,0,4,0,out,T20I # 313
Netherlands Vs Kenya,Kenya,7,Nehemiah Odhiambo,43,10.75,0,2,0,not_out,T20I # 313
Netherlands Vs Kenya,Netherlands,1,Wesley Barresi,0,1,0,0.00,27,out,T20I # 314
Netherlands Vs Kenya,Netherlands,2,Michael Swart,13,3,207.69,10,7,out,T20I # 314
Netherlands Vs Kenya,Netherlands,3,Tom Cooper,2,0,19,12,0,out,T20I # 314
Netherlands Vs Kenya,Netherlands,4,Daan van Bunge,2,158.33,12,0,0,out,T20I # 314
Netherlands Vs Kenya,Netherlands,5,Tim Gruijters,41.66,19,2,0,79.16,out,T20I # 314
Netherlands Vs Kenya,Netherlands,6,Tom de Grooth,17,15,1,113.33,3,out,T20I # 314
Netherlands Vs Kenya,Netherlands,7,Michael Rippon,7,0,42.85,2,10,out,T20I # 314
Netherlands Vs Kenya,Netherlands,8,Mudassar Bukhari,0,0,3,6,0,out,T20I # 314
Netherlands Vs Kenya,Netherlands,9,Pieter Seelaar,0,50.00,5,0,0,out,T20I # 314
Netherlands Vs Kenya,Netherlands,10,Paul van Meekeren,60.00,2,15,7.50,0,out,T20I # 314
Netherlands Vs Kenya,Netherlands,11,Ahsan Malik,0,1,16,16.00,1,not_out,T20I # 314
Netherlands Vs Kenya,Kenya,1,Alex Obanda,0,34,0,1,2,out,T20I # 314
Netherlands Vs Kenya,Kenya,2,Tanmay Mishra,0,10,1,0,3,out,T20I # 314
Netherlands Vs Kenya,Kenya,3,Morris Ouma,0,44,1,0,0.2,out,T20I # 314
Zimbabwe Vs Bangladesh,Zimbabwe,1,Hamilton Masakadza,59,48,4,1,122.91,out,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,2,Vusi Sibanda,0,2,0,0,0.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,3,Brendan Taylor,40,25,6,1,160.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,4,Sean Williams,6,8,0,0,75.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,5,Sikandar Raza,14,14,1,0,100.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,6,Malcolm Waller,26,14,3,1,185.71,not_out,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,7,Tinotenda Mutombodzi,12,9,1,0,133.33,not_out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,1,Tamim Iqbal,2,2,0,0,100.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,2,Shamsur Rahman,53,48,7,1,110.41,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,3,Shakib Al Hasan,65,40,8,2,162.50,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,4,Mushfiqur Rahim,28,14,1,2,200.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,5,Nasir Hossain,0,0,0,0,-,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,6,Mahmudullah,2,2,0,0,100.00,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,7,Ziaur Rahman,2,7,0,0,28.57,out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,8,Sohag Gazi,2,4,0,0,50.00,not_out,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,9,Abdur Razzak,2,4,0,0,50.00,out,T20I # 315
Bangladesh Vs Zimbabwe,Bangladesh,1,Tamim Iqbal,43,30,6,1,143.33,out,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,2,Shamsur Rahman,2,3,0,0,66.66,out,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,3,Shakib Al Hasan,40,28,6,1,142.85,out,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,4,Mushfiqur Rahim,17,12,2,0,141.66,out,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,5,Nasir Hossain,27,23,3,0,117.39,out,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,6,Mahmudullah,1,4,0,0,25.00,out,T20I # 316
