match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
England Vs New Zealand,New Zealand,Trent Boult,10.00,1,1,2,4,0,42,10.50,0,0,T20I # 301
England Vs New Zealand,New Zealand,Ronnie Hira,4,0,49,2,12.25,0,0,3,0,40,T20I # 301
England Vs New Zealand,New Zealand,Nathan McCullum,13.33,1,0,0,1,0,14,14.00,0,0,T20I # 301
England Vs New Zealand,New Zealand,Andrew Ellis,18,11,15,2,2,1,163.63,44,32,58,T20I # 301
England Vs New Zealand,New Zealand,James Franklin,3,2,137.50,0,10,5,6,2,0,200.00,T20I # 301
England Vs New Zealand,England,Steven Finn,4,0,29,3,7.25,0,0,2,0,17,T20I # 301
England Vs New Zealand,England,Stuart Broad,8.50,2,0,4,2,0,24,12.00,0,0,T20I # 301
New Zealand Vs England,England,James Tredwell,2,0,20,1,10.00,0,0,4,0,53,T20I # 302
New Zealand Vs England,England,Stuart Broad,13.25,0,0,0,4,0,33,8.25,0,0,T20I # 302
New Zealand Vs England,England,Steven Finn,4,0,38,0,9.50,2,0,4,0,24,T20I # 302
New Zealand Vs England,England,Jade Dernbach,6.00,0,0,3,2,0,20,10.00,0,0,T20I # 302
New Zealand Vs England,England,Luke Wright,17,23,41,2,2,0,73.91,5,4,6,T20I # 302
New Zealand Vs England,England,Samit Patel,1,0,125.00,0,0,1,2,0,0,0.00,T20I # 302
New Zealand Vs England,New Zealand,Trent Boult,3,0,26,0,8.66,1,0,3.3,0,15,T20I # 302
New Zealand Vs England,New Zealand,Mitchell McClenaghan,4.28,0,0,2,1,0,20,20.00,0,0,T20I # 302
West Indies Vs Australia,Australia,Clint McKay,4,0,44,0,11.00,6,6,0,0,0,T20I # 303
West Indies Vs Australia,Australia,Josh Hazlewood,4,0,36,1,9.00,7,3,1,0,0,T20I # 303
West Indies Vs Australia,Australia,James Faulkner,4,0,28,3,7.00,12,1,2,1,0,T20I # 303
West Indies Vs Australia,Australia,Nathan Coulter-Nile,4,0,36,1,9.00,9,4,1,1,0,T20I # 303
West Indies Vs Australia,Australia,Ben Cutting,4,0,43,0,10.75,3,3,1,0,0,T20I # 303
West Indies Vs Australia,West Indies,Tino Best,3,0,19,0,6.33,7,1,0,2,0,T20I # 303
West Indies Vs Australia,West Indies,Daren Sammy,3,0,30,1,10.00,1,0,2,1,0,T20I # 303
West Indies Vs Australia,West Indies,Sunil Narine,4,0,19,2,4.75,9,0,0,0,0,T20I # 303
West Indies Vs Australia,West Indies,Andre Russell,1,0,9,0,9.00,2,0,1,0,0,T20I # 303
West Indies Vs Australia,West Indies,Narsingh Deonarine,3,0,37,0,12.33,2,2,2,0,0,T20I # 303
West Indies Vs Australia,West Indies,Dwayne Bravo,2,0,17,0,8.50,2,2,0,0,0,T20I # 303
West Indies Vs Australia,West Indies,Kieron Pollard,4,0,30,3,7.50,12,0,3,0,0,T20I # 303
New Zealand Vs England,England,Steven Finn,4,0,18,0,4.50,0,0,4,0,15,T20I # 304
New Zealand Vs England,England,Stuart Broad,3.75,0,0,3,4,0,36,9.00,0,0,T20I # 304
New Zealand Vs England,England,Jade Dernbach,2,0,19,3,9.50,0,0,4,0,31,T20I # 304
New Zealand Vs England,England,Luke Wright,7.75,0,0,0,2,0,15,7.50,0,0,T20I # 304
New Zealand Vs England,England,James Tredwell,53,34,50,1,1,5,155.88,80,42,50,T20I # 304
New Zealand Vs England,England,Joe Root,9,4,190.47,1,2,0,20,10.00,0,0,T20I # 304
New Zealand Vs England,New Zealand,Trent Boult,4,0,32,0,8.00,0,0,1,0,7,T20I # 304
Zimbabwe Vs West Indies,West Indies,Tino Best,4,0,18,3,4.50,16,1,1,2,0,T20I # 305
Zimbabwe Vs West Indies,West Indies,Samuel Badree,4,0,27,1,6.75,12,5,0,0,0,T20I # 305
Zimbabwe Vs West Indies,West Indies,Daren Sammy,4,0,34,0,8.50,8,2,2,2,0,T20I # 305
Zimbabwe Vs West Indies,West Indies,Sunil Narine,4,0,17,2,4.25,14,2,0,0,0,T20I # 305
Zimbabwe Vs West Indies,West Indies,Dwayne Bravo,2,0,16,2,8.00,5,3,0,0,0,T20I # 305
Zimbabwe Vs West Indies,West Indies,Andre Russell,1,0,6,0,6.00,0,0,0,0,0,T20I # 305
Zimbabwe Vs West Indies,West Indies,Kieron Pollard,1,0,8,0,8.00,2,1,0,0,0,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,Kyle Jarvis,3.1,0,39,0,12.31,6,7,1,0,0,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,Chris Mpofu,4,0,14,2,3.50,14,0,0,2,0,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,Tinotenda Mutombodzi,2,0,20,0,10.00,4,0,2,1,0,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,Prosper Utseya,4,0,25,0,6.25,8,1,1,1,0,T20I # 305
Zimbabwe Vs West Indies,Zimbabwe,Natsai M'shangwe,3,0,33,0,11.00,6,2,3,0,0,T20I # 305
Pakistan Vs South Africa,South Africa,Kyle Abbott,4,0,41,1,10.25,9,6,1,1,0,T20I # 306
Pakistan Vs South Africa,South Africa,Lonwabo Tsotsobe,4,0,28,1,7.00,10,3,0,1,0,T20I # 306
Pakistan Vs South Africa,South Africa,Rory Kleinveldt,4,0,27,2,6.75,11,4,0,1,0,T20I # 306
Pakistan Vs South Africa,South Africa,Chris Morris,4,0,35,2,8.75,9,4,1,2,0,T20I # 306
Pakistan Vs South Africa,South Africa,Robin Peterson,2,0,26,0,13.00,3,2,2,0,0,T20I # 306
Pakistan Vs South Africa,South Africa,Justin Ontong,2,0,32,0,16.00,1,3,2,0,0,T20I # 306
Pakistan Vs South Africa,Pakistan,Mohammad Irfan,3,0,27,1,9.00,10,3,1,2,0,T20I # 306
Pakistan Vs South Africa,Pakistan,Junaid Khan,2,0,22,1,11.00,4,2,1,1,0,T20I # 306
Pakistan Vs South Africa,Pakistan,Umar Gul,2.2,0,6,5,2.57,10,0,0,0,0,T20I # 306
Pakistan Vs South Africa,Pakistan,Mohammad Hafeez,3,0,25,3,8.33,7,0,2,1,0,T20I # 306
Pakistan Vs South Africa,Pakistan,Saeed Ajmal,2,0,19,0,9.50,6,2,1,0,0,T20I # 306
Afghanistan Vs Scotland,Scotland,Iain Wardlaw,6.75,1,0,2,2,0,16,8.00,0,0,T20I # 307
Afghanistan Vs Scotland,Scotland,Neil Carter,4,0,23,2,5.75,0,0,3,0,14,T20I # 307
Afghanistan Vs Scotland,Scotland,Gordon Drummond,4.66,0,0,0,2,0,11,5.50,0,0,T20I # 307
Afghanistan Vs Scotland,Scotland,Matt Machan,1,0,9,3,9.00,0,0,15,20,2,T20I # 307
Afghanistan Vs Scotland,Scotland,Majid Haq,0,75.00,1,0,1,0,0,100.00,3,6,T20I # 307
Afghanistan Vs Scotland,Scotland,Moneeb Iqbal,0,0,50.00,0,16,22,2,0,72.72,42,T20I # 307
Afghanistan Vs Scotland,Scotland,Preston Mommsen,38,6,0,0,110.52,13,21,0,0,61.90,T20I # 307
West Indies Vs Zimbabwe,Zimbabwe,Chris Mpofu,4,0,27,1,6.75,9,1,1,2,0,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,Tendai Chatara,4,0,46,1,11.50,10,4,3,2,1,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,Prosper Utseya,4,0,22,1,5.50,8,1,0,2,0,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,Natsai M'shangwe,4,0,33,2,8.25,6,1,2,0,0,T20I # 308
West Indies Vs Zimbabwe,Zimbabwe,Tinotenda Mutombodzi,4,0,28,2,7.00,9,2,1,1,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Shannon Gabriel,3,0,12,0,4.00,11,1,0,0,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Samuel Badree,4,0,17,3,4.25,11,1,0,1,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Daren Sammy,2,0,13,0,6.50,2,1,0,0,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Sunil Narine,4,0,22,0,5.50,11,3,0,0,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Dwayne Bravo,3,0,15,2,5.00,7,0,0,1,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Andre Russell,2,0,21,0,10.50,4,4,0,1,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Kieron Pollard,1,0,5,0,5.00,3,0,0,1,0,T20I # 308
West Indies Vs Zimbabwe,West Indies,Chris Barnwell,1,0,8,0,8.00,1,1,0,0,0,T20I # 308
Scotland Vs Afghanistan,Afghanistan,Hamid Hassan,26,8.66,1,4,0,4,0,22,5.50,1,T20I # 309
Scotland Vs Afghanistan,Afghanistan,Aftab Alam,0,3,0,0,21,7.00,0,0,4,0,T20I # 309
Scotland Vs Afghanistan,Afghanistan,Amir Hamza,24,6.00,0,1,0,2,0,16,8.00,1,T20I # 309
Scotland Vs Afghanistan,Afghanistan,Karim Sadiq,0,34,29,0,4,1,117.24,20,16,3,T20I # 309
Scotland Vs Afghanistan,Afghanistan,Mohammad Nabi,0,125.00,46,1,25,3,2,184.00,25,27,T20I # 309
Scotland Vs Afghanistan,Afghanistan,Samiullah Shinwari,2,0,92.59,1,4,8,0,0,50.00,4,T20I # 309
Kenya Vs Canada,Canada,Henry Osinde,0,2,0,3,13,6.50,2,0,3,0,T20I # 310
Kenya Vs Canada,Canada,Junaid Siddiqui,24,8.00,0,3,0,4,0,30,7.50,0,T20I # 310
Kenya Vs Canada,Canada,Manny Aulakh,0,3,0,0,13,4.33,0,0,40,40,T20I # 310
Kenya Vs Canada,Canada,Raza-ur-Rehman,5,0,100.00,0,5,8,1,0,62.50,18,T20I # 310
Kenya Vs Canada,Canada,Rizwan Cheema,17,3,0,1,105.88,19,12,3,0,158.33,T20I # 310
Kenya Vs Canada,Canada,Jimmy Hansra,9,13,1,2,0,69.23,12,11,2,0,T20I # 310
Kenya Vs Canada,Canada,Henry Osinde,19,4.75,0,0,0,4,0,40,10.00,5,T20I # 311
Kenya Vs Canada,Canada,Junaid Siddiqui,0,3,0,1,16,5.33,1,0,4,0,T20I # 311
Kenya Vs Canada,Canada,Manny Aulakh,23,5.75,0,2,0,3,0,19,6.33,0,T20I # 311
Kenya Vs Canada,Canada,Jimmy Hansra,0,9,8,1,2,0,112.50,24,24,2,T20I # 311
Kenya Vs Canada,Canada,Hiral Patel,0,100.00,38,2,36,5,0,105.55,5,10,T20I # 311
Kenya Vs Canada,Canada,Rizwan Cheema,0,0,50.00,1,5,6,0,0,83.33,1,T20I # 311
Sri Lanka Vs Bangladesh,Bangladesh,Shahadat Hossain,4,0,54,0,13.50,7,6,3,1,0,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,Rubel Hossain,4,0,40,1,10.00,8,3,1,2,0,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,Sohag Gazi,4,0,30,1,7.50,9,2,1,1,0,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,Abdur Razzak,4,0,39,1,9.75,8,0,3,2,0,T20I # 312
Sri Lanka Vs Bangladesh,Bangladesh,Mahmudullah,4,0,28,1,7.00,9,0,1,2,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Angelo Mathews,4,0,37,2,9.25,8,7,0,0,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Shaminda Eranga,4,0,37,0,9.25,5,1,2,2,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Lasith Malinga,4,0,27,1,6.75,9,2,0,0,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Sachithra Senanayake,4,0,29,1,7.25,4,2,0,0,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Thisara Perera,2,0,25,2,12.50,4,1,2,3,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Jeevan Mendis,1,0,6,0,6.00,3,1,0,0,0,T20I # 312
Sri Lanka Vs Bangladesh,Sri Lanka,Angelo Perera,1,0,17,0,17.00,1,2,1,0,0,T20I # 312
Netherlands Vs Kenya,Kenya,Shem Ngoche,0,25,6.25,0,0,0,3,0,28,9.33,T20I # 313
Netherlands Vs Kenya,Kenya,James Ngoche,0,0,4,0,0,35,8.75,1,0,4,T20I # 313
Netherlands Vs Kenya,Kenya,Hiren Varaiya,0,24,6.00,0,0,0,2,0,30,15.00,T20I # 313
Netherlands Vs Kenya,Kenya,Nehemiah Odhiambo,3,0,47,0,40,7,1,117.50,1,3,T20I # 313
Netherlands Vs Kenya,Kenya,Ragheb Aga,0,0,33.33,3,3,9,0,0,33.33,75,T20I # 313
Netherlands Vs Kenya,Kenya,Lucas Oluoch,37,7,4,0,202.70,36,22,1,3,163.63,T20I # 313
Netherlands Vs Kenya,Kenya,Nehemiah Odhiambo,0,4,0,2,34,8.50,1,0,2.4,0,T20I # 314
Netherlands Vs Kenya,Kenya,Elijah Otieno,4,1.50,0,0,0,4,0,12,3.00,0,T20I # 314
Netherlands Vs Kenya,Kenya,Shem Ngoche,0,4,0,4,22,5.50,1,0,1,0,T20I # 314
Netherlands Vs Kenya,Kenya,Ragheb Aga,8,8.00,0,1,0,28,19,4,1,147.36,T20I # 314
Netherlands Vs Kenya,Kenya,Hiren Varaiya,5,5,1,1,0,100.00,11,12,2,0,T20I # 314
Netherlands Vs Kenya,Kenya,James Ngoche,91.66,19,19,1,2,0,100.00,46,20,2,T20I # 314
Netherlands Vs Kenya,Kenya,Tanmay Mishra,5,230.00,4,0,1,24,6.00,1,0,3,T20I # 314
Zimbabwe Vs Bangladesh,Bangladesh,Sohag Gazi,4,0,28,1,7.00,9,2,1,0,0,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,Shafiul Islam,3,0,29,1,9.66,8,4,1,1,0,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,Abdur Razzak,4,0,35,0,8.75,8,5,0,0,0,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,20,2,5.00,10,1,0,0,0,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,Sajedul Islam,1,0,15,0,15.00,0,1,1,1,0,T20I # 315
Zimbabwe Vs Bangladesh,Bangladesh,Mahmudullah,4,0,35,1,8.75,5,2,0,3,0,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,Brian Vitori,4,0,24,1,6.00,12,2,1,0,0,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,Tendai Chatara,3,0,30,0,10.00,8,4,1,1,0,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,Prosper Utseya,4,0,34,2,8.50,9,3,1,1,0,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,Tinashe Panyangara,4,0,32,3,8.00,12,5,0,0,1,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,Tinotenda Mutombodzi,4,0,33,0,8.25,5,1,2,0,0,T20I # 315
Zimbabwe Vs Bangladesh,Zimbabwe,Hamilton Masakadza,1,0,7,0,7.00,2,1,0,0,0,T20I # 315
Bangladesh Vs Zimbabwe,Zimbabwe,Prosper Utseya,4,0,15,2,3.75,11,0,0,1,0,T20I # 316
Bangladesh Vs Zimbabwe,Zimbabwe,Brian Vitori,4,0,26,1,6.50,14,3,0,2,0,T20I # 316
Bangladesh Vs Zimbabwe,Zimbabwe,Shingi Masakadza,2,0,31,0,15.50,3,5,1,0,1,T20I # 316
Bangladesh Vs Zimbabwe,Zimbabwe,Tinashe Panyangara,4,0,42,1,10.50,7,7,0,1,1,T20I # 316
Bangladesh Vs Zimbabwe,Zimbabwe,Natsai M'shangwe,3,0,29,1,9.66,6,3,1,1,1,T20I # 316
Bangladesh Vs Zimbabwe,Zimbabwe,Sean Williams,2,0,16,0,8.00,1,1,0,0,0,T20I # 316
Bangladesh Vs Zimbabwe,Zimbabwe,Hamilton Masakadza,1,0,4,1,4.00,3,0,0,1,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Sohag Gazi,4,1,28,0,7.00,12,3,1,1,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Abdur Razzak,4,1,18,2,4.50,15,2,0,1,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Shakib Al Hasan,4,0,21,4,5.25,12,2,0,0,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Shafiul Islam,4,0,20,2,5.00,9,0,0,0,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Mahmudullah,1,0,9,0,9.00,2,1,0,2,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Robiul Islam,1,0,13,0,13.00,1,1,1,0,0,T20I # 316
Bangladesh Vs Zimbabwe,Bangladesh,Mominul Haque,2,0,18,0,9.00,0,0,1,0,0,T20I # 316
New Zealand Vs England,England,Boyd Rankin,4,0,24,1,6.00,15,3,1,1,0,T20I # 317
New Zealand Vs England,England,Chris Woakes,1,0,19,0,19.00,1,3,1,0,0,T20I # 317
New Zealand Vs England,England,Jade Dernbach,4,0,31,1,7.75,11,3,1,1,0,T20I # 317
New Zealand Vs England,England,Ben Stokes,3,0,26,0,8.66,5,2,0,1,0,T20I # 317
New Zealand Vs England,England,James Tredwell,2,0,32,0,16.00,1,1,3,0,0,T20I # 317
New Zealand Vs England,England,Ravi Bopara,2,0,32,0,16.00,2,3,1,4,0,T20I # 317
New Zealand Vs England,England,Luke Wright,4,0,31,2,7.75,6,1,1,0,0,T20I # 317
New Zealand Vs England,New Zealand,Mitchell McClenaghan,4,0,37,1,9.25,11,5,1,1,1,T20I # 317
New Zealand Vs England,New Zealand,Ian Butler,4,0,35,1,8.75,9,2,2,0,0,T20I # 317
New Zealand Vs England,New Zealand,Nathan McCullum,3,0,37,1,12.33,4,4,1,1,0,T20I # 317
New Zealand Vs England,New Zealand,Ronnie Hira,4,0,34,1,8.50,6,3,1,1,0,T20I # 317
New Zealand Vs England,New Zealand,Corey Anderson,4,0,40,0,10.00,8,3,2,1,0,T20I # 317
New Zealand Vs England,New Zealand,James Franklin,1,0,5,0,5.00,3,0,0,0,0,T20I # 317
England Vs New Zealand,New Zealand,Mitchell McClenaghan,0.2,0,2,1,6.00,1,0,0,0,0,T20I # 318
Scotland Vs Kenya,Kenya,Elijah Otieno,26,6.50,2,0,0,2,0,13,6.50,0,T20I # 319
Scotland Vs Kenya,Kenya,Nehemiah Odhiambo,0,4,0,0,10,2.50,0,0,2,0,T20I # 319
Scotland Vs Kenya,Kenya,Nelson Odhiambo,12,6.00,0,1,0,4,0,25,6.25,0,T20I # 319
Scotland Vs Kenya,Kenya,Hiren Varaiya,0,3,6,2,0,0,50.00,13,24,0,T20I # 319
Scotland Vs Kenya,Kenya,Duncan Allan,0,54.16,7,0,12,1,0,58.33,0,1,T20I # 319
Scotland Vs Kenya,Kenya,Tanmay Mishra,0,0,0.00,3,4,7,0,0,57.14,11,T20I # 319
Kenya Vs Scotland,Scotland,Neil Carter,0,0,3,1,0,13,4.33,0,0,4,T20I # 320
Kenya Vs Scotland,Scotland,Gordon Goudie,0,18,4.50,0,1,0,2,0,10,5.00,T20I # 320
Kenya Vs Scotland,Scotland,Gordon Drummond,1,0,4,1,0,18,4.50,0,0,20,T20I # 320
Kenya Vs Scotland,Scotland,Calvin Burnett,24,3,0,3,83.33,46,50,1,2,92.00,T20I # 320
Kenya Vs Scotland,Scotland,Calum MacLeod,7,15,0,0,0,46.66,23,21,2,0,T20I # 320
Kenya Vs Scotland,Scotland,Majid Haq,109.52,1,2,2,0,0,50.00,4,1,14,T20I # 320
West Indies Vs Pakistan,Pakistan,Mohammad Hafeez,2,0,4,2,2.00,8,0,0,0,0,T20I # 321
West Indies Vs Pakistan,Pakistan,Mohammad Irfan,3,0,39,1,13.00,7,4,3,0,0,T20I # 321
West Indies Vs Pakistan,Pakistan,Zulfiqar Babar,4,0,23,3,5.75,13,2,1,0,0,T20I # 321
West Indies Vs Pakistan,Pakistan,Saeed Ajmal,4,0,23,0,5.75,15,3,0,1,0,T20I # 321
West Indies Vs Pakistan,Pakistan,Shahid Afridi,4,0,24,0,6.00,7,0,1,0,0,T20I # 321
West Indies Vs Pakistan,Pakistan,Junaid Khan,3,0,34,0,11.33,8,4,2,1,0,T20I # 321
West Indies Vs Pakistan,West Indies,Shannon Gabriel,4,0,44,3,11.00,10,5,1,6,0,T20I # 321
West Indies Vs Pakistan,West Indies,Samuel Badree,3,0,27,1,9.00,9,6,0,0,0,T20I # 321
West Indies Vs Pakistan,West Indies,Sunil Narine,4,0,24,1,6.00,12,2,1,0,0,T20I # 321
West Indies Vs Pakistan,West Indies,Tino Best,4,0,24,0,6.00,8,2,0,1,0,T20I # 321
West Indies Vs Pakistan,West Indies,Marlon Samuels,4,0,33,1,8.25,11,3,2,0,0,T20I # 321
West Indies Vs Pakistan,West Indies,Daren Sammy,1,0,4,0,4.00,2,0,0,0,0,T20I # 321
Pakistan Vs West Indies,West Indies,Daren Sammy,4,0,20,1,5.00,13,3,0,0,0,T20I # 322
Pakistan Vs West Indies,West Indies,Samuel Badree,4,0,16,2,4.00,13,1,0,0,0,T20I # 322
Pakistan Vs West Indies,West Indies,Sunil Narine,4,0,26,3,6.50,10,2,0,1,0,T20I # 322
Pakistan Vs West Indies,West Indies,Tino Best,2,0,16,0,8.00,6,1,1,1,0,T20I # 322
Pakistan Vs West Indies,West Indies,Dwayne Bravo,4,0,35,0,8.75,5,2,1,0,0,T20I # 322
Pakistan Vs West Indies,West Indies,Kieron Pollard,2,0,16,1,8.00,6,1,1,1,0,T20I # 322
Pakistan Vs West Indies,Pakistan,Mohammad Hafeez,4,0,9,1,2.25,18,0,0,2,0,T20I # 322
Pakistan Vs West Indies,Pakistan,Sohail Tanvir,4,0,20,2,5.00,16,1,1,0,1,T20I # 322
Pakistan Vs West Indies,Pakistan,Zulfiqar Babar,4,0,37,2,9.25,10,4,2,0,0,T20I # 322
Pakistan Vs West Indies,Pakistan,Shahid Afridi,3,0,29,1,9.66,6,2,2,0,0,T20I # 322
Pakistan Vs West Indies,Pakistan,Saeed Ajmal,4,0,21,2,5.25,13,1,1,0,0,T20I # 322
Pakistan Vs West Indies,Pakistan,Asad Ali,1,0,7,0,7.00,3,1,0,0,0,T20I # 322
South Africa Vs Sri Lanka,Sri Lanka,Lasith Malinga,4,0,25,1,6.25,7,2,0,1,0,T20I # 323
South Africa Vs Sri Lanka,Sri Lanka,Sachithra Senanayake,4,0,14,3,3.50,15,1,0,1,0,T20I # 323
South Africa Vs Sri Lanka,Sri Lanka,Angelo Mathews,4,0,13,1,3.25,15,1,0,0,0,T20I # 323
South Africa Vs Sri Lanka,Sri Lanka,Tillakaratne Dilshan,3,0,15,0,5.00,4,0,0,0,0,T20I # 323
South Africa Vs Sri Lanka,Sri Lanka,Thisara Perera,1,0,11,0,11.00,1,2,0,0,0,T20I # 323
South Africa Vs Sri Lanka,Sri Lanka,Ajantha Mendis,4,0,32,1,8.00,7,1,2,0,0,T20I # 323
South Africa Vs Sri Lanka,South Africa,Lonwabo Tsotsobe,3,0,11,1,3.66,11,1,0,0,0,T20I # 323
South Africa Vs Sri Lanka,South Africa,Morne Morkel,4,0,28,2,7.00,17,6,0,2,1,T20I # 323
South Africa Vs Sri Lanka,South Africa,Wayne Parnell,3,1,8,2,2.66,12,0,0,1,0,T20I # 323
South Africa Vs Sri Lanka,South Africa,Imran Tahir,4,0,22,1,5.50,9,2,0,1,0,T20I # 323
South Africa Vs Sri Lanka,South Africa,Jean-Paul Duminy,4,0,18,3,4.50,13,2,0,0,0,T20I # 323
South Africa Vs Sri Lanka,South Africa,David Wiese,1,0,8,0,8.00,2,1,0,1,0,T20I # 323
South Africa Vs Sri Lanka,South Africa,Henry Davids,1,0,7,0,7.00,2,1,0,0,0,T20I # 323
South Africa Vs Sri Lanka,Sri Lanka,Nuwan Kulasekara,4,0,22,2,5.50,12,2,0,1,0,T20I # 324
South Africa Vs Sri Lanka,Sri Lanka,Lasith Malinga,4,0,32,1,8.00,5,2,0,1,0,T20I # 324
South Africa Vs Sri Lanka,Sri Lanka,Sachithra Senanayake,4,0,18,2,4.50,16,1,0,1,0,T20I # 324
South Africa Vs Sri Lanka,Sri Lanka,Angelo Mathews,4,0,32,0,8.00,8,1,2,0,0,T20I # 324
South Africa Vs Sri Lanka,Sri Lanka,Ajantha Mendis,4,0,39,0,9.75,6,3,1,0,0,T20I # 324
South Africa Vs Sri Lanka,South Africa,Lonwabo Tsotsobe,4,0,17,2,4.25,14,1,0,1,0,T20I # 324
South Africa Vs Sri Lanka,South Africa,Morne Morkel,4,0,34,2,8.50,12,5,1,1,0,T20I # 324
South Africa Vs Sri Lanka,South Africa,Wayne Parnell,4,0,25,1,6.25,12,3,0,0,0,T20I # 324
South Africa Vs Sri Lanka,South Africa,David Wiese,4,0,25,1,6.25,7,2,0,0,0,T20I # 324
