match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Sri Lanka Vs India,India,6,Deepak Hooda,9,12,0,0,75.00,out,T20I # 1985
Sri Lanka Vs India,India,7,Axar Patel,65,31,3,6,209.67,out,T20I # 1985
Sri Lanka Vs India,India,8,Shivam Mavi,26,15,2,2,173.33,out,T20I # 1985
Sri Lanka Vs India,India,9,Umran Malik,1,1,0,0,100.00,not_out,T20I # 1985
India Vs Sri Lanka,India,1,Ishan Kishan,1,2,0,0,50.00,out,T20I # 1986
India Vs Sri Lanka,India,2,Shubman Gill,46,36,2,3,127.77,out,T20I # 1986
India Vs Sri Lanka,India,3,Rahul Tripathi,35,16,5,2,218.75,out,T20I # 1986
India Vs Sri Lanka,India,4,Suryakumar Yadav,112,51,7,9,219.60,not_out,T20I # 1986
India Vs Sri Lanka,India,5,Hardik Pandya,4,4,0,0,100.00,out,T20I # 1986
India Vs Sri Lanka,India,6,Deepak Hooda,4,2,1,0,200.00,out,T20I # 1986
India Vs Sri Lanka,India,7,Axar Patel,21,9,4,0,233.33,not_out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,1,Pathum Nissanka,15,17,3,0,88.23,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,2,Kusal Mendis,23,15,2,2,153.33,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,3,Avishka Fernando,1,3,0,0,33.33,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,4,Dhananjaya de Silva,22,14,2,1,157.14,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,5,Charith Asalanka,19,14,2,1,135.71,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,6,Dasun Shanaka,23,17,0,2,135.29,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,7,Wanindu Hasaranga,9,8,1,0,112.50,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,8,Chamika Karunaratne,0,2,0,0,0.00,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,9,Maheesh Theekshana,2,5,0,0,40.00,out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,10,Kasun Rajitha,9,4,2,0,225.00,not_out,T20I # 1986
India Vs Sri Lanka,Sri Lanka,11,Dilshan Madushanka,1,2,0,0,50.00,out,T20I # 1986
Ireland Vs Zimbabwe,Ireland,1,Andy Balbirnie,5,7,1,0,71.42,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,2,Ross Adair,5,6,1,0,83.33,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,3,Stephen Doheny,15,13,2,0,115.38,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,4,Harry Tector,5,16,0,0,31.25,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,5,Curtis Campher,20,20,2,0,100.00,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,6,George Dockrell,9,8,0,1,112.50,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,7,Tyrone Kane,9,11,1,0,81.81,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,8,Gareth Delany,24,20,2,0,120.00,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,9,Mark Adair,2,5,0,0,40.00,out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,10,Fionn Hand,9,4,2,0,225.00,not_out,T20I # 1987
Ireland Vs Zimbabwe,Ireland,11,Barry McCarthy,8,6,1,0,133.33,out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,1,Craig Ervine,4,6,1,0,66.66,out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,2,Tadiwanashe Marumani,4,2,1,0,200.00,out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,3,Wessly Madhevere,16,22,1,0,72.72,out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,4,Gary Ballance,30,29,2,1,103.44,out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,5,Sean Williams,34,30,3,0,113.33,not_out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,6,Ryan Burl,8,9,1,0,88.88,out,T20I # 1987
Ireland Vs Zimbabwe,Zimbabwe,7,Clive Madande,18,10,3,0,180.00,not_out,T20I # 1987
Zimbabwe Vs Ireland,Zimbabwe,1,Tadiwanashe Marumani,2,5,0,0,40.00,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,2,Innocent Kaia,25,14,3,1,178.57,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,3,Craig Ervine,42,40,4,0,105.00,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,4,Wessly Madhevere,1,3,0,0,33.33,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,5,Sean Williams,19,15,1,1,126.66,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,6,Ryan Burl,15,18,1,0,83.33,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,7,Clive Madande,9,8,0,0,112.50,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,8,Brad Evans,11,10,1,0,110.00,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,9,Wellington Masakadza,4,5,0,0,80.00,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,10,Richard Ngarava,0,0,0,0,-,out,T20I # 1988
Zimbabwe Vs Ireland,Zimbabwe,11,Tendai Chatara,1,2,0,0,50.00,not_out,T20I # 1988
Zimbabwe Vs Ireland,Ireland,1,Andy Balbirnie,33,31,3,1,106.45,out,T20I # 1988
Zimbabwe Vs Ireland,Ireland,2,Ross Adair,65,47,2,4,138.29,out,T20I # 1988
Zimbabwe Vs Ireland,Ireland,3,Stephen Doheny,2,4,0,0,50.00,out,T20I # 1988
Zimbabwe Vs Ireland,Ireland,4,Harry Tector,26,21,2,1,123.80,out,T20I # 1988
Zimbabwe Vs Ireland,Ireland,5,George Dockrell,15,9,1,1,166.66,not_out,T20I # 1988
Zimbabwe Vs Ireland,Ireland,6,Curtis Campher,6,6,1,0,100.00,not_out,T20I # 1988
Ireland Vs Zimbabwe,Ireland,1,Andy Balbirnie,9,11,1,0,81.81,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,2,Ross Adair,1,3,0,0,33.33,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,3,Stephen Doheny,2,4,0,0,50.00,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,4,Harry Tector,47,38,3,0,123.68,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,5,Curtis Campher,27,28,2,0,96.42,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,6,George Dockrell,23,17,1,0,135.29,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,7,Neil Rock,2,4,0,0,50.00,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,8,Mark Adair,14,10,1,0,140.00,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,9,Fionn Hand,0,2,0,0,0.00,not_out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,10,Barry McCarthy,6,2,0,1,300.00,out,T20I # 1989
Ireland Vs Zimbabwe,Ireland,11,Ben White,1,1,0,0,100.00,not_out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,1,Tadiwanashe Marumani,5,11,0,0,45.45,out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,2,Innocent Kaia,23,23,3,0,100.00,out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,3,Craig Ervine,54,43,6,0,125.58,out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,4,Wessly Madhevere,2,5,0,0,40.00,out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,5,Tony Munyonga,13,13,1,0,100.00,out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,6,Ryan Burl,30,11,3,2,272.72,not_out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,7,Clive Madande,5,7,1,0,71.42,out,T20I # 1989
Ireland Vs Zimbabwe,Zimbabwe,8,Luke Jongwe,4,1,1,0,400.00,not_out,T20I # 1989
New Zealand Vs India,New Zealand,1,Finn Allen,35,23,4,2,152.17,out,T20I # 1990
New Zealand Vs India,New Zealand,2,Devon Conway,52,35,7,1,148.57,out,T20I # 1990
New Zealand Vs India,New Zealand,3,Mark Chapman,0,4,0,0,0.00,out,T20I # 1990
New Zealand Vs India,New Zealand,4,Glenn Phillips,17,22,1,0,77.27,out,T20I # 1990
New Zealand Vs India,New Zealand,5,Daryl Mitchell,59,30,3,5,196.66,not_out,T20I # 1990
New Zealand Vs India,New Zealand,6,Michael Bracewell,1,2,0,0,50.00,out,T20I # 1990
New Zealand Vs India,New Zealand,7,Mitchell Santner,7,5,1,0,140.00,out,T20I # 1990
New Zealand Vs India,New Zealand,8,Ish Sodhi,0,0,0,0,-,not_out,T20I # 1990
New Zealand Vs India,India,1,Shubman Gill,7,6,1,0,116.66,out,T20I # 1990
New Zealand Vs India,India,2,Ishan Kishan,,4,7,1,0,out,T20I # 1990
New Zealand Vs India,India,3,Rahul Tripathi,80.00,,6,7,0,out,T20I # 1990
New Zealand Vs India,India,4,Suryakumar Yadav,0,0.00,47,34,44,out,T20I # 1990
New Zealand Vs India,India,5,Hardik Pandya,6,2,,21,20,out,T20I # 1990
New Zealand Vs India,India,6,Washington Sundar,46,1,105.00,,50,out,T20I # 1990
New Zealand Vs India,India,7,Deepak Hooda,28,42,3,178.57,,out,T20I # 1990
New Zealand Vs India,India,8,Shivam Mavi,10,10,0,1,100.00,out,T20I # 1990
New Zealand Vs India,India,9,Kuldeep Yadav,,2,5,0,0,out,T20I # 1990
New Zealand Vs India,India,10,Arshdeep Singh,66.66,,1,6,0,not_out,T20I # 1990
New Zealand Vs India,India,11,Umran Malik,0,0.00,0,6,15,not_out,T20I # 1990
New Zealand Vs India,New Zealand,1,Finn Allen,11,10,2,0,110.00,out,T20I # 1991
New Zealand Vs India,New Zealand,2,Devon Conway,11,14,1,0,78.57,out,T20I # 1991
New Zealand Vs India,New Zealand,3,Mark Chapman,14,21,0,0,66.66,out,T20I # 1991
New Zealand Vs India,New Zealand,4,Glenn Phillips,5,10,0,0,50.00,out,T20I # 1991
New Zealand Vs India,New Zealand,5,Daryl Mitchell,8,13,1,0,61.53,out,T20I # 1991
New Zealand Vs India,New Zealand,6,Michael Bracewell,14,22,0,0,63.63,out,T20I # 1991
New Zealand Vs India,New Zealand,7,Mitchell Santner,19,23,1,0,82.60,not_out,T20I # 1991
New Zealand Vs India,New Zealand,8,Ish Sodhi,1,2,0,0,50.00,out,T20I # 1991
New Zealand Vs India,New Zealand,9,Lockie Ferguson,0,2,0,0,0.00,out,T20I # 1991
New Zealand Vs India,New Zealand,10,Jacob Duffy,6,3,1,0,200.00,not_out,T20I # 1991
New Zealand Vs India,India,1,Shubman Gill,11,9,2,0,122.22,out,T20I # 1991
New Zealand Vs India,India,2,Ishan Kishan,,19,38,2,0,out,T20I # 1991
New Zealand Vs India,India,3,Rahul Tripathi,59.37,,18,34,1,out,T20I # 1991
New Zealand Vs India,India,4,Suryakumar Yadav,0,72.22,26,31,56,not_out,T20I # 1991
New Zealand Vs India,India,5,Washington Sundar,1,0,,10,9,out,T20I # 1991
New Zealand Vs India,India,6,Hardik Pandya,22,1,111.11,,15,not_out,T20I # 1991
India Vs New Zealand,India,1,Ishan Kishan,1,3,0,0,33.33,out,T20I # 1992
India Vs New Zealand,India,2,Shubman Gill,126,63,12,7,200.00,not_out,T20I # 1992
India Vs New Zealand,India,3,Rahul Tripathi,44,22,4,3,200.00,out,T20I # 1992
India Vs New Zealand,India,4,Suryakumar Yadav,24,13,1,2,184.61,out,T20I # 1992
India Vs New Zealand,India,5,Hardik Pandya,30,17,4,1,176.47,out,T20I # 1992
India Vs New Zealand,India,6,Deepak Hooda,2,2,0,0,100.00,not_out,T20I # 1992
India Vs New Zealand,New Zealand,1,Finn Allen,3,4,0,0,75.00,out,T20I # 1992
India Vs New Zealand,New Zealand,2,Devon Conway,1,2,0,0,50.00,out,T20I # 1992
India Vs New Zealand,New Zealand,3,Mark Chapman,0,2,0,0,0.00,out,T20I # 1992
India Vs New Zealand,New Zealand,4,Glenn Phillips,2,7,0,0,28.57,out,T20I # 1992
India Vs New Zealand,New Zealand,5,Daryl Mitchell,35,25,1,3,140.00,out,T20I # 1992
India Vs New Zealand,New Zealand,6,Michael Bracewell,8,8,0,1,100.00,out,T20I # 1992
India Vs New Zealand,New Zealand,7,Mitchell Santner,13,13,1,0,100.00,out,T20I # 1992
India Vs New Zealand,New Zealand,8,Ish Sodhi,0,2,0,0,0.00,out,T20I # 1992
India Vs New Zealand,New Zealand,9,Lockie Ferguson,0,4,0,0,0.00,out,T20I # 1992
India Vs New Zealand,New Zealand,10,Blair Tickner,1,5,0,0,20.00,out,T20I # 1992
India Vs New Zealand,New Zealand,11,Ben Lister,0,1,0,0,0.00,not_out,T20I # 1992
United Arab Emirates Vs Afghanistan,United Arab Emirates,1,Vriitya Aravind,17,14,0,121.42,33,out,T20I # 1993
United Arab Emirates Vs Afghanistan,United Arab Emirates,2,Muhammad Waseem,35,3,94.28,48,41,out,T20I # 1993
United Arab Emirates Vs Afghanistan,United Arab Emirates,3,Chundangapoyil Rizwan,2,2,0,1,0,out,T20I # 1993
United Arab Emirates Vs Afghanistan,United Arab Emirates,4,Basil Hameed,0,0.00,15,2,0,out,T20I # 1993
United Arab Emirates Vs Afghanistan,United Arab Emirates,5,Rohan Mustafa,146.66,18,3,0,138.46,not_out,T20I # 1993
United Arab Emirates Vs Afghanistan,United Arab Emirates,6,Aayan Afzal Khan,0,1,0,0.00,4,out,T20I # 1993
United Arab Emirates Vs Afghanistan,United Arab Emirates,7,Zawar Farid,0,32,10,5,0,not_out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,1,Hazratullah Zazai,0,1,8,10,1,out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,2,Rahmanullah Gurbaz,0,80.00,40,4,2,out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,3,Ibrahim Zadran,120.00,53,2,3,139.47,out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,4,Afsar Zazai,16,12,1,133.33,3,out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,5,Karim Janat,3,0,100.00,4,0,out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,6,Najibullah Zadran,30,7.50,1,1,1,not_out,T20I # 1993
United Arab Emirates Vs Afghanistan,Afghanistan,7,Rashid Khan,0,2,14,7.00,8,not_out,T20I # 1993
Afghanistan Vs United Arab Emirates,Afghanistan,1,Hazratullah Zazai,27,29,0,93.10,15,out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,2,Rahmanullah Gurbaz,11,3,136.36,1,4,out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,3,Ibrahim Zadran,0,0,18,24,2,out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,4,Afsar Zazai,0,75.00,29,5,1,out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,5,Najibullah Zadran,127.58,7,1,0,100.00,not_out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,6,Karim Janat,12,9,0,133.33,14,out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,7,Azmatullah Omarzai,7,1,200.00,4,0,out,T20I # 1994
Afghanistan Vs United Arab Emirates,Afghanistan,8,Rashid Khan,27,6.75,5,0,1,not_out,T20I # 1994
Afghanistan Vs United Arab Emirates,United Arab Emirates,1,Muhammad Waseem,0,82.60,14,1,0,out,T20I # 1994
Afghanistan Vs United Arab Emirates,United Arab Emirates,2,Vriitya Aravind,64.28,3.2,31,9.30,7,not_out,T20I # 1994
Afghanistan Vs United Arab Emirates,United Arab Emirates,3,Chundangapoyil Rizwan,6,0,0,4,0,not_out,T20I # 1994
United Arab Emirates Vs Afghanistan,United Arab Emirates,1,Muhammad Waseem,75,50,3,150.00,59,out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,2,Vriitya Aravind,53,7,111.32,3,4,out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,3,Basil Hameed,0,0,0,1,0,out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,4,Rohan Mustafa,0,0.00,5,0,0,out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,5,Chundangapoyil Rizwan,60.00,0,0,0,0.00,out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,6,Zawar Farid,7,5,0,140.00,1,out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,7,Alishan Sharafu,1,0,100.00,4,0,not_out,T20I # 1995
United Arab Emirates Vs Afghanistan,United Arab Emirates,8,Aayan Afzal Khan,15,3.75,1,0,0,not_out,T20I # 1995
United Arab Emirates Vs Afghanistan,Afghanistan,1,Rahmanullah Gurbaz,1,117.64,6,0,0,out,T20I # 1995
United Arab Emirates Vs Afghanistan,Afghanistan,2,Ibrahim Zadran,0.00,13,0,0,68.42,not_out,T20I # 1995
United Arab Emirates Vs Afghanistan,Afghanistan,3,Gulbadin Naib,1,2,0,50.00,56,out,T20I # 1995
United Arab Emirates Vs Afghanistan,Afghanistan,4,Afsar Zazai,22,4,254.54,4,0,out,T20I # 1995
United Arab Emirates Vs Afghanistan,Afghanistan,5,Najibullah Zadran,33,8.25,5,0,1,out,T20I # 1995
United Arab Emirates Vs Afghanistan,Afghanistan,6,Karim Janat,0,3.1,37,11.68,7,not_out,T20I # 1995
Argentina Vs Bermuda,Argentina,1,Pedro Baron,15,12,1,125.00,0,out,T20I # 1996
Argentina Vs Bermuda,Argentina,2,Ramiro Escobar,1,0,0.00,11,7,out,T20I # 1996
Argentina Vs Bermuda,Argentina,3,Alejandro Ferguson,1,1,8,14,0,out,T20I # 1996
Argentina Vs Bermuda,Argentina,4,Lautaro Musiani,0,57.14,21,0,0,out,T20I # 1996
Argentina Vs Bermuda,Argentina,5,Alan	Kirschbaum,23.80,5,0,0,38.46,out,T20I # 1996
Argentina Vs Bermuda,Argentina,6,Tomas Rossi,18,22,0,81.81,5,out,T20I # 1996
Argentina Vs Bermuda,Argentina,7,Pedro Arrighi,10,0,50.00,0,2,out,T20I # 1996
Argentina Vs Bermuda,Argentina,8,Agustin Rivero,0,0,1,2,0,out,T20I # 1996
Argentina Vs Bermuda,Argentina,9,Santiago Rossi,0,50.00,0,0,0,out,T20I # 1996
Argentina Vs Bermuda,Argentina,10,Hernan Fennell,-,4,20,5.00,13,out,T20I # 1996
Argentina Vs Bermuda,Argentina,11,Agustin Husain,1,1,0,3,0,not_out,T20I # 1996
Argentina Vs Bermuda,Bermuda,1,Kamau Leverock,17,1,82.35,16,22,out,T20I # 1996
Argentina Vs Bermuda,Bermuda,2,Terryn Fray,2,0,19,27,0,out,T20I # 1996
Argentina Vs Bermuda,Bermuda,3,Tre Manders,0,70.37,11,0,0,out,T20I # 1996
Argentina Vs Bermuda,Bermuda,4,Delray Rawlins,36.36,4,30,7.50,9,out,T20I # 1996
Argentina Vs Bermuda,Bermuda,5,Malachi Jones,2,1,0,3.5,0,not_out,T20I # 1996
Argentina Vs Bermuda,Bermuda,6,Justin Pitcher,16,4.17,1,0,3,not_out,T20I # 1996
Bermuda Vs Argentina,Bermuda,1,Kamau Leverock,97,56,4,173.21,19,out,T20I # 1997
Bermuda Vs Argentina,Bermuda,2,Tre Manders,19,0,100.00,2,4,out,T20I # 1997
Bermuda Vs Argentina,Bermuda,3,Terryn Fray,0,0,91,33,6,out,T20I # 1997
Bermuda Vs Argentina,Bermuda,4,Delray Rawlins,9,275.75,4,0,0,out,T20I # 1997
Bermuda Vs Argentina,Bermuda,5,Malachi Jones,175.00,1,0,0,25.00,not_out,T20I # 1997
Bermuda Vs Argentina,Bermuda,6,Justin Pitcher,4,0,10.75,7,4,not_out,T20I # 1997
Bermuda Vs Argentina,Argentina,1,Pedro Baron,7,0,14.28,26,22,out,T20I # 1997
Bermuda Vs Argentina,Argentina,2,Ramiro Escobar,4,0,6,9,0,out,T20I # 1997
Bermuda Vs Argentina,Argentina,3,Alejandro Ferguson,0,66.66,14,2,0,out,T20I # 1997
Bermuda Vs Argentina,Argentina,4,Lautaro Musiani,100.00,0,0,0,0.00,out,T20I # 1997
Bermuda Vs Argentina,Argentina,5,Alan	Kirschbaum,4,0,4.50,15,2,out,T20I # 1997
Bermuda Vs Argentina,Argentina,6,David Mauro,0,0,3,0,13,not_out,T20I # 1997
Spain Vs Isle of Man,Spain,1,Mohammad Ihsan,102,59,6,172.88,14,not_out,T20I # 1998
Spain Vs Isle of Man,Spain,2,Mohammad Yasin,10,3,140.00,25,38,out,T20I # 1998
Spain Vs Isle of Man,Spain,3,Ravi Panchal,0,0,20,10,0,out,T20I # 1998
Spain Vs Isle of Man,Spain,4,Doyle-Calle,2,200.00,4,0,0,out,T20I # 1998
Spain Vs Isle of Man,Spain,5,Mohammad Kamran,25.00,1,0,0,100.00,out,T20I # 1998
Spain Vs Isle of Man,Spain,6,Christian Munoz-Mills,4,0,6.00,8,2,not_out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,1,Adam McAuley,13,1,100.00,8,18,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,2,Nathan Knights,0,0,0,2,0,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,3,George Burrows,0,0.00,4,0,0,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,4,Carl Hartmann,0.00,23,1,1,121.05,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,5,Edward Beard,6,4,0,150.00,0,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,6,Dollin Jansen,2,0,0.00,1,4,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,7,Joseph Burrows,0,0,0,4,0,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,8,Matthew Ansell,0,0.00,1,0,0,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,9,Jacob Butler,0.00,2,13,6.50,8,out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,10,Fraser Clarke,0,0,0,2.2,0,not_out,T20I # 1998
Spain Vs Isle of Man,Isle of Man,11,Kieran Cawte,19,8.14,2,1,0,out,T20I # 1998
Spain Vs Isle of Man,Spain,1,Mohammad Yasin,28,29,1,96.55,34,out,T20I # 1999
Spain Vs Isle of Man,Spain,2,Mohammad Ihsan,18,4,188.88,28,30,out,T20I # 1999
Spain Vs Isle of Man,Spain,3,Adam Algar,1,1,39,19,2,out,T20I # 1999
Spain Vs Isle of Man,Spain,4,Doyle-Calle,3,205.26,5,0,0,not_out,T20I # 1999
Spain Vs Isle of Man,Spain,5,Mohammad Kamran,120.00,3.4,33,9.00,1,not_out,T20I # 1999
Isle of Man Vs Spain,Isle of Man,1,Adam McAuley,29,31,0,93.54,1,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,2,Nathan Knights,11,0,9.09,13,19,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,3,Dollin Jansen,2,0,4,4,1,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,4,Carl Hartmann,0,100.00,3,0,0,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,5,Edward Beard,66.66,0,0,0,0.00,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,6,Christian Webster,2,3,0,66.66,1,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,7,Joseph Burrows,4,0,25.00,3,5,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,8,Matthew Ansell,0,0,3,5,0,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,9,Jacob Butler,0,60.00,5,0,0,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,10,Fraser Clarke,0.00,3.1,16,5.05,11,out,T20I # 2000
Isle of Man Vs Spain,Isle of Man,11,Edward Walker,2,0,0,1,0,not_out,T20I # 2000
Isle of Man Vs Spain,Spain,1,Mohammad Ihsan,20,1,60.00,16,8,out,T20I # 2000
Isle of Man Vs Spain,Spain,2,Shafat Ali Syed,3,0,2,0,24,out,T20I # 2000
Isle of Man Vs Spain,Spain,3,Adam Algar,12.00,7,2,0,0,not_out,T20I # 2000
Isle of Man Vs Spain,Spain,4,Doyle-Calle,3.1,0,8.84,10,4,not_out,T20I # 2000
