match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Australia Vs New Zealand,Australia,Riley Meredith,4,0,24,2,6.00,12,2,1,0,0,T20I # 1125
Australia Vs New Zealand,Australia,Adam Zampa,2,0,17,1,8.50,3,1,1,0,0,T20I # 1125
Australia Vs New Zealand,Australia,Kane Richardson,2.1,0,17,1,7.84,2,1,0,1,0,T20I # 1125
Australia Vs New Zealand,Australia,Ashton Agar,4,0,30,6,7.50,12,4,1,0,0,T20I # 1125
Australia Vs New Zealand,Australia,Marcus Stoinis,1,0,6,0,6.00,2,0,0,0,0,T20I # 1125
Australia Vs New Zealand,Australia,Glenn Maxwell,1,0,15,0,15.00,1,0,2,0,0,T20I # 1125
Sri Lanka Vs West Indies,West Indies,Kevin Sinclair,3,0,26,1,8.66,4,2,1,0,0,T20I # 1126
Sri Lanka Vs West Indies,West Indies,Fidel Edwards,4,0,29,1,7.25,9,1,1,1,0,T20I # 1126
Sri Lanka Vs West Indies,West Indies,Jason Holder,4,0,19,1,4.75,12,2,0,0,0,T20I # 1126
Sri Lanka Vs West Indies,West Indies,Obed McCoy,4,0,25,2,6.25,9,1,1,2,0,T20I # 1126
Sri Lanka Vs West Indies,West Indies,Dwayne Bravo,4,0,26,1,6.50,10,2,0,0,0,T20I # 1126
Sri Lanka Vs West Indies,West Indies,Fabian Allen,1,0,4,1,4.00,2,0,0,0,0,T20I # 1126
Sri Lanka Vs West Indies,Sri Lanka,Angelo Mathews,1,0,19,0,19.00,2,0,3,0,0,T20I # 1126
Sri Lanka Vs West Indies,Sri Lanka,Akila Dananjaya,4,0,62,3,15.50,8,2,8,0,0,T20I # 1126
Sri Lanka Vs West Indies,Sri Lanka,Dushmantha Chameera,3,0,29,0,9.66,10,3,1,4,1,T20I # 1126
Sri Lanka Vs West Indies,Sri Lanka,Wanindu Hasaranga,4,0,12,3,3.00,16,1,0,0,0,T20I # 1126
Sri Lanka Vs West Indies,Sri Lanka,Ashen Bandara,1,0,2,0,2.00,4,0,0,0,0,T20I # 1126
Sri Lanka Vs West Indies,Sri Lanka,Nuwan Pradeep,0.1,0,6,0,36.00,0,0,1,0,0,T20I # 1126
Australia Vs New Zealand,New Zealand,Tim Southee,4,0,32,0,8.00,9,3,1,0,0,T20I # 1127
Australia Vs New Zealand,New Zealand,Trent Boult,4,0,27,2,6.75,11,3,0,1,0,T20I # 1127
Australia Vs New Zealand,New Zealand,Mitchell Santner,4,0,16,1,4.00,13,1,0,0,0,T20I # 1127
Australia Vs New Zealand,New Zealand,Kyle Jamieson,4,0,49,0,12.25,9,2,5,2,0,T20I # 1127
Australia Vs New Zealand,New Zealand,Ish Sodhi,4,0,32,3,8.00,9,3,1,0,0,T20I # 1127
Australia Vs New Zealand,Australia,Ashton Agar,4,0,11,2,2.75,17,1,0,0,0,T20I # 1127
Australia Vs New Zealand,Australia,Riley Meredith,3,0,20,0,6.66,8,3,0,1,0,T20I # 1127
Australia Vs New Zealand,Australia,Jhye Richardson,2,0,16,0,8.00,5,3,0,0,0,T20I # 1127
Australia Vs New Zealand,Australia,Adam Zampa,4,0,24,2,6.00,8,2,0,1,0,T20I # 1127
Australia Vs New Zealand,Australia,Kane Richardson,2.5,0,19,3,6.70,8,1,1,1,0,T20I # 1127
Australia Vs New Zealand,Australia,Glenn Maxwell,3,0,14,2,4.66,8,1,0,1,0,T20I # 1127
Sri Lanka Vs West Indies,West Indies,Fidel Edwards,2,0,19,0,9.50,5,4,0,0,0,T20I # 1128
Sri Lanka Vs West Indies,West Indies,Kevin Sinclair,4,0,32,0,8.00,3,1,1,0,0,T20I # 1128
Sri Lanka Vs West Indies,West Indies,Jason Holder,4,0,36,1,9.00,8,3,1,3,0,T20I # 1128
Sri Lanka Vs West Indies,West Indies,Obed McCoy,4,0,34,1,8.50,7,1,2,1,0,T20I # 1128
Sri Lanka Vs West Indies,West Indies,Dwayne Bravo,4,0,25,2,6.25,7,2,0,2,0,T20I # 1128
Sri Lanka Vs West Indies,West Indies,Fabian Allen,2,0,11,0,5.50,2,0,0,0,0,T20I # 1128
Sri Lanka Vs West Indies,Sri Lanka,Akila Dananjaya,4,0,13,1,3.25,16,0,1,0,0,T20I # 1128
Sri Lanka Vs West Indies,Sri Lanka,Dushmantha Chameera,4,0,26,2,6.50,12,2,1,0,2,T20I # 1128
Sri Lanka Vs West Indies,Sri Lanka,Thisara Perera,2,0,42,0,21.00,1,5,3,0,0,T20I # 1128
Sri Lanka Vs West Indies,Sri Lanka,Wanindu Hasaranga,4,0,17,3,4.25,12,0,1,0,0,T20I # 1128
Sri Lanka Vs West Indies,Sri Lanka,Lakshan Sandakan,3.4,0,10,3,2.72,12,0,0,0,0,T20I # 1128
Sri Lanka Vs West Indies,Sri Lanka,Danushka Gunathilaka,1,0,8,1,8.00,3,0,1,0,0,T20I # 1128
Australia Vs New Zealand,New Zealand,Tim Southee,4,0,38,2,9.50,8,2,2,4,1,T20I # 1129
Australia Vs New Zealand,New Zealand,Mitchell Santner,4,0,21,0,5.25,10,2,0,0,0,T20I # 1129
Australia Vs New Zealand,New Zealand,Trent Boult,4,0,26,2,6.50,10,2,1,0,0,T20I # 1129
Australia Vs New Zealand,New Zealand,Mark Chapman,2,0,9,1,4.50,4,0,0,0,0,T20I # 1129
Australia Vs New Zealand,New Zealand,Ish Sodhi,4,0,24,3,6.00,11,2,1,0,0,T20I # 1129
Australia Vs New Zealand,New Zealand,Glenn Phillips,2,0,21,0,10.50,5,2,1,3,0,T20I # 1129
Australia Vs New Zealand,Australia,Ashton Agar,4,0,26,0,6.50,9,2,1,0,0,T20I # 1129
Australia Vs New Zealand,Australia,Riley Meredith,4,0,39,2,9.75,10,6,1,0,0,T20I # 1129
Australia Vs New Zealand,Australia,Jhye Richardson,3,0,19,1,6.33,6,2,0,1,0,T20I # 1129
Australia Vs New Zealand,Australia,Kane Richardson,2,0,16,0,8.00,2,2,0,0,0,T20I # 1129
Australia Vs New Zealand,Australia,Adam Zampa,2.3,0,43,0,17.20,6,3,5,0,0,T20I # 1129
Sri Lanka Vs West Indies,West Indies,Fabian Allen,4,0,13,1,3.25,15,1,0,0,0,T20I # 1130
Sri Lanka Vs West Indies,West Indies,Kevin Sinclair,2,0,19,1,9.50,2,1,0,0,0,T20I # 1130
Sri Lanka Vs West Indies,West Indies,Jason Holder,4,0,27,1,6.75,5,2,0,0,0,T20I # 1130
Sri Lanka Vs West Indies,West Indies,Kieron Pollard,2,0,11,0,5.50,1,0,0,0,0,T20I # 1130
Sri Lanka Vs West Indies,West Indies,Obed McCoy,4,0,29,1,7.25,9,2,1,2,0,T20I # 1130
Sri Lanka Vs West Indies,West Indies,Dwayne Bravo,4,0,31,0,7.75,6,2,1,1,0,T20I # 1130
Sri Lanka Vs West Indies,Sri Lanka,Akila Dananjaya,4,0,53,0,13.25,9,4,5,0,0,T20I # 1130
Sri Lanka Vs West Indies,Sri Lanka,Dushmantha Chameera,4,0,23,2,5.75,13,3,0,2,0,T20I # 1130
Sri Lanka Vs West Indies,Sri Lanka,Wanindu Hasaranga,4,0,13,2,3.25,17,0,1,0,1,T20I # 1130
Sri Lanka Vs West Indies,Sri Lanka,Danushka Gunathilaka,3,0,11,0,3.66,7,0,0,0,0,T20I # 1130
Sri Lanka Vs West Indies,Sri Lanka,Lakshan Sandakan,4,0,29,3,7.25,11,0,3,1,0,T20I # 1130
India Vs England,England,Adil Rashid,3,0,14,1,4.66,11,2,0,0,0,T20I # 1131
India Vs England,England,Jofra Archer,4,1,23,3,5.75,16,3,1,1,0,T20I # 1131
India Vs England,England,Mark Wood,4,0,20,1,5.00,11,2,0,0,0,T20I # 1131
India Vs England,England,Chris Jordan,4,0,27,1,6.75,7,1,1,1,0,T20I # 1131
India Vs England,England,Ben Stokes,3,0,25,1,8.33,5,2,1,0,0,T20I # 1131
India Vs England,England,Sam Curran,2,0,15,0,7.50,4,2,0,0,0,T20I # 1131
India Vs England,India,Axar Patel,3,0,24,0,8.00,9,1,2,0,0,T20I # 1131
India Vs England,India,Bhuvneshwar Kumar,2,0,15,0,7.50,6,2,0,0,0,T20I # 1131
India Vs England,India,Yuzvendra Chahal,4,0,44,1,11.00,7,2,4,0,0,T20I # 1131
India Vs England,India,Shardul Thakur,2,0,16,0,8.00,3,1,0,2,0,T20I # 1131
India Vs England,India,Hardik Pandya,2,0,13,0,6.50,5,2,0,0,0,T20I # 1131
India Vs England,India,Washington Sundar,2.3,0,18,1,7.20,5,1,1,0,0,T20I # 1131
England Vs India,India,Bhuvneshwar Kumar,4,0,28,1,7.00,10,3,0,1,0,T20I # 1132
England Vs India,India,Washington Sundar,4,0,29,2,7.25,11,2,2,0,0,T20I # 1132
England Vs India,India,Shardul Thakur,4,0,29,2,7.25,10,4,0,1,0,T20I # 1132
England Vs India,India,Hardik Pandya,4,0,33,0,8.25,4,2,0,1,0,T20I # 1132
England Vs India,India,Yuzvendra Chahal,4,0,34,1,8.50,9,4,1,2,0,T20I # 1132
England Vs India,England,Sam Curran,4,1,22,1,5.50,8,2,0,0,0,T20I # 1132
England Vs India,England,Jofra Archer,4,0,24,0,6.00,11,3,0,1,0,T20I # 1132
England Vs India,England,Chris Jordan,2.5,0,38,1,13.41,3,4,2,0,0,T20I # 1132
England Vs India,England,Tom Curran,2,0,26,0,13.00,2,2,2,0,0,T20I # 1132
England Vs India,England,Ben Stokes,1,0,17,0,17.00,1,0,2,0,1,T20I # 1132
England Vs India,England,Adil Rashid,4,0,38,1,9.50,7,1,3,0,0,T20I # 1132
India Vs England,England,Adil Rashid,4,0,26,0,6.50,9,3,0,0,0,T20I # 1133
India Vs England,England,Jofra Archer,4,0,32,0,8.00,13,3,2,1,0,T20I # 1133
India Vs England,England,Mark Wood,4,0,31,3,7.75,13,3,2,0,0,T20I # 1133
India Vs England,England,Chris Jordan,4,1,35,2,8.75,11,3,2,1,0,T20I # 1133
India Vs England,England,Ben Stokes,2,0,12,0,6.00,4,1,0,1,0,T20I # 1133
India Vs England,England,Sam Curran,2,0,14,0,7.00,3,1,0,0,0,T20I # 1133
India Vs England,India,Bhuvneshwar Kumar,4,0,27,0,6.75,10,3,0,0,0,T20I # 1133
India Vs England,India,Shardul Thakur,3.2,0,36,0,10.80,7,5,1,1,0,T20I # 1133
India Vs England,India,Yuzvendra Chahal,4,0,41,1,10.25,6,3,2,0,0,T20I # 1133
India Vs England,India,Hardik Pandya,3,0,22,0,7.33,3,0,1,1,0,T20I # 1133
India Vs England,India,Washington Sundar,4,0,26,1,6.50,7,1,1,0,0,T20I # 1133
Afghanistan Vs Zimbabwe,Zimbabwe,Sikandar Raza,2,0,16,0,8.00,4,1,1,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Zimbabwe,Richard Ngarava,4,0,43,2,10.75,8,4,2,4,0,T20I # 1134
Afghanistan Vs Zimbabwe,Zimbabwe,Blessing Muzarabani,4,0,38,2,9.50,9,3,2,1,0,T20I # 1134
Afghanistan Vs Zimbabwe,Zimbabwe,Donald Tiripano,4,0,46,0,11.50,5,4,2,4,0,T20I # 1134
Afghanistan Vs Zimbabwe,Zimbabwe,Sean Williams,1,0,14,0,14.00,1,3,0,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Zimbabwe,Brandon Mavuta,2,0,13,0,6.50,7,0,1,2,0,T20I # 1134
Afghanistan Vs Zimbabwe,Zimbabwe,Ryan Burl,3,0,24,1,8.00,5,0,2,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Afghanistan,Naveen-ul-Haq,3,0,27,0,9.00,5,2,1,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Afghanistan,Amir Hamza,3,0,19,0,6.33,8,3,0,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Afghanistan,Fareed Ahmad,4,0,31,2,7.75,8,2,1,1,0,T20I # 1134
Afghanistan Vs Zimbabwe,Afghanistan,Mohammad Nabi,2,0,24,0,12.00,0,2,1,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Afghanistan,Karim Janat,4,0,14,2,3.50,13,1,0,0,0,T20I # 1134
Afghanistan Vs Zimbabwe,Afghanistan,Rashid Khan,4,0,28,3,7.00,7,2,0,1,0,T20I # 1134
India Vs England,England,Adil Rashid,4,1,39,1,9.75,8,4,2,0,0,T20I # 1135
India Vs England,England,Jofra Archer,4,0,33,4,8.25,10,4,1,1,0,T20I # 1135
India Vs England,England,Mark Wood,4,1,25,1,6.25,14,4,0,1,0,T20I # 1135
India Vs England,England,Chris Jordan,4,0,41,0,10.25,6,4,2,1,0,T20I # 1135
India Vs England,England,Ben Stokes,3,0,26,1,8.66,5,3,0,1,0,T20I # 1135
India Vs England,England,Sam Curran,1,0,16,1,16.00,1,2,1,0,0,T20I # 1135
India Vs England,India,Bhuvneshwar Kumar,4,1,30,1,7.50,12,3,1,1,0,T20I # 1135
India Vs England,India,Hardik Pandya,4,0,16,2,4.00,13,1,0,0,0,T20I # 1135
India Vs England,India,Shardul Thakur,4,0,42,3,10.50,9,4,2,2,0,T20I # 1135
India Vs England,India,Washington Sundar,4,0,52,0,13.00,5,5,3,0,0,T20I # 1135
India Vs England,India,Rahul Chahar,4,0,35,2,8.75,7,2,2,1,0,T20I # 1135
Afghanistan Vs Zimbabwe,Zimbabwe,Sikandar Raza,3,0,26,0,8.66,7,3,1,0,0,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Richard Ngarava,4,0,31,1,7.75,12,4,1,0,1,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Blessing Muzarabani,4,0,44,2,11.00,10,4,3,1,1,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Brandon Mavuta,3,0,42,0,14.00,2,0,4,1,0,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Donald Tiripano,2,0,30,1,15.00,2,2,2,2,0,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Sean Williams,2,0,13,0,6.50,5,2,0,0,0,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Ryan Burl,2,0,7,1,3.50,6,0,0,0,0,T20I # 1136
Afghanistan Vs Zimbabwe,Afghanistan,Naveen-ul-Haq,3,0,28,2,9.33,4,4,0,1,0,T20I # 1136
Afghanistan Vs Zimbabwe,Afghanistan,Mohammad Nabi,3,0,20,2,6.66,5,1,0,0,0,T20I # 1136
Afghanistan Vs Zimbabwe,Afghanistan,Amir Hamza,2,0,17,1,8.50,4,3,0,0,0,T20I # 1136
Afghanistan Vs Zimbabwe,Afghanistan,Fareed Ahmad,3,0,21,1,7.00,4,2,0,1,0,T20I # 1136
Afghanistan Vs Zimbabwe,Afghanistan,Karim Janat,3.1,0,27,1,8.52,5,3,0,3,0,T20I # 1136
Afghanistan Vs Zimbabwe,Afghanistan,Rashid Khan,3,0,30,3,10.00,8,0,4,0,0,T20I # 1136
Afghanistan Vs Zimbabwe,Zimbabwe,Wellington Masakadza,4,0,35,1,8.75,10,3,2,1,0,T20I # 1137
Afghanistan Vs Zimbabwe,Zimbabwe,Richard Ngarava,4,0,46,2,11.50,8,6,2,1,0,T20I # 1137
Afghanistan Vs Zimbabwe,Zimbabwe,Faraz Akram,4,0,41,1,10.25,9,3,3,0,0,T20I # 1137
Afghanistan Vs Zimbabwe,Zimbabwe,Blessing Muzarabani,2,0,14,2,7.00,4,0,1,0,0,T20I # 1137
Afghanistan Vs Zimbabwe,Zimbabwe,Sikandar Raza,2,0,12,1,6.00,4,1,0,0,0,T20I # 1137
Afghanistan Vs Zimbabwe,Zimbabwe,Ryan Burl,1,4,0,0,0,25.00,30,28,3,1,T20I # 1137
Afghanistan Vs Zimbabwe,Afghanistan,Fazalhaq Farooqi,0,0,3,1,0,17,5.66,8,1,0,T20I # 1137
Afghanistan Vs Zimbabwe,Afghanistan,Mohammad Nabi,1,0,3,1,0,18,6.00,6,0,1,T20I # 1137
Afghanistan Vs Zimbabwe,Afghanistan,Naveen-ul-Haq,1,0,4,1,0,34,8.50,9,2,2,T20I # 1137
Afghanistan Vs Zimbabwe,Afghanistan,Rashid Khan,0,0,2,0,0,10,5.00,5,0,0,T20I # 1137
India Vs England,England,Adil Rashid,4,0,31,1,7.75,8,0,3,0,0,T20I # 1138
India Vs England,England,Jofra Archer,4,0,43,0,10.75,4,5,0,1,0,T20I # 1138
India Vs England,England,Mark Wood,4,0,53,0,13.25,5,6,2,1,0,T20I # 1138
India Vs England,England,Chris Jordan,4,0,57,0,14.25,4,6,3,0,0,T20I # 1138
India Vs England,England,Sam Curran,1,0,11,0,11.00,1,0,1,0,0,T20I # 1138
India Vs England,England,Ben Stokes,3,0,26,1,8.66,6,1,2,0,0,T20I # 1138
India Vs England,India,Bhuvneshwar Kumar,4,0,15,2,3.75,17,1,0,4,0,T20I # 1138
India Vs England,India,Hardik Pandya,4,0,34,1,8.50,9,3,1,4,0,T20I # 1138
India Vs England,India,Washington Sundar,1,0,13,0,13.00,0,2,0,0,0,T20I # 1138
India Vs England,India,Shardul Thakur,4,0,45,3,11.25,10,3,4,0,0,T20I # 1138
India Vs England,India,T Natarajan,4,0,39,1,9.75,7,5,1,0,0,T20I # 1138
India Vs England,India,Rahul Chahar,3,0,33,0,11.00,4,0,3,3,0,T20I # 1138
New Zealand Vs Bangladesh,Bangladesh,Nasum Ahmed,4,0,30,2,7.50,8,1,2,1,0,T20I # 1139
New Zealand Vs Bangladesh,Bangladesh,Mohammad Saifuddin,4,0,43,0,10.75,8,3,3,2,0,T20I # 1139
New Zealand Vs Bangladesh,Bangladesh,Shoriful Islam,4,0,50,0,12.50,4,6,2,0,0,T20I # 1139
New Zealand Vs Bangladesh,Bangladesh,Mustafizur Rahman,4,0,48,0,12.00,4,5,2,1,0,T20I # 1139
New Zealand Vs Bangladesh,Bangladesh,Mahedi Hasan,4,0,37,1,9.25,6,4,1,0,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Tim Southee,4,0,34,1,8.50,11,6,0,3,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Hamish Bennett,4,0,20,1,5.00,12,2,0,1,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Lockie Ferguson,4,0,25,2,6.25,12,3,0,0,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Ish Sodhi,4,0,28,4,7.00,9,2,1,1,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Mark Chapman,1,0,9,0,9.00,1,1,0,0,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Glenn Phillips,1,0,5,0,5.00,3,0,0,1,0,T20I # 1139
New Zealand Vs Bangladesh,New Zealand,Daryl Mitchell,2,0,21,0,10.50,5,3,1,0,0,T20I # 1139
New Zealand Vs Bangladesh,Bangladesh,Nasum Ahmed,4,0,25,0,6.25,11,4,0,0,0,T20I # 1140
New Zealand Vs Bangladesh,Bangladesh,Mohammad Saifuddin,3,0,35,1,11.66,3,6,0,1,0,T20I # 1140
New Zealand Vs Bangladesh,Bangladesh,Taskin Ahmed,3.5,0,49,1,12.78,6,5,2,0,0,T20I # 1140
New Zealand Vs Bangladesh,Bangladesh,Shoriful Islam,3,0,16,1,5.33,7,1,0,0,0,T20I # 1140
New Zealand Vs Bangladesh,Bangladesh,Mahedi Hasan,4,0,45,2,11.25,6,2,3,1,2,T20I # 1140
New Zealand Vs Bangladesh,New Zealand,Tim Southee,4,0,21,2,5.25,12,2,0,0,0,T20I # 1140
New Zealand Vs Bangladesh,New Zealand,Hamish Bennett,3,0,31,2,10.33,6,3,1,3,0,T20I # 1140
New Zealand Vs Bangladesh,New Zealand,Adam Milne,3,0,34,2,11.33,6,4,1,1,1,T20I # 1140
New Zealand Vs Bangladesh,New Zealand,Ish Sodhi,3,0,34,0,11.33,6,3,2,1,0,T20I # 1140
