match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Pakistan Vs Bangladesh,Bangladesh,2,Soumya Sarkar,0,0,0,0,-,out,T20I # 416
Pakistan Vs Bangladesh,Bangladesh,3,Shakib Al Hasan,57,41,9,0,139.02,not_out,T20I # 416
Pakistan Vs Bangladesh,Bangladesh,4,Mushfiqur Rahim,19,15,4,0,126.66,out,T20I # 416
Pakistan Vs Bangladesh,Bangladesh,5,Sabbir Rahman,51,32,7,1,159.37,not_out,T20I # 416
Zimbabwe Vs Pakistan,Zimbabwe,1,Hamilton Masakadza,43,27,7,1,159.25,out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,2,Vusi Sibanda,13,15,1,0,86.66,out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,3,Charles Coventry,14,7,3,0,200.00,out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,4,Elton Chigumbura,54,35,8,1,154.28,out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,5,Sean Williams,16,15,1,0,106.66,out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,6,Sikandar Raza,17,13,1,1,130.76,out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,7,Richmond Mutumbami,4,7,0,0,57.14,not_out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,8,Graeme Cremer,2,2,0,0,100.00,not_out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,1,Mukhtar Ahmed,83,45,12,3,184.44,out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,2,Ahmed Shehzad,55,39,6,1,141.02,out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,3,Mohammad Hafeez,12,11,1,1,109.09,out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,4,Shoaib Malik,7,14,0,0,50.00,out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,5,Umar Akmal,4,3,1,0,133.33,out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,6,Sarfaraz Ahmed,3,4,0,0,75.00,not_out,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,7,Shahid Afridi,4,1,1,0,400.00,not_out,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,1,Vusi Sibanda,49,46,2,1,106.52,out,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,2,Hamilton Masakadza,39,32,4,1,121.87,out,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,3,Sean Williams,58,32,7,1,181.25,not_out,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,4,Elton Chigumbura,21,9,0,3,233.33,out,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,5,Charles Coventry,2,3,0,0,66.66,not_out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,1,Mukhtar Ahmed,62,40,6,1,155.00,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,2,Ahmed Shehzad,18,17,3,0,105.88,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,3,Nauman Anwar,18,10,2,1,180.00,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,4,Shoaib Malik,7,7,1,0,100.00,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,5,Umar Akmal,30,21,1,2,142.85,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,6,Shahid Afridi,7,3,0,1,233.33,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,7,Mohammad Rizwan,6,7,0,0,85.71,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,8,Anwar Ali,2,3,0,0,66.66,out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,9,Imad Wasim,4,5,0,0,80.00,not_out,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,10,Bilawal Bhatti,13,5,1,1,260.00,not_out,T20I # 418
Ireland Vs Scotland,Ireland,1,Stuart Poynter,6,6,0,100.00,34,out,T20I # 419
Ireland Vs Scotland,Ireland,2,David Rankin,37,2,91.89,9,13,out,T20I # 419
Ireland Vs Scotland,Ireland,3,John Anderson,1,0,7,12,1,out,T20I # 419
Ireland Vs Scotland,Ireland,4,Andrew Poynter,0,58.33,19,4,1,out,T20I # 419
Ireland Vs Scotland,Ireland,5,Kevin O'Brien,157.89,26,1,1,118.18,out,T20I # 419
Ireland Vs Scotland,Ireland,6,Stuart Thompson,23,12,1,191.66,4,not_out,T20I # 419
Ireland Vs Scotland,Ireland,7,Max Sorensen,0,31,0,1,4,not_out,T20I # 419
Ireland Vs Scotland,Scotland,1,George Munsey,4,0,26,18,4,out,T20I # 419
Ireland Vs Scotland,Scotland,2,Kyle Coetzer,0,144.44,0,20,10.00,out,T20I # 419
Ireland Vs Scotland,Scotland,3,Matthew Cross,0,0,0,27,9.00,out,T20I # 419
Ireland Vs Scotland,Scotland,4,Michael Leask,1,0,0,28,9.33,out,T20I # 419
Ireland Vs Scotland,Scotland,5,Richie Berrington,1,1,0,9,4.50,not_out,T20I # 419
Ireland Vs Scotland,Scotland,6,Craig Wallace,0,0,0,21,10.50,not_out,T20I # 419
Ireland Vs Scotland,Ireland,1,Stuart Poynter,11,10,0,110.00,3,out,T20I # 421
Ireland Vs Scotland,Ireland,2,John Anderson,5,0,60.00,31,26,out,T20I # 421
Ireland Vs Scotland,Ireland,3,Andy Balbirnie,3,0,36,24,3,out,T20I # 421
Ireland Vs Scotland,Ireland,4,Andrew Poynter,2,150.00,29,2,1,out,T20I # 421
Ireland Vs Scotland,Ireland,5,Kevin O'Brien,124.13,6,1,0,200.00,out,T20I # 421
Ireland Vs Scotland,Ireland,6,Stuart Thompson,26,17,0,152.94,10,out,T20I # 421
Ireland Vs Scotland,Ireland,7,Tyrone Kane,6,1,166.66,4,0,not_out,T20I # 421
Ireland Vs Scotland,Ireland,8,George Dockrell,26,6.50,0,3,0,not_out,T20I # 421
Ireland Vs Scotland,Scotland,1,George Munsey,29,5,162.06,3.1,0,out,T20I # 421
Ireland Vs Scotland,Scotland,2,Kyle Coetzer,29,9.15,0,2,0,out,T20I # 421
Ireland Vs Scotland,Scotland,3,Matthew Cross,20,10.00,0,3,0,out,T20I # 421
Ireland Vs Scotland,Scotland,4,Michael Leask,33,11.00,0,3,0,out,T20I # 421
Ireland Vs Scotland,Scotland,5,Richie Berrington,30,10.00,0,4,0,not_out,T20I # 421
Ireland Vs Scotland,Scotland,6,Preston Mommsen,21,5.25,0,2,0,not_out,T20I # 421
England Vs New Zealand,England,1,Jason Roy,23,13,1,2,176.92,out,T20I # 423
England Vs New Zealand,England,2,Alex Hales,27,23,2,1,117.39,out,T20I # 423
England Vs New Zealand,England,3,Joe Root,68,46,8,1,147.82,out,T20I # 423
England Vs New Zealand,England,4,Jonny Bairstow,1,2,0,0,50.00,out,T20I # 423
England Vs New Zealand,England,5,Eoin Morgan,4,6,0,0,66.66,out,T20I # 423
England Vs New Zealand,England,6,Sam Billings,21,11,2,1,190.90,out,T20I # 423
England Vs New Zealand,England,7,Ben Stokes,24,13,4,0,184.61,not_out,T20I # 423
England Vs New Zealand,England,8,David Willey,6,3,0,1,200.00,out,T20I # 423
England Vs New Zealand,England,9,Adil Rashid,7,3,1,0,233.33,not_out,T20I # 423
England Vs New Zealand,New Zealand,1,Martin Guptill,6,3,1,0,200.00,out,T20I # 423
England Vs New Zealand,New Zealand,2,Brendon McCullum,35,15,2,4,233.33,out,T20I # 423
England Vs New Zealand,New Zealand,3,Kane Williamson,57,37,8,0,154.05,out,T20I # 423
England Vs New Zealand,New Zealand,4,Ross Taylor,17,13,2,0,130.76,out,T20I # 423
England Vs New Zealand,New Zealand,5,Colin Munro,1,2,0,0,50.00,out,T20I # 423
England Vs New Zealand,New Zealand,6,Luke Ronchi,5,4,1,0,125.00,out,T20I # 423
England Vs New Zealand,New Zealand,7,Mitchell Santner,9,13,0,0,69.23,out,T20I # 423
England Vs New Zealand,New Zealand,8,Nathan McCullum,3,9,0,0,33.33,out,T20I # 423
England Vs New Zealand,New Zealand,9,Tim Southee,0,1,0,0,0.00,out,T20I # 423
England Vs New Zealand,New Zealand,10,Matt Henry,0,0,0,0,-,not_out,T20I # 423
England Vs New Zealand,New Zealand,11,Mitchell McClenaghan,0,1,0,0,0.00,out,T20I # 423
Netherlands Vs Nepal,Netherlands,1,Stephan Myburgh,67,60,1,111.66,4,not_out,T20I # 424
Netherlands Vs Nepal,Netherlands,2,Michael Swart,3,1,133.33,0,1,out,T20I # 424
Netherlands Vs Nepal,Netherlands,3,Ben Cooper,0,0,6,6,1,out,T20I # 424
Netherlands Vs Nepal,Netherlands,4,Wesley Barresi,0,100.00,22,1,0,out,T20I # 424
Netherlands Vs Nepal,Netherlands,5,Peter Borren,68.18,6,1,0,200.00,out,T20I # 424
Netherlands Vs Nepal,Netherlands,6,Pieter Seelaar,25,25,0,100.00,4,out,T20I # 424
Netherlands Vs Nepal,Netherlands,7,Michael Rippon,0,30,1,0,4,not_out,T20I # 424
Netherlands Vs Nepal,Nepal,1,Subash Khakurel,0,1,10,14,1,out,T20I # 424
Netherlands Vs Nepal,Nepal,2,Gyanendra Malla,0,71.42,9,0,0,out,T20I # 424
Netherlands Vs Nepal,Nepal,3,Binod Bhandari,66.66,2,0,0,66.66,out,T20I # 424
Netherlands Vs Nepal,Nepal,4,Paras Khadka,1,1,0,100.00,1,not_out,T20I # 424
Netherlands Vs Nepal,Nepal,5,Rajesh Pulami,0,5,0,0,4,out,T20I # 424
Netherlands Vs Nepal,Nepal,6,Sharad Vesawkar,0,20,0,0,4,out,T20I # 424
Netherlands Vs Nepal,Nepal,7,Pradeep Airee,0,23,0,0,4,out,T20I # 424
Netherlands Vs Nepal,Nepal,8,Karan KC,0,23,0,0,2,out,T20I # 424
Netherlands Vs Nepal,Nepal,9,Basant Regmi,0,11,1,0,2,not_out,T20I # 424
Netherlands Vs Nepal,Netherlands,1,Michael Swart,76,59,1,128.81,4,not_out,T20I # 425
Netherlands Vs Nepal,Netherlands,2,Tobias Visee,10,0,40.00,66,46,out,T20I # 425
Netherlands Vs Nepal,Netherlands,3,Ben Cooper,4,3,12,3,0,out,T20I # 425
Netherlands Vs Nepal,Netherlands,4,Wesley Barresi,2,400.00,2,0,0,out,T20I # 425
Netherlands Vs Nepal,Netherlands,5,Mudassar Bukhari,50.00,4,24,6.00,0,out,T20I # 425
Netherlands Vs Nepal,Nepal,1,Gyanendra Malla,2,13,0,15.38,0,out,T20I # 425
Netherlands Vs Nepal,Nepal,2,Subash Khakurel,1,0,0.00,18,31,out,T20I # 425
Netherlands Vs Nepal,Nepal,3,Binod Bhandari,0,1,0,1,0,out,T20I # 425
Netherlands Vs Nepal,Nepal,4,Paras Khadka,0,0.00,16,1,0,out,T20I # 425
Netherlands Vs Nepal,Nepal,5,Basant Regmi,87.50,4,0,0,57.14,out,T20I # 425
Netherlands Vs Nepal,Nepal,6,Rajesh Pulami,2,10,0,20.00,4,out,T20I # 425
Netherlands Vs Nepal,Nepal,7,Sharad Vesawkar,0,22,0,0,3,out,T20I # 425
Netherlands Vs Nepal,Nepal,8,Pradeep Airee,0,10,2,0,4,out,T20I # 425
Netherlands Vs Nepal,Nepal,9,Sompal Kami,1,11,0,0,3,out,T20I # 425
Netherlands Vs Nepal,Nepal,10,Avinash Karn,1,8,1,1,2,out,T20I # 425
Netherlands Vs Nepal,Nepal,11,Karan KC,0,8,0,0,1.4,not_out,T20I # 425
Netherlands Vs Nepal,Netherlands,1,Rahil Ahmed,13,16,0,81.25,71,out,T20I # 426
Netherlands Vs Nepal,Netherlands,2,Stephan Myburgh,56,5,126.78,8,7,not_out,T20I # 426
Netherlands Vs Nepal,Netherlands,3,Ben Cooper,0,1,14,13,1,out,T20I # 426
Netherlands Vs Nepal,Netherlands,4,Wesley Barresi,0,107.69,9,2,1,out,T20I # 426
Netherlands Vs Nepal,Netherlands,5,Peter Borren,211.11,6,0,0,75.00,out,T20I # 426
Netherlands Vs Nepal,Netherlands,6,Pieter Seelaar,3,6,0,50.00,12,out,T20I # 426
Netherlands Vs Nepal,Netherlands,7,Max O'Dowd,5,1,240.00,4,0,out,T20I # 426
Netherlands Vs Nepal,Netherlands,8,Timm van der Gugten,31,7.75,0,4,0,not_out,T20I # 426
Netherlands Vs Nepal,Nepal,1,Sagar Pun,16,1,150.00,18,9,out,T20I # 426
Netherlands Vs Nepal,Nepal,2,Subash Khakurel,3,0,0,1,0,out,T20I # 426
Netherlands Vs Nepal,Nepal,3,Gyanendra Malla,0,0.00,1,0,0,out,T20I # 426
Netherlands Vs Nepal,Nepal,4,Paras Khadka,100.00,3,0,0,100.00,out,T20I # 426
Netherlands Vs Nepal,Nepal,5,Binod Bhandari,3,0,2.66,0,0,out,T20I # 426
Netherlands Vs Nepal,Nepal,6,Sharad Vesawkar,4,0,8.25,1,0,out,T20I # 426
Netherlands Vs Nepal,Nepal,7,Pradeep Airee,4,0,4.00,0,0,out,T20I # 426
Netherlands Vs Nepal,Nepal,8,Basant Regmi,4,0,5.25,0,0,out,T20I # 426
Netherlands Vs Nepal,Nepal,9,Karan KC,2,0,9.00,0,0,not_out,T20I # 426
Netherlands Vs Nepal,Nepal,10,Sompal Kami,3,0,8.00,0,0,out,T20I # 426
Netherlands Vs Nepal,Netherlands,1,Rahil Ahmed,25,34,0,73.52,5,out,T20I # 427
Netherlands Vs Nepal,Netherlands,2,Tobias Visee,4,1,125.00,8,5,out,T20I # 427
Netherlands Vs Nepal,Netherlands,3,Ben Cooper,2,0,6,7,1,out,T20I # 427
Netherlands Vs Nepal,Netherlands,4,Wesley Barresi,0,85.71,25,1,0,out,T20I # 427
Netherlands Vs Nepal,Netherlands,5,Peter Borren,108.00,40,3,1,148.14,out,T20I # 427
Netherlands Vs Nepal,Netherlands,6,Roelof van der Merwe,1,2,0,50.00,1,not_out,T20I # 427
Netherlands Vs Nepal,Netherlands,7,Pieter Seelaar,2,0,50.00,22,14,out,T20I # 427
Netherlands Vs Nepal,Netherlands,8,Mudassar Bukhari,2,0,4,0,31,out,T20I # 427
Netherlands Vs Nepal,Netherlands,9,Michael Rippon,7.75,2,4,0,18,not_out,T20I # 427
Netherlands Vs Nepal,Nepal,1,Sagar Pun,0,0,6,4,1,out,T20I # 427
Netherlands Vs Nepal,Nepal,2,Anil Mandal,0,150.00,2,2,0,out,T20I # 427
Netherlands Vs Nepal,Nepal,3,Gyanendra Malla,400.00,2,0,0,100.00,out,T20I # 427
Netherlands Vs Nepal,Nepal,4,Paras Khadka,4,0,6.75,1,0,out,T20I # 427
Netherlands Vs Nepal,Nepal,5,Binod Bhandari,4,0,5.75,0,0,out,T20I # 427
Netherlands Vs Nepal,Nepal,6,Sharad Vesawkar,4,0,8.50,3,0,out,T20I # 427
Netherlands Vs Nepal,Nepal,7,Pradeep Airee,3.4,0,6.81,1,0,out,T20I # 427
Netherlands Vs Nepal,Nepal,8,Sompal Kami,3,0,5.00,0,0,not_out,T20I # 427
Netherlands Vs Nepal,Nepal,9,Basant Regmi,1,0,7.00,0,0,not_out,T20I # 427
South Africa Vs Bangladesh,South Africa,1,AB de Villiers,2,6,0,0,33.33,out,T20I # 428
South Africa Vs Bangladesh,South Africa,2,Quinton de Kock,12,8,0,1,150.00,out,T20I # 428
South Africa Vs Bangladesh,South Africa,3,Faf du Plessis,79,61,8,0,129.50,not_out,T20I # 428
South Africa Vs Bangladesh,South Africa,4,Jean-Paul Duminy,18,22,1,0,81.81,out,T20I # 428
South Africa Vs Bangladesh,South Africa,5,David Miller,1,3,0,0,33.33,out,T20I # 428
South Africa Vs Bangladesh,South Africa,6,Rilee Rossouw,31,21,2,2,147.61,not_out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,1,Tamim Iqbal,5,4,1,0,125.00,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,2,Soumya Sarkar,7,7,1,0,100.00,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,3,Shakib Al Hasan,26,30,1,1,86.66,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,4,Mushfiqur Rahim,17,19,2,0,89.47,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,5,Sabbir Rahman,4,7,0,0,57.14,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,6,Nasir Hossain,1,2,0,0,50.00,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,7,Litton Das,22,26,0,1,84.61,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,8,Mashrafe Mortaza,5,4,1,0,125.00,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,9,Sohag Gazi,3,6,0,0,50.00,out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,10,Arafat Sunny,1,2,0,0,50.00,not_out,T20I # 428
South Africa Vs Bangladesh,Bangladesh,11,Mustafizur Rahman,1,6,0,0,16.66,out,T20I # 428
South Africa Vs Bangladesh,South Africa,1,Quinton de Kock,44,31,4,2,141.93,out,T20I # 429
South Africa Vs Bangladesh,South Africa,2,AB de Villiers,40,34,6,0,117.64,out,T20I # 429
South Africa Vs Bangladesh,South Africa,3,Jean-Paul Duminy,6,4,1,0,150.00,out,T20I # 429
South Africa Vs Bangladesh,South Africa,4,Faf du Plessis,16,17,1,0,94.11,out,T20I # 429
South Africa Vs Bangladesh,South Africa,5,David Miller,30,28,2,1,107.14,not_out,T20I # 429
South Africa Vs Bangladesh,South Africa,6,Rilee Rossouw,19,6,1,2,316.66,not_out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,1,Tamim Iqbal,13,18,1,0,72.22,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,2,Soumya Sarkar,37,21,6,1,176.19,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,3,Shakib Al Hasan,8,14,0,0,57.14,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,4,Mushfiqur Rahim,19,16,1,1,118.75,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,5,Sabbir Rahman,1,3,0,0,33.33,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,6,Nasir Hossain,0,2,0,0,0.00,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,7,Rony Talukdar,21,22,0,1,95.45,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,8,Litton Das,10,7,1,0,142.85,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,9,Mashrafe Mortaza,17,8,0,2,212.50,out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,10,Arafat Sunny,5,5,0,0,100.00,not_out,T20I # 429
South Africa Vs Bangladesh,Bangladesh,11,Mustafizur Rahman,0,1,0,0,0.00,out,T20I # 429
United Arab Emirates Vs Scotland,United Arab Emirates,1,Faizan Asif,17,10,0,170.00,14,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,2,Amjad Ali,21,1,66.66,14,10,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,3,Mohammad Shahzad,1,1,9,7,0,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,4,Shaiman Anwar,1,128.57,7,0,0,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,5,Swapnil Patil,42.85,1,0,0,33.33,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,6,Abdul Shakoor,13,10,1,130.00,9,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,7,Umair Ali,14,0,64.28,4,4,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,8,Amjad Javed,1,0,19,17,1,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,9,Mohammad Tauqir,1,111.76,6,0,0,out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,10,Mohammad Naveed,16.66,4,24,6.00,10,not_out,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,11,Manjula Guruge,3,0,0,3.1,0,out,T20I # 430
United Arab Emirates Vs Scotland,Scotland,1,George Munsey,8,1,87.50,4,0,not_out,T20I # 430
United Arab Emirates Vs Scotland,Scotland,2,Kyle Coetzer,26,6.50,4,0,0,out,T20I # 430
United Arab Emirates Vs Scotland,Scotland,3,Calum MacLeod,0,2,28,14.00,4,not_out,T20I # 430
Afghanistan Vs Netherlands,Afghanistan,1,Mohammad Shahzad,2,6,0,0,33.33,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,2,Nawroz Mangal,29,23,2,1,126.08,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,3,Asghar Afghan,2,5,0,0,40.00,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,4,Samiullah Shinwari,44,42,3,1,104.76,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,5,Mohammad Nabi,33,29,1,2,113.79,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,6,Najibullah Zadran,33,11,0,4,300.00,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,7,Shafiqullah,13,3,0,2,433.33,not_out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,8,Mirwais Ashraf,0,1,0,0,0.00,out,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,9,Dawlat Zadran,0,0,0,0,-,not_out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,1,Stephan Myburgh,13,10,1,1,130.00,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,2,Michael Swart,18,25,1,0,72.00,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,3,Ben Cooper,36,23,1,3,156.52,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,4,Wesley Barresi,18,19,2,0,94.73,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,5,Peter Borren,10,10,0,1,100.00,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,6,Roelof van der Merwe,1,2,0,0,50.00,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,7,Pieter Seelaar,6,6,0,0,100.00,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,8,Michael Rippon,17,16,2,0,106.25,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,9,Mudassar Bukhari,1,3,0,0,33.33,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,10,Timm van der Gugten,2,4,0,0,50.00,out,T20I # 431
Afghanistan Vs Netherlands,Netherlands,11,Ahsan Malik,2,4,0,0,50.00,not_out,T20I # 431
