match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Pakistan Vs Bangladesh,Bangladesh,Mashrafe Mortaza,4,0,29,0,7.25,9,4,0,0,0,T20I # 416
Pakistan Vs Bangladesh,Bangladesh,Arafat Sunny,2,0,23,1,11.50,4,4,0,1,0,T20I # 416
Pakistan Vs Bangladesh,Bangladesh,Taskin Ahmed,4,0,29,1,7.25,9,1,2,0,0,T20I # 416
Pakistan Vs Bangladesh,Bangladesh,Nasir Hossain,2,0,16,0,8.00,1,1,0,1,0,T20I # 416
Pakistan Vs Bangladesh,Pakistan,Mohammad Hafeez,1,0,14,0,14.00,3,2,1,0,0,T20I # 416
Pakistan Vs Bangladesh,Pakistan,Sohail Tanvir,3,0,16,0,5.33,10,2,0,1,0,T20I # 416
Pakistan Vs Bangladesh,Pakistan,Umar Gul,2,0,23,1,11.50,6,4,1,0,0,T20I # 416
Pakistan Vs Bangladesh,Pakistan,Saeed Ajmal,3.2,0,25,0,7.50,6,3,0,0,0,T20I # 416
Pakistan Vs Bangladesh,Pakistan,Wahab Riaz,4,0,39,1,9.75,8,7,0,0,0,T20I # 416
Pakistan Vs Bangladesh,Pakistan,Shahid Afridi,3,0,25,0,8.33,7,4,0,0,0,T20I # 416
Zimbabwe Vs Pakistan,Pakistan,Anwar Ali,3,0,18,0,6.00,9,3,0,0,0,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,Mohammad Sami,4,0,36,3,9.00,9,3,2,1,0,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,Bilawal Bhatti,3,0,37,0,12.33,2,5,1,0,1,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,Wahab Riaz,4,0,38,2,9.50,9,6,0,4,0,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,Shahid Afridi,3,0,28,0,9.33,4,4,0,0,0,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,Shoaib Malik,3,0,12,1,4.00,7,0,0,0,0,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,Tinashe Panyangara,2.3,0,28,1,11.20,4,5,0,0,0,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,Brian Vitori,4,0,24,1,6.00,13,4,0,0,0,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,Chris Mpofu,3,0,32,0,10.66,7,5,1,0,0,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,Sean Williams,4,0,33,1,8.25,11,3,2,0,0,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,Graeme Cremer,4,0,28,2,7.00,10,2,1,0,0,T20I # 417
Zimbabwe Vs Pakistan,Zimbabwe,Sikandar Raza,2,0,23,0,11.50,0,2,1,0,0,T20I # 417
Zimbabwe Vs Pakistan,Pakistan,Anwar Ali,3,0,31,0,10.33,5,4,0,0,1,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,Mohammad Sami,4,0,38,1,9.50,12,1,4,0,0,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,Bilawal Bhatti,3,0,31,0,10.33,4,4,0,2,1,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,Imad Wasim,2,0,14,0,7.00,6,1,1,0,0,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,Shahid Afridi,4,0,36,1,9.00,5,2,1,0,0,T20I # 418
Zimbabwe Vs Pakistan,Pakistan,Shoaib Malik,4,0,23,1,5.75,5,1,0,0,0,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,Chris Mpofu,4,0,25,2,6.25,12,2,1,1,0,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,Brian Vitori,3.4,0,36,1,9.81,9,5,1,1,0,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,Sean Williams,4,0,32,2,8.00,7,1,2,0,0,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,Prosper Utseya,4,0,31,1,7.75,5,2,0,1,0,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,Graeme Cremer,2,0,27,0,13.50,3,2,2,0,0,T20I # 418
Zimbabwe Vs Pakistan,Zimbabwe,Sikandar Raza,2,0,19,1,9.50,2,2,0,0,0,T20I # 418
Ireland Vs Scotland,Scotland,Safyaan Sharif,0,33,8.25,2,1,0,4,0,22,5.50,T20I # 419
Ireland Vs Scotland,Scotland,Alasdair Evans,0,0,4,0,1,28,7.00,0,0,4,T20I # 419
Ireland Vs Scotland,Scotland,Josh Davey,0,23,5.75,1,0,0,12,10,2,0,T20I # 419
Ireland Vs Scotland,Scotland,Mark Watt,120.00,19,20,0,2,0,95.00,60,34,10,T20I # 419
Ireland Vs Scotland,Scotland,Michael Leask,1,176.47,0,2,1,0,0,0.00,24,15,T20I # 419
Ireland Vs Scotland,Ireland,Graeme McCarter,0,0,3.1,0,0,27,8.52,1,0,1,T20I # 419
Ireland Vs Scotland,Scotland,Safyaan Sharif,21,7.00,2,2,0,4,0,35,8.75,1,T20I # 421
Ireland Vs Scotland,Scotland,Gavin Main,0,4,0,1,31,7.75,0,0,3,0,T20I # 421
Ireland Vs Scotland,Scotland,Josh Davey,31,10.33,1,0,0,2,0,19,9.50,0,T20I # 421
Ireland Vs Scotland,Scotland,Mark Watt,0,0,2,0,0,0,0.00,34,22,5,T20I # 421
Ireland Vs Scotland,Scotland,Richie Berrington,0,154.54,48,1,30,6,1,160.00,13,11,T20I # 421
Ireland Vs Scotland,Scotland,Michael Leask,2,0,118.18,1,20,15,2,0,133.33,47,T20I # 421
Ireland Vs Scotland,Ireland,Tyrone Kane,24,12.00,2,1,0,1,0,9,9.00,0,T20I # 421
England Vs New Zealand,New Zealand,Mitchell Santner,4,0,28,2,7.00,9,2,1,0,0,T20I # 423
England Vs New Zealand,New Zealand,Mitchell McClenaghan,4,0,37,2,9.25,11,2,3,1,0,T20I # 423
England Vs New Zealand,New Zealand,Tim Southee,4,0,45,1,11.25,4,5,1,1,0,T20I # 423
England Vs New Zealand,New Zealand,Nathan McCullum,4,0,46,0,11.50,2,4,1,1,0,T20I # 423
England Vs New Zealand,New Zealand,Matt Henry,4,0,32,1,8.00,7,5,0,0,0,T20I # 423
England Vs New Zealand,England,David Willey,2.2,0,22,3,9.42,6,2,1,1,0,T20I # 423
England Vs New Zealand,England,Steven Finn,4,0,29,0,7.25,9,2,1,0,0,T20I # 423
England Vs New Zealand,England,Mark Wood,3,0,26,3,8.66,6,1,2,0,0,T20I # 423
England Vs New Zealand,England,Adil Rashid,4,0,33,1,8.25,5,4,0,0,0,T20I # 423
England Vs New Zealand,England,Ben Stokes,3,0,24,2,8.00,9,5,0,0,0,T20I # 423
Netherlands Vs Nepal,Nepal,Sompal Kami,0,32,8.00,0,0,0,4,0,18,4.50,T20I # 424
Netherlands Vs Nepal,Nepal,Karan KC,0,0,4,1,0,24,6.00,0,0,4,T20I # 424
Netherlands Vs Nepal,Nepal,Avinash Karn,0,21,5.25,0,1,0,2,7,0,0,T20I # 424
Netherlands Vs Nepal,Nepal,Basant Regmi,28.57,24,22,2,4,0,109.09,5,9,1,T20I # 424
Netherlands Vs Nepal,Nepal,Paras Khadka,0,55.55,45,0,42,1,1,107.14,13,13,T20I # 424
Netherlands Vs Nepal,Netherlands,Michael Swart,0,11,5.50,0,0,0,2,0,15,7.50,T20I # 424
Netherlands Vs Nepal,Nepal,Sompal Kami,0,4,0,2,41,10.25,2,0,4,0,T20I # 425
Netherlands Vs Nepal,Nepal,Karan KC,31,7.75,0,1,0,4,0,39,9.75,1,T20I # 425
Netherlands Vs Nepal,Nepal,Avinash Karn,0,4,0,1,27,6.75,0,0,12,6,T20I # 425
Netherlands Vs Nepal,Nepal,Paras Khadka,3,0,200.00,0,6,12,0,0,50.00,2,T20I # 425
Netherlands Vs Nepal,Nepal,Basant Regmi,4,0,0,0,50.00,2,6,0,0,33.33,T20I # 425
Netherlands Vs Nepal,Nepal,Sompal Kami,24,6.00,0,0,0,3,0,24,8.00,0,T20I # 426
Netherlands Vs Nepal,Nepal,Sagar Pun,0,4,0,1,29,7.25,0,0,4,0,T20I # 426
Netherlands Vs Nepal,Nepal,Karan KC,30,7.50,0,2,0,1,0,9,9.00,0,T20I # 426
Netherlands Vs Nepal,Nepal,Basant Regmi,0,5,9,1,0,0,55.55,14,27,0,T20I # 426
Netherlands Vs Nepal,Nepal,Shakti Gauchan,0,51.85,17,1,19,3,0,89.47,36,28,T20I # 426
Netherlands Vs Nepal,Nepal,Paras Khadka,2,0,128.57,0,1,7,0,0,14.28,24,T20I # 426
Netherlands Vs Nepal,Nepal,Sompal Kami,4.50,0,0,1,4,0,26,6.50,0,0,T20I # 427
Netherlands Vs Nepal,Nepal,Shakti Gauchan,3,0,25,0,8.33,0,0,4,0,31,T20I # 427
Netherlands Vs Nepal,Nepal,Sagar Pun,7.75,1,0,3,1,0,7,7.00,0,0,T20I # 427
Netherlands Vs Nepal,Nepal,Karan KC,4,2,1,0,0,200.00,9,16,0,0,T20I # 427
Netherlands Vs Nepal,Nepal,Basant Regmi,56.25,18,22,2,3,0,81.81,54,41,6,T20I # 427
Netherlands Vs Nepal,Nepal,Paras Khadka,0,131.70,13,0,14,0,0,92.85,12,15,T20I # 427
South Africa Vs Bangladesh,Bangladesh,Arafat Sunny,3,0,19,2,6.33,9,3,0,0,0,T20I # 428
South Africa Vs Bangladesh,Bangladesh,Nasir Hossain,4,0,37,1,9.25,8,2,2,2,0,T20I # 428
South Africa Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,24,1,6.00,7,2,0,0,0,T20I # 428
South Africa Vs Bangladesh,Bangladesh,Mustafizur Rahman,4,0,30,0,7.50,8,1,1,0,1,T20I # 428
South Africa Vs Bangladesh,Bangladesh,Sohag Gazi,2,0,16,0,8.00,2,2,0,0,0,T20I # 428
South Africa Vs Bangladesh,Bangladesh,Mashrafe Mortaza,3,0,20,0,6.66,5,1,0,0,0,T20I # 428
South Africa Vs Bangladesh,South Africa,Kyle Abbott,2,0,10,1,5.00,6,1,0,1,0,T20I # 428
South Africa Vs Bangladesh,South Africa,Kagiso Rabada,3,0,28,2,9.33,6,3,1,0,0,T20I # 428
South Africa Vs Bangladesh,South Africa,Wayne Parnell,2.5,0,12,1,4.23,9,1,0,0,0,T20I # 428
South Africa Vs Bangladesh,South Africa,David Wiese,3,0,12,2,4.00,9,0,0,1,0,T20I # 428
South Africa Vs Bangladesh,South Africa,Aaron Phangiso,4,0,21,1,5.25,13,1,1,0,0,T20I # 428
South Africa Vs Bangladesh,South Africa,Jean-Paul Duminy,4,0,11,2,2.75,14,0,0,0,0,T20I # 428
South Africa Vs Bangladesh,Bangladesh,Arafat Sunny,4,0,31,1,7.75,10,5,0,1,0,T20I # 429
South Africa Vs Bangladesh,Bangladesh,Nasir Hossain,4,0,26,2,6.50,12,1,0,2,0,T20I # 429
South Africa Vs Bangladesh,Bangladesh,Mustafizur Rahman,4,0,34,1,8.50,9,4,1,1,0,T20I # 429
South Africa Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,37,0,9.25,9,1,3,0,0,T20I # 429
South Africa Vs Bangladesh,Bangladesh,Mashrafe Mortaza,3,0,25,0,8.33,4,2,1,0,0,T20I # 429
South Africa Vs Bangladesh,Bangladesh,Soumya Sarkar,1,0,11,0,11.00,1,2,0,0,0,T20I # 429
South Africa Vs Bangladesh,South Africa,Kyle Abbott,3.2,0,20,3,6.00,9,2,0,3,0,T20I # 429
South Africa Vs Bangladesh,South Africa,Jean-Paul Duminy,4,0,26,0,6.50,8,2,0,1,1,T20I # 429
South Africa Vs Bangladesh,South Africa,Wayne Parnell,3,0,29,1,9.66,5,2,1,2,0,T20I # 429
South Africa Vs Bangladesh,South Africa,David Wiese,2,0,17,0,8.50,3,2,0,0,0,T20I # 429
South Africa Vs Bangladesh,South Africa,Eddie Leie,3,0,16,3,5.33,8,0,1,0,0,T20I # 429
South Africa Vs Bangladesh,South Africa,Aaron Phangiso,4,0,30,3,7.50,12,1,3,0,0,T20I # 429
United Arab Emirates Vs Scotland,Scotland,Alasdair Evans,22,6.94,9,1,0,1,3,0,3,0,T20I # 430
United Arab Emirates Vs Scotland,Scotland,Safyaan Sharif,15,5.00,8,1,1,0,0,0,4,0,T20I # 430
United Arab Emirates Vs Scotland,Scotland,Josh Davey,28,7.00,12,0,2,2,0,0,4,0,T20I # 430
United Arab Emirates Vs Scotland,Scotland,Mark Watt,20,5.00,13,3,1,1,1,0,62,36,T20I # 430
United Arab Emirates Vs Scotland,Scotland,Michael Leask,11,1,172.22,3,39,16,9,0,243.75,7,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,Mohammad Naveed,6,0,0,1,0,2,0,24,12.00,5,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,Manjula Guruge,4,1,0,0,0,1,0,17,17.00,1,T20I # 430
United Arab Emirates Vs Scotland,United Arab Emirates,Amjad Javed,4,0,0,0,0,1,0,13,13.00,2,T20I # 430
Afghanistan Vs Netherlands,Netherlands,Michael Swart,1,0,1,0,1.00,5,0,0,0,0,T20I # 431
Afghanistan Vs Netherlands,Netherlands,Mudassar Bukhari,4,0,25,2,6.25,8,2,0,0,0,T20I # 431
Afghanistan Vs Netherlands,Netherlands,Timm van der Gugten,4,0,32,0,8.00,8,2,1,1,0,T20I # 431
Afghanistan Vs Netherlands,Netherlands,Roelof van der Merwe,4,0,47,2,11.75,4,0,5,0,0,T20I # 431
Afghanistan Vs Netherlands,Netherlands,Michael Rippon,2,0,8,0,4.00,7,1,0,0,0,T20I # 431
Afghanistan Vs Netherlands,Netherlands,Pieter Seelaar,1,0,8,0,8.00,3,0,1,0,0,T20I # 431
Afghanistan Vs Netherlands,Netherlands,Ahsan Malik,4,0,36,3,9.00,9,1,3,0,0,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,Dawlat Zadran,3.4,0,17,3,4.63,13,2,0,0,1,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,Mohammad Nabi,4,0,26,2,6.50,14,0,3,0,0,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,Hamid Hassan,3,0,26,1,8.66,6,3,0,0,0,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,Mirwais Ashraf,4,0,27,0,6.75,9,1,1,0,1,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,Sharafuddin Ashraf,4,0,27,3,6.75,10,1,1,0,2,T20I # 431
Afghanistan Vs Netherlands,Afghanistan,Samiullah Shinwari,1,0,5,0,5.00,2,0,0,0,0,T20I # 431
United Arab Emirates Vs Afghanistan,Afghanistan,Dawlat Zadran,4,1,46,1,11.50,13,5,4,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,Afghanistan,Mohammad Nabi,4,0,36,0,9.00,7,3,2,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,Afghanistan,Hamid Hassan,4,0,29,2,7.25,10,4,0,1,0,T20I # 432
United Arab Emirates Vs Afghanistan,Afghanistan,Mirwais Ashraf,4,0,21,2,5.25,11,0,1,1,0,T20I # 432
United Arab Emirates Vs Afghanistan,Afghanistan,Sharafuddin Ashraf,4,0,30,0,7.50,6,2,1,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Mohammad Naveed,3,0,40,0,13.33,5,6,1,0,2,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Amjad Javed,3.2,0,37,1,11.10,9,3,3,2,0,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Rohan Mustafa,2,0,23,0,11.50,3,1,2,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Ahmed Raza,4,0,31,0,7.75,6,2,1,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Mohammad Shahzad,1,0,4,0,4.00,2,0,0,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Umair Ali,2,0,13,1,6.50,4,1,0,0,0,T20I # 432
United Arab Emirates Vs Afghanistan,United Arab Emirates,Mohammad Tauqir,2,0,20,0,10.00,4,0,2,1,0,T20I # 432
Netherlands Vs Scotland,Scotland,Alasdair Evans,4,0,24,5,6.00,10,2,0,1,0,T20I # 433
Netherlands Vs Scotland,Scotland,Safyaan Sharif,4,0,39,0,9.75,9,3,3,0,0,T20I # 433
Netherlands Vs Scotland,Scotland,Josh Davey,4,0,39,0,9.75,6,4,1,0,0,T20I # 433
Netherlands Vs Scotland,Scotland,Mark Watt,4,0,41,1,10.25,5,3,2,1,0,T20I # 433
Netherlands Vs Scotland,Scotland,Michael Leask,3,0,33,0,11.00,3,0,3,1,0,T20I # 433
Netherlands Vs Scotland,Scotland,Richie Berrington,1,0,14,0,14.00,1,1,1,0,0,T20I # 433
Netherlands Vs Scotland,Netherlands,Timm van der Gugten,3,0,23,0,7.66,8,2,1,1,0,T20I # 433
Netherlands Vs Scotland,Netherlands,Mudassar Bukhari,2.5,0,22,3,7.76,9,4,0,2,0,T20I # 433
Netherlands Vs Scotland,Netherlands,Ahsan Malik,3,0,41,0,13.66,5,6,1,0,2,T20I # 433
Netherlands Vs Scotland,Netherlands,Roelof van der Merwe,4,0,22,2,5.50,10,2,0,0,0,T20I # 433
Netherlands Vs Scotland,Netherlands,Pieter Seelaar,3,0,19,2,6.33,6,2,0,0,0,T20I # 433
Netherlands Vs Scotland,Netherlands,Michael Rippon,4,0,28,1,7.00,8,1,1,0,0,T20I # 433
United Arab Emirates Vs Netherlands,Netherlands,Mudassar Bukhari,2,0,27,0,13.50,2,5,0,1,0,T20I # 434
United Arab Emirates Vs Netherlands,Netherlands,Timm van der Gugten,3,0,21,1,7.00,9,2,1,0,0,T20I # 434
United Arab Emirates Vs Netherlands,Netherlands,Ahsan Malik,4,1,17,2,4.25,13,2,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,Netherlands,Paul van Meekeren,2,0,17,0,8.50,5,3,0,1,0,T20I # 434
United Arab Emirates Vs Netherlands,Netherlands,Roelof van der Merwe,4,0,10,2,2.50,15,0,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,Netherlands,Michael Rippon,3,0,14,2,4.66,9,0,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,Netherlands,Peter Borren,2,0,10,0,5.00,3,0,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Nasir Aziz,4,0,21,0,5.25,12,3,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Manjula Guruge,2,0,18,1,9.00,6,4,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Mohammad Naveed,2,0,10,1,5.00,6,1,0,0,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Mohammad Tauqir,4,1,22,0,5.50,11,1,1,1,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Umair Ali,2,0,15,0,7.50,3,0,1,0,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Fayyaz Ahmed,3,0,29,1,9.66,5,3,1,0,0,T20I # 434
United Arab Emirates Vs Netherlands,United Arab Emirates,Mohammad Shahzad,0.1,0,6,0,36.00,0,0,1,0,0,T20I # 434
Afghanistan Vs Scotland,Scotland,Michael Leask,4,0,24,2,6.00,11,0,2,1,0,T20I # 435
Afghanistan Vs Scotland,Scotland,Alasdair Evans,4,0,36,0,9.00,10,5,1,0,0,T20I # 435
Afghanistan Vs Scotland,Scotland,Mark Watt,2,0,41,0,20.50,2,2,5,0,0,T20I # 435
Afghanistan Vs Scotland,Scotland,Safyaan Sharif,4,0,44,0,11.00,4,1,3,0,0,T20I # 435
Afghanistan Vs Scotland,Scotland,Con de Lange,4,0,44,1,11.00,7,0,5,1,0,T20I # 435
Afghanistan Vs Scotland,Scotland,Richie Berrington,2,0,20,0,10.00,4,1,1,2,0,T20I # 435
Afghanistan Vs Scotland,Afghanistan,Dawlat Zadran,3.2,0,35,1,10.50,11,3,3,1,0,T20I # 435
Afghanistan Vs Scotland,Afghanistan,Mohammad Nabi,4,0,25,3,6.25,9,3,0,0,0,T20I # 435
Afghanistan Vs Scotland,Afghanistan,Hamid Hassan,4,0,29,3,7.25,9,1,2,0,0,T20I # 435
Afghanistan Vs Scotland,Afghanistan,Mirwais Ashraf,4,0,26,2,6.50,9,2,1,0,0,T20I # 435
Afghanistan Vs Scotland,Afghanistan,Sharafuddin Ashraf,2,0,34,0,17.00,0,2,3,0,0,T20I # 435
Afghanistan Vs Scotland,Afghanistan,Samiullah Shinwari,2,0,18,0,9.00,4,3,0,1,0,T20I # 435
Nepal Vs Ireland,Ireland,Alex Cusack,2,1,7,1,3.50,8,1,0,0,0,T20I # 436
Nepal Vs Ireland,Ireland,Craig Young,3,0,19,1,6.33,7,2,0,0,1,T20I # 436
Nepal Vs Ireland,Ireland,John Mooney,2,0,7,2,3.50,7,0,0,1,0,T20I # 436
Nepal Vs Ireland,Ireland,Stuart Thompson,3.3,0,10,3,2.85,15,1,0,1,0,T20I # 436
Nepal Vs Ireland,Ireland,Kevin O'Brien,4,0,8,3,2.00,17,0,0,0,0,T20I # 436
Nepal Vs Ireland,Nepal,Paras Khadka,2,0,8,0,4.00,9,1,0,2,0,T20I # 436
Nepal Vs Ireland,Nepal,Sompal Kami,3,0,28,2,9.33,9,4,1,1,0,T20I # 436
Nepal Vs Ireland,Nepal,Sagar Pun,2,0,12,0,6.00,3,1,0,0,0,T20I # 436
Nepal Vs Ireland,Nepal,Basant Regmi,1,0,6,0,6.00,3,1,0,0,0,T20I # 436
Ireland Vs Papua New Guinea,Papua New Guinea,Loa Nou,4,0,24,1,6.00,12,3,0,0,0,T20I # 437
Ireland Vs Papua New Guinea,Papua New Guinea,Norman Vanua,4,0,22,1,5.50,12,1,0,1,0,T20I # 437
Ireland Vs Papua New Guinea,Papua New Guinea,Willie Gavera,4,1,17,3,4.25,13,1,0,0,0,T20I # 437
Ireland Vs Papua New Guinea,Papua New Guinea,John Reva,4,0,26,1,6.50,11,2,1,0,0,T20I # 437
Ireland Vs Papua New Guinea,Papua New Guinea,Charles Amini,1,0,7,0,7.00,3,1,0,0,0,T20I # 437
Ireland Vs Papua New Guinea,Papua New Guinea,Assad Vala,2,0,13,1,6.50,3,1,0,0,0,T20I # 437
Ireland Vs Papua New Guinea,Papua New Guinea,Mahuru Dai,1,0,13,0,13.00,1,1,1,0,0,T20I # 437
Ireland Vs Papua New Guinea,Ireland,Tyrone Kane,3,0,19,3,6.33,7,1,1,0,0,T20I # 437
Ireland Vs Papua New Guinea,Ireland,Alex Cusack,4,0,27,1,6.75,13,3,1,1,0,T20I # 437
Ireland Vs Papua New Guinea,Ireland,John Mooney,3.5,0,38,2,9.91,9,3,3,0,0,T20I # 437
Ireland Vs Papua New Guinea,Ireland,Stuart Thompson,3,0,15,0,5.00,9,1,0,3,0,T20I # 437
Ireland Vs Papua New Guinea,Ireland,Kevin O'Brien,4,0,11,2,2.75,15,0,0,1,0,T20I # 437
Ireland Vs Papua New Guinea,Ireland,George Dockrell,1,0,9,0,9.00,3,2,0,0,0,T20I # 437
Nepal Vs Hong Kong,Hong Kong,Tanwir Afzal,4,0,35,1,8.75,11,2,2,1,1,T20I # 438
