match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
England Vs West Indies,England,Tymal Mills,2,0,30,0,15.00,4,2,3,1,0,T20I # 1456
England Vs West Indies,England,Chris Jordan,4,0,30,0,7.50,8,4,0,1,0,T20I # 1456
England Vs West Indies,England,Adil Rashid,4,0,28,1,7.00,11,1,2,1,0,T20I # 1456
England Vs West Indies,England,Liam Livingstone,2,0,18,1,9.00,5,0,2,1,0,T20I # 1456
West Indies Vs England,England,Reece Topley,4,0,43,0,10.75,5,3,2,1,0,T20I # 1457
West Indies Vs England,England,Saqib Mahmood,2,0,27,0,13.50,2,1,2,1,1,T20I # 1457
West Indies Vs England,England,Moeen Ali,3,0,20,0,6.66,10,2,1,1,0,T20I # 1457
West Indies Vs England,England,Chris Jordan,4,0,52,0,13.00,4,1,5,1,0,T20I # 1457
West Indies Vs England,England,Adil Rashid,4,0,17,2,4.25,12,0,1,0,0,T20I # 1457
West Indies Vs England,England,Liam Livingstone,3,0,17,2,5.66,9,0,1,2,0,T20I # 1457
West Indies Vs England,West Indies,Akeal Hosein,4,0,30,4,7.50,10,4,0,0,0,T20I # 1457
West Indies Vs England,West Indies,Jason Holder,2.5,0,27,5,9.52,7,3,1,0,1,T20I # 1457
West Indies Vs England,West Indies,Sheldon Cottrell,3,0,21,0,7.00,10,3,0,0,1,T20I # 1457
West Indies Vs England,West Indies,Odean Smith,4,0,41,1,10.25,10,2,3,3,0,T20I # 1457
West Indies Vs England,West Indies,Kieron Pollard,2,0,15,0,7.50,4,1,0,2,0,T20I # 1457
West Indies Vs England,West Indies,Romario Shepherd,1,0,7,0,7.00,1,0,0,1,0,T20I # 1457
West Indies Vs England,West Indies,Fabian Allen,3,0,17,0,5.66,7,1,0,0,0,T20I # 1457
Australia Vs Sri Lanka,Sri Lanka,Dushmantha Chameera,4,0,38,2,9.50,8,2,2,1,0,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,Binura Fernando,4,0,12,2,3.00,14,0,0,0,0,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,Maheesh Theekshana,3,0,27,0,9.00,7,3,1,0,0,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga,4,0,38,3,9.50,8,3,2,0,0,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,Chamika Karunaratne,4,0,22,2,5.50,9,1,0,3,0,T20I # 1458
Australia Vs Sri Lanka,Sri Lanka,Dasun Shanaka,1,0,8,0,8.00,0,0,0,0,0,T20I # 1458
Australia Vs Sri Lanka,Australia,Mitchell Starc,4,0,41,0,10.25,11,5,2,2,0,T20I # 1458
Australia Vs Sri Lanka,Australia,Josh Hazlewood,4,0,12,4,3.00,14,0,0,0,0,T20I # 1458
Australia Vs Sri Lanka,Australia,Pat Cummins,4,0,32,1,8.00,10,4,1,1,0,T20I # 1458
Australia Vs Sri Lanka,Australia,Marcus Stoinis,3,0,12,0,4.00,10,1,0,0,0,T20I # 1458
Australia Vs Sri Lanka,Australia,Adam Zampa,4,0,18,3,4.50,12,1,0,1,0,T20I # 1458
Oman Vs Nepal,Nepal,Kamal Airee,36,12.00,0,1,0,4,0,26,6.50,0,T20I # 1459
Oman Vs Nepal,Nepal,Sagar Dhakal,0,1,0,0,2,2.00,0,0,4,0,T20I # 1459
Oman Vs Nepal,Nepal,Abinash Bohara,21,5.25,1,3,0,3,0,17,5.66,1,T20I # 1459
Oman Vs Nepal,Nepal,Aarif Sheikh,0,1,0,1,5,5.00,0,0,4,14,T20I # 1459
Oman Vs Nepal,Nepal,Dipendra Singh Airee,0,0,28.57,0,14,11,2,0,127.27,13,T20I # 1459
Oman Vs Nepal,Nepal,Sandeep Lamichhane,16,0,0,1,81.25,73,53,8,1,137.73,T20I # 1459
Oman Vs Nepal,Nepal,Bibek Yadav,25,20,3,0,0,125.00,4,4,0,0,T20I # 1459
United Arab Emirates Vs Nepal,Nepal,Kamal Airee,0,3,0,0,25,8.33,1,0,2,0,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Jitendra Mukhiya,35,17.50,0,0,0,2,0,13,6.50,0,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Shahab Alam,0,4,0,1,23,5.75,0,0,2,0,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Dipendra Singh Airee,16,8.00,0,0,0,1,0,20,20.00,1,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Sandeep Lamichhane,0,2,0,1,17,8.50,1,0,22,19,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Sharad Vesawkar,2,1,115.78,0,34,29,4,1,117.24,41,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Bibek Yadav,33,5,0,0,124.24,11,12,0,0,91.66,T20I # 1460
United Arab Emirates Vs Nepal,Nepal,Aarif Sheikh,33,21,2,1,2,157.14,10,8,1,0,T20I # 1460
Oman Vs Ireland,Ireland,Mark Adair,0,4,0,3,22,5.50,0,0,4,0,T20I # 1461
Oman Vs Ireland,Ireland,Josh Little,32,8.00,2,0,0,1,0,14,14.00,0,T20I # 1461
Oman Vs Ireland,Ireland,Craig Young,0,4,0,2,9,2.25,0,0,51,42,T20I # 1461
Oman Vs Ireland,Ireland,Curtis Campher,3,3,121.42,1,75,49,7,3,153.06,12,T20I # 1461
Oman Vs Ireland,Ireland,Gareth Delany,12,0,0,0,100.00,4,0,22,5.50,0,T20I # 1461
Oman Vs Ireland,Ireland,Simi Singh,0,2.1,0,3,24,11.07,0,0,4,0,T20I # 1461
United Arab Emirates Vs Ireland,Ireland,Josh Little,0,44,14.66,1,4,0,4,0,28,7.00,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,Mark Adair,0,0,3,0,0,29,9.66,1,0,4,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,Craig Young,0,27,6.75,4,0,0,2,0,14,7.00,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,Curtis Campher,0,0,1,0,2,0,0,50.00,42,27,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,Simi Singh,2,3,155.55,0,40,20,5,2,200.00,40,T20I # 1462
United Arab Emirates Vs Ireland,Ireland,Gareth Delany,39,2,0,0,102.56,10,7,0,1,142.85,T20I # 1462
Australia Vs Sri Lanka,Sri Lanka,Dushmantha Chameera,4,0,30,2,7.50,9,4,0,0,0,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,Nuwan Thushara,4,0,40,1,10.00,7,3,1,1,0,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,Maheesh Theekshana,4,0,31,1,7.75,6,4,0,0,0,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,Wanindu Hasaranga,4,0,33,2,8.25,7,4,0,0,0,T20I # 1463
Australia Vs Sri Lanka,Sri Lanka,Chamika Karunaratne,4,0,28,0,7.00,9,3,0,3,0,T20I # 1463
Australia Vs Sri Lanka,Australia,Josh Hazlewood,4,0,22,3,5.50,12,1,1,0,0,T20I # 1463
Australia Vs Sri Lanka,Australia,Pat Cummins,4,0,30,1,7.50,13,4,1,1,0,T20I # 1463
Australia Vs Sri Lanka,Australia,Marcus Stoinis,3,0,30,1,10.00,9,3,2,1,0,T20I # 1463
Australia Vs Sri Lanka,Australia,Kane Richardson,4,0,44,1,11.00,6,5,2,0,0,T20I # 1463
Australia Vs Sri Lanka,Australia,Adam Zampa,4,0,26,1,6.50,6,1,1,0,0,T20I # 1463
Australia Vs Sri Lanka,Australia,Glenn Maxwell,1,0,4,0,4.00,3,0,0,0,0,T20I # 1463
United Arab Emirates Vs Oman,Oman,Bilal Khan,1,0,3,1,0,30,10.00,0,0,4,T20I # 1464
United Arab Emirates Vs Oman,Oman,Kaleemullah,0,29,7.25,1,0,0,1,0,19,19.00,T20I # 1464
United Arab Emirates Vs Oman,Oman,Fayyaz Butt,0,0,1,0,0,15,15.00,0,1,4,T20I # 1464
United Arab Emirates Vs Oman,Oman,Ayaan Khan,0,29,7.25,1,1,0,22,19,1,1,T20I # 1464
United Arab Emirates Vs Oman,Oman,Khawar Ali,115.78,69,53,0,8,0,130.18,34,21,4,T20I # 1464
United Arab Emirates Vs Oman,Oman,Sandeep Goud,1,161.90,16,0,13,2,1,123.07,12,11,T20I # 1464
United Arab Emirates Vs Oman,Oman,Aamir Kaleem,1,0,109.09,5,4,0,32,8.00,1,0,T20I # 1464
Ireland Vs Nepal,Nepal,Kamal Airee,0,4,0,1,29,7.25,0,0,4,0,T20I # 1465
Ireland Vs Nepal,Nepal,Jitendra Mukhiya,26,6.50,0,1,0,2,0,11,5.50,0,T20I # 1465
Ireland Vs Nepal,Nepal,Abinash Bohara,0,4,0,2,21,5.25,0,0,15,11,T20I # 1465
Ireland Vs Nepal,Nepal,Sandeep Lamichhane,1,1,136.36,1,23,22,2,1,104.54,6,T20I # 1465
Ireland Vs Nepal,Nepal,Kushal Malla,8,0,1,0,75.00,28,30,1,1,93.33,T20I # 1465
Ireland Vs Nepal,Nepal,Dipendra Singh Airee,5,12,0,4,0,41.66,1,3,0,0,T20I # 1465
Sri Lanka Vs Australia,Australia,Mitchell Starc,4,0,30,0,7.50,12,4,0,2,1,T20I # 1466
Sri Lanka Vs Australia,Australia,Josh Hazlewood,4,0,31,1,7.75,10,4,0,1,0,T20I # 1466
Sri Lanka Vs Australia,Australia,Kane Richardson,4,0,21,3,5.25,13,1,1,0,0,T20I # 1466
Sri Lanka Vs Australia,Australia,Daniel Sams,3,0,18,0,6.00,7,2,0,0,0,T20I # 1466
Sri Lanka Vs Australia,Australia,Ashton Agar,4,0,14,1,3.50,11,0,0,1,0,T20I # 1466
Sri Lanka Vs Australia,Australia,Glenn Maxwell,1,0,3,1,3.00,3,0,0,0,0,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,Maheesh Theekshana,4,0,24,3,6.00,13,2,1,0,0,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,Nuwan Thushara,1.1,0,10,0,8.57,4,2,0,0,1,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,Chamika Karunaratne,2.5,0,22,0,7.76,3,0,1,0,0,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,Dushmantha Chameera,4,0,22,0,5.50,12,3,0,0,0,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,Jeffrey Vandersay,4,0,32,1,8.00,5,2,1,0,0,T20I # 1466
Sri Lanka Vs Australia,Sri Lanka,Dasun Shanaka,0.5,0,11,0,13.20,1,2,0,0,0,T20I # 1466
West Indies Vs India,India,Bhuvneshwar Kumar,4,0,31,1,7.75,13,4,1,1,0,T20I # 1467
West Indies Vs India,India,Deepak Chahar,3,0,28,1,9.33,9,3,2,0,0,T20I # 1467
West Indies Vs India,India,Harshal Patel,4,0,37,2,9.25,9,4,1,3,0,T20I # 1467
West Indies Vs India,India,Yuzvendra Chahal,4,0,34,1,8.50,12,2,3,1,0,T20I # 1467
West Indies Vs India,India,Ravi Bishnoi,4,0,17,2,4.25,17,1,0,6,0,T20I # 1467
West Indies Vs India,India,Venkatesh Iyer,1,0,4,0,4.00,2,0,0,0,0,T20I # 1467
West Indies Vs India,West Indies,Sheldon Cottrell,4,0,35,1,8.75,9,4,1,1,0,T20I # 1467
West Indies Vs India,West Indies,Romario Shepherd,3,0,24,0,8.00,5,1,1,2,0,T20I # 1467
West Indies Vs India,West Indies,Odean Smith,2,0,31,0,15.50,2,3,2,0,0,T20I # 1467
West Indies Vs India,West Indies,Akeal Hosein,4,0,34,0,8.50,4,4,0,0,0,T20I # 1467
West Indies Vs India,West Indies,Roston Chase,4,0,14,2,3.50,13,1,0,0,0,T20I # 1467
West Indies Vs India,West Indies,Fabian Allen,1.5,0,23,1,12.54,2,3,1,0,0,T20I # 1467
Canada Vs Philippines,Philippines,Daniel Smith,12.00,1,1,0,4,0,32,8.00,0,0,T20I # 1468
Canada Vs Philippines,Philippines,Miggy Podosky,4,0,40,0,10.00,0,0,1,0,14,T20I # 1468
Canada Vs Philippines,Philippines,Huzaifa Mohammed,14.00,1,0,1,4,0,41,10.25,0,0,T20I # 1468
Canada Vs Philippines,Philippines,Gurbhupinder Chohan,3,0,35,0,11.66,0,0,0,5,0,T20I # 1468
Canada Vs Philippines,Philippines,Henry Tyler,0,0.00,23,0,44,1,1,52.27,0,2,T20I # 1468
Canada Vs Philippines,Philippines,Vimal Kumar,0,0,0.00,0,35,36,3,0,97.22,4,T20I # 1468
Nepal Vs Oman,Oman,Bilal Khan,3.00,0,0,2,2,0,12,6.00,0,0,T20I # 1469
Nepal Vs Oman,Oman,Kaleemullah,3,0,18,0,6.00,0,0,4,0,18,T20I # 1469
Nepal Vs Oman,Oman,Fayyaz Butt,4.50,1,0,1,4,0,30,7.50,0,0,T20I # 1469
Nepal Vs Oman,Oman,Zeeshan Maqsood,9,18,0,1,0,50.00,0,2,0,0,T20I # 1469
Nepal Vs Oman,Oman,Aamir Kaleem,0.00,3,5,0,0,0,60.00,7,12,1,T20I # 1469
Nepal Vs Oman,Oman,Khawar Ali,0,58.33,2,3,8,0,0,25.00,9,14,T20I # 1469
Sri Lanka Vs Australia,Australia,Daniel Sams,2,0,14,0,7.00,4,2,0,0,0,T20I # 1470
Sri Lanka Vs Australia,Australia,Jhye Richardson,4,0,20,2,5.00,13,2,0,0,0,T20I # 1470
Sri Lanka Vs Australia,Australia,Kane Richardson,4,0,44,2,11.00,5,3,3,0,0,T20I # 1470
Sri Lanka Vs Australia,Australia,Glenn Maxwell,2,0,21,0,10.50,2,1,1,0,0,T20I # 1470
Sri Lanka Vs Australia,Australia,Ashton Agar,4,0,14,1,3.50,10,0,0,0,0,T20I # 1470
Sri Lanka Vs Australia,Australia,Adam Zampa,4,0,26,1,6.50,5,2,0,1,0,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,Maheesh Theekshana,4,0,20,1,5.00,9,1,0,0,0,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,Lahiru Kumara,4,0,22,2,5.50,11,1,0,4,0,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,Dushmantha Chameera,4,0,33,1,8.25,9,2,1,1,0,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,Chamika Karunaratne,2.1,0,22,0,10.15,3,3,0,0,0,T20I # 1470
Sri Lanka Vs Australia,Sri Lanka,Jeffrey Vandersay,4,0,43,0,10.75,2,3,1,1,0,T20I # 1470
Germany Vs Bahrain,Bahrain,Imran Anwar,0,3,0,0,19,6.33,0,0,3,0,T20I # 1471
Germany Vs Bahrain,Bahrain,Shahid Mahmood,24,8.00,2,1,0,3,0,16,5.33,1,T20I # 1471
Germany Vs Bahrain,Bahrain,Sathaiya Veerapathiran,0,1.4,0,1,5,3.00,0,0,1,0,T20I # 1471
Germany Vs Bahrain,Bahrain,Sarfaraz Ali,5,5.00,0,0,0,2,2,0,0,100.00,T20I # 1471
Germany Vs Bahrain,Bahrain,Waseeq Ahmed,69,38,4,2,6,181.57,0,4,0,0,T20I # 1471
Germany Vs Bahrain,Bahrain,Junaid Aziz,0.00,13,28,5,1,0,46.42,15,16,2,T20I # 1471
Germany Vs Bahrain,Bahrain,Haider Butt,0,93.75,4,1,6,0,0,66.66,3.4,0,T20I # 1471
United Arab Emirates Vs Ireland,Ireland,Mark Adair,0,36,9.00,1,1,0,4,0,34,8.50,T20I # 1472
United Arab Emirates Vs Ireland,Ireland,Josh Little,1,0,4,1,0,33,8.25,2,0,4,T20I # 1472
United Arab Emirates Vs Ireland,Ireland,Craig Young,0,19,4.75,2,0,0,1,0,6,6.00,T20I # 1472
United Arab Emirates Vs Ireland,Ireland,Simi Singh,0,0,32,1,22,4,1,145.45,19,20,T20I # 1472
United Arab Emirates Vs Ireland,Ireland,Andy McBrine,1,1,95.00,0,3,8,0,0,37.50,25,T20I # 1472
United Arab Emirates Vs Ireland,Ireland,Gareth Delany,20,2,0,0,125.00,4,5,0,0,80.00,T20I # 1472
India Vs West Indies,West Indies,Akeal Hosein,4,0,30,0,7.50,10,4,0,0,2,T20I # 1473
India Vs West Indies,West Indies,Sheldon Cottrell,3,1,20,1,6.66,11,4,0,1,0,T20I # 1473
India Vs West Indies,West Indies,Jason Holder,4,0,45,0,11.25,6,4,2,2,0,T20I # 1473
India Vs West Indies,West Indies,Romario Shepherd,3,0,34,1,11.33,4,3,1,2,0,T20I # 1473
India Vs West Indies,West Indies,Roston Chase,4,0,25,3,6.25,11,2,1,1,0,T20I # 1473
India Vs West Indies,West Indies,Odean Smith,1,0,10,0,10.00,2,1,0,2,0,T20I # 1473
India Vs West Indies,West Indies,Kieron Pollard,1,0,14,0,14.00,1,3,0,0,0,T20I # 1473
India Vs West Indies,India,Bhuvneshwar Kumar,4,0,29,1,7.25,9,2,0,2,0,T20I # 1473
India Vs West Indies,India,Deepak Chahar,4,0,40,0,10.00,8,3,3,0,0,T20I # 1473
India Vs West Indies,India,Yuzvendra Chahal,4,0,31,1,7.75,6,2,1,2,0,T20I # 1473
India Vs West Indies,India,Harshal Patel,4,0,46,0,11.50,4,3,3,1,0,T20I # 1473
India Vs West Indies,India,Ravi Bishnoi,4,0,30,1,7.50,9,2,1,2,0,T20I # 1473
Nepal Vs Philippines,Philippines,Richard Goodwin,0,4,0,0,36,9.00,1,0,4,0,T20I # 1474
Nepal Vs Philippines,Philippines,Daniel Smith,33,8.25,0,1,1,4,0,33,8.25,0,T20I # 1474
Nepal Vs Philippines,Philippines,Miggy Podosky,0,3,0,1,46,15.33,1,1,3,0,T20I # 1474
Nepal Vs Philippines,Philippines,Huzaifa Mohammed,43,14.33,1,0,0,20,27,2,0,74.07,T20I # 1474
Nepal Vs Philippines,Philippines,Gurbhupinder Chohan,4,4,1,1,0,100.00,11,29,0,0,T20I # 1474
Nepal Vs Philippines,Philippines,Henry Tyler,37.93,1,3,0,0,0,33.33,0,4,0,T20I # 1474
Nepal Vs Philippines,Nepal,Gulsan Jha,4.50,0,0,1,2,0,9,4.50,0,0,T20I # 1474
Canada Vs Oman,Oman,Bilal Khan,19,4.75,0,1,0,3,0,25,8.33,0,T20I # 1475
Canada Vs Oman,Oman,Kaleemullah,0,4,0,1,27,6.75,0,0,2,0,T20I # 1475
Canada Vs Oman,Oman,Fayyaz Butt,19,9.50,0,2,0,1,0,13,13.00,0,T20I # 1475
Canada Vs Oman,Oman,Zeeshan Maqsood,0,2,0,1,17,8.50,0,0,74,56,T20I # 1475
Canada Vs Oman,Oman,Khawar Ali,5,4,132.14,0,7,8,0,0,87.50,76,T20I # 1475
Canada Vs Oman,Oman,Sandeep Goud,44,6,5,0,172.72,4,0,32,8.00,2,T20I # 1475
Canada Vs Oman,Oman,Aamir Kaleem,0,2,0,0,17,8.50,0,0,4,0,T20I # 1475
Canada Vs Oman,Canada,Kaleem Sana,13,13.00,0,0,0,2,0,24,12.00,0,T20I # 1475
Ireland Vs Bahrain,Bahrain,Shahid Mahmood,0,33,11.00,0,0,0,4,0,27,6.75,T20I # 1476
Ireland Vs Bahrain,Bahrain,Imran Anwar,0,0,2,1,0,15,7.50,0,0,4,T20I # 1476
Ireland Vs Bahrain,Bahrain,Waseeq Ahmed,0,16,4.00,0,0,0,3,0,20,6.66,T20I # 1476
Ireland Vs Bahrain,Bahrain,Sathaiya Veerapathiran,0,0,1,0,0,13,13.00,1,0,30,T20I # 1476
Ireland Vs Bahrain,Bahrain,Junaid Aziz,39,3,0,2,76.92,15,15,2,0,100.00,T20I # 1476
Ireland Vs Bahrain,Bahrain,Sarfaraz Ali,4,8,0,1,0,50.00,28,27,4,0,T20I # 1476
Ireland Vs Bahrain,Bahrain,Muhammad Younis,103.70,14,11,0,2,0,127.27,33,14,0,T20I # 1476
United Arab Emirates Vs Germany,Germany,Dieter Klein,0,34,8.50,0,0,0,3,0,21,7.00,T20I # 1477
United Arab Emirates Vs Germany,Germany,Ghulam Ahmadi,1,0,4,0,0,48,12.00,1,0,3,T20I # 1477
United Arab Emirates Vs Germany,Germany,Dylan Blignaut,0,33,11.00,0,1,0,2,0,10,5.00,T20I # 1477
United Arab Emirates Vs Germany,Germany,Muslim Yar,0,0,62,1,42,7,1,147.61,17,16,T20I # 1477
United Arab Emirates Vs Germany,Germany,Fayaz Khan,1,1,106.25,2,7,13,0,0,53.84,13,T20I # 1477
United Arab Emirates Vs Germany,Germany,Venkatraman Ganesan,14,1,0,0,92.85,23,12,4,0,191.66,T20I # 1477
Australia Vs Sri Lanka,Sri Lanka,Maheesh Theekshana,4,0,27,0,6.75,9,2,1,1,0,T20I # 1478
Australia Vs Sri Lanka,Sri Lanka,Lahiru Kumara,4,0,34,2,8.50,10,4,1,1,0,T20I # 1478
Australia Vs Sri Lanka,Sri Lanka,Dushmantha Chameera,4,0,30,2,7.50,9,2,1,2,0,T20I # 1478
Australia Vs Sri Lanka,Sri Lanka,Praveen Jayawickrama,4,0,29,1,7.25,7,3,0,0,0,T20I # 1478
Australia Vs Sri Lanka,Sri Lanka,Chamika Karunaratne,4,0,32,1,8.00,6,0,1,2,0,T20I # 1478
Australia Vs Sri Lanka,Australia,Marcus Stoinis,2,0,13,0,6.50,3,1,0,1,0,T20I # 1478
Australia Vs Sri Lanka,Australia,Daniel Sams,2.1,0,22,0,10.15,3,1,1,1,0,T20I # 1478
Australia Vs Sri Lanka,Australia,Jhye Richardson,4,0,38,0,9.50,6,3,1,2,0,T20I # 1478
Australia Vs Sri Lanka,Australia,Kane Richardson,3.4,0,28,2,7.63,9,2,1,1,0,T20I # 1478
Australia Vs Sri Lanka,Australia,Ashton Agar,4,0,19,1,4.75,8,0,0,0,0,T20I # 1478
Australia Vs Sri Lanka,Australia,Adam Zampa,4,0,33,0,8.25,4,1,1,0,0,T20I # 1478
India Vs West Indies,West Indies,Jason Holder,4,0,29,1,7.25,14,4,1,2,0,T20I # 1479
India Vs West Indies,West Indies,Romario Shepherd,4,0,50,1,12.50,10,5,4,1,0,T20I # 1479
India Vs West Indies,West Indies,Roston Chase,4,0,23,1,5.75,6,1,0,0,0,T20I # 1479
India Vs West Indies,West Indies,Hayden Walsh,4,0,30,1,7.50,8,1,2,0,0,T20I # 1479
India Vs West Indies,West Indies,Dominic Drakes,3,0,37,1,12.33,5,4,2,1,0,T20I # 1479
India Vs West Indies,West Indies,Fabian Allen,1,0,5,0,5.00,1,0,0,0,0,T20I # 1479
India Vs West Indies,India,Deepak Chahar,1.5,0,15,2,8.18,6,3,0,0,0,T20I # 1479
India Vs West Indies,India,Avesh Khan,4,0,42,0,10.50,10,5,2,1,0,T20I # 1479
India Vs West Indies,India,Venkatesh Iyer,2.1,0,23,2,10.61,5,3,1,0,0,T20I # 1479
India Vs West Indies,India,Shardul Thakur,4,0,33,2,8.25,12,4,1,3,0,T20I # 1479
India Vs West Indies,India,Ravi Bishnoi,4,0,29,0,7.25,12,1,2,2,0,T20I # 1479
India Vs West Indies,India,Harshal Patel,4,0,22,3,5.50,13,3,0,1,0,T20I # 1479
Bahrain Vs United Arab Emirates,United Arab Emirates,Basil Hameed,4,0,44,1,11.00,6,0,3,0,21,T20I # 1480
