match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Bangladesh Vs Zimbabwe,Bangladesh,Shakib Al Hasan,4,0,31,1,7.75,-,-,-,0,0,T20I # 9
Bangladesh Vs Zimbabwe,Bangladesh,Abdur Razzak,4,1,17,3,4.25,-,-,-,3,0,T20I # 9
South Africa Vs India,India,Zaheer Khan,4,0,15,2,3.75,15,1,0,2,0,T20I # 10
South Africa Vs India,India,Sreesanth,4,0,33,1,8.25,16,4,1,2,0,T20I # 10
South Africa Vs India,India,Ajit Agarkar,2.3,1,10,2,4.00,11,0,1,0,0,T20I # 10
South Africa Vs India,India,Irfan Pathan,4,0,30,0,7.50,10,3,1,0,0,T20I # 10
South Africa Vs India,India,Sachin Tendulkar,2.3,0,12,1,4.80,8,1,0,0,0,T20I # 10
South Africa Vs India,India,Harbhajan Singh,3,0,22,1,7.33,5,0,1,0,1,T20I # 10
South Africa Vs India,South Africa,Johan van der Wath,4,0,18,0,4.50,17,3,0,1,0,T20I # 10
South Africa Vs India,South Africa,Charl Langeveldt,4,0,20,2,5.00,17,3,0,1,1,T20I # 10
South Africa Vs India,South Africa,Roger Telemachus,4,0,28,0,7.00,11,4,0,1,0,T20I # 10
South Africa Vs India,South Africa,Tyron Henderson,4,0,31,0,7.75,12,4,1,0,0,T20I # 10
South Africa Vs India,South Africa,Albie Morkel,2,0,12,0,6.00,5,0,1,0,0,T20I # 10
South Africa Vs India,South Africa,Robin Peterson,1.5,0,11,1,6.00,5,0,1,0,0,T20I # 10
New Zealand Vs Sri Lanka,Sri Lanka,Chaminda Vaas,4,0,28,1,7.00,10,1,1,0,0,T20I # 11
New Zealand Vs Sri Lanka,Sri Lanka,Farveez Maharoof,3,0,30,1,10.00,8,5,1,0,0,T20I # 11
New Zealand Vs Sri Lanka,Sri Lanka,Dilhara Fernando,3,0,36,0,12.00,4,5,1,0,0,T20I # 11
New Zealand Vs Sri Lanka,Sri Lanka,Muthiah Muralidaran,4,0,27,2,6.75,13,1,2,2,0,T20I # 11
New Zealand Vs Sri Lanka,Sri Lanka,Sanath Jayasuriya,4,0,21,3,5.25,11,0,1,1,0,T20I # 11
New Zealand Vs Sri Lanka,Sri Lanka,Mahela Jayawardene,1,0,8,0,8.00,1,1,0,0,0,T20I # 11
New Zealand Vs Sri Lanka,Sri Lanka,Chamara Silva,1,0,4,1,4.00,2,0,0,0,0,T20I # 11
New Zealand Vs Sri Lanka,New Zealand,Shane Bond,3,0,24,1,8.00,7,4,0,1,0,T20I # 11
New Zealand Vs Sri Lanka,New Zealand,James Franklin,2,0,19,0,9.50,5,3,0,1,0,T20I # 11
New Zealand Vs Sri Lanka,New Zealand,Andre Adams,0.5,0,18,0,21.60,1,3,1,0,0,T20I # 11
Sri Lanka Vs New Zealand,New Zealand,James Franklin,4,0,23,3,5.75,12,1,1,0,1,T20I # 12
Sri Lanka Vs New Zealand,New Zealand,Michael Mason,3,0,19,1,6.33,12,3,0,3,0,T20I # 12
Sri Lanka Vs New Zealand,New Zealand,Mark Gillespie,3.1,0,13,1,4.10,12,0,0,1,0,T20I # 12
Sri Lanka Vs New Zealand,New Zealand,Andre Adams,4,0,20,2,5.00,14,3,0,1,0,T20I # 12
Sri Lanka Vs New Zealand,New Zealand,Nathan Astle,2.5,0,30,1,10.58,4,2,2,0,0,T20I # 12
Sri Lanka Vs New Zealand,New Zealand,Jeetan Patel,1.2,0,8,1,6.00,4,1,0,0,0,T20I # 12
Sri Lanka Vs New Zealand,Sri Lanka,Lasith Malinga,3,0,15,0,5.00,14,3,0,1,0,T20I # 12
Sri Lanka Vs New Zealand,Sri Lanka,Ruchira Perera,4,0,49,0,12.25,7,8,1,2,0,T20I # 12
Sri Lanka Vs New Zealand,Sri Lanka,Dilhara Fernando,4,0,19,3,4.75,16,2,1,0,0,T20I # 12
Sri Lanka Vs New Zealand,Sri Lanka,Tillakaratne Dilshan,3.3,0,8,0,2.28,14,0,0,0,0,T20I # 12
Sri Lanka Vs New Zealand,Sri Lanka,Malinga Bandara,4,0,20,0,5.00,11,2,0,0,0,T20I # 12
