match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Australia Vs South Africa,South Africa,4,Jean-Paul Duminy,21,21,2,0,100.00,out,T20I # 87
Australia Vs South Africa,South Africa,5,Vaughn van Jaarsveld,3,7,0,0,42.85,out,T20I # 87
Australia Vs South Africa,South Africa,6,Mark Boucher,36,22,5,0,163.63,not_out,T20I # 87
Australia Vs South Africa,South Africa,7,Albie Morkel,37,19,4,2,194.73,out,T20I # 87
Australia Vs South Africa,South Africa,8,Johan Botha,7,5,1,0,140.00,not_out,T20I # 87
South Africa Vs Australia,South Africa,1,Robin Peterson,34,27,3,2,125.92,out,T20I # 88
South Africa Vs Australia,South Africa,2,Herschelle Gibbs,20,13,1,1,153.84,out,T20I # 88
South Africa Vs Australia,South Africa,3,AB de Villiers,0,5,0,0,0.00,out,T20I # 88
South Africa Vs Australia,South Africa,4,Jean-Paul Duminy,23,28,1,0,82.14,out,T20I # 88
South Africa Vs Australia,South Africa,5,Roelof van der Merwe,48,30,2,4,160.00,out,T20I # 88
South Africa Vs Australia,South Africa,6,Albie Morkel,14,10,1,1,140.00,not_out,T20I # 88
South Africa Vs Australia,South Africa,7,Mark Boucher,9,8,0,1,112.50,not_out,T20I # 88
South Africa Vs Australia,Australia,1,Michael Clarke,27,33,2,0,81.81,out,T20I # 88
South Africa Vs Australia,Australia,2,David Warner,20,15,2,1,133.33,out,T20I # 88
South Africa Vs Australia,Australia,3,Ricky Ponting,1,3,0,0,33.33,out,T20I # 88
South Africa Vs Australia,Australia,4,David Hussey,27,18,3,1,150.00,out,T20I # 88
South Africa Vs Australia,Australia,5,Callum Ferguson,0,1,0,0,0.00,out,T20I # 88
South Africa Vs Australia,Australia,6,Cameron White,23,22,2,1,104.54,out,T20I # 88
South Africa Vs Australia,Australia,7,Brad Haddin,16,13,0,1,123.07,not_out,T20I # 88
South Africa Vs Australia,Australia,8,James Hopes,18,15,0,1,120.00,out,T20I # 88
South Africa Vs Australia,Australia,9,Nathan Bracken,0,1,0,0,0.00,out,T20I # 88
South Africa Vs Australia,Australia,10,Shane Harwood,0,0,0,0,-,not_out,T20I # 88
Australia Vs Pakistan,Australia,1,Shane Watson,33,14,0,235.71,24,out,T20I # 89
Australia Vs Pakistan,Australia,2,Brad Haddin,27,2,88.88,6,9,out,T20I # 89
Australia Vs Pakistan,Australia,3,James Hopes,0,0,0,1,0,out,T20I # 89
Australia Vs Pakistan,Australia,4,Andrew Symonds,0,0.00,11,0,0,out,T20I # 89
Australia Vs Pakistan,Australia,5,David Hussey,36.36,8,0,0,88.88,out,T20I # 89
Australia Vs Pakistan,Australia,6,Callum Ferguson,20,21,0,95.23,2,out,T20I # 89
Australia Vs Pakistan,Australia,7,Marcus North,7,0,28.57,0,3,out,T20I # 89
Australia Vs Pakistan,Australia,8,Nathan Hauritz,0,0,3,11,0,out,T20I # 89
Australia Vs Pakistan,Australia,9,Brett Lee,0,27.27,8,0,0,out,T20I # 89
Australia Vs Pakistan,Australia,10,Nathan Bracken,25.00,2,18,9.00,5,not_out,T20I # 89
Australia Vs Pakistan,Australia,11,Ben Hilfenhaus,2,0,1,3,0,out,T20I # 89
Australia Vs Pakistan,Pakistan,1,Salman Butt,42,5,140.47,24,32,out,T20I # 89
Australia Vs Pakistan,Pakistan,2,Ahmed Shehzad,1,0,0,1,0,out,T20I # 89
Australia Vs Pakistan,Pakistan,3,Kamran Akmal,0,0.00,0,22,5.50,not_out,T20I # 89
Australia Vs Pakistan,Pakistan,4,Misbah-ul-Haq,13,3,0,1,3,out,T20I # 89
Australia Vs Pakistan,Pakistan,5,Shoaib Malik,0,24,8,2,1,not_out,T20I # 89
England Vs Netherlands,England,1,Ravi Bopara,46,34,5,0,135.29,out,T20I # 90
England Vs Netherlands,England,2,Luke Wright,71,49,8,0,144.89,out,T20I # 90
England Vs Netherlands,England,3,Owais Shah,5,8,0,0,62.50,out,T20I # 90
England Vs Netherlands,England,4,Eoin Morgan,6,8,0,0,75.00,out,T20I # 90
England Vs Netherlands,England,5,Paul Collingwood,11,10,1,0,110.00,out,T20I # 90
England Vs Netherlands,England,6,Rob Key,10,8,0,0,125.00,not_out,T20I # 90
England Vs Netherlands,England,7,James Foster,3,3,0,0,100.00,not_out,T20I # 90
England Vs Netherlands,Netherlands,1,Alexei Kervezee,1,4,0,0,25.00,out,T20I # 90
England Vs Netherlands,Netherlands,2,Darron Reekers,20,13,1,2,153.84,out,T20I # 90
England Vs Netherlands,Netherlands,3,Bas Zuiderent,12,16,1,0,75.00,out,T20I # 90
England Vs Netherlands,Netherlands,4,Tom de Grooth,49,30,6,1,163.33,out,T20I # 90
England Vs Netherlands,Netherlands,5,Peter Borren,30,25,1,1,120.00,out,T20I # 90
England Vs Netherlands,Netherlands,6,Ryan ten Doeschate,22,17,2,0,129.41,not_out,T20I # 90
England Vs Netherlands,Netherlands,7,Daan van Bunge,8,8,1,0,100.00,out,T20I # 90
England Vs Netherlands,Netherlands,8,Edgar Schiferli,5,7,0,0,71.42,not_out,T20I # 90
Scotland Vs New Zealand,Scotland,1,Ryan Watson,27,10,6,0,270.00,out,T20I # 91
Scotland Vs New Zealand,Scotland,2,Navdeep Poonia,27,15,2,1,180.00,out,T20I # 91
Scotland Vs New Zealand,Scotland,3,Kyle Coetzer,33,15,3,2,220.00,out,T20I # 91
Scotland Vs New Zealand,Scotland,4,Jan Stander,0,1,0,0,0.00,not_out,T20I # 91
Scotland Vs New Zealand,Scotland,5,Colin Smith,0,1,0,0,0.00,out,T20I # 91
Scotland Vs New Zealand,New Zealand,1,Brendon McCullum,18,7,4,0,257.14,out,T20I # 91
Scotland Vs New Zealand,New Zealand,2,Jesse Ryder,31,12,3,2,258.33,out,T20I # 91
Scotland Vs New Zealand,New Zealand,3,Ross Taylor,21,10,1,2,210.00,not_out,T20I # 91
Scotland Vs New Zealand,New Zealand,4,Jacob Oram,8,6,1,0,133.33,out,T20I # 91
Scotland Vs New Zealand,New Zealand,5,Scott Styris,8,4,0,1,200.00,not_out,T20I # 91
Australia Vs West Indies,Australia,1,Shane Watson,0,3,0,0,0.00,out,T20I # 92
Australia Vs West Indies,Australia,2,David Warner,63,53,6,1,118.86,out,T20I # 92
Australia Vs West Indies,Australia,3,Ricky Ponting,0,1,0,0,0.00,out,T20I # 92
Australia Vs West Indies,Australia,4,Michael Clarke,2,7,0,0,28.57,out,T20I # 92
Australia Vs West Indies,Australia,5,Brad Haddin,24,19,2,1,126.31,out,T20I # 92
Australia Vs West Indies,Australia,6,David Hussey,27,16,0,3,168.75,out,T20I # 92
Australia Vs West Indies,Australia,7,Michael Hussey,28,15,3,1,186.66,not_out,T20I # 92
Australia Vs West Indies,Australia,8,Mitchell Johnson,9,7,1,0,128.57,out,T20I # 92
Australia Vs West Indies,Australia,9,Brett Lee,1,1,0,0,100.00,not_out,T20I # 92
Australia Vs West Indies,West Indies,1,Chris Gayle,88,50,6,6,176.00,out,T20I # 92
Australia Vs West Indies,West Indies,2,Andre Fletcher,53,32,7,1,165.62,out,T20I # 92
Australia Vs West Indies,West Indies,3,Xavier Marshall,8,12,0,0,66.66,out,T20I # 92
Australia Vs West Indies,West Indies,4,Shivnarine Chanderpaul,0,1,0,0,0.00,not_out,T20I # 92
Australia Vs West Indies,West Indies,5,Ramnaresh Sarwan,8,2,2,0,400.00,not_out,T20I # 92
India Vs Bangladesh,India,1,Gautam Gambhir,50,46,4,0,108.69,out,T20I # 93
India Vs Bangladesh,India,2,Rohit Sharma,36,23,3,2,156.52,out,T20I # 93
India Vs Bangladesh,India,3,MS Dhoni,26,21,0,1,123.80,out,T20I # 93
India Vs Bangladesh,India,4,Yuvraj Singh,41,18,3,4,227.77,out,T20I # 93
India Vs Bangladesh,India,5,Suresh Raina,10,8,1,0,125.00,out,T20I # 93
India Vs Bangladesh,India,6,Yusuf Pathan,1,1,0,0,100.00,not_out,T20I # 93
India Vs Bangladesh,India,7,Irfan Pathan,11,3,1,1,366.66,not_out,T20I # 93
India Vs Bangladesh,Bangladesh,1,Tamim Iqbal,15,10,3,0,150.00,out,T20I # 93
India Vs Bangladesh,Bangladesh,2,Junaid Siddique,41,22,2,3,186.36,out,T20I # 93
India Vs Bangladesh,Bangladesh,3,Mohammad Ashraful,11,9,1,0,122.22,out,T20I # 93
India Vs Bangladesh,Bangladesh,4,Shakib Al Hasan,8,10,0,0,80.00,out,T20I # 93
India Vs Bangladesh,Bangladesh,5,Mahmudullah,8,13,0,0,61.53,out,T20I # 93
India Vs Bangladesh,Bangladesh,6,Raqibul Hasan,16,20,1,0,80.00,out,T20I # 93
India Vs Bangladesh,Bangladesh,7,Mashrafe Mortaza,11,8,0,1,137.50,out,T20I # 93
India Vs Bangladesh,Bangladesh,8,Mushfiqur Rahim,11,11,1,0,100.00,not_out,T20I # 93
India Vs Bangladesh,Bangladesh,9,Naeem Islam,28,17,0,3,164.70,out,T20I # 93
India Vs Bangladesh,Bangladesh,10,Shahadat Hossain,0,0,0,0,-,not_out,T20I # 93
South Africa Vs Scotland,South Africa,1,Graeme Smith,38,29,6,1,131.03,out,T20I # 94
South Africa Vs Scotland,South Africa,2,Jacques Kallis,48,31,8,0,154.83,out,T20I # 94
South Africa Vs Scotland,South Africa,3,Herschelle Gibbs,16,14,0,0,114.28,out,T20I # 94
South Africa Vs Scotland,South Africa,4,AB de Villiers,79,34,5,6,232.35,not_out,T20I # 94
South Africa Vs Scotland,South Africa,5,Albie Morkel,24,11,1,2,218.18,out,T20I # 94
South Africa Vs Scotland,South Africa,6,Mark Boucher,2,3,0,0,66.66,out,T20I # 94
South Africa Vs Scotland,South Africa,7,Jean-Paul Duminy,0,0,0,0,-,not_out,T20I # 94
South Africa Vs Scotland,Scotland,1,Gavin Hamilton,5,6,1,0,83.33,out,T20I # 94
South Africa Vs Scotland,Scotland,2,Ryan Watson,4,4,1,0,100.00,out,T20I # 94
South Africa Vs Scotland,Scotland,3,Navdeep Poonia,0,1,0,0,0.00,out,T20I # 94
South Africa Vs Scotland,Scotland,4,Kyle Coetzer,42,32,1,3,131.25,out,T20I # 94
South Africa Vs Scotland,Scotland,5,Colin Smith,0,1,0,0,0.00,out,T20I # 94
South Africa Vs Scotland,Scotland,6,Neil McCallum,8,16,1,0,50.00,out,T20I # 94
South Africa Vs Scotland,Scotland,7,Jan Stander,2,6,0,0,33.33,out,T20I # 94
South Africa Vs Scotland,Scotland,8,Majid Haq,15,20,0,0,75.00,out,T20I # 94
South Africa Vs Scotland,Scotland,9,Gordon Drummond,1,2,0,0,50.00,out,T20I # 94
South Africa Vs Scotland,Scotland,10,Glenn Rogers,1,3,0,0,33.33,not_out,T20I # 94
South Africa Vs Scotland,Scotland,11,Calum MacLeod,0,3,0,0,0.00,out,T20I # 94
England Vs Pakistan,England,1,Ravi Bopara,5,6,1,0,83.33,out,T20I # 95
England Vs Pakistan,England,2,Luke Wright,34,16,6,1,212.50,out,T20I # 95
England Vs Pakistan,England,3,Kevin Pietersen,58,38,5,3,152.63,out,T20I # 95
England Vs Pakistan,England,4,Owais Shah,33,32,3,1,103.12,out,T20I # 95
England Vs Pakistan,England,5,Paul Collingwood,15,11,2,0,136.36,out,T20I # 95
England Vs Pakistan,England,6,Dimitri Mascarenhas,16,12,1,0,133.33,not_out,T20I # 95
England Vs Pakistan,England,7,James Foster,14,8,0,1,175.00,not_out,T20I # 95
England Vs Pakistan,Pakistan,1,Ahmed Shehzad,4,7,0,0,57.14,out,T20I # 95
England Vs Pakistan,Pakistan,2,Salman Butt,28,23,5,0,121.73,out,T20I # 95
England Vs Pakistan,Pakistan,3,Kamran Akmal,6,6,0,0,100.00,out,T20I # 95
England Vs Pakistan,Pakistan,4,Shoaib Malik,20,21,1,0,95.23,out,T20I # 95
England Vs Pakistan,Pakistan,5,Younis Khan,46,31,5,0,148.38,not_out,T20I # 95
England Vs Pakistan,Pakistan,6,Shahid Afridi,5,12,0,0,41.66,out,T20I # 95
England Vs Pakistan,Pakistan,7,Misbah-ul-Haq,10,8,0,1,125.00,out,T20I # 95
England Vs Pakistan,Pakistan,8,Yasir Arafat,4,6,0,0,66.66,out,T20I # 95
England Vs Pakistan,Pakistan,9,Umar Gul,8,6,1,0,133.33,not_out,T20I # 95
Bangladesh Vs Ireland,Bangladesh,1,Tamim Iqbal,22,28,2,0,78.57,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,2,Junaid Siddique,13,5,3,0,260.00,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,3,Mohammad Ashraful,14,10,1,1,140.00,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,4,Shakib Al Hasan,7,7,1,0,100.00,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,5,Mahmudullah,7,10,0,0,70.00,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,6,Raqibul Hasan,13,20,0,0,65.00,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,7,Mushfiqur Rahim,14,15,0,0,93.33,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,8,Mashrafe Mortaza,33,16,1,2,206.25,not_out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,9,Naeem Islam,7,9,0,0,77.77,out,T20I # 96
Bangladesh Vs Ireland,Bangladesh,10,Abdur Razzak,0,0,0,0,-,not_out,T20I # 96
Bangladesh Vs Ireland,Ireland,1,Jeremy Bray,2,10,0,0,20.00,out,T20I # 96
Bangladesh Vs Ireland,Ireland,2,William Porterfield,23,29,3,0,79.31,out,T20I # 96
Bangladesh Vs Ireland,Ireland,3,Niall O'Brien,40,25,3,3,160.00,out,T20I # 96
Bangladesh Vs Ireland,Ireland,4,Gary Wilson,10,15,0,0,66.66,out,T20I # 96
Bangladesh Vs Ireland,Ireland,5,John Mooney,17,14,2,0,121.42,not_out,T20I # 96
Bangladesh Vs Ireland,Ireland,6,Kevin O'Brien,39,17,4,2,229.41,not_out,T20I # 96
Australia Vs Sri Lanka,Australia,1,Shane Watson,22,21,2,1,104.76,out,T20I # 97
Australia Vs Sri Lanka,Australia,2,David Warner,0,3,0,0,0.00,out,T20I # 97
Australia Vs Sri Lanka,Australia,3,Ricky Ponting,25,15,5,0,166.66,out,T20I # 97
Australia Vs Sri Lanka,Australia,4,Brad Haddin,16,17,0,1,94.11,out,T20I # 97
Australia Vs Sri Lanka,Australia,5,Michael Clarke,11,15,0,0,73.33,out,T20I # 97
Australia Vs Sri Lanka,Australia,6,David Hussey,28,22,1,2,127.27,out,T20I # 97
Australia Vs Sri Lanka,Australia,7,Michael Hussey,1,5,0,0,20.00,out,T20I # 97
Australia Vs Sri Lanka,Australia,8,Mitchell Johnson,28,13,2,2,215.38,not_out,T20I # 97
Australia Vs Sri Lanka,Australia,9,Brett Lee,15,5,2,1,300.00,out,T20I # 97
Australia Vs Sri Lanka,Australia,10,Nathan Hauritz,4,3,1,0,133.33,out,T20I # 97
Australia Vs Sri Lanka,Australia,11,Nathan Bracken,4,1,1,0,400.00,not_out,T20I # 97
Australia Vs Sri Lanka,Sri Lanka,1,Tillakaratne Dilshan,53,32,10,0,165.62,out,T20I # 97
Australia Vs Sri Lanka,Sri Lanka,2,Sanath Jayasuriya,2,7,0,0,28.57,out,T20I # 97
Australia Vs Sri Lanka,Sri Lanka,3,Kumar Sangakkara,55,42,4,2,130.95,not_out,T20I # 97
Australia Vs Sri Lanka,Sri Lanka,4,Mahela Jayawardene,9,12,0,0,75.00,out,T20I # 97
Australia Vs Sri Lanka,Sri Lanka,5,Chamara Silva,11,11,1,0,100.00,out,T20I # 97
Australia Vs Sri Lanka,Sri Lanka,6,Jehan Mubarak,21,12,1,2,175.00,not_out,T20I # 97
Pakistan Vs Netherlands,Pakistan,1,Kamran Akmal,41,30,3,2,136.66,out,T20I # 98
Pakistan Vs Netherlands,Pakistan,2,Salman Butt,18,13,2,1,138.46,out,T20I # 98
Pakistan Vs Netherlands,Pakistan,3,Shoaib Malik,30,28,2,0,107.14,out,T20I # 98
Pakistan Vs Netherlands,Pakistan,4,Younis Khan,36,20,0,3,180.00,out,T20I # 98
