match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Canada Vs Kenya,Kenya,Hiren Varaiya,1,1,4,1,0,0,100.00,40,42,67,T20I # 62
Canada Vs Kenya,Kenya,Jimmy Kamande,2,2,95.23,1,12,20,20,1,0,60.00,T20I # 62
Canada Vs Kenya,Canada,Henry Osinde,2,0,12,0,6.00,0,0,4,1,15,T20I # 62
Canada Vs Kenya,Canada,Sanjayan Thuraisingam,3.75,0,0,0,4,0,19,4.75,1,0,T20I # 62
Ireland Vs Bermuda,Bermuda,George O'Brien,4,0,13,2,3.25,2,0,3,0,18,T20I # 63
Ireland Vs Bermuda,Bermuda,Stefan Kelly,6.00,1,0,2,1,0,5,5.00,0,0,T20I # 63
Ireland Vs Bermuda,Bermuda,Dwayne Leverock,1,0,2,0,2.00,0,0,0,1,1,T20I # 63
Ireland Vs Bermuda,Bermuda,Irving Romaine,0,0,0.00,2,0,2,8,0,0,0.00,T20I # 63
Ireland Vs Bermuda,Ireland,Peter Connell,2,0,4,3,2.00,0,0,2,0,5,T20I # 63
Ireland Vs Bermuda,Ireland,Kevin O'Brien,2.50,0,0,0,1,0,9,9.00,1,0,T20I # 63
Kenya Vs Ireland,Ireland,Peter Connell,4,0,16,2,4.00,0,0,4,0,15,T20I # 64
Kenya Vs Ireland,Ireland,Kevin O'Brien,3.75,0,0,2,3,1,3,1.00,0,0,T20I # 64
Kenya Vs Ireland,Ireland,Alex Cusack,4,0,20,2,5.00,1,0,2,0,7,T20I # 64
Kenya Vs Ireland,Ireland,Andre Botha,3.50,1,0,3,0.2,0,0,0.00,0,0,T20I # 64
Kenya Vs Ireland,Ireland,Trent Johnston,0,7,9,0,0,0,0.00,0,9,13,T20I # 64
Kenya Vs Ireland,Ireland,Kyle McCallan,0,0,0.00,0,11,30,59,0,0,36.66,T20I # 64
Kenya Vs Ireland,Kenya,Thomas Odoyo,3.1,1,26,2,8.21,1,0,4,1,11,T20I # 64
Scotland Vs Netherlands,Netherlands,Edgar Schiferli,4,0,17,0,4.25,1,0,4,0,22,T20I # 65
Scotland Vs Netherlands,Netherlands,Mudassar Bukhari,5.50,0,0,0,4,0,23,5.75,1,0,T20I # 65
Scotland Vs Netherlands,Netherlands,Ryan ten Doeschate,4,0,21,3,5.25,0,0,4,0,20,T20I # 65
Scotland Vs Netherlands,Netherlands,Peter Borren,5.00,0,0,1,2,3,3,0,0,66.66,T20I # 65
Scotland Vs Netherlands,Netherlands,Pieter Seelaar,30,39,56,0,2,0,76.92,24,28,30,T20I # 65
Scotland Vs Netherlands,Scotland,John Blain,4.66,0,0,2,4,0,22,5.50,1,0,T20I # 65
Kenya Vs Scotland,Scotland,John Blain,4,0,22,1,5.50,0,0,4,0,10,T20I # 66
Kenya Vs Scotland,Scotland,Dewald Nel,2.50,2,0,3,4,1,29,7.25,0,0,T20I # 66
Kenya Vs Scotland,Scotland,Gordon Drummond,4,0,21,1,5.25,0,0,4,0,20,T20I # 66
Kenya Vs Scotland,Scotland,Richie Berrington,5.00,0,0,2,54,61,66,6,0,88.52,T20I # 66
Kenya Vs Scotland,Scotland,Gregor Maiden,48,45,70,1,5,1,106.66,1,3,4,T20I # 66
Kenya Vs Scotland,Kenya,Thomas Odoyo,6.66,0,0,0,4,1,11,2.75,0,0,T20I # 66
Kenya Vs Scotland,Kenya,Peter Ongondo,2.1,0,19,0,8.76,0,0,3,0,21,T20I # 66
Bermuda Vs Canada,Canada,Sanjayan Thuraisingam,2,0,13,1,6.50,2,0,4,0,12,T20I # 67
Bermuda Vs Canada,Canada,Henry Osinde,3.00,2,0,2,3,0,6,2.00,0,0,T20I # 67
Bermuda Vs Canada,Canada,Steven Welsh,3,1,11,2,3.66,0,0,4,0,16,T20I # 67
Bermuda Vs Canada,Canada,Harvir Baidwan,4.00,4,0,2,4,0,9,2.25,0,0,T20I # 67
Bermuda Vs Canada,Canada,John Davison,0,1,2,1,0,0,0.00,19,13,19,T20I # 67
Bermuda Vs Canada,Canada,Sunil Dhaniram,2,1,146.15,2,31,34,65,4,0,91.17,T20I # 67
Bermuda Vs Canada,Bermuda,George O'Brien,2.3,0,18,1,7.20,1,0,2,0,5,T20I # 67
Zimbabwe Vs Sri Lanka,Sri Lanka,Dilhara Fernando,0,0,3,0,0,19,6.33,0,0,3,T20I # 69
Zimbabwe Vs Sri Lanka,Sri Lanka,Farveez Maharoof,0,24,8.00,2,0,1,4,0,15,3.75,T20I # 69
Zimbabwe Vs Sri Lanka,Sri Lanka,Thilan Thushara,0,0,25,1,15,2,1,166.66,33,37,T20I # 69
Zimbabwe Vs Sri Lanka,Sri Lanka,Dilhara Lokuhettige,3,0,89.18,0,8,20,0,0,40.00,1,T20I # 69
Zimbabwe Vs Sri Lanka,Sri Lanka,Ajantha Mendis,2,0,0,4,50.00,0,0,0,0,-,T20I # 69
Pakistan Vs Canada,Canada,Henry Osinde,5.75,1,0,0,4,0,21,5.25,0,0,T20I # 70
Pakistan Vs Canada,Canada,Umar Bhatti,3,0,15,3,5.00,0,0,3,0,29,T20I # 70
Pakistan Vs Canada,Canada,Rizwan Cheema,9.66,1,0,1,2,0,23,11.50,1,0,T20I # 70
Pakistan Vs Canada,Canada,Harvir Baidwan,0,2,0,3,0,0.00,34,42,4,2,T20I # 70
Pakistan Vs Canada,Canada,Balaji Rao,80.95,4,6,0,0,0,66.66,17,25,0,T20I # 70
Pakistan Vs Canada,Canada,Sunil Dhaniram,1,68.00,1,0,5,0,0,20.00,17,16,T20I # 70
Canada Vs Zimbabwe,Zimbabwe,Elton Chigumbura,7.75,3,0,2,4,1,17,4.25,0,0,T20I # 71
Canada Vs Zimbabwe,Zimbabwe,Tawanda Mupariwa,4,0,12,0,3.00,0,0,3,0,25,T20I # 71
Canada Vs Zimbabwe,Zimbabwe,Ray Price,8.33,0,0,1,2,0,8,4.00,0,0,T20I # 71
Canada Vs Zimbabwe,Zimbabwe,Prosper Utseya,15,11,3,1,0,136.36,0,1,0,0,T20I # 71
Canada Vs Zimbabwe,Zimbabwe,Keith Dabengwa,0.00,17,23,0,3,0,73.91,37,38,1,T20I # 71
Canada Vs Zimbabwe,Zimbabwe,Timycen Maruma,0,97.36,6,1,7,0,0,85.71,6,8,T20I # 71
Sri Lanka Vs Pakistan,Pakistan,Shoaib Akhtar,1,4,0,1,23,5.75,1,0,4,0,T20I # 72
Sri Lanka Vs Pakistan,Pakistan,Sohail Tanvir,20,5.00,0,0,0,3,0,13,4.33,1,T20I # 72
Sri Lanka Vs Pakistan,Pakistan,Shoaib Malik,0,1,0,1,13,13.00,0,0,7,10,T20I # 72
Sri Lanka Vs Pakistan,Pakistan,Shahid Afridi,1,0,70.00,1,6,7,0,0,85.71,24,T20I # 72
Sri Lanka Vs Pakistan,Pakistan,Umar Gul,24,2,0,4,100.00,20,20,1,1,100.00,T20I # 72
Sri Lanka Vs Pakistan,Pakistan,Fawad Alam,42,33,5,1,0,127.27,1,2,0,0,T20I # 72
Zimbabwe Vs Pakistan,Pakistan,Abdur Rauf,3,0,21,0,7.00,1,0,2,0,19,T20I # 73
Zimbabwe Vs Pakistan,Pakistan,Anwar Ali,9.50,0,0,0,4,0,12,3.00,1,0,T20I # 73
Zimbabwe Vs Pakistan,Pakistan,Umar Gul,4,0,23,1,5.75,2,0,4,0,15,T20I # 73
Zimbabwe Vs Pakistan,Pakistan,Shahid Afridi,3.75,4,0,1,3,0,7,2.33,0,0,T20I # 73
Zimbabwe Vs Pakistan,Pakistan,Shoaib Malik,50,54,60,1,6,0,92.59,5,6,6,T20I # 73
Zimbabwe Vs Pakistan,Pakistan,Fawad Alam,1,0,83.33,3,33,48,63,2,1,68.75,T20I # 73
Zimbabwe Vs Pakistan,Zimbabwe,Elton Chigumbura,4,0,20,0,5.00,2,0,1,0,10,T20I # 73
Zimbabwe Vs Pakistan,Zimbabwe,Chris Mpofu,10.00,0,0,3,1,0,12,12.00,1,0,T20I # 73
Sri Lanka Vs Canada,Canada,Eion Katchay,11.00,1,0,1,3,0,22,7.33,0,0,T20I # 74
Sri Lanka Vs Canada,Canada,Harvir Baidwan,4,0,21,0,5.25,2,0,3,0,16,T20I # 74
Sri Lanka Vs Canada,Canada,Rizwan Cheema,5.33,0,0,0,2,0,18,9.00,0,0,T20I # 74
Sri Lanka Vs Canada,Canada,Balaji Rao,8,5,2,3,0,160.00,68,43,4,6,T20I # 74
Sri Lanka Vs Canada,Canada,Sunil Dhaniram,158.13,1,8,0,0,0,12.50,0,1,0,T20I # 74
Sri Lanka Vs Canada,Canada,Abzal Dean,0,0.00,16,2,22,1,0,72.72,14,19,T20I # 74
Zimbabwe Vs Canada,Canada,Umar Bhatti,4,0,26,0,6.50,1,0,2,0,19,T20I # 75
Zimbabwe Vs Canada,Canada,Eion Katchay,9.50,0,0,1,1,0,16,16.00,0,0,T20I # 75
Zimbabwe Vs Canada,Canada,Harvir Baidwan,3,0,25,0,8.33,1,0,4,0,27,T20I # 75
Zimbabwe Vs Canada,Canada,Rizwan Cheema,6.75,0,0,0,4,0,33,8.25,0,0,T20I # 75
Zimbabwe Vs Canada,Canada,Sunil Dhaniram,2,0,36,1,18.00,1,1,2,8,8,T20I # 75
Zimbabwe Vs Canada,Canada,Balaji Rao,0,0,25.00,2,2,8,14,0,0,25.00,T20I # 75
Zimbabwe Vs Canada,Canada,Abdool Samad,0,12,15,1,0,0,0.00,7,19,24,T20I # 75
Zimbabwe Vs Canada,Zimbabwe,Chris Mpofu,6.50,0,0,1,3,0,10,3.33,0,0,T20I # 75
Zimbabwe Vs Canada,Zimbabwe,Ray Price,1,0,4,2,4.00,0,0,0.2,0,1,T20I # 75
Pakistan Vs Sri Lanka,Sri Lanka,Farveez Maharoof,4,0,22,1,5.50,3,0,4,0,30,T20I # 76
Pakistan Vs Sri Lanka,Sri Lanka,Dilhara Fernando,7.50,3,0,1,4,0,25,6.25,1,0,T20I # 76
Pakistan Vs Sri Lanka,Sri Lanka,Thilan Thushara,4,0,23,1,5.75,0,0,4,0,23,T20I # 76
Pakistan Vs Sri Lanka,Sri Lanka,Kaushalya Weeraratne,5.75,0,0,0,40,34,45,3,2,117.64,T20I # 76
Pakistan Vs Sri Lanka,Sri Lanka,Ajantha Mendis,25,19,37,3,3,1,131.57,5,12,14,T20I # 76
Pakistan Vs Sri Lanka,Pakistan,Shoaib Akhtar,8.00,2,2,0,4,0,17,4.25,3,0,T20I # 76
Pakistan Vs Sri Lanka,Pakistan,Sohail Tanvir,4,0,15,0,3.75,0,0,3,0,16,T20I # 76
South Africa Vs Bangladesh,Bangladesh,Syed Rasel,4,0,36,1,9.00,12,4,1,1,0,T20I # 77
South Africa Vs Bangladesh,Bangladesh,Shahadat Hossain,2,0,19,0,9.50,6,4,0,0,0,T20I # 77
South Africa Vs Bangladesh,Bangladesh,Abdur Razzak,3,0,16,4,5.33,7,1,0,1,0,T20I # 77
South Africa Vs Bangladesh,Bangladesh,Shakib Al Hasan,3,0,21,2,7.00,4,0,0,0,0,T20I # 77
South Africa Vs Bangladesh,Bangladesh,Naeem Islam,2,0,19,0,9.50,2,1,1,0,0,T20I # 77
South Africa Vs Bangladesh,South Africa,Dale Steyn,3,0,18,2,6.00,11,3,0,1,0,T20I # 77
South Africa Vs Bangladesh,South Africa,Johann Louw,3,0,18,0,6.00,7,1,0,2,0,T20I # 77
South Africa Vs Bangladesh,South Africa,Rory Kleinveldt,1,0,20,1,20.00,1,3,0,2,0,T20I # 77
South Africa Vs Bangladesh,South Africa,Morne Morkel,2,0,15,1,7.50,7,3,0,1,0,T20I # 77
South Africa Vs Bangladesh,South Africa,Johan Botha,3,0,15,2,5.00,7,1,0,0,0,T20I # 77
South Africa Vs Bangladesh,South Africa,Albie Morkel,2,0,18,0,9.00,5,3,0,0,0,T20I # 77
New Zealand Vs West Indies,West Indies,Lionel Baker,4,0,32,1,8.00,1,1,4,0,33,T20I # 78
New Zealand Vs West Indies,West Indies,Jerome Taylor,8.25,4,0,1,3,0,28,9.33,0,0,T20I # 78
New Zealand Vs West Indies,West Indies,Fidel Edwards,4,0,20,1,5.00,0,0,2,0,25,T20I # 78
New Zealand Vs West Indies,West Indies,Sulieman Benn,12.50,0,0,1,3,0,16,5.33,1,0,T20I # 78
New Zealand Vs West Indies,West Indies,Kieron Pollard,67,41,60,1,5,5,163.41,6,5,9,T20I # 78
New Zealand Vs West Indies,West Indies,Chris Gayle,1,0,120.00,2,28,24,27,3,1,116.66,T20I # 78
New Zealand Vs West Indies,New Zealand,Kyle Mills,4,0,34,1,8.50,0,0,4,0,16,T20I # 78
New Zealand Vs West Indies,West Indies,Lionel Baker,2,0,14,0,7.00,0,0,4,0,29,T20I # 79
New Zealand Vs West Indies,West Indies,Jerome Taylor,7.25,1,0,2,4,0,45,11.25,0,0,T20I # 79
New Zealand Vs West Indies,West Indies,Sulieman Benn,2,0,31,1,15.50,1,0,4,0,27,T20I # 79
New Zealand Vs West Indies,West Indies,Fidel Edwards,6.75,0,0,0,4,0,29,7.25,3,0,T20I # 79
New Zealand Vs West Indies,West Indies,Chris Gayle,1,4,5,2,0,0,25.00,53,36,55,T20I # 79
New Zealand Vs West Indies,West Indies,Kieron Pollard,3,3,147.22,2,10,14,20,1,0,71.42,T20I # 79
New Zealand Vs West Indies,New Zealand,Kyle Mills,4,0,19,0,4.75,1,0,3,0,24,T20I # 79
New Zealand Vs West Indies,New Zealand,Ewen Thompson,8.00,0,0,1,2,1,12,6.00,0,0,T20I # 79
New Zealand Vs West Indies,New Zealand,Tim Southee,,,,,,,,,,,T20I # 79
