match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Scotland Vs Ireland,Ireland,6,Trent Johnston,4,0,6.00,2,0,out,T20I # 59
Scotland Vs Ireland,Ireland,7,Andrew White,4,0,4.75,0,1,not_out,T20I # 59
Scotland Vs Ireland,Ireland,8,Reinhardt Strydom,3.5,0,7.04,0,0,not_out,T20I # 59
Netherlands Vs Canada,Netherlands,1,Darron Reekers,0,3,0,0,0.00,out,T20I # 60
Netherlands Vs Canada,Netherlands,2,Eric Szwarczynski,19,17,2,0,111.76,out,T20I # 60
Netherlands Vs Canada,Netherlands,3,Daan van Bunge,14,25,0,0,56.00,out,T20I # 60
Netherlands Vs Canada,Netherlands,4,Tom de Grooth,9,6,1,0,150.00,out,T20I # 60
Netherlands Vs Canada,Netherlands,5,Ryan ten Doeschate,4,7,0,0,57.14,out,T20I # 60
Netherlands Vs Canada,Netherlands,6,Peter Borren,37,38,4,0,97.36,not_out,T20I # 60
Netherlands Vs Canada,Netherlands,7,Henk-Jan Mol,0,1,0,0,0.00,out,T20I # 60
Netherlands Vs Canada,Netherlands,8,Mudassar Bukhari,2,3,0,0,66.66,out,T20I # 60
Netherlands Vs Canada,Netherlands,9,Edgar Schiferli,0,3,0,0,0.00,out,T20I # 60
Netherlands Vs Canada,Netherlands,10,Jeroen Smits,4,10,0,0,40.00,out,T20I # 60
Netherlands Vs Canada,Netherlands,11,Pieter Seelaar,0,1,0,0,0.00,out,T20I # 60
Netherlands Vs Canada,Canada,1,Geoff Barnett,1,1,0,0,100.00,out,T20I # 60
Netherlands Vs Canada,Canada,2,John Davison,6,22,0,0,27.27,out,T20I # 60
Netherlands Vs Canada,Canada,3,Abdool Samad,26,21,2,0,123.80,out,T20I # 60
Netherlands Vs Canada,Canada,4,Ashish Bagai,3,6,0,0,50.00,out,T20I # 60
Netherlands Vs Canada,Canada,5,Zubin Surkari,2,2,0,0,100.00,out,T20I # 60
Netherlands Vs Canada,Canada,6,Sunil Dhaniram,4,0,2.50,0,0,out,T20I # 60
Netherlands Vs Canada,Canada,7,Sanjayan Thuraisingam,2,0,12.50,0,0,not_out,T20I # 60
Netherlands Vs Canada,Canada,8,Karun Jethi,4,0,4.25,0,0,not_out,T20I # 60
Bermuda Vs Scotland,Bermuda,1,Chris Foggo,6,11,1,0,54.54,out,T20I # 61
Bermuda Vs Scotland,Bermuda,2,Oliver Pitcher,13,18,1,0,72.22,out,T20I # 61
Bermuda Vs Scotland,Bermuda,3,David Hemp,20,30,2,1,66.66,out,T20I # 61
Bermuda Vs Scotland,Bermuda,4,James Celestine,0,1,0,0,0.00,out,T20I # 61
Bermuda Vs Scotland,Bermuda,5,Steven Outerbridge,37,35,1,1,105.71,not_out,T20I # 61
Bermuda Vs Scotland,Bermuda,6,Irving Romaine,8,12,0,0,66.66,out,T20I # 61
Bermuda Vs Scotland,Bermuda,7,Jekon Edness,0,1,0,0,0.00,out,T20I # 61
Bermuda Vs Scotland,Bermuda,8,Rodney Trott,0,5,0,0,0.00,out,T20I # 61
Bermuda Vs Scotland,Bermuda,9,George O'Brien,7,7,0,0,100.00,not_out,T20I # 61
Bermuda Vs Scotland,Scotland,1,Fraser Watts,46,42,4,0,109.52,out,T20I # 61
Bermuda Vs Scotland,Scotland,2,Ryan Watson,4,0,2.75,1,2,out,T20I # 61
Bermuda Vs Scotland,Scotland,3,Navdeep Poonia,2,0,5.50,0,0,not_out,T20I # 61
Bermuda Vs Scotland,Scotland,4,Colin Smith,4,0,5.50,0,0,not_out,T20I # 61
Canada Vs Kenya,Canada,1,John Davison,6,13,0,0,46.15,out,T20I # 62
Canada Vs Kenya,Canada,2,Geoff Barnett,13,16,2,0,81.25,out,T20I # 62
Canada Vs Kenya,Canada,3,Abdool Samad,6,4,1,0,150.00,out,T20I # 62
Canada Vs Kenya,Canada,4,Ashish Bagai,8,10,0,0,80.00,out,T20I # 62
Canada Vs Kenya,Canada,5,Zubin Surkari,4,10,0,0,40.00,out,T20I # 62
Canada Vs Kenya,Canada,6,Sunil Dhaniram,6,7,1,0,85.71,out,T20I # 62
Canada Vs Kenya,Canada,7,Karun Jethi,13,19,0,0,68.42,out,T20I # 62
Canada Vs Kenya,Canada,8,Sanjayan Thuraisingam,15,18,1,0,83.33,out,T20I # 62
Canada Vs Kenya,Canada,9,Harvir Baidwan,1,3,0,0,33.33,out,T20I # 62
Canada Vs Kenya,Canada,10,Eion Katchay,7,12,0,0,58.33,not_out,T20I # 62
Canada Vs Kenya,Canada,11,Henry Osinde,2,7,0,0,28.57,out,T20I # 62
Canada Vs Kenya,Kenya,1,Morris Ouma,12,13,2,0,92.30,out,T20I # 62
Canada Vs Kenya,Kenya,2,Kennedy Otieno,7,13,0,0,53.84,out,T20I # 62
Canada Vs Kenya,Kenya,3,Nehemiah Odhiambo,5,6,0,0,83.33,out,T20I # 62
Canada Vs Kenya,Kenya,4,Steve Tikolo,6,7,0,0,85.71,out,T20I # 62
Canada Vs Kenya,Kenya,5,Thomas Odoyo,3,5,0,0,60.00,out,T20I # 62
Canada Vs Kenya,Kenya,6,Jimmy Kamande,3,0,7.00,1,0,out,T20I # 62
Canada Vs Kenya,Kenya,7,Ragheb Aga,2.5,0,5.64,1,0,not_out,T20I # 62
Canada Vs Kenya,Kenya,8,Alex Obanda,2,0,3.50,1,0,not_out,T20I # 62
Ireland Vs Bermuda,Ireland,1,William Porterfield,4,10,0,0,40.00,out,T20I # 63
Ireland Vs Bermuda,Ireland,2,Niall O'Brien,5,4,1,0,125.00,out,T20I # 63
Ireland Vs Bermuda,Ireland,3,Kevin O'Brien,6,9,1,0,66.66,out,T20I # 63
Ireland Vs Bermuda,Ireland,4,Andre Botha,1,3,0,0,33.33,out,T20I # 63
Ireland Vs Bermuda,Ireland,5,Gary Wilson,7,12,0,0,58.33,out,T20I # 63
Ireland Vs Bermuda,Ireland,6,Andrew White,5,5,1,0,100.00,out,T20I # 63
Ireland Vs Bermuda,Ireland,7,Alex Cusack,5,7,0,0,71.42,out,T20I # 63
Ireland Vs Bermuda,Ireland,8,Trent Johnston,1,1,0,0,100.00,not_out,T20I # 63
Ireland Vs Bermuda,Ireland,9,Reinhardt Strydom,1,3,0,0,33.33,out,T20I # 63
Ireland Vs Bermuda,Bermuda,1,Chris Foggo,8,6,1,0,133.33,out,T20I # 63
Ireland Vs Bermuda,Bermuda,2,David Hemp,7,9,0,0,77.77,out,T20I # 63
Ireland Vs Bermuda,Bermuda,3,Steven Outerbridge,6,8,0,0,75.00,out,T20I # 63
Ireland Vs Bermuda,Bermuda,4,James Celestine,1,8,0,0,12.50,out,T20I # 63
Ireland Vs Bermuda,Bermuda,5,Oliver Pitcher,4,6,0,0,66.66,out,T20I # 63
Ireland Vs Bermuda,Bermuda,6,Irving Romaine,7,7,0,1,100.00,out,T20I # 63
Ireland Vs Bermuda,Bermuda,7,Jekon Edness,2,4,0,0,50.00,out,T20I # 63
Ireland Vs Bermuda,Bermuda,8,George O'Brien,2,3,0,0,66.66,out,T20I # 63
Ireland Vs Bermuda,Bermuda,9,Rodney Trott,2,0,4.00,2,0,not_out,T20I # 63
Ireland Vs Bermuda,Bermuda,10,Stefan Kelly,2,0,7.00,0,0,not_out,T20I # 63
Kenya Vs Ireland,Kenya,1,Morris Ouma,6,5,1,0,120.00,out,T20I # 64
Kenya Vs Ireland,Kenya,2,Kennedy Otieno,7,10,0,0,70.00,out,T20I # 64
Kenya Vs Ireland,Kenya,3,Nehemiah Odhiambo,1,3,0,0,33.33,out,T20I # 64
Kenya Vs Ireland,Kenya,4,Steve Tikolo,13,26,1,0,50.00,out,T20I # 64
Kenya Vs Ireland,Kenya,5,Alex Obanda,0,5,0,0,0.00,out,T20I # 64
Kenya Vs Ireland,Kenya,6,Thomas Odoyo,10,16,1,0,62.50,out,T20I # 64
Kenya Vs Ireland,Kenya,7,Ragheb Aga,5,6,1,0,83.33,out,T20I # 64
Kenya Vs Ireland,Kenya,8,Jimmy Kamande,0,2,0,0,0.00,out,T20I # 64
Kenya Vs Ireland,Kenya,9,Tony Suji,7,17,0,0,41.17,out,T20I # 64
Kenya Vs Ireland,Kenya,10,Peter Ongondo,0,1,0,0,0.00,out,T20I # 64
Kenya Vs Ireland,Kenya,11,Hiren Varaiya,6,13,0,0,46.15,not_out,T20I # 64
Kenya Vs Ireland,Ireland,1,William Porterfield,22,34,2,0,64.70,out,T20I # 64
Kenya Vs Ireland,Ireland,2,Gary Wilson,1,3,0,0,33.33,out,T20I # 64
Kenya Vs Ireland,Ireland,3,Niall O'Brien,2,2,0,0,100.00,out,T20I # 64
Kenya Vs Ireland,Ireland,4,Andre Botha,17,16,1,1,106.25,out,T20I # 64
Kenya Vs Ireland,Ireland,5,Andrew White,8,14,0,0,57.14,out,T20I # 64
Kenya Vs Ireland,Ireland,6,Alex Cusack,4,0,3.25,2,0,out,T20I # 64
Kenya Vs Ireland,Ireland,7,Kevin O'Brien,4,1,1.75,1,0,not_out,T20I # 64
Kenya Vs Ireland,Ireland,8,Trent Johnston,4,1,3.00,0,0,not_out,T20I # 64
Scotland Vs Netherlands,Scotland,1,Ryan Watson,22,27,1,0,81.48,out,T20I # 65
Scotland Vs Netherlands,Scotland,2,Kyle Coetzer,40,44,4,2,90.90,out,T20I # 65
Scotland Vs Netherlands,Scotland,3,Navdeep Poonia,25,27,1,0,92.59,out,T20I # 65
Scotland Vs Netherlands,Scotland,4,Colin Smith,0,1,0,0,0.00,out,T20I # 65
Scotland Vs Netherlands,Scotland,5,Gavin Hamilton,7,11,0,0,63.63,out,T20I # 65
Scotland Vs Netherlands,Scotland,6,Neil McCallum,0,1,0,0,0.00,out,T20I # 65
Scotland Vs Netherlands,Scotland,7,Gordon Drummond,2,5,0,0,40.00,out,T20I # 65
Scotland Vs Netherlands,Scotland,8,Richie Berrington,2,2,0,0,100.00,out,T20I # 65
Scotland Vs Netherlands,Scotland,9,John Blain,3,2,0,0,150.00,not_out,T20I # 65
Scotland Vs Netherlands,Scotland,10,Majid Haq,0,0,0,0,-,not_out,T20I # 65
Scotland Vs Netherlands,Netherlands,1,Darron Reekers,3,0,9,7,8,out,T20I # 65
Scotland Vs Netherlands,Netherlands,2,Eric Szwarczynski,2,0,24,18,28,out,T20I # 65
Scotland Vs Netherlands,Netherlands,3,Tom de Grooth,1,1,0,2,3,out,T20I # 65
Scotland Vs Netherlands,Netherlands,4,Mudassar Bukhari,0,0,16,12,10,out,T20I # 65
Scotland Vs Netherlands,Netherlands,5,Ryan ten Doeschate,3,0,4,0,24,not_out,T20I # 65
Scotland Vs Netherlands,Netherlands,6,Daan van Bunge,6.00,1,3,0,19,out,T20I # 65
Scotland Vs Netherlands,Netherlands,7,Peter Borren,6.33,0,3,0,14,not_out,T20I # 65
Kenya Vs Scotland,Kenya,1,Morris Ouma,2,10,0,0,20.00,out,T20I # 66
Kenya Vs Scotland,Kenya,2,Kennedy Otieno,14,14,1,0,100.00,out,T20I # 66
Kenya Vs Scotland,Kenya,3,Nehemiah Odhiambo,11,11,1,0,100.00,out,T20I # 66
Kenya Vs Scotland,Kenya,4,Steve Tikolo,18,21,3,0,85.71,out,T20I # 66
Kenya Vs Scotland,Kenya,5,Thomas Odoyo,6,10,0,0,60.00,out,T20I # 66
Kenya Vs Scotland,Kenya,6,Rakep Patel,6,16,0,0,37.50,out,T20I # 66
Kenya Vs Scotland,Kenya,7,Ragheb Aga,28,25,1,1,112.00,out,T20I # 66
Kenya Vs Scotland,Kenya,8,Jimmy Kamande,1,4,0,0,25.00,out,T20I # 66
Kenya Vs Scotland,Kenya,9,Peter Ongondo,8,6,0,1,133.33,out,T20I # 66
Kenya Vs Scotland,Kenya,10,Tony Suji,3,2,0,0,150.00,not_out,T20I # 66
Kenya Vs Scotland,Kenya,11,Hiren Varaiya,3,1,0,0,300.00,not_out,T20I # 66
Kenya Vs Scotland,Scotland,1,Ryan Watson,0,0,3,0,16,out,T20I # 66
Kenya Vs Scotland,Scotland,2,Kyle Coetzer,5.33,1,3,0,19,not_out,T20I # 66
Kenya Vs Scotland,Scotland,3,Navdeep Poonia,6.33,1,3,0,20,not_out,T20I # 66
Bermuda Vs Canada,Bermuda,1,Chris Foggo,7,5,1,0,140.00,out,T20I # 67
Bermuda Vs Canada,Bermuda,2,Oliver Pitcher,15,27,0,0,55.55,out,T20I # 67
Bermuda Vs Canada,Bermuda,3,Oronde Bascome,2,6,0,0,33.33,out,T20I # 67
Bermuda Vs Canada,Bermuda,4,Steven Outerbridge,4,10,0,0,40.00,out,T20I # 67
Bermuda Vs Canada,Bermuda,5,James Celestine,2,7,0,0,28.57,out,T20I # 67
Bermuda Vs Canada,Bermuda,6,George O'Brien,0,2,0,0,0.00,out,T20I # 67
Bermuda Vs Canada,Bermuda,7,Jekon Edness,9,21,0,0,42.85,out,T20I # 67
Bermuda Vs Canada,Bermuda,8,Rodney Trott,8,15,0,0,53.33,out,T20I # 67
Bermuda Vs Canada,Bermuda,9,Stefan Kelly,11,21,0,0,52.38,not_out,T20I # 67
Bermuda Vs Canada,Bermuda,10,Kyle Hodsoll,0,1,0,0,0.00,out,T20I # 67
Bermuda Vs Canada,Bermuda,11,Tamauri Tucker,1,5,0,0,20.00,out,T20I # 67
Bermuda Vs Canada,Canada,1,Mohammad Qazi,15,15,1,0,100.00,out,T20I # 67
Bermuda Vs Canada,Canada,2,John Davison,3,0,5.66,1,0,out,T20I # 67
Bermuda Vs Canada,Canada,3,Geoff Barnett,2,0,10.50,2,0,not_out,T20I # 67
Bermuda Vs Canada,Canada,4,Ashish Bagai,1,0,8.00,0,0,not_out,T20I # 67
Zimbabwe Vs Sri Lanka,Zimbabwe,1,Stuart Matsikenyeri,1,3,0,33.33,22,out,T20I # 69
