match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Pakistan Vs New Zealand,Pakistan,Mohammad Amir,0,1,4,1,0,19,4.75,11,1,0,T20I # 641
New Zealand Vs Australia,Australia,Kane Richardson,4,0,28,0,7.00,12,2,1,2,0,T20I # 642
New Zealand Vs Australia,Australia,Billy Stanlake,4,0,15,3,3.75,15,1,0,0,0,T20I # 642
New Zealand Vs Australia,Australia,Ashton Agar,4,0,22,1,5.50,9,0,0,1,0,T20I # 642
New Zealand Vs Australia,Australia,Andrew Tye,4,0,23,4,5.75,11,0,1,2,0,T20I # 642
New Zealand Vs Australia,Australia,Adam Zampa,3,0,21,1,7.00,8,0,2,1,0,T20I # 642
New Zealand Vs Australia,Australia,Marcus Stoinis,1,0,2,0,2.00,4,0,0,0,0,T20I # 642
New Zealand Vs Australia,New Zealand,Trent Boult,3,0,14,2,4.66,11,2,0,0,0,T20I # 642
New Zealand Vs Australia,New Zealand,Tim Southee,2.3,0,27,1,10.80,7,5,0,2,0,T20I # 642
New Zealand Vs Australia,New Zealand,Mitchell Santner,2,0,20,0,10.00,6,3,1,0,0,T20I # 642
New Zealand Vs Australia,New Zealand,Ish Sodhi,3,0,24,0,8.00,4,3,0,0,0,T20I # 642
New Zealand Vs Australia,New Zealand,Colin de Grandhomme,1,0,11,0,11.00,0,0,1,0,0,T20I # 642
Zimbabwe Vs Afghanistan,Afghanistan,Mujeeb Ur Rahman,0,4,0,0,31,7.75,0,1,3,0,T20I # 643
Zimbabwe Vs Afghanistan,Afghanistan,Sharafuddin Ashraf,8,2.66,0,2,0,4,0,19,4.75,3,T20I # 643
Zimbabwe Vs Afghanistan,Afghanistan,Aftab Alam,0,1,0,1,2,2.00,0,0,20,11,T20I # 643
Zimbabwe Vs Afghanistan,Afghanistan,Gulbadin Naib,1,2,181.81,1,5,7,1,0,71.42,11,T20I # 643
Zimbabwe Vs Afghanistan,Afghanistan,Rashid Khan,15,2,0,3,73.33,40,27,4,3,148.14,T20I # 643
Zimbabwe Vs Afghanistan,Afghanistan,Mohammad Nabi,18,15,1,1,1,120.00,0,4,0,0,T20I # 643
Afghanistan Vs Zimbabwe,Zimbabwe,Kyle Jarvis,0,4,0,2,48,12.00,0,1,2,0,T20I # 644
Afghanistan Vs Zimbabwe,Zimbabwe,Tendai Chatara,26,13.00,2,3,0,4,0,20,5.00,0,T20I # 644
Afghanistan Vs Zimbabwe,Zimbabwe,Blessing Muzarabani,0,2,0,2,21,10.50,1,0,2,5,T20I # 644
Afghanistan Vs Zimbabwe,Zimbabwe,Sikandar Raza,0,0,40.00,0,29,30,3,2,96.66,15,T20I # 644
Afghanistan Vs Zimbabwe,Zimbabwe,Graeme Cremer,16,1,0,2,93.75,40,26,5,1,153.84,T20I # 644
Afghanistan Vs Zimbabwe,Zimbabwe,Ryan Burl,30,30,2,0,0,100.00,6,7,0,0,T20I # 644
England Vs Australia,Australia,Billy Stanlake,4,0,43,1,10.75,11,3,3,2,0,T20I # 645
England Vs Australia,Australia,Kane Richardson,4,0,27,1,6.75,10,4,0,0,0,T20I # 645
England Vs Australia,Australia,Andrew Tye,4,0,28,1,7.00,6,1,1,0,0,T20I # 645
England Vs Australia,Australia,Marcus Stoinis,2,0,16,1,8.00,4,2,0,2,0,T20I # 645
England Vs Australia,Australia,Ashton Agar,3,0,15,2,5.00,7,1,0,0,0,T20I # 645
England Vs Australia,Australia,Travis Head,1,0,14,0,14.00,1,1,1,0,0,T20I # 645
England Vs Australia,Australia,Glenn Maxwell,2,0,10,3,5.00,6,1,0,0,0,T20I # 645
England Vs Australia,England,David Willey,3,0,28,3,9.33,8,4,1,1,0,T20I # 645
England Vs Australia,England,Mark Wood,3.3,0,26,1,7.42,11,3,1,0,0,T20I # 645
England Vs Australia,England,Chris Jordan,4,0,34,0,8.50,7,3,1,0,0,T20I # 645
England Vs Australia,England,Tom Curran,4,0,39,0,9.75,3,3,1,0,0,T20I # 645
England Vs Australia,England,Adil Rashid,4,0,30,1,7.50,12,1,2,2,0,T20I # 645
England Vs Australia,Australia,Kane Richardson,4,0,33,3,8.25,9,4,0,2,0,T20I # 646
England Vs Australia,Australia,Billy Stanlake,4,0,28,2,7.00,12,4,0,2,0,T20I # 646
England Vs Australia,Australia,Marcus Stoinis,4,0,18,0,4.50,12,2,0,0,0,T20I # 646
England Vs Australia,Australia,Andrew Tye,4,0,29,1,7.25,9,2,0,3,0,T20I # 646
England Vs Australia,Australia,Ashton Agar,4,0,27,0,6.75,7,1,1,0,0,T20I # 646
England Vs Australia,England,David Willey,3.3,0,30,1,8.57,15,1,3,1,0,T20I # 646
England Vs Australia,England,Tom Curran,2,0,23,0,11.50,2,2,1,1,0,T20I # 646
England Vs Australia,England,Chris Jordan,3,0,26,2,8.66,8,5,0,1,0,T20I # 646
England Vs Australia,England,Adil Rashid,4,0,34,0,8.50,7,3,1,1,0,T20I # 646
England Vs Australia,England,Liam Dawson,2,0,23,0,11.50,3,1,2,0,0,T20I # 646
New Zealand Vs England,England,David Willey,4,0,36,0,9.00,9,4,1,0,0,T20I # 647
New Zealand Vs England,England,Mark Wood,4,0,51,2,12.75,9,5,3,3,0,T20I # 647
New Zealand Vs England,England,Chris Jordan,4,0,34,1,8.50,10,2,2,2,0,T20I # 647
New Zealand Vs England,England,Liam Plunkett,4,0,33,0,8.25,7,1,2,2,0,T20I # 647
New Zealand Vs England,England,Adil Rashid,4,0,36,2,9.00,3,0,3,0,0,T20I # 647
New Zealand Vs England,New Zealand,Trent Boult,4,0,46,2,11.50,10,7,2,0,0,T20I # 647
New Zealand Vs England,New Zealand,Mitchell Santner,4,0,29,2,7.25,11,2,1,1,0,T20I # 647
New Zealand Vs England,New Zealand,Tim Southee,4,0,30,1,7.50,10,4,0,1,0,T20I # 647
New Zealand Vs England,New Zealand,Ish Sodhi,4,0,49,2,12.25,7,3,4,0,0,T20I # 647
New Zealand Vs England,New Zealand,Colin Munro,2,0,11,0,5.50,6,0,1,0,0,T20I # 647
New Zealand Vs England,New Zealand,Colin de Grandhomme,2,0,15,0,7.50,3,2,0,0,0,T20I # 647
Bangladesh Vs Sri Lanka,Sri Lanka,Shehan Madushanka,2,0,2,0,0,16,8.00,4,1,0,T20I # 648
Bangladesh Vs Sri Lanka,Sri Lanka,Danushka Gunathilaka,1,0,4,1,0,45,11.25,4,4,1,T20I # 648
Bangladesh Vs Sri Lanka,Sri Lanka,Isuru Udana,5,0,4,1,0,36,9.00,7,3,0,T20I # 648
Bangladesh Vs Sri Lanka,Sri Lanka,Thisara Perera,2,1,4,1,0,32,8.00,6,2,1,T20I # 648
Bangladesh Vs Sri Lanka,Sri Lanka,Akila Dananjaya,1,0,3,0,0,21,7.00,6,1,1,T20I # 648
Bangladesh Vs Sri Lanka,Sri Lanka,Jeevan Mendis,0,0,53,2,27,8,2,196.29,30,15,T20I # 648
Bangladesh Vs Sri Lanka,Bangladesh,Nazmul Islam,1,7,0,2,1,0,2,0,23,11.50,T20I # 648
Bangladesh Vs Sri Lanka,Bangladesh,Mohammad Saifuddin,3,1,2,0,1,0,3.4,0,52,14.18,T20I # 648
Bangladesh Vs Sri Lanka,Bangladesh,Mahmudullah,5,6,2,0,3,0,3,0,32,10.66,T20I # 648
Bangladesh Vs Sri Lanka,Bangladesh,Rubel Hossain,7,5,1,1,1,0,2,0,26,13.00,T20I # 648
New Zealand Vs Australia,Australia,Kane Richardson,4,0,40,2,10.00,10,4,2,2,0,T20I # 649
New Zealand Vs Australia,Australia,Billy Stanlake,4,0,43,1,10.75,8,4,2,1,0,T20I # 649
New Zealand Vs Australia,Australia,Andrew Tye,4,0,64,2,16.00,5,1,7,4,0,T20I # 649
New Zealand Vs Australia,Australia,Marcus Stoinis,4,0,50,0,12.50,5,4,3,1,1,T20I # 649
New Zealand Vs Australia,Australia,Ashton Agar,3,0,24,1,8.00,5,0,2,0,0,T20I # 649
New Zealand Vs Australia,Australia,D'Arcy Short,1,0,19,0,19.00,0,1,2,0,0,T20I # 649
New Zealand Vs Australia,New Zealand,Trent Boult,3.5,0,42,1,10.95,8,5,1,2,0,T20I # 649
New Zealand Vs Australia,New Zealand,Ben Wheeler,3.1,0,64,0,20.21,4,4,5,3,2,T20I # 649
New Zealand Vs Australia,New Zealand,Tim Southee,4,0,48,1,12.00,5,6,2,1,0,T20I # 649
New Zealand Vs Australia,New Zealand,Ish Sodhi,4,0,35,1,8.75,6,1,2,1,0,T20I # 649
New Zealand Vs Australia,New Zealand,Colin de Grandhomme,3.5,0,56,1,14.60,2,3,4,3,0,T20I # 649
England Vs New Zealand,New Zealand,Trent Boult,4,0,50,3,12.50,9,3,5,0,0,T20I # 650
England Vs New Zealand,New Zealand,Mitchell Santner,2,0,32,0,16.00,3,5,1,3,0,T20I # 650
England Vs New Zealand,New Zealand,Tim Southee,4,0,22,2,5.50,9,2,0,1,0,T20I # 650
England Vs New Zealand,New Zealand,Colin de Grandhomme,4,0,32,1,8.00,8,2,2,0,0,T20I # 650
England Vs New Zealand,New Zealand,Kane Williamson,1,0,16,0,16.00,0,0,2,0,0,T20I # 650
England Vs New Zealand,New Zealand,Ish Sodhi,4,0,31,1,7.75,12,0,3,0,1,T20I # 650
England Vs New Zealand,New Zealand,Colin Munro,1,0,11,0,11.00,0,0,1,0,0,T20I # 650
England Vs New Zealand,England,David Willey,3,0,33,0,11.00,9,1,4,1,0,T20I # 650
England Vs New Zealand,England,Tom Curran,3,0,32,1,10.66,5,3,2,0,0,T20I # 650
England Vs New Zealand,England,Chris Jordan,4,0,42,0,10.50,8,4,2,1,2,T20I # 650
England Vs New Zealand,England,Adil Rashid,4,0,22,1,5.50,6,1,0,0,0,T20I # 650
England Vs New Zealand,England,Liam Dawson,4,0,27,1,6.75,10,1,2,0,0,T20I # 650
England Vs New Zealand,England,Dawid Malan,2,0,27,1,13.50,2,0,3,0,0,T20I # 650
Sri Lanka Vs Bangladesh,Bangladesh,Abu Jayed,1,3,0,1,4,0,28,7.00,9,0,T20I # 651
Sri Lanka Vs Bangladesh,Bangladesh,Nazmul Islam,2,1,0,0,2,0,25,12.50,4,2,T20I # 651
Sri Lanka Vs Bangladesh,Bangladesh,Mahedi Hasan,2,0,0,0,4,0,39,9.75,6,6,T20I # 651
Sri Lanka Vs Bangladesh,Bangladesh,Mustafizur Rahman,0,0,1,1,4,0,46,11.50,4,3,T20I # 651
Sri Lanka Vs Bangladesh,Bangladesh,Mohammad Saifuddin,2,2,0,1,2,0,25,12.50,3,3,T20I # 651
Sri Lanka Vs Bangladesh,Bangladesh,Soumya Sarkar,1,1,0,1,29,23,2,2,126.08,0,T20I # 651
Sri Lanka Vs Bangladesh,Sri Lanka,Shehan Madushanka,0,1.5,0,2,5,2.72,7,0,0,1,T20I # 651
Sri Lanka Vs Bangladesh,Sri Lanka,Akila Dananjaya,0,3,0,1,33,11.00,5,3,1,2,T20I # 651
Sri Lanka Vs Bangladesh,Sri Lanka,Dasun Shanaka,0,4,0,1,31,7.75,8,3,1,0,T20I # 651
Sri Lanka Vs Bangladesh,Sri Lanka,Thisara Perera,0,1,0,0,8,8.00,2,1,0,1,T20I # 651
Sri Lanka Vs Bangladesh,Sri Lanka,Amila Aponso,0,2,0,1,12,6.00,6,1,0,3,T20I # 651
Sri Lanka Vs Bangladesh,Sri Lanka,Jeevan Mendis,0,0.4,0,1,3,4.50,2,0,0,0,T20I # 651
India Vs South Africa,South Africa,Dane Paterson,4,0,48,0,12.00,3,3,3,1,0,T20I # 652
India Vs South Africa,South Africa,Junior Dala,4,0,47,2,11.75,8,6,2,3,0,T20I # 652
India Vs South Africa,South Africa,Chris Morris,4,0,39,1,9.75,8,6,0,3,0,T20I # 652
India Vs South Africa,South Africa,Tabraiz Shamsi,4,0,37,1,9.25,8,2,2,1,0,T20I # 652
India Vs South Africa,South Africa,JJ Smuts,2,0,14,0,7.00,2,1,0,0,0,T20I # 652
India Vs South Africa,South Africa,Andile Phehlukwayo,2,0,16,1,8.00,4,2,0,1,0,T20I # 652
India Vs South Africa,India,Bhuvneshwar Kumar,4,0,24,5,6.00,10,1,1,0,0,T20I # 652
India Vs South Africa,India,Jaydev Unadkat,4,0,33,1,8.25,11,5,0,1,0,T20I # 652
India Vs South Africa,India,Jasprit Bumrah,4,0,32,0,8.00,9,3,1,0,1,T20I # 652
India Vs South Africa,India,Hardik Pandya,4,0,45,1,11.25,5,4,2,3,0,T20I # 652
India Vs South Africa,India,Yuzvendra Chahal,4,0,39,1,9.75,5,4,1,1,0,T20I # 652
New Zealand Vs Australia,Australia,Billy Stanlake,4,0,37,1,9.25,8,3,1,3,0,T20I # 653
New Zealand Vs Australia,Australia,Kane Richardson,4,0,30,2,7.50,12,4,1,0,0,T20I # 653
New Zealand Vs Australia,Australia,Andrew Tye,4,0,30,2,7.50,9,3,1,0,0,T20I # 653
New Zealand Vs Australia,Australia,Ashton Agar,4,0,27,3,6.75,7,1,1,0,0,T20I # 653
New Zealand Vs Australia,Australia,Marcus Stoinis,4,0,23,1,5.75,10,0,1,1,0,T20I # 653
New Zealand Vs Australia,New Zealand,Trent Boult,3,0,27,0,9.00,7,3,1,0,0,T20I # 653
New Zealand Vs Australia,New Zealand,Ish Sodhi,4,0,21,1,5.25,14,2,1,0,0,T20I # 653
New Zealand Vs Australia,New Zealand,Tim Southee,2,0,21,0,10.50,3,0,2,0,0,T20I # 653
New Zealand Vs Australia,New Zealand,Mitchell Santner,3.4,0,29,1,7.90,8,1,1,0,1,T20I # 653
New Zealand Vs Australia,New Zealand,Colin Munro,2,0,18,1,9.00,2,2,0,0,0,T20I # 653
India Vs South Africa,South Africa,Chris Morris,4,1,42,0,10.50,11,3,4,0,0,T20I # 654
India Vs South Africa,South Africa,Junior Dala,4,1,28,2,7.00,14,5,0,0,0,T20I # 654
India Vs South Africa,South Africa,Dane Paterson,4,0,51,0,12.75,4,7,1,0,0,T20I # 654
India Vs South Africa,South Africa,Jean-Paul Duminy,2,0,13,1,6.50,4,1,0,1,0,T20I # 654
India Vs South Africa,South Africa,Tabraiz Shamsi,2,0,24,0,12.00,3,1,2,0,0,T20I # 654
India Vs South Africa,South Africa,Andile Phehlukwayo,2,0,15,1,7.50,3,1,0,0,0,T20I # 654
India Vs South Africa,South Africa,JJ Smuts,2,0,15,0,7.50,3,0,1,0,0,T20I # 654
India Vs South Africa,India,Bhuvneshwar Kumar,3,0,19,0,6.33,7,2,0,0,0,T20I # 654
India Vs South Africa,India,Shardul Thakur,4,0,31,1,7.75,6,3,0,1,0,T20I # 654
India Vs South Africa,India,Jaydev Unadkat,3.4,0,42,2,11.45,9,2,4,2,0,T20I # 654
India Vs South Africa,India,Hardik Pandya,4,0,31,1,7.75,6,3,0,1,0,T20I # 654
India Vs South Africa,India,Yuzvendra Chahal,4,0,64,0,16.00,4,2,7,1,0,T20I # 654
India Vs South Africa,South Africa,Chris Morris,4,0,43,2,10.75,6,4,1,1,1,T20I # 655
India Vs South Africa,South Africa,Junior Dala,4,0,35,3,8.75,8,3,1,1,0,T20I # 655
India Vs South Africa,South Africa,Jean-Paul Duminy,3,0,22,0,7.33,4,2,0,0,0,T20I # 655
India Vs South Africa,South Africa,Andile Phehlukwayo,3,0,26,0,8.66,4,2,0,3,0,T20I # 655
India Vs South Africa,South Africa,Tabraiz Shamsi,4,0,31,1,7.75,5,2,1,0,0,T20I # 655
India Vs South Africa,South Africa,Aaron Phangiso,2,0,13,0,6.50,3,1,0,0,0,T20I # 655
India Vs South Africa,India,Bhuvneshwar Kumar,4,0,24,2,6.00,10,2,0,1,0,T20I # 655
India Vs South Africa,India,Jasprit Bumrah,4,0,39,1,9.75,7,3,2,1,0,T20I # 655
India Vs South Africa,India,Shardul Thakur,4,0,35,1,8.75,11,5,1,0,0,T20I # 655
India Vs South Africa,India,Hardik Pandya,4,0,22,1,5.50,10,0,1,0,0,T20I # 655
India Vs South Africa,India,Suresh Raina,3,0,27,1,9.00,4,4,0,0,0,T20I # 655
India Vs South Africa,India,Axar Patel,1,0,16,0,16.00,1,0,2,0,0,T20I # 655
India Vs Sri Lanka,Sri Lanka,Dushmantha Chameera,2,1,0,2,3,0,38,12.66,4,4,T20I # 656
India Vs Sri Lanka,Sri Lanka,Nuwan Pradeep,2,2,0,1,4,0,37,9.25,6,2,T20I # 656
India Vs Sri Lanka,Sri Lanka,Akila Dananjaya,2,1,0,0,3,0,25,8.33,3,3,T20I # 656
India Vs Sri Lanka,Sri Lanka,Thisara Perera,0,0,0,0,3,0,21,7.00,6,0,T20I # 656
India Vs Sri Lanka,Sri Lanka,Jeevan Mendis,1,1,0,1,3,0,16,5.33,7,0,T20I # 656
India Vs Sri Lanka,Sri Lanka,Danushka Gunathilaka,1,0,0,1,19,12,1,2,158.33,11,T20I # 656
India Vs Sri Lanka,India,Jaydev Unadkat,14,1,2,1,1,0,3.3,0,42,12.00,T20I # 656
India Vs Sri Lanka,India,Washington Sundar,7,6,1,2,1,1,4,0,37,9.25,T20I # 656
India Vs Sri Lanka,India,Shardul Thakur,8,2,2,0,1,0,2,0,15,7.50,T20I # 656
India Vs Sri Lanka,India,Yuzvendra Chahal,2,0,0,2,1,0,2,0,14,7.00,T20I # 656
Bangladesh Vs India,India,Jaydev Unadkat,0,23,5.75,3,13,3,0,2,0,4,T20I # 657
Bangladesh Vs India,India,Washington Sundar,0,25,6.25,0,11,3,0,2,0,4,T20I # 657
Bangladesh Vs India,India,Shardul Thakur,0,19,4.75,1,11,2,0,0,0,4,T20I # 657
Bangladesh Vs India,India,Yuzvendra Chahal,0,32,8.00,1,11,2,1,3,2,17,T20I # 657
Bangladesh Vs India,India,Vijay Shankar,13,3,0,2,130.76,55,43,5,2,127.90,T20I # 657
Bangladesh Vs India,Bangladesh,Mustafizur Rahman,0,0,3.4,1,0,24,6.54,6,2,0,T20I # 657
Bangladesh Vs India,Bangladesh,Taskin Ahmed,1,0,4,1,0,21,5.25,11,1,1,T20I # 657
Bangladesh Vs India,Bangladesh,Rubel Hossain,0,0,1,2,0,8,8.00,2,1,0,T20I # 657
Bangladesh Vs India,Bangladesh,Mehidy Hasan Miraz,1,0,1,0,0,11,11.00,1,0,1,T20I # 657
Bangladesh Vs India,Bangladesh,Soumya Sarkar,0,0,2,0,0,15,7.50,3,2,0,T20I # 657
Sri Lanka Vs Bangladesh,Bangladesh,Taskin Ahmed,0,4,0,1,48,12.00,6,4,2,3,T20I # 658
Sri Lanka Vs Bangladesh,Bangladesh,Mustafizur Rahman,1,4,0,3,45,11.25,8,6,2,0,T20I # 658
Sri Lanka Vs Bangladesh,Bangladesh,Rubel Hossain,0,4,0,0,31,7.75,7,3,1,0,T20I # 658
Sri Lanka Vs Bangladesh,Bangladesh,Mehidy Hasan Miraz,0,2,0,0,20,10.00,1,0,1,0,T20I # 658
Sri Lanka Vs Bangladesh,Bangladesh,Nazmul Islam,0,1,0,0,11,11.00,3,2,0,2,T20I # 658
Sri Lanka Vs Bangladesh,Bangladesh,Soumya Sarkar,0,2,0,0,15,7.50,3,0,1,0,T20I # 658
Sri Lanka Vs Bangladesh,Bangladesh,Mahmudullah,0,47,29,2,6,1,162.06,43,19,2,T20I # 658
Sri Lanka Vs Bangladesh,Sri Lanka,Dushmantha Chameera,3,1,0,1,4,0,37,9.25,9,2,T20I # 658
Sri Lanka Vs Bangladesh,Sri Lanka,Akila Dananjaya,3,0,0,0,2,0,22,11.00,5,3,T20I # 658
Sri Lanka Vs Bangladesh,Sri Lanka,Nuwan Pradeep,1,0,0,2,3.4,0,36,9.81,7,2,T20I # 658
Sri Lanka Vs Bangladesh,Sri Lanka,Danushka Gunathilaka,1,3,1,0,2,0,25,12.50,1,2,T20I # 658
Sri Lanka Vs Bangladesh,Sri Lanka,Thisara Perera,1,0,0,1,1,0,12,12.00,2,1,T20I # 658
Sri Lanka Vs India,India,Jaydev Unadkat,21,5.25,12,1,1,1,0,0,4,0,T20I # 659
Sri Lanka Vs India,India,Washington Sundar,27,6.75,10,2,3,0,1,0,4,0,T20I # 659
Sri Lanka Vs India,India,Shardul Thakur,34,8.50,10,4,1,2,2,1,3,0,T20I # 659
Sri Lanka Vs India,India,Yuzvendra Chahal,30,10.00,6,1,1,2,1,0,1,0,T20I # 659
Sri Lanka Vs India,India,Vijay Shankar,6,6.00,1,1,0,0,1,0,11,7,T20I # 659
Sri Lanka Vs India,India,Suresh Raina,1,1,157.14,0,8,10,1,0,80.00,18,T20I # 659
Sri Lanka Vs India,Sri Lanka,Suranga Lakmal,0,3,0,0,33,11.00,2,3,1,1,T20I # 659
Sri Lanka Vs India,Sri Lanka,Akila Dananjaya,0,2.3,0,2,30,12.00,2,4,1,0,T20I # 659
Sri Lanka Vs India,Sri Lanka,Dushmantha Chameera,0,4,0,0,34,8.50,5,3,0,1,T20I # 659
Sri Lanka Vs India,Sri Lanka,Nuwan Pradeep,0,2,0,1,17,8.50,3,1,1,0,T20I # 659
India Vs Bangladesh,Bangladesh,Abu Hider,6,3,3,0,1,0,4,0,27,6.75,T20I # 660
India Vs Bangladesh,Bangladesh,Nazmul Islam,12,3,1,0,0,0,4,0,27,6.75,T20I # 660
India Vs Bangladesh,Bangladesh,Rubel Hossain,8,3,0,2,0,0,4,0,38,9.50,T20I # 660
India Vs Bangladesh,Bangladesh,Mustafizur Rahman,6,3,2,0,0,0,3,0,31,10.33,T20I # 660
India Vs Bangladesh,Bangladesh,Mehidy Hasan Miraz,6,2,2,0,1,0,1,0,9,9.00,T20I # 660
India Vs Bangladesh,Bangladesh,Mahmudullah,0,1,0,0,0,0,27,19,4,1,T20I # 660
India Vs Bangladesh,India,Mohammed Siraj,5.50,13,3,1,0,1,0,4,0,37,T20I # 660
India Vs Bangladesh,India,Washington Sundar,9.25,6,4,3,1,0,0,4,0,21,T20I # 660
India Vs Bangladesh,India,Shardul Thakur,5.25,13,1,1,1,2,0,4,0,28,T20I # 660
Sri Lanka Vs Bangladesh,Bangladesh,Shakib Al Hasan,4,0,41,1,10.25,5,6,0,0,0,T20I # 661
Sri Lanka Vs Bangladesh,Bangladesh,Rubel Hossain,4,1,39,1,9.75,11,2,3,2,0,T20I # 661
Sri Lanka Vs Bangladesh,Bangladesh,Mustafizur Rahman,4,0,16,2,4.00,12,1,0,0,0,T20I # 661
