match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Maldives Vs Kuwait,Maldives,1,Umar Adam,0,2,0,0.00,9,out,T20I # 720
Maldives Vs Kuwait,Maldives,2,Ahmed Hassan,12,1,75.00,25,23,out,T20I # 720
Maldives Vs Kuwait,Maldives,3,Mohamed Rishwan,4,0,13,29,0,out,T20I # 720
Maldives Vs Kuwait,Maldives,4,Hassan Rasheed,0,44.82,13,0,0,out,T20I # 720
Maldives Vs Kuwait,Maldives,5,Muaviath Ganee,38.46,4,1,0,133.33,out,T20I # 720
Maldives Vs Kuwait,Maldives,6,Mohamed Azzam,1,5,0,20.00,11,out,T20I # 720
Maldives Vs Kuwait,Maldives,7,Ibrahim Hassan,9,0,122.22,13,11,out,T20I # 720
Maldives Vs Kuwait,Maldives,8,Mohamed Mahfooz,1,0,0,1,0,out,T20I # 720
Maldives Vs Kuwait,Maldives,9,Ameel Mauroof,0,0.00,4,0,0,not_out,T20I # 720
Maldives Vs Kuwait,Maldives,10,Ibrahim Nashath,50.00,3,16,5.33,-,out,T20I # 720
Maldives Vs Kuwait,Maldives,11,Shafee Saeed,-,-,0,2,0,out,T20I # 720
Maldives Vs Kuwait,Kuwait,1,Ravija Sandaruwan,19,3,115.78,4,4,not_out,T20I # 720
Maldives Vs Kuwait,Kuwait,2,Diju Sheeli,1,0,2,0,17,out,T20I # 720
Maldives Vs Kuwait,Kuwait,3,Mohammed Asghar,8.50,-,-,0,0,out,T20I # 720
Maldives Vs Kuwait,Kuwait,4,Mohammad Amin,2,0,11.00,-,-,not_out,T20I # 720
Maldives Vs Bahrain,Maldives,1,Umar Adam,24,25,0,96.00,11,out,T20I # 721
Maldives Vs Bahrain,Maldives,2,Ahmed Hassan,8,2,137.50,54,52,out,T20I # 721
Maldives Vs Bahrain,Maldives,3,Mohamed Rishwan,3,2,22,19,3,out,T20I # 721
Maldives Vs Bahrain,Maldives,4,Hassan Rasheed,0,115.78,12,1,0,out,T20I # 721
Maldives Vs Bahrain,Maldives,5,Ameel Mauroof,125.00,12,2,0,240.00,not_out,T20I # 721
Maldives Vs Bahrain,Maldives,6,Mohamed Azzam,4,0,6.00,-,-,not_out,T20I # 721
Maldives Vs Bahrain,Bahrain,1,Imran Ali,35,5,168.57,0,2,out,T20I # 721
Maldives Vs Bahrain,Bahrain,2,Sarfaraz Ali,0,0,0,1,0,out,T20I # 721
Maldives Vs Bahrain,Bahrain,3,Shahbaz Badar,0,0.00,12,1,0,out,T20I # 721
Maldives Vs Bahrain,Bahrain,4,Fiaz Ahmed,66.66,10,1,0,58.82,out,T20I # 721
Maldives Vs Bahrain,Bahrain,5,Adil Hanif,22,18,0,122.22,14,out,T20I # 721
Maldives Vs Bahrain,Bahrain,6,Tahir Dar,7,1,200.00,16,17,out,T20I # 721
Maldives Vs Bahrain,Bahrain,7,Anasim Khan,1,0,4,1,1,out,T20I # 721
Maldives Vs Bahrain,Bahrain,8,Ammad Uddin,0,400.00,0,24,6.54,out,T20I # 721
Maldives Vs Bahrain,Bahrain,9,Imran Anwar,-,-,1,0,2,not_out,T20I # 721
Maldives Vs Bahrain,Bahrain,10,Qasim Zia,0,20,-,-,-,not_out,T20I # 721
Saudi Arabia Vs Qatar,Saudi Arabia,1,Sajid Cheema,47,41,2,114.63,0,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,2,Abbas Saad,1,0,0.00,0,2,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,3,Faisal Khan,0,0,8,9,2,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,4,Abdul Wahid,0,88.88,2,0,0,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,5,Muhammad Naeem,0.00,5,1,0,100.00,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,6,Muhammad Hamayun,6,9,0,66.66,4,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,7,Shoaib Ali,16,0,25.00,9,13,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,8,Muhammad Nadeem,1,0,38,15,2,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,9,Ibrarul Haq,4,253.33,7,1,0,out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,10,Mohammad Adnan,100.00,2,16,8.00,-,not_out,T20I # 722
Saudi Arabia Vs Qatar,Saudi Arabia,11,Usman Ali,-,-,0,2,1,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,1,Kamran Khan,18,1,116.66,6,15,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,2,Faisal Javed,0,0,0,1,0,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,3,Zaheer Ibrahim,0,0.00,18,3,2,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,4,Inam-ul-Haq,183.33,4,0,0,80.00,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,5,Tamoor Sajjad,11,7,0,157.14,2,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,6,Muhammad Tanveer,0,23,-,-,-,not_out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,7,Mohammed Rizlan,0,0,0,8,8.00,out,T20I # 722
Saudi Arabia Vs Qatar,Qatar,8,Nouman Sarwar,-,-,1,0,3,not_out,T20I # 722
Qatar Vs Kuwait,Qatar,1,Inam-ul-Haq,18,14,0,128.57,25,out,T20I # 723
Qatar Vs Kuwait,Qatar,2,Faisal Javed,19,2,131.57,2,3,out,T20I # 723
Qatar Vs Kuwait,Qatar,3,Kamran Khan,0,0,13,16,2,out,T20I # 723
Qatar Vs Kuwait,Qatar,4,Zaheer Ibrahim,0,81.25,17,2,0,out,T20I # 723
Qatar Vs Kuwait,Qatar,5,Tamoor Sajjad,111.76,53,4,4,135.89,out,T20I # 723
Qatar Vs Kuwait,Qatar,6,Muhammad Tanveer,3,5,0,60.00,13,not_out,T20I # 723
Qatar Vs Kuwait,Qatar,7,Mohammed Rizlan,8,2,162.50,4,0,out,T20I # 723
Qatar Vs Kuwait,Qatar,8,Nouman Sarwar,31,7.75,-,-,1,not_out,T20I # 723
Qatar Vs Kuwait,Kuwait,1,Ravija Sandaruwan,0,40.00,19,5,1,out,T20I # 723
Qatar Vs Kuwait,Kuwait,2,Diju Sheeli,184.21,5,0,0,62.50,out,T20I # 723
Qatar Vs Kuwait,Kuwait,3,Mohammed Asghar,53,43,2,123.25,38,out,T20I # 723
Qatar Vs Kuwait,Kuwait,4,Mohammad Amin,26,3,146.15,0,1,out,T20I # 723
Qatar Vs Kuwait,Kuwait,5,Muhammad Kashif,0,0,8,7,0,out,T20I # 723
Qatar Vs Kuwait,Kuwait,6,Meet Bhavsar,1,114.28,2,0,0,out,T20I # 723
Qatar Vs Kuwait,Kuwait,7,Imran Ali,0.00,0,0,0,-,out,T20I # 723
Qatar Vs Kuwait,Kuwait,8,Morshed Mostafa Sarwar,3,0,7.00,-,-,out,T20I # 723
Qatar Vs Kuwait,Kuwait,9,Arjun Makesh,-,0,4,0,23,not_out,T20I # 723
Qatar Vs Kuwait,Kuwait,10,Fiaz Ahmad,5.75,-,-,0,0,not_out,T20I # 723
Maldives Vs Saudi Arabia,Maldives,1,Umar Adam,7,5,0,140.00,13,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,2,Ahmed Hassan,14,2,92.85,67,54,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,3,Mohamed Rishwan,6,3,1,8,0,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,4,Hassan Rasheed,0,12.50,17,1,0,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,5,Mohamed Azzam,82.35,19,3,0,111.76,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,6,Muaviath Ganee,2,3,0,66.66,1,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,7,Ameel Mauroof,2,0,50.00,4,0,out,T20I # 724
Maldives Vs Saudi Arabia,Maldives,8,Ibrahim Hassan,28,7.00,-,-,0,not_out,T20I # 724
Maldives Vs Saudi Arabia,Saudi Arabia,1,Sajid Cheema,0,0.00,26,5,3,out,T20I # 724
Maldives Vs Saudi Arabia,Saudi Arabia,2,Shamsudheen Purat,188.46,31,2,0,96.87,out,T20I # 724
Maldives Vs Saudi Arabia,Saudi Arabia,3,Ibrarul Haq,43,30,1,143.33,8,out,T20I # 724
Maldives Vs Saudi Arabia,Saudi Arabia,4,Muhammad Naeem,7,2,114.28,4,0,not_out,T20I # 724
Maldives Vs Saudi Arabia,Saudi Arabia,5,Muhammad Nadeem,26,6.50,-,-,0,out,T20I # 724
Maldives Vs Saudi Arabia,Saudi Arabia,6,Mohammad Adnan,1,3,29,9.66,-,not_out,T20I # 724
Maldives Vs Qatar,Maldives,1,Umar Adam,27,12,3,225.00,53,out,T20I # 725
Maldives Vs Qatar,Maldives,2,Ahmed Hassan,45,3,117.77,1,5,out,T20I # 725
Maldives Vs Qatar,Maldives,3,Mohamed Rishwan,0,0,16,22,1,out,T20I # 725
Maldives Vs Qatar,Maldives,4,Hassan Rasheed,0,72.72,17,0,0,out,T20I # 725
Maldives Vs Qatar,Maldives,5,Mohamed Azzam,64.70,13,0,1,162.50,out,T20I # 725
Maldives Vs Qatar,Maldives,6,Muaviath Ganee,1,2,0,50.00,0,out,T20I # 725
Maldives Vs Qatar,Maldives,7,Ameel Mauroof,2,0,0.00,2,3,out,T20I # 725
Maldives Vs Qatar,Maldives,8,Ibrahim Hassan,0,0,3,4,0,out,T20I # 725
Maldives Vs Qatar,Maldives,9,Mohamed Mahfooz,0,75.00,0,0,0,out,T20I # 725
Maldives Vs Qatar,Maldives,10,Ibrahim Nashath,-,4,28,7.00,-,not_out,T20I # 725
Maldives Vs Qatar,Maldives,11,Ibrahim Rizan,-,-,0,4,0,not_out,T20I # 725
Maldives Vs Qatar,Qatar,1,Inam-ul-Haq,30,1,140.00,8,3,not_out,T20I # 725
Maldives Vs Qatar,Qatar,2,Faisal Javed,2,0,3,1,25,out,T20I # 725
Maldives Vs Qatar,Qatar,3,Kamran Khan,8.33,-,-,0,0,out,T20I # 725
Maldives Vs Qatar,Qatar,4,Muhammad Tanveer,3,0,5.00,-,-,not_out,T20I # 725
Bahrain Vs Kuwait,Bahrain,1,Imran Ali,53,45,3,117.77,17,out,T20I # 726
Bahrain Vs Kuwait,Bahrain,2,Sarfaraz Ali,10,2,170.00,9,11,out,T20I # 726
Bahrain Vs Kuwait,Bahrain,3,Shahbaz Badar,2,0,62,37,1,out,T20I # 726
Bahrain Vs Kuwait,Bahrain,4,Fiaz Ahmed,6,167.56,17,3,3,not_out,T20I # 726
Bahrain Vs Kuwait,Bahrain,5,Ammad Uddin,235.29,4,36,9.00,-,not_out,T20I # 726
Bahrain Vs Kuwait,Kuwait,1,Ravija Sandaruwan,19,18,0,105.55,45,out,T20I # 726
Bahrain Vs Kuwait,Kuwait,2,Diju Sheeli,26,4,173.07,15,10,out,T20I # 726
Bahrain Vs Kuwait,Kuwait,3,Mohammed Asghar,1,0,2,2,0,out,T20I # 726
Bahrain Vs Kuwait,Kuwait,4,Mohammad Amin,0,100.00,0,36,9.00,not_out,T20I # 726
Bahrain Vs Kuwait,Kuwait,5,Muhammad Kashif,-,-,0,0,3,not_out,T20I # 726
Kuwait Vs Saudi Arabia,Kuwait,1,Ravija Sandaruwan,0,1,0,0.00,8,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,2,Yasar Idrees,4,0,200.00,22,27,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,3,Mohammed Asghar,1,2,1,2,0,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,4,Meet Bhavsar,0,50.00,17,3,0,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,5,Mohammad Amin,82.35,57,3,4,146.15,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,6,Arjun Makesh,14,24,0,58.33,0,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,7,Muhammad Kashif,1,0,0.00,5,5,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,8,Morshed Mostafa Sarwar,0,0,4,0,18,out,T20I # 727
Kuwait Vs Saudi Arabia,Kuwait,9,Imran Ali,4.50,-,-,3,0,not_out,T20I # 727
Kuwait Vs Saudi Arabia,Saudi Arabia,1,Sajid Cheema,233.33,83,7,7,296.42,out,T20I # 727
Kuwait Vs Saudi Arabia,Saudi Arabia,2,Shamsudheen Purat,0,1,0,0.00,17,out,T20I # 727
Kuwait Vs Saudi Arabia,Saudi Arabia,3,Faisal Khan,10,1,170.00,4,0,not_out,T20I # 727
Kuwait Vs Saudi Arabia,Saudi Arabia,4,Ibrarul Haq,58,14.50,-,-,0,out,T20I # 727
Kuwait Vs Saudi Arabia,Saudi Arabia,5,Abdul Wahid,0,1,13,13.00,-,not_out,T20I # 727
Qatar Vs Bahrain,Qatar,1,Inam-ul-Haq,19,22,0,86.36,60,out,T20I # 728
Qatar Vs Bahrain,Qatar,2,Faisal Javed,29,6,206.89,52,33,out,T20I # 728
Qatar Vs Bahrain,Qatar,3,Kamran Khan,2,3,36,22,2,out,T20I # 728
Qatar Vs Bahrain,Qatar,4,Muhammad Tanveer,2,163.63,11,4,2,out,T20I # 728
Qatar Vs Bahrain,Qatar,5,Tamoor Sajjad,281.81,5,1,0,166.66,out,T20I # 728
Qatar Vs Bahrain,Qatar,6,Zaheer Ibrahim,4,0,11.75,-,-,not_out,T20I # 728
Qatar Vs Bahrain,Bahrain,1,Imran Ali,24,6,145.83,39,26,out,T20I # 728
Qatar Vs Bahrain,Bahrain,2,Sarfaraz Ali,4,2,15,8,0,out,T20I # 728
Qatar Vs Bahrain,Bahrain,3,Fiaz Ahmed,2,187.50,14,3,0,out,T20I # 728
Qatar Vs Bahrain,Bahrain,4,Tahir Dar,135.71,11,0,1,91.66,out,T20I # 728
Qatar Vs Bahrain,Bahrain,5,Ammad Uddin,16,11,0,145.45,7,out,T20I # 728
Qatar Vs Bahrain,Bahrain,6,Anasim Khan,5,1,140.00,4,5,out,T20I # 728
Qatar Vs Bahrain,Bahrain,7,Adil Hanif,0,0,1,4,0,out,T20I # 728
Qatar Vs Bahrain,Bahrain,8,Imran Anwar,0,25.00,1,0,0,out,T20I # 728
Qatar Vs Bahrain,Bahrain,9,Muhammad Rafique,100.00,3,25,8.33,-,out,T20I # 728
Qatar Vs Bahrain,Bahrain,10,Zeeshan Abbas,-,-,0,2.1,0,out,T20I # 728
Qatar Vs Bahrain,Bahrain,11,Babar Ali,26,12.00,-,-,1,not_out,T20I # 728
Qatar Vs Saudi Arabia,Qatar,1,Inam-ul-Haq,3,4,0,75.00,8,not_out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,2,Faisal Javed,11,1,72.72,5,5,out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,3,Kamran Khan,0,0,27,19,4,out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,4,Muhammad Tanveer,0,142.10,12,0,0,out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,5,Mohammed Rizlan,33.33,68,5,3,178.94,out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,6,Tamoor Sajjad,30,30,2,100.00,0,out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,7,Nouman Sarwar,1,0,0.00,4,0,not_out,T20I # 729
Qatar Vs Saudi Arabia,Qatar,8,Zaheer Ibrahim,20,5.00,-,-,1,out,T20I # 729
Qatar Vs Saudi Arabia,Saudi Arabia,1,Sajid Cheema,6,183.33,15,4,3,out,T20I # 729
Qatar Vs Saudi Arabia,Saudi Arabia,2,Shamsudheen Purat,240.00,17,2,0,80.95,not_out,T20I # 729
Qatar Vs Saudi Arabia,Saudi Arabia,3,Faisal Khan,2,0,15.50,-,-,out,T20I # 729
Qatar Vs Saudi Arabia,Saudi Arabia,4,Muhammad Naeem,-,2,2,0,18,not_out,T20I # 729
United Arab Emirates Vs Nepal,United Arab Emirates,1,Ashfaq Ahmed,2,4,0,50.00,22,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,2,Chundangapoyil Rizwan,19,4,115.78,8,10,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,3,Ghulam Shabber,1,0,59,38,5,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,4,Shaiman Anwar,2,155.26,24,1,2,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,5,Muhammad Usman,125.00,20,1,1,133.33,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,6,Mohammad Boota,1,4,0,25.00,6,not_out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,7,Mohammad Naveed,6,0,100.00,3,0,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,8,Sultan Ahmed,16,5.33,0,4,0,not_out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,1,Pradeep Airee,8,1,50.00,4,7,out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,2,Paras Khadka,0,0,27,19,1,out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,3,Gyanendra Malla,1,142.10,2,0,0,out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,4,Dipendra Singh Airee,100.00,4,19,4.75,0,out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,5,Sundeep Jora,0,4,34,8.50,1,not_out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,6,Rohit Paudel,0,4,26,6.50,1,out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,7,Karan KC,0,4,17,4.25,1,out,T20I # 730
United Arab Emirates Vs Nepal,Nepal,8,Sompal Kami,0,4,34,8.50,1,out,T20I # 730
United Arab Emirates Vs Nepal,United Arab Emirates,1,Ashfaq Ahmed,4,6,0,66.66,44,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,2,Chundangapoyil Rizwan,43,4,102.32,6,8,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,3,Ghulam Shabber,1,0,14,11,1,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,4,Shaiman Anwar,1,127.27,1,0,0,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,5,Muhammad Usman,0.00,11,1,0,73.33,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,6,Mohammad Boota,3,5,0,60.00,7,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,7,Amir Hayat,8,1,87.50,4,7,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,8,Mohammad Naveed,0,0,4,7,0,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,9,Sultan Ahmed,0,57.14,5,0,0,out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,10,Imran Haider,40.00,4,15,3.75,1,not_out,T20I # 731
United Arab Emirates Vs Nepal,United Arab Emirates,11,Zahoor Khan,0,3.2,22,6.60,0,out,T20I # 731
United Arab Emirates Vs Nepal,Nepal,1,Pradeep Airee,14.28,18,2,0,72.00,out,T20I # 731
United Arab Emirates Vs Nepal,Nepal,2,Paras Khadka,0,0,0,-,4,out,T20I # 731
United Arab Emirates Vs Nepal,Nepal,3,Karan KC,0,18,0,0,4,out,T20I # 731
United Arab Emirates Vs Nepal,Nepal,4,Gyanendra Malla,0,27,0,1,4,out,T20I # 731
United Arab Emirates Vs Nepal,Nepal,5,Dipendra Singh Airee,0,9,0,0,4,not_out,T20I # 731
United Arab Emirates Vs Nepal,Nepal,6,Sundeep Jora,0,25,0,0,3.3,out,T20I # 731
South Africa Vs Pakistan,South Africa,1,Reeza Hendricks,74,41,8,2,180.48,out,T20I # 732
South Africa Vs Pakistan,South Africa,2,Gihahn Cloete,13,12,2,0,108.33,out,T20I # 732
South Africa Vs Pakistan,South Africa,3,Faf du Plessis,78,45,6,4,173.33,out,T20I # 732
South Africa Vs Pakistan,South Africa,4,Rassie van der Dussen,0,2,0,0,0.00,out,T20I # 732
South Africa Vs Pakistan,South Africa,5,David Miller,10,12,0,0,83.33,out,T20I # 732
South Africa Vs Pakistan,South Africa,6,Chris Morris,1,2,0,0,50.00,out,T20I # 732
South Africa Vs Pakistan,South Africa,7,Heinrich Klaasen,5,5,0,0,100.00,not_out,T20I # 732
South Africa Vs Pakistan,South Africa,8,Andile Phehlukwayo,5,2,1,0,250.00,not_out,T20I # 732
South Africa Vs Pakistan,Pakistan,1,Fakhar Zaman,4,3,1,0,133.33,out,T20I # 732
South Africa Vs Pakistan,Pakistan,2,Babar Azam,38,27,3,1,140.74,out,T20I # 732
South Africa Vs Pakistan,Pakistan,3,Hussain Talat,40,32,5,0,125.00,out,T20I # 732
South Africa Vs Pakistan,Pakistan,4,Shoaib Malik,49,31,5,1,158.06,out,T20I # 732
South Africa Vs Pakistan,Pakistan,5,Asif Ali,13,7,1,1,185.71,out,T20I # 732
South Africa Vs Pakistan,Pakistan,6,Imad Wasim,4,2,1,0,200.00,out,T20I # 732
South Africa Vs Pakistan,Pakistan,7,Faheem Ashraf,8,7,0,1,114.28,out,T20I # 732
South Africa Vs Pakistan,Pakistan,8,Mohammad Rizwan,2,2,0,0,100.00,out,T20I # 732
South Africa Vs Pakistan,Pakistan,9,Hasan Ali,11,5,0,1,220.00,out,T20I # 732
South Africa Vs Pakistan,Pakistan,10,Shadab Khan,7,4,1,0,175.00,not_out,T20I # 732
South Africa Vs Pakistan,Pakistan,11,Usman Shinwari,0,0,0,0,-,not_out,T20I # 732
Nepal Vs United Arab Emirates,Nepal,1,Pawan Sarraf,0,4,0,0.00,29,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,2,Paras Khadka,14,4,207.14,11,9,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,3,Gyanendra Malla,2,0,2,3,0,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,4,Dipendra Singh Airee,0,66.66,11,0,3,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,5,Sundeep Jora,254.54,21,2,1,161.53,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,6,Binod Bhandari,10,5,1,200.00,0,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,7,Karan KC,1,0,0.00,0,0,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,8,Sompal Kami,0,0,2,1,6,out,T20I # 733
Nepal Vs United Arab Emirates,Nepal,9,Sandeep Lamichhane,3.00,0,2,0,16,not_out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,1,Ghulam Shabber,0,0,2,3,0,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,2,Ashfaq Ahmed,0,66.66,1,0,0,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,3,Shaiman Anwar,0.00,5,0,0,166.66,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,4,Muhammad Usman,0,1,0,0.00,2,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,5,Mohammad Boota,0,23,1,0,2,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,6,Mohammad Naveed,0,21,1,0,2,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,7,Chundangapoyil Rizwan,0,13,0,0,2,out,T20I # 733
Nepal Vs United Arab Emirates,United Arab Emirates,8,Amir Hayat,0,16,0,0,2,out,T20I # 733
South Africa Vs Pakistan,South Africa,1,Reeza Hendricks,28,27,3,0,103.70,out,T20I # 734
South Africa Vs Pakistan,South Africa,2,Janneman Malan,33,31,3,2,106.45,out,T20I # 734
South Africa Vs Pakistan,South Africa,3,Rassie van der Dussen,45,27,1,4,166.66,out,T20I # 734
South Africa Vs Pakistan,South Africa,4,David Miller,65,29,4,5,224.13,not_out,T20I # 734
South Africa Vs Pakistan,South Africa,5,Heinrich Klaasen,5,7,0,0,71.42,not_out,T20I # 734
South Africa Vs Pakistan,Pakistan,1,Babar Azam,90,58,13,1,155.17,out,T20I # 734
South Africa Vs Pakistan,Pakistan,2,Fakhar Zaman,14,9,2,0,155.55,out,T20I # 734
South Africa Vs Pakistan,Pakistan,3,Hussain Talat,55,41,7,1,134.14,out,T20I # 734
South Africa Vs Pakistan,Pakistan,4,Asif Ali,2,3,0,0,66.66,out,T20I # 734
South Africa Vs Pakistan,Pakistan,5,Shoaib Malik,6,4,1,0,150.00,out,T20I # 734
South Africa Vs Pakistan,Pakistan,6,Imad Wasim,6,3,1,0,200.00,out,T20I # 734
South Africa Vs Pakistan,Pakistan,7,Hasan Ali,1,2,0,0,50.00,out,T20I # 734
South Africa Vs Pakistan,Pakistan,8,Shadab Khan,0,0,0,0,-,not_out,T20I # 734
South Africa Vs Pakistan,Pakistan,9,Mohammad Rizwan,1,1,0,0,100.00,not_out,T20I # 734
New Zealand Vs India,New Zealand,1,Tim Seifert,84,43,7,6,195.34,out,T20I # 735
New Zealand Vs India,New Zealand,2,Colin Munro,34,20,2,2,170.00,out,T20I # 735
New Zealand Vs India,New Zealand,3,Kane Williamson,34,22,0,3,154.54,out,T20I # 735
New Zealand Vs India,New Zealand,4,Daryl Mitchell,8,6,1,0,133.33,out,T20I # 735
New Zealand Vs India,New Zealand,5,Ross Taylor,23,14,0,2,164.28,out,T20I # 735
New Zealand Vs India,New Zealand,6,Colin de Grandhomme,3,4,0,0,75.00,out,T20I # 735
New Zealand Vs India,New Zealand,7,Mitchell Santner,7,4,1,0,175.00,not_out,T20I # 735
New Zealand Vs India,New Zealand,8,Scott Kuggeleijn,20,7,3,1,285.71,not_out,T20I # 735
New Zealand Vs India,India,1,Rohit Sharma,1,5,0,0,20.00,out,T20I # 735
