match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Australia Vs India,India,Ravichandran Ashwin,4,0,34,1,8.50,10,1,3,0,0,T20I # 217
Australia Vs India,India,Praveen Kumar,3,0,34,0,11.33,4,3,1,0,0,T20I # 217
Australia Vs India,India,Vinay Kumar,4,0,28,1,7.00,7,0,1,1,0,T20I # 217
Australia Vs India,India,Suresh Raina,3,0,22,1,7.33,6,1,1,0,0,T20I # 217
Australia Vs India,India,Rahul Sharma,3.4,0,27,1,7.36,11,1,2,1,0,T20I # 217
Australia Vs India,India,Rohit Sharma,0.2,0,2,0,6.00,0,0,0,0,0,T20I # 217
Australia Vs India,India,Ravindra Jadeja,2,0,23,0,11.50,3,3,1,0,0,T20I # 217
Australia Vs India,Australia,Brett Lee,4,0,36,1,9.00,11,2,2,4,0,T20I # 217
Australia Vs India,Australia,Xavier Doherty,4,0,23,0,5.75,7,1,0,1,0,T20I # 217
Australia Vs India,Australia,James Faulkner,2,0,18,0,9.00,2,1,1,0,0,T20I # 217
Australia Vs India,Australia,Dan Christian,4,0,35,2,8.75,8,3,1,0,1,T20I # 217
Australia Vs India,Australia,David Hussey,2,0,4,2,2.00,8,0,0,0,0,T20I # 217
Australia Vs India,Australia,Brad Hogg,4,0,21,1,5.25,9,1,0,0,0,T20I # 217
Australia Vs India,India,Praveen Kumar,3,0,21,2,7.00,9,3,0,1,0,T20I # 218
Australia Vs India,India,Vinay Kumar,4,0,25,1,6.25,14,4,0,1,0,T20I # 218
Australia Vs India,India,Virat Kohli,1,0,7,0,7.00,2,1,0,0,0,T20I # 218
Australia Vs India,India,Ravindra Jadeja,3,0,16,1,5.33,7,1,0,1,0,T20I # 218
Australia Vs India,India,Rahul Sharma,3.4,0,29,2,7.90,8,3,1,0,0,T20I # 218
Australia Vs India,India,Suresh Raina,1,0,10,0,10.00,1,0,1,0,0,T20I # 218
Australia Vs India,India,Ravichandran Ashwin,4,0,23,0,5.75,8,1,0,1,0,T20I # 218
Australia Vs India,Australia,Brett Lee,4,0,24,0,6.00,10,3,0,1,0,T20I # 218
Australia Vs India,Australia,Clint McKay,3.4,0,25,0,6.81,10,4,0,1,0,T20I # 218
Australia Vs India,Australia,Xavier Doherty,3,0,29,0,9.66,2,1,1,1,0,T20I # 218
Australia Vs India,Australia,Brad Hogg,3,0,19,1,6.33,6,2,0,0,0,T20I # 218
Australia Vs India,Australia,Mitchell Marsh,4,0,30,1,7.50,5,1,0,1,0,T20I # 218
Australia Vs India,Australia,David Hussey,2,0,8,0,4.00,6,0,0,0,0,T20I # 218
Zimbabwe Vs New Zealand,New Zealand,Kyle Mills,4,0,32,2,8.00,0,0,4,0,31,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Michael Bates,7.75,0,0,3,4,0,47,11.75,0,1,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Doug Bracewell,2,0,11,0,5.50,0,0,4,0,22,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Nathan McCullum,5.50,1,0,1,1,0,9,9.00,0,0,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Ronnie Hira,1,0,6,1,6.00,0,0,12,8,6,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Rob Nicol,2,0,150.00,0,91,54,74,5,6,168.51,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Kane Williamson,0,1,1,1,0,0,0.00,48,38,62,T20I # 219
Zimbabwe Vs New Zealand,Zimbabwe,Keegan Meth,8.50,0,0,0,2,0,18,9.00,1,0,T20I # 219
Zimbabwe Vs New Zealand,New Zealand,Kyle Mills,4,0,40,0,10.00,7,5,1,0,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Michael Bates,4,0,47,1,11.75,5,3,3,1,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Tim Southee,4,0,35,0,8.75,7,4,1,0,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Nathan McCullum,1,0,15,0,15.00,1,0,2,0,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Ronnie Hira,3,0,31,1,10.33,6,3,2,0,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Andrew Ellis,1,0,10,0,10.00,2,0,1,0,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Kane Williamson,2,0,16,0,8.00,2,1,0,0,0,T20I # 220
Zimbabwe Vs New Zealand,New Zealand,Rob Nicol,1,0,5,0,5.00,2,0,0,0,0,T20I # 220
Zimbabwe Vs New Zealand,Zimbabwe,Keegan Meth,3,0,30,0,10.00,9,4,1,3,0,T20I # 220
Zimbabwe Vs New Zealand,Zimbabwe,Kyle Jarvis,4,0,35,2,8.75,12,3,2,0,0,T20I # 220
Zimbabwe Vs New Zealand,Zimbabwe,Prosper Utseya,4,0,38,0,9.50,6,2,2,1,0,T20I # 220
Zimbabwe Vs New Zealand,Zimbabwe,Ray Price,4,0,39,0,9.75,7,3,2,2,0,T20I # 220
Zimbabwe Vs New Zealand,Zimbabwe,Shingi Masakadza,1.4,0,30,0,18.00,1,2,3,0,0,T20I # 220
Zimbabwe Vs New Zealand,Zimbabwe,Elton Chigumbura,3,0,23,2,7.66,6,1,1,0,0,T20I # 220
South Africa Vs New Zealand,New Zealand,Nathan McCullum,4,0,16,1,4.00,12,1,0,0,0,T20I # 221
South Africa Vs New Zealand,New Zealand,Kyle Mills,4,0,44,0,11.00,8,4,3,0,0,T20I # 221
South Africa Vs New Zealand,New Zealand,Tim Southee,4,0,28,3,7.00,7,3,0,0,0,T20I # 221
South Africa Vs New Zealand,New Zealand,Ronnie Hira,2,0,12,1,6.00,3,0,0,0,0,T20I # 221
South Africa Vs New Zealand,New Zealand,Doug Bracewell,3,0,10,0,3.33,8,0,0,0,0,T20I # 221
South Africa Vs New Zealand,New Zealand,Kane Williamson,2,0,27,0,13.50,5,0,4,0,0,T20I # 221
South Africa Vs New Zealand,New Zealand,Rob Nicol,1,0,3,0,3.00,3,0,0,0,0,T20I # 221
South Africa Vs New Zealand,South Africa,Albie Morkel,3,0,20,0,6.66,9,1,1,0,0,T20I # 221
South Africa Vs New Zealand,South Africa,Lonwabo Tsotsobe,3,0,28,0,9.33,6,2,2,0,0,T20I # 221
South Africa Vs New Zealand,South Africa,Morne Morkel,4,1,26,1,6.50,12,1,1,1,1,T20I # 221
South Africa Vs New Zealand,South Africa,Johan Botha,3.2,0,24,0,7.20,4,2,0,0,0,T20I # 221
South Africa Vs New Zealand,South Africa,Rusty Theron,4,0,27,1,6.75,7,1,0,1,1,T20I # 221
South Africa Vs New Zealand,South Africa,Jean-Paul Duminy,2,0,20,1,10.00,2,3,0,0,0,T20I # 221
New Zealand Vs South Africa,South Africa,Johan Botha,4,0,22,1,5.50,14,2,1,0,0,T20I # 222
New Zealand Vs South Africa,South Africa,Lonwabo Tsotsobe,3,0,23,0,7.66,8,4,0,1,0,T20I # 222
New Zealand Vs South Africa,South Africa,Morne Morkel,4,0,38,1,9.50,11,3,3,0,0,T20I # 222
New Zealand Vs South Africa,South Africa,Marchant de Lange,4,0,43,1,10.75,7,2,3,4,0,T20I # 222
New Zealand Vs South Africa,South Africa,Wayne Parnell,2,0,15,0,7.50,6,3,0,0,0,T20I # 222
New Zealand Vs South Africa,South Africa,Jean-Paul Duminy,3,0,28,0,9.33,3,1,2,0,0,T20I # 222
New Zealand Vs South Africa,New Zealand,Nathan McCullum,2,0,18,1,9.00,7,1,1,1,0,T20I # 222
New Zealand Vs South Africa,New Zealand,Doug Bracewell,2,0,37,0,18.50,3,1,5,0,0,T20I # 222
New Zealand Vs South Africa,New Zealand,Tim Southee,4,0,40,0,10.00,9,5,1,2,0,T20I # 222
New Zealand Vs South Africa,New Zealand,Rob Nicol,1,0,10,1,10.00,3,0,1,1,0,T20I # 222
New Zealand Vs South Africa,New Zealand,Ronnie Hira,4,0,34,0,8.50,9,1,3,1,0,T20I # 222
New Zealand Vs South Africa,New Zealand,Kyle Mills,2,0,26,0,13.00,2,2,2,0,0,T20I # 222
New Zealand Vs South Africa,New Zealand,James Franklin,1,0,7,0,7.00,0,0,0,0,0,T20I # 222
South Africa Vs New Zealand,New Zealand,Ronnie Hira,2,0,20,0,10.00,4,2,1,1,0,T20I # 223
South Africa Vs New Zealand,New Zealand,Michael Bates,3,0,29,0,9.66,6,4,1,0,0,T20I # 223
South Africa Vs New Zealand,New Zealand,James Franklin,2,0,23,1,11.50,2,1,2,0,0,T20I # 223
South Africa Vs New Zealand,New Zealand,Tim Southee,4,0,22,2,5.50,12,1,1,0,0,T20I # 223
South Africa Vs New Zealand,New Zealand,Doug Bracewell,4,0,28,1,7.00,10,2,1,1,0,T20I # 223
South Africa Vs New Zealand,New Zealand,Nathan McCullum,2,0,22,0,11.00,1,2,0,0,0,T20I # 223
South Africa Vs New Zealand,New Zealand,Rob Nicol,3,0,20,2,6.66,6,1,1,0,0,T20I # 223
South Africa Vs New Zealand,South Africa,Robin Peterson,4,0,34,1,8.50,6,2,2,0,0,T20I # 223
South Africa Vs New Zealand,South Africa,Marchant de Lange,4,0,36,2,9.00,12,6,0,2,1,T20I # 223
South Africa Vs New Zealand,South Africa,Albie Morkel,1,0,13,0,13.00,2,1,1,1,0,T20I # 223
South Africa Vs New Zealand,South Africa,Morne Morkel,4,0,31,2,7.75,10,3,1,2,0,T20I # 223
