match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls,match_id
Canada Vs Ireland,Canada,Umar Bhatti,4,0,26,3,6.50,10,4,0,0,0,T20I # 130
Bangladesh Vs New Zealand,New Zealand,Daryl Tuffey,4,0,16,2,4.00,0,0,2,0,15,T20I # 131
Bangladesh Vs New Zealand,New Zealand,Tim Southee,7.50,0,0,0,1,0,8,8.00,0,0,T20I # 131
Bangladesh Vs New Zealand,New Zealand,James Franklin,4,1,6,1,1.50,0,0,4,0,15,T20I # 131
Bangladesh Vs New Zealand,New Zealand,Daniel Vettori,3.75,0,0,3,2.3,0,16,6.40,0,0,T20I # 131
Bangladesh Vs New Zealand,New Zealand,Nathan McCullum,56,27,35,2,7,2,207.40,20,23,35,T20I # 131
Bangladesh Vs New Zealand,New Zealand,Jacob Oram,3,0,86.95,2,3,0,28,9.33,1,0,T20I # 131
Bangladesh Vs New Zealand,Bangladesh,Shahadat Hossain,2,0,16,0,8.00,0,0,0.2,0,8,T20I # 131
Canada Vs Afghanistan,Afghanistan,Shapoor Zadran,3,0,16,0,5.33,8,2,0,0,0,T20I # 132
Canada Vs Afghanistan,Afghanistan,Mirwais Ashraf,4,0,23,0,5.75,14,4,0,0,0,T20I # 132
Canada Vs Afghanistan,Afghanistan,Samiullah Shinwari,4,0,26,1,6.50,9,3,0,0,0,T20I # 132
Canada Vs Afghanistan,Afghanistan,Mohammad Nabi,3,0,25,1,8.33,4,2,0,1,1,T20I # 132
Canada Vs Afghanistan,Afghanistan,Karim Sadiq,2,0,20,0,10.00,4,2,1,0,0,T20I # 132
Canada Vs Afghanistan,Afghanistan,Hamid Hassan,4,0,27,2,6.75,8,1,1,0,1,T20I # 132
Canada Vs Afghanistan,Canada,Harvir Baidwan,3.5,0,23,3,6.00,11,3,0,0,0,T20I # 132
Canada Vs Afghanistan,Canada,Khurram Chohan,4,0,35,0,8.75,7,5,0,0,0,T20I # 132
Canada Vs Afghanistan,Canada,Rizwan Cheema,4,0,38,1,9.50,5,3,1,1,0,T20I # 132
Canada Vs Afghanistan,Canada,Sunil Dhaniram,4,0,24,0,6.00,9,2,0,0,0,T20I # 132
Canada Vs Afghanistan,Canada,Umar Bhatti,4,0,19,1,4.75,9,1,0,0,0,T20I # 132
Scotland Vs Kenya,Kenya,Nehemiah Odhiambo,33,8.25,13,5,1,2,1,1,3.2,0,T20I # 133
Scotland Vs Kenya,Kenya,Nelson Odhiambo,15,4.50,13,2,2,0,2,0,4,0,T20I # 133
Scotland Vs Kenya,Kenya,Jimmy Kamande,22,5.50,10,0,2,0,0,0,2,0,T20I # 133
Scotland Vs Kenya,Kenya,Hiren Varaiya,17,8.50,-,0,-,-,0,0,2,0,T20I # 133
Scotland Vs Kenya,Kenya,Shem Ngoche,15,7.50,7,0,0,2,0,0,65,47,T20I # 133
Scotland Vs Kenya,Kenya,Steve Tikolo,7,2,138.29,0,56,42,8,1,133.33,2,T20I # 133
Scotland Vs Kenya,Scotland,Dewald Nel,3,4,0,0,0,0,3,0,23,7.66,T20I # 133
Scotland Vs Kenya,Scotland,Gordon Drummond,7,0,2,0,0,0,2,0,23,11.50,T20I # 133
Scotland Vs Kenya,Scotland,Majid Haq,5,3,1,0,0,1,2.3,0,24,9.60,T20I # 133
Scotland Vs Kenya,Scotland,Ryan Watson,6,4,0,0,0,1,2,0,11,5.50,T20I # 133
Scotland Vs Kenya,Scotland,Jan Stander,4,1,0,0,0,0,1,0,8,8.00,T20I # 133
Australia Vs Pakistan,Pakistan,Mohammad Asif,4,0,31,1,7.75,9,2,1,0,0,T20I # 134
Australia Vs Pakistan,Pakistan,Naved-ul-Hasan,4,0,27,1,6.75,7,1,0,0,0,T20I # 134
Australia Vs Pakistan,Pakistan,Shoaib Malik,4,0,31,2,7.75,6,2,1,1,0,T20I # 134
Australia Vs Pakistan,Pakistan,Umar Gul,3.4,0,20,3,5.45,7,1,0,1,0,T20I # 134
Australia Vs Pakistan,Pakistan,Saeed Ajmal,3,0,18,0,6.00,8,0,1,0,0,T20I # 134
Australia Vs Pakistan,Australia,Shaun Tait,4,0,13,3,3.25,18,1,0,1,0,T20I # 134
Australia Vs Pakistan,Australia,Dirk Nannes,4,1,27,1,6.75,13,2,1,0,0,T20I # 134
Australia Vs Pakistan,Australia,Mitchell Johnson,4,1,24,0,6.00,15,2,1,1,0,T20I # 134
Australia Vs Pakistan,Australia,Shane Watson,4,1,24,2,6.00,11,3,0,0,0,T20I # 134
Australia Vs Pakistan,Australia,Steven Smith,4,0,34,2,8.50,6,2,1,0,0,T20I # 134
Afghanistan Vs Ireland,Ireland,Peter Connell,4,0,20,0,5.00,2,0,4,0,18,T20I # 135
Afghanistan Vs Ireland,Ireland,Trent Johnston,4.50,0,0,2,2,0,20,10.00,0,0,T20I # 135
Afghanistan Vs Ireland,Ireland,Kevin O'Brien,4,0,25,0,6.25,1,0,3,0,31,T20I # 135
Afghanistan Vs Ireland,Ireland,Andre Botha,10.33,1,0,2,3,0,23,7.66,1,0,T20I # 135
Afghanistan Vs Ireland,Ireland,George Dockrell,35,23,28,1,3,2,152.17,2,6,12,T20I # 135
Afghanistan Vs Ireland,Ireland,Alex Cusack,0,0,33.33,0,21,23,38,2,0,91.30,T20I # 135
Afghanistan Vs Ireland,Afghanistan,Shapoor Zadran,2,0,7,1,3.50,0,0,3.2,0,19,T20I # 135
Afghanistan Vs Ireland,Afghanistan,Mirwais Ashraf,5.70,0,1,0,4,0,25,6.25,1,0,T20I # 135
Canada Vs Netherlands,Netherlands,Edgar Schiferli,3,0,27,1,9.00,1,0,4,0,25,T20I # 136
Canada Vs Netherlands,Netherlands,Mudassar Bukhari,6.25,0,0,1,4,0,30,7.50,1,0,T20I # 136
Canada Vs Netherlands,Netherlands,Ryan ten Doeschate,3,0,25,1,8.33,0,0,4,0,18,T20I # 136
Canada Vs Netherlands,Netherlands,Peter Borren,4.50,0,0,0,2,0,14,7.00,0,0,T20I # 136
Canada Vs Netherlands,Netherlands,Pieter Seelaar,39,31,38,2,6,0,125.80,25,17,24,T20I # 136
Canada Vs Netherlands,Netherlands,Daan van Bunge,5,0,147.05,1,43,41,52,2,1,104.87,T20I # 136
Canada Vs Netherlands,Canada,Harvir Baidwan,2,0,14,1,7.00,0,0,4,0,24,T20I # 136
Canada Vs Netherlands,Canada,Khurram Chohan,6.00,0,0,0,1,0,7,7.00,0,0,T20I # 136
Afghanistan Vs Scotland,Scotland,Dewald Nel,4,0,23,1,5.75,12,0,0,2,0,T20I # 137
Afghanistan Vs Scotland,Scotland,Gordon Drummond,4,0,14,2,3.50,13,1,0,0,0,T20I # 137
Afghanistan Vs Scotland,Scotland,Richie Berrington,2,0,12,0,6.00,6,1,0,0,0,T20I # 137
Afghanistan Vs Scotland,Scotland,Kyle Coetzer,4,0,25,3,6.25,10,1,1,0,0,T20I # 137
Afghanistan Vs Scotland,Scotland,Majid Haq,3,0,24,0,8.00,4,1,1,0,0,T20I # 137
Afghanistan Vs Scotland,Scotland,Jan Stander,3,0,28,1,9.33,4,1,1,0,1,T20I # 137
Afghanistan Vs Scotland,Afghanistan,Shapoor Zadran,4,2,8,1,2.00,20,0,0,0,0,T20I # 137
Afghanistan Vs Scotland,Afghanistan,Mirwais Ashraf,3,0,13,1,4.33,12,2,0,0,0,T20I # 137
Afghanistan Vs Scotland,Afghanistan,Karim Sadiq,4,0,19,1,4.75,7,0,0,0,0,T20I # 137
Afghanistan Vs Scotland,Afghanistan,Mohammad Nabi,3,0,27,2,9.00,4,2,1,0,0,T20I # 137
Afghanistan Vs Scotland,Afghanistan,Hamid Hassan,4,0,32,3,8.00,8,2,1,0,0,T20I # 137
Afghanistan Vs Scotland,Afghanistan,Samiullah Shinwari,2,0,14,0,7.00,2,0,0,0,0,T20I # 137
Canada Vs Kenya,Kenya,Hiren Varaiya,4,0,18,1,4.50,0,0,4,0,32,T20I # 138
Canada Vs Kenya,Kenya,Steve Tikolo,8.00,0,1,1,4,0,18,4.50,0,0,T20I # 138
Canada Vs Kenya,Kenya,Jimmy Kamande,2,0,17,2,8.50,0,0,3,0,27,T20I # 138
Canada Vs Kenya,Kenya,Shem Ngoche,9.00,1,0,0,2,0,16,8.00,0,0,T20I # 138
Canada Vs Kenya,Kenya,Tony Suji,1,0,10,0,10.00,0,0,79,48,46,T20I # 138
Canada Vs Kenya,Kenya,Nehemiah Odhiambo,11,1,164.58,3,50,36,54,5,1,138.88,T20I # 138
Canada Vs Kenya,Kenya,Lameck Onyango,6,8,8,1,1,0,75.00,1,0,13,T20I # 138
Canada Vs Kenya,Canada,Umar Bhatti,8.00,0,0,0,1,0,15,15.00,0,0,T20I # 138
Canada Vs Kenya,Canada,Harvir Baidwan,1,0,12,0,12.00,0,0,4,0,17,T20I # 138
Canada Vs Kenya,Canada,Hiral Patel,4.25,0,0,0,2,0,19,9.50,1,0,T20I # 138
Kenya Vs Netherlands,Netherlands,Mudassar Bukhari,3.4,0,33,4,9.00,9,6,0,0,0,T20I # 139
Kenya Vs Netherlands,Netherlands,Ryan ten Doeschate,4,0,27,0,6.75,10,2,1,1,0,T20I # 139
Kenya Vs Netherlands,Netherlands,Mark Jonkman,1,0,3,0,3.00,3,0,0,0,0,T20I # 139
Kenya Vs Netherlands,Netherlands,Pieter Seelaar,4,0,19,4,4.75,11,0,0,1,0,T20I # 139
Kenya Vs Netherlands,Netherlands,Peter Borren,4,0,16,0,4.00,13,1,0,0,0,T20I # 139
Kenya Vs Netherlands,Netherlands,Mohammad Kashif,3,0,28,2,9.33,6,0,2,0,1,T20I # 139
Kenya Vs Netherlands,Kenya,Hiren Varaiya,3,0,20,0,6.66,12,3,0,3,0,T20I # 139
Kenya Vs Netherlands,Kenya,Steve Tikolo,4,0,24,0,6.00,10,1,1,0,0,T20I # 139
Kenya Vs Netherlands,Kenya,Jimmy Kamande,3,0,19,0,6.33,6,1,0,1,0,T20I # 139
Kenya Vs Netherlands,Kenya,Nehemiah Odhiambo,3.1,0,25,0,7.89,10,3,1,1,0,T20I # 139
Kenya Vs Netherlands,Kenya,Tony Suji,1,0,10,0,10.00,1,3,0,0,0,T20I # 139
Kenya Vs Netherlands,Kenya,Shem Ngoche,2,0,15,1,7.50,-,-,-,0,0,T20I # 139
Kenya Vs Netherlands,Kenya,Lameck Onyango,3,0,17,2,5.66,6,1,0,0,0,T20I # 139
Ireland Vs Scotland,Scotland,Dewald Nel,3,0,24,0,8.00,3,0,3,0,28,T20I # 140
Ireland Vs Scotland,Scotland,Gordon Drummond,9.33,1,0,1,3,0,19,6.33,0,0,T20I # 140
Ireland Vs Scotland,Scotland,Richie Berrington,4,0,26,0,6.50,0,0,4,0,16,T20I # 140
Ireland Vs Scotland,Scotland,Ross Lyons,4.00,0,0,1,3,0,14,4.66,0,0,T20I # 140
Ireland Vs Scotland,Scotland,Majid Haq,0,2,2,2,0,0,0.00,5,3,3,T20I # 140
Ireland Vs Scotland,Scotland,Kyle Coetzer,1,0,166.66,2,0,3,6,0,0,0.00,T20I # 140
Ireland Vs Scotland,Ireland,Peter Connell,3,0,17,2,5.66,1,0,2.3,0,11,T20I # 140
Ireland Vs Scotland,Ireland,Trent Johnston,4.40,0,0,3,2,0,9,4.50,0,0,T20I # 140
Afghanistan Vs Netherlands,Netherlands,Mudassar Bukhari,4,0,31,0,7.75,0,0,2,0,15,T20I # 141
Afghanistan Vs Netherlands,Netherlands,Ryan ten Doeschate,7.50,1,0,1,4,0,23,5.75,2,0,T20I # 141
Afghanistan Vs Netherlands,Netherlands,Mark Jonkman,4,0,25,2,6.25,0,0,4,0,24,T20I # 141
Afghanistan Vs Netherlands,Netherlands,Pieter Seelaar,6.00,0,0,1,2,0,8,4.00,0,0,T20I # 141
Afghanistan Vs Netherlands,Netherlands,Peter Borren,39,33,34,0,5,0,118.18,21,24,41,T20I # 141
Afghanistan Vs Netherlands,Netherlands,Mohammad Kashif,0,1,87.50,1,24,22,29,0,1,109.09,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,Shapoor Zadran,3,0,26,0,8.66,3,0,4,0,23,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,Mirwais Ashraf,5.75,1,0,0,3.5,0,22,5.73,0,0,T20I # 141
Ireland Vs Netherlands,Netherlands,Mudassar Bukhari,4,0,24,1,6.00,0,0,4,0,25,T20I # 142
Ireland Vs Netherlands,Netherlands,Ryan ten Doeschate,6.25,0,0,1,3,0,21,7.00,1,0,T20I # 142
Ireland Vs Netherlands,Netherlands,Mark Jonkman,4,0,31,2,7.75,0,0,3,0,25,T20I # 142
Ireland Vs Netherlands,Netherlands,Peter Borren,8.33,0,0,0,2,0,19,9.50,0,0,T20I # 142
Ireland Vs Netherlands,Netherlands,Pieter Seelaar,2,4,2,1,0,0,50.00,17,20,37,T20I # 142
Ireland Vs Netherlands,Netherlands,Mohammad Kashif,2,0,85.00,1,0,2,2,0,0,0.00,T20I # 142
Ireland Vs Netherlands,Ireland,Peter Connell,3.3,0,20,2,5.71,0,0,3,0,15,T20I # 142
Ireland Vs Afghanistan,Afghanistan,Shapoor Zadran,3,0,25,1,8.33,1,0,2,0,10,T20I # 143
Ireland Vs Afghanistan,Afghanistan,Mirwais Ashraf,5.00,0,0,0,2,0,17,8.50,1,0,T20I # 143
Ireland Vs Afghanistan,Afghanistan,Karim Sadiq,3,0,23,0,7.66,0,0,2,0,9,T20I # 143
Ireland Vs Afghanistan,Afghanistan,Mohammad Nabi,4.50,0,0,1,4,0,23,5.75,2,0,T20I # 143
Ireland Vs Afghanistan,Afghanistan,Samiullah Shinwari,4,0,27,1,6.75,1,2,34,17,15,T20I # 143
Ireland Vs Afghanistan,Afghanistan,Nawroz Mangal,4,1,200.00,3,16,24,47,1,0,66.66,T20I # 143
Ireland Vs Afghanistan,Afghanistan,Hamid Hassan,65,46,64,1,6,1,141.30,21,18,31,T20I # 143
Ireland Vs Afghanistan,Ireland,Peter Connell,6.50,2,0,0,2,0,16,8.00,0,0,T20I # 143
Pakistan Vs England,England,Ryan Sidebottom,4,0,21,0,5.25,12,3,0,0,0,T20I # 144
Pakistan Vs England,England,Tim Bresnan,4,0,30,2,7.50,12,4,0,0,0,T20I # 144
Pakistan Vs England,England,Stuart Broad,4,0,23,2,5.75,12,1,1,1,0,T20I # 144
Pakistan Vs England,England,Luke Wright,4,0,27,1,6.75,9,2,0,0,1,T20I # 144
Pakistan Vs England,England,Graeme Swann,3,0,18,2,6.00,5,1,0,0,0,T20I # 144
Pakistan Vs England,England,Paul Collingwood,1,0,9,0,9.00,2,0,1,0,0,T20I # 144
Pakistan Vs England,Pakistan,Abdul Razzaq,4,0,24,1,6.00,13,3,0,0,0,T20I # 144
Pakistan Vs England,Pakistan,Yasir Arafat,4,0,18,1,4.50,13,1,0,3,0,T20I # 144
Pakistan Vs England,Pakistan,Shoaib Malik,3,0,28,0,9.33,5,2,0,3,0,T20I # 144
Pakistan Vs England,Pakistan,Saeed Ajmal,4,0,18,0,4.50,9,0,0,1,0,T20I # 144
Pakistan Vs England,Pakistan,Umar Gul,3.3,0,36,0,10.28,8,4,2,0,0,T20I # 144
England Vs Pakistan,Pakistan,Abdul Razzaq,4,0,17,0,4.25,13,1,0,0,0,T20I # 145
England Vs Pakistan,Pakistan,Yasir Arafat,4,0,32,3,8.00,10,2,0,1,0,T20I # 145
England Vs Pakistan,Pakistan,Shahid Afridi,4,0,27,0,6.75,11,2,1,0,0,T20I # 145
England Vs Pakistan,Pakistan,Saeed Ajmal,4,0,29,1,7.25,6,1,1,0,0,T20I # 145
England Vs Pakistan,Pakistan,Umar Gul,4,0,43,1,10.75,8,1,4,2,1,T20I # 145
England Vs Pakistan,England,Ajmal Shahzad,4,0,38,2,9.50,10,4,2,0,0,T20I # 145
England Vs Pakistan,England,Tim Bresnan,3,0,25,0,8.33,6,3,0,1,0,T20I # 145
England Vs Pakistan,England,Stuart Broad,4,0,24,1,6.00,10,1,0,0,0,T20I # 145
England Vs Pakistan,England,Graeme Swann,4,1,14,3,3.50,14,0,0,1,0,T20I # 145
England Vs Pakistan,England,Luke Wright,2,0,21,0,10.50,3,1,1,0,0,T20I # 145
England Vs Pakistan,England,Paul Collingwood,2,0,20,0,10.00,3,0,2,0,0,T20I # 145
Australia Vs West Indies,West Indies,Narsingh Deonarine,2,0,17,0,8.50,6,2,1,0,0,T20I # 146
Australia Vs West Indies,West Indies,Nikita Miller,4,0,20,2,5.00,9,1,0,0,0,T20I # 146
Australia Vs West Indies,West Indies,Daren Sammy,3,0,36,1,12.00,5,4,2,0,0,T20I # 146
Australia Vs West Indies,West Indies,Kemar Roach,2,0,30,0,15.00,1,2,1,1,1,T20I # 146
Australia Vs West Indies,West Indies,Dwayne Smith,3,0,38,2,12.66,3,2,3,0,0,T20I # 146
Australia Vs West Indies,West Indies,Chris Gayle,2,0,15,2,7.50,3,0,1,0,0,T20I # 146
Australia Vs West Indies,West Indies,Kieron Pollard,4,0,23,1,5.75,9,2,0,1,0,T20I # 146
Australia Vs West Indies,Australia,Dirk Nannes,4,0,21,3,5.25,13,3,0,1,0,T20I # 146
Australia Vs West Indies,Australia,Shaun Tait,4,0,30,3,7.50,11,4,0,3,0,T20I # 146
Australia Vs West Indies,Australia,Mitchell Johnson,4,0,28,2,7.00,9,4,0,0,0,T20I # 146
Australia Vs West Indies,Australia,David Hussey,1,0,4,0,4.00,2,0,0,0,0,T20I # 146
Australia Vs West Indies,Australia,Steven Smith,3,0,23,0,7.66,3,2,0,0,0,T20I # 146
Australia Vs West Indies,Australia,Michael Clarke,2,0,19,0,9.50,3,2,0,0,0,T20I # 146
Australia Vs West Indies,Australia,Shane Watson,2,0,14,0,7.00,1,1,0,0,0,T20I # 146
West Indies Vs Australia,Australia,Shaun Tait,4,0,27,1,6.75,12,3,0,3,0,T20I # 147
West Indies Vs Australia,Australia,Ryan Harris,4,0,27,2,6.75,11,2,1,1,0,T20I # 147
West Indies Vs Australia,Australia,Mitchell Johnson,4,0,22,0,5.50,11,2,0,1,0,T20I # 147
West Indies Vs Australia,Australia,Shane Watson,3,0,15,1,5.00,6,0,0,0,0,T20I # 147
West Indies Vs Australia,Australia,Dan Christian,4,0,29,2,7.25,8,0,2,0,0,T20I # 147
West Indies Vs Australia,Australia,Steven Smith,1,0,13,0,13.00,1,2,0,0,0,T20I # 147
West Indies Vs Australia,West Indies,Kemar Roach,2,0,33,0,16.50,3,2,3,1,0,T20I # 147
West Indies Vs Australia,West Indies,Daren Sammy,1,0,14,0,14.00,1,1,1,1,0,T20I # 147
West Indies Vs Australia,West Indies,Dwayne Smith,1,0,9,0,9.00,3,0,1,1,0,T20I # 147
West Indies Vs Australia,West Indies,Narsingh Deonarine,2,0,18,0,9.00,8,3,1,0,0,T20I # 147
West Indies Vs Australia,West Indies,Nikita Miller,3.4,0,56,2,15.27,6,5,4,0,0,T20I # 147
West Indies Vs Australia,West Indies,Kieron Pollard,2,0,12,0,6.00,5,0,1,0,0,T20I # 147
New Zealand Vs Australia,Australia,Shaun Tait,4,0,21,2,5.25,15,2,1,0,0,T20I # 148
New Zealand Vs Australia,Australia,Dirk Nannes,4,0,22,2,5.50,15,4,0,0,0,T20I # 148
New Zealand Vs Australia,Australia,Mitchell Johnson,4,0,19,3,4.75,12,1,0,1,0,T20I # 148
New Zealand Vs Australia,Australia,Steven Smith,2,0,9,0,4.50,5,0,0,0,0,T20I # 148
New Zealand Vs Australia,Australia,David Hussey,1,0,6,0,6.00,1,0,0,0,0,T20I # 148
New Zealand Vs Australia,Australia,Shane Watson,4,0,23,2,5.75,10,1,1,0,0,T20I # 148
New Zealand Vs Australia,Australia,Dan Christian,1,0,14,0,14.00,0,1,1,0,0,T20I # 148
New Zealand Vs Australia,New Zealand,Shane Bond,4,0,32,2,8.00,13,2,1,3,0,T20I # 148
New Zealand Vs Australia,New Zealand,Daryl Tuffey,2,0,27,0,13.50,2,5,0,0,0,T20I # 148
New Zealand Vs Australia,New Zealand,Daniel Vettori,4,0,13,1,3.25,13,0,0,1,0,T20I # 148
New Zealand Vs Australia,New Zealand,Jacob Oram,2,0,15,0,7.50,5,2,0,1,0,T20I # 148
New Zealand Vs Australia,New Zealand,Nathan McCullum,3,0,21,1,7.00,7,3,0,0,0,T20I # 148
New Zealand Vs Australia,New Zealand,Martin Guptill,1,0,11,0,11.00,3,1,1,0,0,T20I # 148
New Zealand Vs Australia,Australia,Shaun Tait,4,0,40,2,10.00,12,4,2,3,1,T20I # 149
New Zealand Vs Australia,Australia,Dirk Nannes,4,0,51,1,12.75,8,4,4,0,0,T20I # 149
New Zealand Vs Australia,Australia,Ryan Harris,4,1,40,1,10.00,10,5,2,1,0,T20I # 149
New Zealand Vs Australia,Australia,David Hussey,3,0,21,0,7.00,9,2,1,0,0,T20I # 149
New Zealand Vs Australia,Australia,Steven Smith,3,0,24,1,8.00,6,4,0,0,0,T20I # 149
New Zealand Vs Australia,Australia,Dan Christian,2,0,26,0,13.00,2,2,2,0,0,T20I # 149
New Zealand Vs Australia,New Zealand,Shane Bond,4,0,27,1,6.75,11,3,1,0,0,T20I # 149
New Zealand Vs Australia,New Zealand,Tim Southee,4,0,44,0,11.00,3,5,1,1,0,T20I # 149
New Zealand Vs Australia,New Zealand,Jacob Oram,4,0,52,0,13.00,5,4,3,1,2,T20I # 149
New Zealand Vs Australia,New Zealand,Daniel Vettori,4,0,41,0,10.25,2,1,3,0,0,T20I # 149
New Zealand Vs Australia,New Zealand,James Franklin,3,0,32,2,10.66,6,4,1,0,1,T20I # 149
New Zealand Vs Australia,New Zealand,Nathan McCullum,1,0,17,0,17.00,0,2,1,0,0,T20I # 149
Zimbabwe Vs West Indies,West Indies,Sulieman Benn,4,2,6,4,1.50,20,0,0,0,0,T20I # 150
Zimbabwe Vs West Indies,West Indies,Kemar Roach,4,1,15,0,3.75,15,1,0,0,1,T20I # 150
Zimbabwe Vs West Indies,West Indies,Ravi Rampaul,4,0,28,1,7.00,16,3,1,0,3,T20I # 150
Zimbabwe Vs West Indies,West Indies,Kieron Pollard,4,0,24,0,6.00,7,1,0,3,0,T20I # 150
Zimbabwe Vs West Indies,West Indies,Daren Sammy,3.5,0,26,5,6.78,8,0,2,1,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Prosper Utseya,4,0,12,1,3.00,16,0,0,2,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Ray Price,4,1,18,1,4.50,17,2,0,1,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Graeme Cremer,4,0,11,3,2.75,15,0,0,1,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Greg Lamb,4,0,14,2,3.50,13,0,0,2,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Stuart Matsikenyeri,1,0,10,0,10.00,1,0,1,0,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Brendan Taylor,1,0,1,0,1.00,5,0,0,0,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Elton Chigumbura,1,0,7,0,7.00,2,1,0,0,0,T20I # 150
Zimbabwe Vs West Indies,Zimbabwe,Shingi Masakadza,1,0,6,0,6.00,1,0,0,1,0,T20I # 150
Sri Lanka Vs New Zealand,New Zealand,Nathan McCullum,3,0,17,1,5.66,9,2,0,1,0,T20I # 151
Sri Lanka Vs New Zealand,New Zealand,Shane Bond,4,0,35,2,8.75,10,3,2,0,0,T20I # 151
Sri Lanka Vs New Zealand,New Zealand,Tim Southee,4,0,21,1,5.25,9,2,0,0,0,T20I # 151
