match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
Bangladesh Vs New Zealand,Bangladesh,6,Mahmudullah,11,23,1,0,47.82,out,T20I # 131
Bangladesh Vs New Zealand,Bangladesh,7,Naeem Islam,5,11,0,0,45.45,out,T20I # 131
Bangladesh Vs New Zealand,Bangladesh,8,Raqibul Hasan,18,13,2,1,138.46,out,T20I # 131
Bangladesh Vs New Zealand,Bangladesh,9,Shahadat Hossain,1,3,0,0,33.33,out,T20I # 131
Bangladesh Vs New Zealand,Bangladesh,10,Shafiul Islam,1,9,0,0,11.11,out,T20I # 131
Bangladesh Vs New Zealand,Bangladesh,11,Nazmul Hossain,0,3,0,0,0.00,not_out,T20I # 131
Bangladesh Vs New Zealand,New Zealand,1,Brendon McCullum,2,0,9.00,0,0,not_out,T20I # 131
Bangladesh Vs New Zealand,New Zealand,2,Peter Ingram,1,0,7.00,0,0,not_out,T20I # 131
Canada Vs Afghanistan,Canada,1,Hiral Patel,11,9,2,0,122.22,out,T20I # 132
Canada Vs Afghanistan,Canada,2,Rizwan Cheema,14,14,3,0,100.00,out,T20I # 132
Canada Vs Afghanistan,Canada,3,Abdool Samad,26,32,1,1,81.25,out,T20I # 132
Canada Vs Afghanistan,Canada,4,Ashish Bagai,53,42,7,0,126.19,out,T20I # 132
Canada Vs Afghanistan,Canada,5,Sunil Dhaniram,18,16,1,0,112.50,out,T20I # 132
Canada Vs Afghanistan,Canada,6,Umar Bhatti,4,4,0,0,100.00,not_out,T20I # 132
Canada Vs Afghanistan,Canada,7,Khurram Chohan,8,4,0,1,200.00,out,T20I # 132
Canada Vs Afghanistan,Canada,8,Shaheed Keshvani,0,1,0,0,0.00,not_out,T20I # 132
Canada Vs Afghanistan,Afghanistan,1,Karim Sadiq,42,35,6,1,120.00,out,T20I # 132
Canada Vs Afghanistan,Afghanistan,2,Noor Ali Zadran,31,35,1,0,88.57,out,T20I # 132
Canada Vs Afghanistan,Afghanistan,3,Mohammad Shahzad,18,18,1,0,100.00,out,T20I # 132
Canada Vs Afghanistan,Afghanistan,4,Shafiqullah,9,7,2,0,128.57,out,T20I # 132
Canada Vs Afghanistan,Afghanistan,5,Nawroz Mangal,7,9,0,0,77.77,not_out,T20I # 132
Canada Vs Afghanistan,Afghanistan,6,Mohammad Nabi,23,12,3,0,191.66,out,T20I # 132
Canada Vs Afghanistan,Afghanistan,7,Samiullah Shinwari,8,3,1,0,266.66,not_out,T20I # 132
Scotland Vs Kenya,Scotland,1,Kyle Coetzer,9,9,1,100.00,13,out,T20I # 133
Scotland Vs Kenya,Scotland,2,Ryan Watson,8,2,162.50,0,3,out,T20I # 133
Scotland Vs Kenya,Scotland,3,Fraser Watts,0,0,3,5,0,out,T20I # 133
Scotland Vs Kenya,Scotland,4,Neil McCallum,0,60.00,30,3,0,out,T20I # 133
Scotland Vs Kenya,Scotland,5,Gavin Hamilton,93.33,0,0,0,0.00,out,T20I # 133
Scotland Vs Kenya,Scotland,6,Richie Berrington,45,39,3,115.38,0,out,T20I # 133
Scotland Vs Kenya,Scotland,7,Jan Stander,1,0,0.00,4,8,out,T20I # 133
Scotland Vs Kenya,Scotland,8,Gordon Drummond,0,0,2,7,0,out,T20I # 133
Scotland Vs Kenya,Scotland,9,Simon Smith,0,28.57,5,0,1,not_out,T20I # 133
Scotland Vs Kenya,Scotland,10,Majid Haq,180.00,4,20,5.00,14,out,T20I # 133
Scotland Vs Kenya,Scotland,11,Dewald Nel,2,0,0,4,0,out,T20I # 133
Scotland Vs Kenya,Kenya,1,David Obuya,0,12,6,2,0,not_out,T20I # 133
Scotland Vs Kenya,Kenya,2,Steve Tikolo,0,0,0,22,11.00,not_out,T20I # 133
Australia Vs Pakistan,Australia,1,Shane Watson,8,8,1,0,100.00,out,T20I # 134
Australia Vs Pakistan,Australia,2,David Warner,24,14,1,1,171.42,out,T20I # 134
Australia Vs Pakistan,Australia,3,Michael Clarke,32,26,2,0,123.07,out,T20I # 134
Australia Vs Pakistan,Australia,4,David Hussey,40,31,1,2,129.03,not_out,T20I # 134
Australia Vs Pakistan,Australia,5,Cameron White,4,8,0,0,50.00,out,T20I # 134
Australia Vs Pakistan,Australia,6,Travis Birt,1,2,0,0,50.00,out,T20I # 134
Australia Vs Pakistan,Australia,7,Brad Haddin,1,3,0,0,33.33,out,T20I # 134
Australia Vs Pakistan,Australia,8,Steven Smith,8,8,1,0,100.00,out,T20I # 134
Australia Vs Pakistan,Australia,9,Mitchell Johnson,2,7,0,0,28.57,out,T20I # 134
Australia Vs Pakistan,Australia,10,Dirk Nannes,4,3,0,0,133.33,out,T20I # 134
Australia Vs Pakistan,Australia,11,Shaun Tait,1,2,0,0,50.00,out,T20I # 134
Australia Vs Pakistan,Pakistan,1,Imran Farhat,8,10,1,0,80.00,out,T20I # 134
Australia Vs Pakistan,Pakistan,2,Imran Nazir,0,5,0,0,0.00,out,T20I # 134
Australia Vs Pakistan,Pakistan,3,Kamran Akmal,64,33,7,2,193.93,out,T20I # 134
Australia Vs Pakistan,Pakistan,4,Khalid Latif,6,8,1,0,75.00,out,T20I # 134
Australia Vs Pakistan,Pakistan,5,Shoaib Malik,3,11,0,0,27.27,out,T20I # 134
Australia Vs Pakistan,Pakistan,6,Umar Akmal,21,25,0,0,84.00,out,T20I # 134
Australia Vs Pakistan,Pakistan,7,Fawad Alam,1,5,0,0,20.00,out,T20I # 134
Australia Vs Pakistan,Pakistan,8,Naved-ul-Hasan,1,9,0,0,11.11,out,T20I # 134
Australia Vs Pakistan,Pakistan,9,Umar Gul,10,9,0,1,111.11,out,T20I # 134
Australia Vs Pakistan,Pakistan,10,Saeed Ajmal,1,3,0,0,33.33,not_out,T20I # 134
Australia Vs Pakistan,Pakistan,11,Mohammad Asif,5,2,1,0,250.00,not_out,T20I # 134
Afghanistan Vs Ireland,Afghanistan,1,Noor Ali Zadran,42,45,5,0,93.33,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,2,Karim Sadiq,4,5,1,0,80.00,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,3,Shafiqullah,3,6,0,0,50.00,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,4,Mohammad Shahzad,12,17,0,0,70.58,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,5,Nawroz Mangal,13,11,0,1,118.18,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,6,Mohammad Nabi,43,25,3,2,172.00,not_out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,7,Samiullah Shinwari,2,4,0,0,50.00,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,8,Raees Ahmadzai,9,5,0,1,180.00,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,9,Mirwais Ashraf,1,1,0,0,100.00,out,T20I # 135
Afghanistan Vs Ireland,Afghanistan,10,Hamid Hassan,1,1,0,0,100.00,not_out,T20I # 135
Afghanistan Vs Ireland,Ireland,1,William Porterfield,0,2,0,0,0.00,out,T20I # 135
Afghanistan Vs Ireland,Ireland,2,Niall O'Brien,7,9,0,0,77.77,out,T20I # 135
Afghanistan Vs Ireland,Ireland,3,Paul Stirling,15,13,0,0,115.38,out,T20I # 135
Afghanistan Vs Ireland,Ireland,4,Andre Botha,8,10,0,0,80.00,out,T20I # 135
Afghanistan Vs Ireland,Ireland,5,Kevin O'Brien,18,17,1,0,105.88,out,T20I # 135
Afghanistan Vs Ireland,Ireland,6,Alex Cusack,9,13,1,0,69.23,out,T20I # 135
Afghanistan Vs Ireland,Ireland,7,Gary Wilson,0,1,0,0,0.00,out,T20I # 135
Afghanistan Vs Ireland,Ireland,8,Trent Johnston,0,0,0,0,-,out,T20I # 135
Afghanistan Vs Ireland,Ireland,9,John Mooney,3,0,10.33,1,0,out,T20I # 135
Afghanistan Vs Ireland,Ireland,10,Peter Connell,4,0,5.00,0,0,out,T20I # 135
Afghanistan Vs Ireland,Ireland,11,George Dockrell,3,0,5.66,1,0,not_out,T20I # 135
Canada Vs Netherlands,Canada,1,Rizwan Cheema,3,3,0,0,100.00,out,T20I # 136
Canada Vs Netherlands,Canada,2,John Davison,0,3,0,0,0.00,out,T20I # 136
Canada Vs Netherlands,Canada,3,Hiral Patel,25,25,1,0,100.00,out,T20I # 136
Canada Vs Netherlands,Canada,4,Geoff Barnett,36,20,6,0,180.00,out,T20I # 136
Canada Vs Netherlands,Canada,5,Ashish Bagai,14,17,0,0,82.35,out,T20I # 136
Canada Vs Netherlands,Canada,6,Ian Billcliff,37,30,3,1,123.33,out,T20I # 136
Canada Vs Netherlands,Canada,7,Sunil Dhaniram,4,6,0,0,66.66,out,T20I # 136
Canada Vs Netherlands,Canada,8,Umar Bhatti,7,7,0,0,100.00,out,T20I # 136
Canada Vs Netherlands,Canada,9,Khurram Chohan,7,7,1,0,100.00,not_out,T20I # 136
Canada Vs Netherlands,Canada,10,Harvir Baidwan,4,2,0,0,200.00,not_out,T20I # 136
Canada Vs Netherlands,Netherlands,1,Alexei Kervezee,12,12,0,0,100.00,out,T20I # 136
Canada Vs Netherlands,Netherlands,2,Eric Szwarczynski,17,14,1,0,121.42,out,T20I # 136
Canada Vs Netherlands,Netherlands,3,Bas Zuiderent,0,0,0,0,-,not_out,T20I # 136
Canada Vs Netherlands,Netherlands,4,Peter Borren,4,0,6.75,3,0,out,T20I # 136
Canada Vs Netherlands,Netherlands,5,Ryan ten Doeschate,3.1,0,10.10,0,0,out,T20I # 136
Canada Vs Netherlands,Netherlands,6,Daan van Bunge,4,0,6.50,1,0,not_out,T20I # 136
Afghanistan Vs Scotland,Afghanistan,1,Noor Ali Zadran,42,37,4,1,113.51,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,2,Karim Sadiq,3,7,0,0,42.85,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,3,Shafiqullah,0,2,0,0,0.00,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,4,Mohammad Shahzad,30,40,1,0,75.00,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,5,Nawroz Mangal,18,16,0,1,112.50,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,6,Mohammad Nabi,0,1,0,0,0.00,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,7,Raees Ahmadzai,17,13,0,0,130.76,not_out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,8,Samiullah Shinwari,1,2,0,0,50.00,out,T20I # 137
Afghanistan Vs Scotland,Afghanistan,9,Mirwais Ashraf,8,3,0,1,266.66,not_out,T20I # 137
Afghanistan Vs Scotland,Scotland,1,Kyle Coetzer,2,15,0,0,13.33,out,T20I # 137
Afghanistan Vs Scotland,Scotland,2,Navdeep Poonia,0,2,0,0,0.00,out,T20I # 137
Afghanistan Vs Scotland,Scotland,3,Gavin Hamilton,32,34,1,1,94.11,out,T20I # 137
Afghanistan Vs Scotland,Scotland,4,Neil McCallum,38,34,3,1,111.76,out,T20I # 137
Afghanistan Vs Scotland,Scotland,5,Jan Stander,4,4,0,0,100.00,out,T20I # 137
Afghanistan Vs Scotland,Scotland,6,Fraser Watts,12,10,0,0,120.00,out,T20I # 137
Afghanistan Vs Scotland,Scotland,7,Richie Berrington,19,12,2,0,158.33,not_out,T20I # 137
Afghanistan Vs Scotland,Scotland,8,Gordon Drummond,5,4,0,0,125.00,out,T20I # 137
Afghanistan Vs Scotland,Scotland,9,Simon Smith,0,1,0,0,0.00,out,T20I # 137
Afghanistan Vs Scotland,Scotland,10,Majid Haq,1,4,0,0,25.00,out,T20I # 137
Canada Vs Kenya,Canada,1,Rizwan Cheema,32,22,2,3,145.45,out,T20I # 138
Canada Vs Kenya,Canada,2,John Davison,0,1,0,0,0.00,out,T20I # 138
Canada Vs Kenya,Canada,3,Hiral Patel,4,13,0,0,30.76,out,T20I # 138
Canada Vs Kenya,Canada,4,Geoff Barnett,30,28,3,0,107.14,out,T20I # 138
Canada Vs Kenya,Canada,5,Ashish Bagai,36,36,2,0,100.00,out,T20I # 138
Canada Vs Kenya,Canada,6,Ian Billcliff,14,9,0,1,155.55,out,T20I # 138
Canada Vs Kenya,Canada,7,Umar Bhatti,12,7,1,0,171.42,out,T20I # 138
Canada Vs Kenya,Canada,8,Khurram Chohan,3,3,0,0,100.00,out,T20I # 138
Canada Vs Kenya,Canada,9,Sunil Dhaniram,1,2,0,0,50.00,out,T20I # 138
Canada Vs Kenya,Canada,10,Harvir Baidwan,0,0,0,0,-,not_out,T20I # 138
Canada Vs Kenya,Kenya,1,Alex Obanda,13.00,0,1,0,13,out,T20I # 138
Canada Vs Kenya,Kenya,2,Steve Tikolo,13.00,0,2.5,0,34,not_out,T20I # 138
Canada Vs Kenya,Kenya,3,Collins Obuya,12.00,0,2,0,16,not_out,T20I # 138
Kenya Vs Netherlands,Kenya,1,Alex Obanda,5,6,1,0,83.33,out,T20I # 139
Kenya Vs Netherlands,Kenya,2,Steve Tikolo,0,1,0,0,0.00,out,T20I # 139
Kenya Vs Netherlands,Kenya,3,Morris Ouma,12,14,1,0,85.71,out,T20I # 139
Kenya Vs Netherlands,Kenya,4,Collins Obuya,33,21,5,0,157.14,out,T20I # 139
Kenya Vs Netherlands,Kenya,5,Rakep Patel,7,15,0,0,46.66,out,T20I # 139
Kenya Vs Netherlands,Kenya,6,Jimmy Kamande,42,33,2,3,127.27,out,T20I # 139
Kenya Vs Netherlands,Kenya,7,Tony Suji,1,2,0,0,50.00,out,T20I # 139
Kenya Vs Netherlands,Kenya,8,Nehemiah Odhiambo,18,21,0,0,85.71,out,T20I # 139
Kenya Vs Netherlands,Kenya,9,Lameck Onyango,5,5,0,0,100.00,out,T20I # 139
Kenya Vs Netherlands,Kenya,10,Shem Ngoche,0,1,0,0,0.00,out,T20I # 139
Kenya Vs Netherlands,Kenya,11,Hiren Varaiya,0,0,0,0,-,not_out,T20I # 139
Kenya Vs Netherlands,Netherlands,1,Alexei Kervezee,33,26,2,2,126.92,out,T20I # 139
Kenya Vs Netherlands,Netherlands,2,Eric Szwarczynski,45,47,5,0,95.74,out,T20I # 139
Kenya Vs Netherlands,Netherlands,3,Bas Zuiderent,23,26,2,0,88.46,out,T20I # 139
Kenya Vs Netherlands,Netherlands,4,Ryan ten Doeschate,21,15,3,0,140.00,not_out,T20I # 139
Kenya Vs Netherlands,Netherlands,5,Daan van Bunge,0,1,0,0,0.00,not_out,T20I # 139
Ireland Vs Scotland,Ireland,1,William Porterfield,18,20,2,0,90.00,out,T20I # 140
Ireland Vs Scotland,Ireland,2,Niall O'Brien,17,14,3,0,121.42,out,T20I # 140
Ireland Vs Scotland,Ireland,3,Andre Botha,13,13,2,0,100.00,out,T20I # 140
Ireland Vs Scotland,Ireland,4,Alex Cusack,2,4,0,0,50.00,out,T20I # 140
Ireland Vs Scotland,Ireland,5,Gary Wilson,19,22,2,0,86.36,out,T20I # 140
Ireland Vs Scotland,Ireland,6,Andrew White,19,22,1,0,86.36,out,T20I # 140
Ireland Vs Scotland,Ireland,7,John Mooney,10,13,0,0,76.92,out,T20I # 140
Ireland Vs Scotland,Ireland,8,Kevin O'Brien,10,4,0,1,250.00,not_out,T20I # 140
Ireland Vs Scotland,Ireland,9,Trent Johnston,10,8,0,0,125.00,not_out,T20I # 140
Ireland Vs Scotland,Scotland,1,Fraser Watts,43,39,3,1,110.25,out,T20I # 140
Ireland Vs Scotland,Scotland,2,Gavin Hamilton,0,2,0,0,0.00,out,T20I # 140
Ireland Vs Scotland,Scotland,3,Richie Berrington,2,3,0,0,66.66,out,T20I # 140
Ireland Vs Scotland,Scotland,4,Kyle Coetzer,35,41,3,0,85.36,out,T20I # 140
Ireland Vs Scotland,Scotland,5,Neil McCallum,8,11,1,0,72.72,out,T20I # 140
Ireland Vs Scotland,Scotland,6,Jan Stander,0,2,0,0,0.00,out,T20I # 140
Ireland Vs Scotland,Scotland,7,Gordon Drummond,1,2,0,0,50.00,out,T20I # 140
Ireland Vs Scotland,Scotland,8,Simon Smith,0,3,0,0,0.00,out,T20I # 140
Ireland Vs Scotland,Scotland,9,Ross Lyons,4,0,4.25,0,0,out,T20I # 140
Ireland Vs Scotland,Scotland,10,Majid Haq,4,1,5.00,0,0,not_out,T20I # 140
Ireland Vs Scotland,Scotland,11,Dewald Nel,3,0,7.00,0,0,out,T20I # 140
Afghanistan Vs Netherlands,Afghanistan,1,Karim Sadiq,18,17,1,0,105.88,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,2,Nawroz Mangal,10,11,1,0,90.90,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,3,Mohammad Shahzad,11,10,0,1,110.00,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,4,Mohammad Nabi,1,3,0,0,33.33,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,5,Raees Ahmadzai,23,23,2,0,100.00,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,6,Noor Ali Zadran,18,25,0,0,72.00,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,7,Shafiqullah,2,6,0,0,33.33,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,8,Samiullah Shinwari,19,14,1,0,135.71,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,9,Mirwais Ashraf,19,9,0,2,211.11,out,T20I # 141
Afghanistan Vs Netherlands,Afghanistan,10,Hamid Hassan,2,2,0,0,100.00,not_out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,1,Alexei Kervezee,2,3,0,0,66.66,out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,2,Eric Szwarczynski,24,20,2,0,120.00,out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,3,Daan van Bunge,1,5,0,0,20.00,out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,4,Bas Zuiderent,0,2,0,0,0.00,out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,5,Ryan ten Doeschate,3,4,0,0,75.00,not_out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,6,Peter Borren,2,0,10.00,0,0,out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,7,Atse Buurman,3,0,5.66,0,0,out,T20I # 141
Afghanistan Vs Netherlands,Netherlands,8,Mudassar Bukhari,3,0,5.33,1,0,not_out,T20I # 141
Ireland Vs Netherlands,Ireland,1,William Porterfield,6,11,1,0,54.54,out,T20I # 142
Ireland Vs Netherlands,Ireland,2,Niall O'Brien,11,15,0,0,73.33,out,T20I # 142
Ireland Vs Netherlands,Ireland,3,Alex Cusack,65,44,3,3,147.72,out,T20I # 142
Ireland Vs Netherlands,Ireland,4,Trent Johnston,2,4,0,0,50.00,out,T20I # 142
Ireland Vs Netherlands,Ireland,5,Gary Wilson,29,23,4,0,126.08,out,T20I # 142
Ireland Vs Netherlands,Ireland,6,Kevin O'Brien,0,2,0,0,0.00,out,T20I # 142
Ireland Vs Netherlands,Ireland,7,John Mooney,17,13,2,0,130.76,not_out,T20I # 142
Ireland Vs Netherlands,Ireland,8,Andrew White,14,8,1,0,175.00,not_out,T20I # 142
Ireland Vs Netherlands,Netherlands,1,Alexei Kervezee,15,23,1,0,65.21,out,T20I # 142
Ireland Vs Netherlands,Netherlands,2,Eric Szwarczynski,32,20,1,2,160.00,out,T20I # 142
Ireland Vs Netherlands,Netherlands,3,Mudassar Bukhari,2,3,0,0,66.66,out,T20I # 142
Ireland Vs Netherlands,Netherlands,4,Bas Zuiderent,8,9,0,0,88.88,out,T20I # 142
Ireland Vs Netherlands,Netherlands,5,Ryan ten Doeschate,0,2,0,0,0.00,out,T20I # 142
Ireland Vs Netherlands,Netherlands,6,Daan van Bunge,1,8,0,0,12.50,out,T20I # 142
Ireland Vs Netherlands,Netherlands,7,Peter Borren,1,4,0,0,25.00,out,T20I # 142
Ireland Vs Netherlands,Netherlands,8,Atse Buurman,0,0,0,0,-,out,T20I # 142
Ireland Vs Netherlands,Netherlands,9,Mark Jonkman,3,0,7.66,2,1,out,T20I # 142
Ireland Vs Netherlands,Netherlands,10,Pieter Seelaar,4,0,3.50,0,1,out,T20I # 142
Ireland Vs Netherlands,Netherlands,11,Mohammad Kashif,2,0,5.00,0,0,not_out,T20I # 142
Ireland Vs Afghanistan,Ireland,1,William Porterfield,20,15,3,0,133.33,out,T20I # 143
Ireland Vs Afghanistan,Ireland,2,Niall O'Brien,28,27,3,0,103.70,out,T20I # 143
Ireland Vs Afghanistan,Ireland,3,Alex Cusack,28,22,1,1,127.27,out,T20I # 143
Ireland Vs Afghanistan,Ireland,4,Kevin O'Brien,2,3,0,0,66.66,out,T20I # 143
Ireland Vs Afghanistan,Ireland,5,Gary Wilson,5,7,1,0,71.42,out,T20I # 143
Ireland Vs Afghanistan,Ireland,6,Nigel Jones,14,14,1,0,100.00,out,T20I # 143
Ireland Vs Afghanistan,Ireland,7,John Mooney,5,9,0,0,55.55,out,T20I # 143
Ireland Vs Afghanistan,Ireland,8,Trent Johnston,15,12,1,0,125.00,out,T20I # 143
Ireland Vs Afghanistan,Ireland,9,Andrew White,7,9,0,0,77.77,not_out,T20I # 143
Ireland Vs Afghanistan,Ireland,10,Peter Connell,3,4,0,0,75.00,not_out,T20I # 143
Ireland Vs Afghanistan,Afghanistan,1,Karim Sadiq,3,0,3.3,0,46,out,T20I # 143
Ireland Vs Afghanistan,Afghanistan,2,Noor Ali Zadran,13.14,1,4,0,28,out,T20I # 143
Ireland Vs Afghanistan,Afghanistan,3,Mohammad Shahzad,7.00,0,3,0,21,not_out,T20I # 143
Ireland Vs Afghanistan,Afghanistan,4,Nawroz Mangal,7.00,2,4,0,26,not_out,T20I # 143
Pakistan Vs England,Pakistan,1,Imran Nazir,2,15,0,0,13.33,out,T20I # 144
Pakistan Vs England,Pakistan,2,Imran Farhat,14,13,3,0,107.69,out,T20I # 144
Pakistan Vs England,Pakistan,3,Khalid Latif,4,6,0,0,66.66,out,T20I # 144
Pakistan Vs England,Pakistan,4,Umar Akmal,13,12,1,0,108.33,out,T20I # 144
Pakistan Vs England,Pakistan,5,Shoaib Malik,33,26,3,0,126.92,out,T20I # 144
Pakistan Vs England,Pakistan,6,Fawad Alam,23,23,0,1,100.00,out,T20I # 144
Pakistan Vs England,Pakistan,7,Abdul Razzaq,22,15,1,1,146.66,out,T20I # 144
Pakistan Vs England,Pakistan,8,Sarfaraz Ahmed,5,5,1,0,100.00,out,T20I # 144
Pakistan Vs England,Pakistan,9,Yasir Arafat,9,4,2,0,225.00,not_out,T20I # 144
Pakistan Vs England,Pakistan,10,Umar Gul,1,2,0,0,50.00,not_out,T20I # 144
